Gender,Brand Royalty,Subscription score,Marital Status,Monthly Income,Children age
Male,46.91486011203411,44.004862831335984,Married,7306.131254744875,13
Female,64.54665201368284,73.25979967945709,Divorced,4993.719160908644,13
Female,16.091875443949334,16.697596176598957,Divorced,2473.032108075618,11
Male,65.58753852139861,64.33556508094809,Single,5147.724134357041,13
Female,84.01681467503954,78.62247906693463,Single,3149.417003397168,6
Male,85.89534172437419,86.55305838905224,Single,2396.528106449331,6
Male,49.91742453053034,41.31979928265241,Divorced,6934.378193459561,12
Male,58.488080304454186,72.92867097054867,Divorced,7230.133122234625,13
Female,61.12283814640126,71.95357441664508,Divorced,7295.390867169441,13
Female,61.12011048460555,68.85890924233597,Single,4730.259609000964,14
Female,71.30129396341584,68.59697919215674,Single,4884.33777118685,13
Female,17.147368921859393,6.571345547677359,Married,2372.43129249953,12
Female,73.5140032156794,68.87997834425927,Single,4946.373507524587,14
Male,54.01616845214887,56.544792803684864,Married,7667.540982213161,12
Female,46.59022745923691,43.46670055151498,Divorced,7100.396720528477,13
Female,63.29245256004036,60.44145324105593,Married,4600.7826918754345,14
Male,64.33844430814025,74.42889380902467,Single,4934.028075808817,14
Female,67.64609235016697,66.35676296609927,Married,4928.165393820872,14
Male,65.79505483680771,69.30568978644781,Single,4573.568026655494,13
Female,68.10024975152409,74.9993625359945,Divorced,5562.613133079959,14
Male,48.672785309486656,60.50789396329779,Divorced,6855.025573947305,13
Female,71.09815712777537,98.40022411011081,Married,4392.193134924177,12
Male,87.78227564913149,72.7603708367407,Married,2148.0559099962,6
Female,66.46775176794122,71.73245740452826,Divorced,5418.453258561348,13
Female,87.32327585054608,79.8146133456713,Married,2922.6545304107476,6
Male,55.54109448488434,57.77339695484233,Divorced,6823.951875526536,13
Male,61.23711340958304,52.48720993535244,Divorced,4549.81693150683,13
Female,93.17155505977982,95.99826510782228,Married,2292.761555397732,5
Female,69.37513841685785,73.51716844803985,Married,4987.952028302714,14
Female,19.778962864717435,20.29221759639655,Single,2235.5527319759294,11
Male,65.86516326070293,71.78977450014114,Single,4808.628492212711,14
Male,8.436002776621947,-2.2179344620689534,Married,1679.3812787829256,11
Female,74.63369360851262,83.45064067455158,Single,4337.504819610642,13
Female,9.793139253125773,20.194056425508588,Married,2188.193796785424,10
Female,63.83946403355225,62.292795348586125,Married,4781.907673482506,13
Male,10.6535455343869,-5.150015684710569,Single,2364.4399445447025,10
Male,87.53812132441814,86.19369013000171,Divorced,2424.1057456781446,6
Female,58.007009686854644,58.62571198825556,Married,7419.785829547301,12
Female,50.54507691548609,43.85944866825531,Divorced,6965.491612635687,12
Female,63.69486063266015,67.31277513200878,Married,4661.814835427963,13
Female,56.93821866671709,77.71950072260509,Single,7528.671854376384,13
Male,85.56503944503336,79.70432733406152,Single,3232.9682364026908,6
Male,7.9148752342229685,17.467126914479476,Divorced,2558.812123792231,11
Female,86.92680063655584,92.43497731100607,Married,3243.9731817669326,5
Male,22.471397750659467,45.1648044670077,Divorced,2706.2349410891316,11
Female,53.91435367133494,47.29316425170055,Divorced,7085.875387838512,13
Female,10.367388703491706,14.714986226097068,Married,2222.224102536683,11
Female,16.148173781082626,25.495732559891707,Single,2510.1276248377,11
Male,68.78842131803106,66.52223102732823,Married,4688.285218416063,14
Male,56.193453813853964,62.634062410506615,Single,6812.353589607465,12
Male,48.0475936513215,58.36662049023609,Single,6861.5798329112495,12
Female,82.42751879077414,73.05466314546766,Single,2602.4320576607097,6
Male,9.992201435083047,9.91961676913057,Married,1678.433606358486,11
Female,12.28533393709614,10.622169088248516,Divorced,2298.354320316623,11
Female,60.96694906600033,58.46373498051554,Single,4716.917501000379,14
Male,88.87612313186486,72.19519521605655,Single,2425.686991399868,6
Male,74.03311199697234,80.99389819390402,Single,3578.480611243177,14
Male,84.00316509620615,87.99306874093112,Divorced,3399.773310802505,5
Female,69.295486701222,64.3499483204559,Married,4754.656838699561,13
Male,15.322992087533756,21.477950781905175,Married,2341.238284172583,11
Male,88.03191052735744,77.34745368617969,Divorced,2396.0572793720817,5
Male,87.08824765428588,96.84870939868291,Married,2564.430335263789,6
Female,85.53885011282955,78.76545651709897,Single,2918.70509060968,6
Female,92.7244387555878,83.12891735019808,Single,2694.3247628537874,6
Male,65.80598066222127,83.02199222649607,Divorced,5096.849412225056,13
Female,63.40936069269921,55.1874607702047,Married,4612.439033091292,13
Male,54.465964707750345,62.60728480050354,Divorced,7668.302459987903,12
Female,63.5499361956801,65.2846276902358,Divorced,4874.47442233453,13
Male,48.206533236705695,50.5926436124788,Divorced,7454.8400147383945,12
Male,12.944299598156142,8.033150428481662,Married,2065.2922912837244,11
Female,64.30043583005255,69.83994917307048,Single,4998.9059399571215,14
Male,50.1321150419249,53.40825079448917,Single,7017.900745074484,12
Male,10.283958094252561,11.78446540243678,Married,1899.4897922910172,10
Male,14.05048637544602,29.657042238279807,Divorced,2480.52200320601,11
Female,71.08189377015047,51.61503209573691,Married,5303.776465790069,13
Male,16.936163683646946,29.551551032326056,Married,1325.4816869011374,11
Female,0.0,-4.587239941370166,Single,2037.5807162397346,11
Female,18.95229769373677,23.580573889463004,Divorced,2322.4782381247146,12
Female,11.833420154435288,16.929403256949698,Single,2302.6521972398837,11
Male,49.35371524519089,57.73685922084617,Divorced,6905.886623736132,13
Female,53.31084806804673,63.39361620265538,Married,6901.309605269754,13
Female,85.28313100037033,78.90113679011503,Married,2328.6826989031097,7
Female,55.648212226636886,54.574593894477886,Single,6525.519219513893,13
Female,65.51988204982898,41.47300352836206,Single,4868.151212771741,14
Male,83.55224879012185,84.67159080731408,Single,1999.1522129315604,5
Male,65.37070846416262,71.71139993669165,Single,5511.520451367036,13
Female,61.27042170789597,70.91333870022365,Single,7317.709065778449,13
Female,48.87874693099406,59.370843763958796,Single,7270.146836662132,13
Female,45.53018358924843,37.414622004813765,Married,6988.940509713855,13
Female,63.82905651782593,66.25604297244081,Married,4302.954648831012,14
Female,58.89178346010455,64.19985718360118,Single,7543.285914510366,13
Female,84.5079663020758,83.93685436525402,Divorced,3119.981405613694,6
Male,83.2000576364299,65.28504512095245,Single,3313.6204309277546,6
Female,17.26663359609681,0.854071928766718,Married,2682.3103101153006,12
Female,82.5646142916091,81.70602775505088,Single,2490.275467044312,5
Male,49.313235961825015,50.902894173503,Single,7703.869032057073,13
Male,16.37280067207805,12.816379835054628,Divorced,2545.009033746235,11
Male,12.034032162004635,25.484161690739207,Married,2535.416143551189,11
Male,49.81718001414843,59.16977669170758,Married,7291.228111257693,13
Female,9.70477770868765,1.31641097142162,Single,2563.9870244887934,11
Female,61.42581792962623,51.82003863042552,Married,4009.3312428946647,13
Male,64.53880704391715,72.32256109221399,Married,4763.640599581711,13
Female,47.20075336980041,63.85429616627139,Divorced,6658.817435015295,12
Female,55.49724409156057,60.855044746075954,Married,7109.913335532707,12
Female,11.129683027203953,0.7922683634115497,Single,2464.4591587833465,10
Female,55.336064690522925,55.39579165214227,Single,4780.131399890091,14
Female,82.68028806058099,106.95698945891317,Married,2490.335553650279,6
Female,86.7830688513216,87.8551649352757,Married,1789.5418439025393,7
Female,10.978957028994174,7.260101201445515,Married,1621.0293985220555,11
Female,52.94299041331873,51.95072764480329,Divorced,7333.001747472099,13
Female,90.25835789247637,89.7287061374584,Married,2515.447987524439,6
Male,58.96697385817881,70.71781333233518,Single,7157.220231940806,12
Male,7.78939185236117,0.4671696080250616,Married,2077.6289573018544,10
Male,12.604556151429918,30.95623493093909,Divorced,2357.7698138056026,11
Male,83.79754987613907,92.89258807460742,Married,3073.4099326235946,5
Female,57.916221980088,46.3574018408546,Married,6966.185232548454,12
Female,51.35052451403649,79.85528726668255,Divorced,7168.4919756875215,13
Female,64.2030877320644,56.502824125108376,Married,5404.963427993308,14
Female,11.946713215956308,2.5985516942846676,Married,2118.3196338118514,11
Female,82.02197001889687,81.23217223746528,Single,2999.088900001399,5
Male,54.01630158530596,54.56158189225559,Married,7449.48885075945,12
Male,55.407567808790795,53.19456472585054,Single,6688.956274859483,13
Male,52.17765150249156,53.03007780158885,Divorced,7379.860907042395,13
Male,20.824897369327626,26.60652209202718,Married,2059.707809115974,10
Female,63.221829497816145,64.18502365700395,Married,4932.221016983403,13
Male,60.489236694967076,50.1510172055151,Divorced,7179.108719534084,12
Female,69.5542139189614,71.97746941056819,Divorced,4658.876730344281,13
Female,91.85103759836576,95.79686180604615,Married,2763.3837449901653,6
Female,70.22812193290112,69.59117859889861,Single,3786.85193732494,13
Female,62.97865310471164,65.84966710613006,Married,4882.167082581165,13
Male,84.57046104092407,83.7159613652779,Single,2066.2902743235286,6
Female,83.6345201234813,81.98720107021425,Married,2669.839265752242,6
Female,13.439969735576256,9.932368866983781,Married,2122.6934464800534,11
Female,16.598800372106886,9.897445162849161,Married,1966.2401040308655,11
Female,47.89861897696025,38.114679981554566,Married,7288.153341775086,12
Male,83.40987821798413,78.04811858156503,Single,2643.228793272776,5
Male,14.236300890385621,11.74512074189131,Single,2644.524281891105,11
Male,85.9735997245498,89.96448526211691,Married,2991.813041003903,6
Female,15.946010456028972,15.097580795153755,Married,2529.7369270448885,11
Male,25.340258415935704,39.09541003628919,Divorced,2399.9807737252177,10
Female,66.93911865919722,79.82481608597489,Divorced,5156.779582962639,13
Male,60.88730767090114,55.95261744766938,Divorced,4781.50142876949,13
Female,10.404975190969857,10.790385848142195,Single,2032.6449805021439,11
Male,65.15148137095376,53.05473965015851,Married,5063.303743814532,13
Female,51.64746657484393,79.00797380216899,Single,6782.506650296963,12
Male,16.22877418852307,22.10803502632849,Single,2130.2633238520007,11
Female,9.676859701875685,-5.533818655668327,Single,1584.5320084374266,11
Female,14.015201974662773,6.240253811473148,Divorced,2442.303284913045,11
Female,14.276144778710645,18.47930640689216,Divorced,2442.591489158958,11
Male,60.4003252197888,71.90279314192064,Single,6587.440298079188,13
Female,13.263607571970411,14.208076728462009,Married,2642.655113258074,11
Male,16.041038640884715,10.185913715818003,Single,2699.128503806248,11
Female,66.78912872871615,62.892628101714024,Divorced,5379.616937842022,14
Female,89.83374246777257,91.80974488476893,Single,2722.578600884811,5
Male,54.23518967946618,61.94693802095149,Married,7029.4033184671025,12
Male,85.90109835675213,75.88173191210423,Divorced,2024.8793811487399,6
Male,81.17602680927172,67.34180064454583,Divorced,2235.996728675503,6
