Gender,Money spending score,Household Income,Marital Status,Age,Time spending score
Male,34.057003428153145,53096.84516231602,Divorced,28,22.12455153477122
Male,19.205859943413575,184678.15156450222,Single,50,20.939100029800564
Female,80.78784663925614,170028.64769957596,Married,77,70.67334153509385
Male,17.859747429815258,173110.09130935045,Single,58,9.492866808774792
Female,28.943497599427282,69047.74404727042,Single,73,24.585765667925813
Female,27.702473217893377,174109.51346594607,Married,52,35.86281029060848
Male,37.13557745096053,77582.97915000239,Married,32,16.630228089109522
Male,36.93667793861029,79160.93919852695,Divorced,69,35.19091824436565
Male,32.87386293896152,62573.75531309267,Divorced,28,38.123552437942635
Female,87.12192327648175,149576.64419905978,Divorced,77,97.6896279992361
Male,64.04705940222831,131008.27537374331,Single,70,39.93646550782318
Female,27.295656176583407,56305.457676574726,Married,39,41.05043158586433
Male,43.18624320165663,79385.56834518208,Married,60,40.86746323103941
Male,80.77306159378034,152913.69068463787,Married,76,78.51036741260576
Male,17.0882582539573,57854.203560357775,Divorced,29,16.611149207441812
Male,32.892830263200565,95351.25436060117,Single,66,28.970994274583266
Male,19.992494390108977,72462.8989398669,Single,25,11.721060323352186
Female,41.32723852262223,74390.91193557828,Divorced,64,43.703740664091626
Male,26.87640171714144,82309.20563053389,Single,69,21.567001717230266
Male,28.426070438607027,60113.11898753089,Divorced,32,29.69222607393457
Male,32.37679234943885,64719.38704829473,Single,27,25.864734167725963
Male,13.403193034019075,177545.232555368,Single,52,14.646044974578302
Male,23.957541623320115,44689.30772752804,Divorced,30,12.988489608809772
Female,36.24014777640173,60650.570968722735,Married,69,34.89718120671288
Female,25.477002756331512,57987.558985586504,Single,29,21.396751185421326
Female,30.622706016421176,56479.37491302533,Married,33,36.34309841236137
Male,24.38069636433703,185098.8498004123,Divorced,48,35.86906633812622
Male,84.32587481548597,161673.96772673205,Divorced,74,80.09662365864449
Male,24.843859467145503,74910.63299658886,Married,26,10.90638556468285
Female,24.138242691582096,168705.9307322663,Divorced,51,26.63380534713938
Female,19.629996670236988,63705.01603458944,Single,26,12.652364633631073
Female,35.21608338531605,189541.0373764345,Single,48,45.825818462841895
Male,37.402797989627054,69247.90324954706,Divorced,65,43.00114175193497
Male,16.39636865403548,166855.34300818256,Single,51,19.42082544670029
Male,29.448721139932534,64044.72586059638,Single,34,39.07209300868756
Female,47.597951467383986,90935.80021369935,Married,66,39.545641703473436
Male,32.07756739097776,76179.6406721817,Single,66,26.652251882534507
Female,17.551108089928032,182926.4684933458,Single,50,8.352309147332297
Male,39.26011175396834,78317.8338796472,Married,66,47.74119011590967
Female,73.48702912789389,157535.50675115598,Divorced,78,80.15767443275362
Female,19.74039082327663,180843.33659196977,Married,55,13.272584413317956
Male,21.264410802561212,48503.791166418545,Divorced,29,14.776321564269173
Female,26.53518124435255,61428.22094729107,Single,32,26.833226264148333
Male,38.81950063297812,97358.24164152385,Married,72,32.07840561215892
Female,40.304688939168926,66817.99262519571,Single,73,38.45133588753801
Female,18.758746307099013,161132.388170322,Single,48,10.515824458677294
Female,44.37663288424172,86575.56475057694,Married,33,52.64740620563023
Male,31.87005898440721,80054.16515531452,Married,71,34.805180345878384
Male,29.917277975747098,60193.46395619042,Married,29,33.0308460960981
Male,11.057635071456343,175565.0701633896,Divorced,48,12.6578430332864
Male,26.603019236386224,74666.68537867072,Single,29,13.582210949858695
Male,20.292133781545314,155676.2641572542,Single,50,37.75207621023792
Male,32.7799630693044,159330.2432823898,Divorced,56,33.14957283036993
Female,17.481978478682173,64260.02811615837,Single,26,13.718289038453882
Male,33.33214396773313,72952.20862980833,Divorced,69,47.20771495780551
Male,84.14760362517885,168803.91804519645,Divorced,65,97.30326945153591
Female,15.137990206872573,82570.17208779954,Married,29,14.420037434334839
Female,27.093589221278116,194062.66336799273,Married,50,24.58577316067802
Female,64.66239778920783,122559.06574466272,Single,73,67.94291960889481
Male,12.540051552724826,178758.16882980592,Married,50,11.086933680709077
Male,23.274878010603956,78823.45776503855,Single,69,29.57900468854506
Female,24.658105440897597,159557.67339268717,Divorced,49,30.22054753912176
Male,17.67777626244678,80253.50849129735,Married,27,21.319350704429233
Male,23.00790415926349,182808.8084386356,Single,50,25.22496704053622
Female,67.43485248036447,182450.8033652861,Divorced,71,72.30035990645
Male,36.22220148670739,68782.19290454168,Married,66,50.27181699567967
Female,80.88115547822957,128214.0462700239,Single,68,79.49951246854509
Female,12.316844365680932,161412.83499989883,Married,48,12.56100338278837
Male,34.57380104519932,71680.60333284503,Divorced,70,21.67688773093952
Male,79.89803240113477,179700.25497899338,Single,68,60.645853842699076
Male,20.905131755381845,44575.85650112927,Single,35,28.64587545020874
Female,20.089620462462833,187225.56493654824,Single,51,23.22142434684269
Male,40.778077049905576,80627.46647621761,Married,67,47.89663084704195
Female,65.83536534994619,147136.50744717725,Married,75,57.984591267415695
Male,81.03108753178668,165260.10401175995,Single,74,91.33081063093795
Male,29.189118165689827,55652.866579588284,Single,31,28.817341190835965
Male,24.98538896229772,69210.14085163194,Single,35,43.990459550748255
Male,73.75712782190416,148171.0846865839,Single,76,80.62253746859
Male,30.552005176390608,69780.09470842165,Single,35,29.030671267305202
Male,30.728787491686838,70537.74428557177,Single,32,25.377759870107987
Female,68.49898485016713,156509.20512631114,Single,72,67.96927715312727
Female,17.662280284579136,54772.49321565547,Single,31,25.868535692227063
Male,38.16856542633552,80984.90478327988,Married,65,48.976827404776685
Female,6.912372891594465,160263.13723355875,Divorced,51,-14.299431618336989
Female,21.152924628950593,167820.68619823625,Divorced,49,8.726770056284312
Male,24.550577559710565,162524.41427100086,Married,50,21.50349050459894
Male,43.107816129969116,76326.12123298914,Single,68,34.17926922907317
Female,37.110387465204724,46613.706052109395,Single,30,30.335166949183197
Female,83.10897978380117,139402.41749527305,Single,67,74.53175030848237
Male,33.25105800930049,161507.43113167648,Married,51,33.90835085014312
Female,32.180587754719966,171597.68894850466,Divorced,53,34.15946812325877
Female,29.649225953505756,46075.474038990935,Single,26,30.388201284452947
Male,33.95744210877088,71198.46252466977,Married,33,28.678916100800564
Female,36.70221242427001,77751.91102715778,Divorced,69,47.652644504886474
Male,43.990834527061395,82836.1284138831,Married,64,43.209099575776364
Male,35.63598201430047,68211.58609269965,Divorced,68,40.48706782241135
Male,0.0,162572.0780857796,Single,51,-11.791844827702116
Female,77.9262176169926,181009.64485765976,Married,74,74.76983344849221
Female,19.027853110230247,176020.23315109004,Divorced,52,26.324302967264178
Female,21.322795199842606,73938.7697138321,Married,74,15.412277016018898
Male,71.79002413748688,172316.008060369,Married,70,85.03603483557262
Female,32.47614121898197,61653.75726403371,Single,68,34.11865367581219
Male,29.181904279016017,85631.11317272852,Divorced,63,29.21562858375756
Female,21.058817552160427,52450.42466278406,Married,27,22.06949177899266
Male,15.846820234802138,159906.83726358964,Single,47,0.6803830861221005
Male,15.124071415867075,177455.0673796536,Divorced,47,12.933518155099168
Female,32.754127760664886,185490.3995002848,Divorced,46,28.53985987983754
Male,30.716916645450794,70689.2753471637,Married,28,22.231275284463727
Male,24.943416675900835,170008.21230596694,Married,53,21.749587753021
Male,26.979827495703944,146660.59029713957,Married,52,24.662371160990332
Male,48.929928280533744,106299.1774349104,Divorced,61,50.60878968893803
Female,75.69960653604156,151146.55148656075,Divorced,76,79.67907322451609
Female,30.730350659898004,153236.21385363728,Single,51,23.853720640129353
Male,38.862209034418974,85354.8994485558,Single,66,29.50841882420226
Male,26.716322684254617,60118.54677145878,Divorced,27,17.889111089175948
Female,31.13715924857364,95960.02824740385,Divorced,63,37.70770543992974
Male,25.93883023620694,81011.49912478006,Married,28,19.007903953046625
Female,70.86561381139357,170775.28469482303,Married,73,74.38699253000439
Female,28.449960642497693,83040.06817052512,Divorced,31,30.358700866733766
Male,26.311906047123557,66107.85195629166,Married,36,36.46896074513555
Male,34.980190224237596,179705.57975663408,Single,48,32.0968048611574
Female,42.65427063073326,70495.28329743518,Divorced,67,45.182398046545615
Female,38.7599714341651,66704.6103888758,Divorced,65,37.1767462550609
Male,69.25263238788102,157983.87180346233,Single,70,73.06548185228438
Female,35.456721070962736,70464.79685726644,Divorced,66,41.65743661300758
Male,34.958239681073316,70594.7304847779,Divorced,31,40.375797567385334
Male,77.54609541955499,145447.5809950637,Single,71,81.78031516942316
Male,18.54274691934968,61045.571578230636,Married,37,19.245480921959143
Female,39.27912926043202,84313.47661952274,Single,64,41.8668397880081
Male,24.377012577364628,55471.80058293687,Divorced,29,31.77164620965713
Male,24.560783474464532,71123.2206161058,Married,64,29.41386319040382
Female,76.35861150395598,147748.09997369096,Married,78,72.60179650867798
Male,31.750424502663748,95416.71852832017,Married,27,28.235320009441043
Female,77.35447129868834,166709.63409853715,Divorced,75,71.24666812044718
Female,22.03922092879585,64603.28312774232,Divorced,39,10.264356107067327
Female,73.39692977958595,154059.67741447152,Single,77,70.6511573745254
Female,32.358602833217546,71125.9333274778,Married,70,41.329732214038934
Male,64.26396327547667,176096.14194198637,Married,76,58.58167457150599
Male,26.35944772748418,50104.104202057126,Divorced,30,30.770179314913335
Male,73.31947573695001,130964.47829215985,Divorced,70,62.82505671984586
Female,83.84898111693887,155861.6356976207,Single,76,85.13358913281196
Female,19.21919971387901,167985.1728546085,Single,53,12.00537414782729
Female,30.219712273609833,76867.17665240033,Single,64,35.387181384382785
Male,45.2697035161268,75603.74810687755,Single,66,43.12783844275068
Male,46.75708420127734,85263.16549615124,Divorced,68,35.50885714199015
Female,25.58295343851276,153904.00542276684,Married,53,46.307838038708674
