demographic_factors,product_awareness,Season,promotion_effectiveness,advertising_spend,Sales,consumer_confidence,customer_satisfaction,financial_circumstances,sales_channel,pricing_strategy
1,-0.6777180532989475,Summer,0.2411771102457607,4618.587049303433,6243.505045329698,0.20970269703520075,6.352514813517271,0.419552268854435,Call center,59327.49798226588
2,-0.026301444355230616,Autumn,0.21472044900114473,3609.8981945756123,5176.787119739107,0.03531058247776329,5.284404001073324,0.04673005331779124,Call center,52972.6311625161
1,1.192256376294945,Summer,0.38885421713209567,6916.602449343043,4970.357533691889,1.7924017100713892,4.900277169445094,0.9988124756759094,Call center,42834.997784423555
0,1.8506229497259825,Autumn,-0.47052170187954173,7180.852512513708,8207.547032151804,-0.0034603948945202837,6.795941902305666,0.3957588140387438,Call center,83281.72763439984
0,-0.26553480658927253,Winter,1.3225578408525154,5878.878529155282,5475.660066946075,-1.3883766795977122,3.9402290344715745,0.3984748850121024,Call center,58494.683985025724
1,1.0463944400629677,Autumn,1.046696784571144,5909.690744541841,7074.912864021728,0.965955043086011,5.789316159291001,1.6606295198194463,Call center,62548.17855707832
2,-0.6940775836285282,Winter,-0.5410188954899331,6354.195988918371,3311.281674623885,1.0657231311858477,5.7675247658820075,1.4445994036497558,Agent,32445.407047755783
1,-0.2653169259753743,Spring,0.967250171044892,4643.814237867497,6570.7109853208085,-0.27502389889793377,7.8120520452382545,0.7742278476268786,Call center,56661.19596577962
2,-0.8266781967377169,Summer,-0.3979510223599375,6273.428827984071,4258.325820772257,-1.0683752111398903,6.030655243761167,-1.793628410650151,Call center,47148.24565980304
1,-1.8438702705977688,Spring,0.9760499327108736,5568.965959460997,7793.109586717948,1.1744768319001508,6.167647740940481,-1.4983470341460932,Agent,71460.49373306033
0,0.1519571718647176,Winter,0.5341570183917373,5040.666221888315,7178.816092097139,1.6060866404117993,6.30333863111224,0.044767745325051456,Agent,60377.3601405549
2,-0.34533308689483183,Spring,0.8580620325550833,6939.165639063554,7752.007940209137,1.3864991585764144,6.499088342339913,-0.8035868240003889,Call center,69133.85921139288
0,-0.45343699618361516,Spring,1.1503547977798239,5449.601016156429,4544.510438099242,-1.0632165924288033,4.099638572000357,-1.2689669001127484,Call center,49802.05039031914
0,-0.25810243332171245,Spring,0.6691120355358651,4331.54125597679,6920.293066595719,-0.24689430243548915,5.159140635097258,-1.1861422942987345,Call center,71230.51412365894
2,1.369323657808645,Autumn,-2.2009612655087194,4762.512606225266,5273.57585917184,-0.47834194426907617,3.6946289492731212,-0.663154874376835,Call center,73836.70977723779
1,-1.777753162703012,Winter,-0.43661691632702043,7383.9560619625345,5435.578120008095,1.2297178645178297,6.011097466779606,-0.2440024795713895,Call center,57566.20223388313
1,-0.2268814350768132,Winter,0.41010543579991815,6892.7394010558,6080.304526277294,-1.28505027930798,6.35740436188809,1.7176700146576525,Call center,63036.68948562932
1,0.359617353158638,Autumn,0.4485937442103079,4334.240745351133,7987.158101130183,0.6099390069076105,5.860156347055934,-0.6862196496033225,Web,81652.04387162355
2,0.028770227470556523,Summer,0.2574416896430256,5864.154381458682,2985.051631500134,-0.5295536862930629,2.7465316877881913,1.2056390466085265,Call center,40232.01476895816
2,0.6044882199309797,Autumn,-0.7526705567700762,4932.7473921633,2195.10447301135,-1.913315366043742,4.835446539354871,1.8622103438633208,Web,36958.48070998624
1,-0.40565805862262333,Autumn,0.44699107719174647,5784.282697996243,5408.952849391627,1.0591484117832601,6.640696832094758,0.9363636286218131,Web,51073.54659236751
0,0.49333428971539856,Autumn,1.1158631603440432,2142.4727182284696,4531.646498037089,-1.2167754090942626,4.2677140447568895,-0.7121874529059303,Call center,46930.0508546959
2,-1.9148033823892625,Autumn,2.373131651449185,3263.5854095460563,9291.041011792016,1.580879425044764,5.202898317853549,0.6217305357535124,Web,84177.56525067112
1,-0.2244971062881785,Winter,-0.7642317929199122,5211.182914146928,4683.649343570824,1.7927548892353256,5.204349114654255,-0.06983222717002813,Call center,46313.05482941071
1,-1.246547314872086,Autumn,-0.20079932905107378,4221.700547446632,5625.11324578734,0.02655943239163912,6.914038985612084,1.3658067272984336,Call center,56388.70720218799
2,-2.492701757611228,Winter,-0.749788002343814,6570.267333927342,5283.784959277277,-1.043833783393757,6.422433620026115,-0.2792044686322894,Call center,64032.616693706936
2,-0.7298208076110753,Spring,-1.4053763411087832,6450.289706047381,3138.8838614683477,-0.08088024170517559,5.935763084312715,0.3100648933099486,Call center,39152.17498708847
1,0.9064658347685505,Spring,0.06962864678119185,5133.84751540625,5331.772637141599,0.054467594658069454,4.960702384696215,1.72093867967964,Web,56218.08913154907
0,2.413142908767535,Summer,-0.5459653773130541,3122.99747949331,7881.667309858683,0.4674548136567499,5.967956388465966,0.055369713179848366,Call center,79797.84231137055
0,1.836294844382611,Spring,-1.3284612880747586,5981.464203851906,3543.707586449484,0.9959602984866391,5.889771900761735,-0.8859578598055803,Call center,36956.57634993155
2,-1.3106836432058375,Autumn,0.7895719201750591,5637.4331253882265,6525.6108621427675,0.6681190204398745,5.569652235888538,-1.7317003739697483,Call center,63919.786131194276
1,,Autumn,0.09217383434691714,4338.643312364409,3480.906493520283,0.17881015942008086,,0.9165088175701598,Call center,34769.61611830119
2,2.282301851507108,Autumn,1.6748938096819677,5957.300570376715,8006.221727174725,-0.20254392499449772,5.161801272369637,2.1621708859505224,Call center,73710.68361276475
0,-0.19788047277284418,Autumn,-0.5467543486762916,5467.203667187005,6287.300185533034,-1.0616728839828604,4.225670774878998,1.0352497699961332,Agent,76331.0765054283
2,-1.8407852607229473,Summer,-0.8229275391348603,4061.4334031305307,6465.849111447624,0.4020227958581501,7.119304468849442,0.4908804285589883,Call center,68886.65117515622
0,0.021749750735632647,Winter,-0.31337047098773807,3166.725502442905,4785.5206761111285,-0.3293024188575079,3.6913608249122856,-0.055449289640145526,Call center,59241.19290907693
2,-0.6937342019879154,Winter,-0.09810301924681512,3664.16582257936,8820.321230656831,2.788160189220203,6.8385659806522625,-0.6522619320743804,Call center,81869.76526328601
2,0.19558141663978634,Winter,-0.16683051766241866,3975.3081646779874,6265.882463201853,0.5696280538874086,8.04243298562252,-0.3737470395937294,Call center,55351.595104961554
0,0.6247914648409508,Summer,-2.059616863364481,7376.025903073809,3667.5153204199078,-0.5892865598560887,6.716104294175974,-1.6980206365143447,Call center,45059.75265243911
0,0.182831335141631,Spring,1.3729084121779103,4337.776190121398,3580.8310356903626,-1.0842998939579849,6.048622041068034,-0.09443688347189354,Agent,27034.533180647988
1,,Spring,-0.8969020877013462,5202.664502118314,4697.089405365632,1.3618131138790657,,1.373494014404932,Call center,48319.63152242106
2,-0.008909419546358958,Summer,0.007104581615061852,5904.336253544444,5218.140513348632,-1.9477260572369957,4.306272396919977,-1.0110403994848072,Agent,62914.23455222981
2,-0.6933301146637143,Autumn,-0.5060631231126917,6321.329407817977,5268.173972057673,0.23547150638391756,5.437012726259882,0.9148807535944422,Agent,57381.04447972164
1,-0.6784837730295273,Autumn,-1.0624331923293049,6581.916252409193,4493.991166871129,0.5993945519364559,5.691381700540897,-1.6603365647837263,Call center,49557.25403403081
1,-2.242393641748872,Summer,-0.7042883932327044,5376.065264692697,6777.678115020158,1.2086716874303642,6.630387253398355,0.1865131231612019,Call center,71193.76249540428
2,,Autumn,-0.6599619292188701,3993.4291553005864,6637.461066904705,-0.22949850345059936,,1.3122301382053094,Web,71570.88086581996
2,1.3927068227099344,Spring,-0.11651014277432069,5539.745439841025,4507.798097805622,-0.6456244778571165,5.632973937214044,0.3832051797936223,Call center,46733.26427197811
1,-1.767466222108595,Summer,0.18799687375378626,4635.587213937104,4231.500269287981,1.5874553098678352,5.323776708543809,0.6347407204248509,Call center,40484.331617041404
2,-0.7044157738416729,Autumn,0.4724580900617453,4985.899462714075,5874.673164560758,1.279513025204323,6.868358167983805,0.14922620914340934,Agent,47660.47659648781
2,0.6329191751446244,Autumn,1.215459367435112,4646.957416679159,7052.182005103359,0.44840754284019224,6.496262885616749,-0.6969996189867468,Call center,61863.31858874082
1,-0.1268172911995579,Spring,1.875541154074989,4799.477778404574,6588.041861809877,1.9130394283707173,5.931712192800515,-0.6128465122880228,Agent,48798.52863935669
1,-0.5832618486476533,Summer,0.25054009835874497,5990.321477798539,5238.904397048089,-1.6784037152146922,6.259332978709404,-0.5824728596316783,Call center,55624.53744082859
0,-0.571647515297301,Spring,-0.8344002676609135,6732.1019257079415,4363.089363808526,-0.5453267966951377,2.791323818879462,-0.6373566121467342,Call center,60960.653767194526
2,0.8609391414753154,Autumn,-0.6847790638560496,5220.537403176121,4968.204498147534,0.9048521954302006,4.19176118835621,-1.8089432329214983,Web,57498.80344944716
2,-0.9398604181030834,Summer,1.3098223618381313,5149.25883824426,4942.972104494307,-0.4560991082053701,6.6329013174125695,-0.13939276998322053,Web,43753.4237780619
0,,Autumn,-0.19697343042583088,6025.940680524094,5235.222207196366,1.0936217058623632,,0.4751499083040678,Call center,52359.952925280704
0,-1.781833899561083,Summer,-0.1751095406720286,5992.39858331703,4312.445122310143,0.13980717379960422,5.382238941281028,0.6278026939479164,Call center,49567.73888785716
1,-1.2796908623602723,Autumn,0.2564351901445343,4860.2038696902355,6498.732938970383,-0.3894368678544159,7.780161998869215,-0.07688215050342487,Agent,60583.43447003727
1,-0.6000266500009932,Summer,-0.1262792904872137,4417.245623820665,4665.141709802189,-0.047701286625212995,5.601268514367804,0.752997610664838,Call center,48676.8677110515
0,,Autumn,0.7334600113216787,5288.7560279305735,4434.10644992915,0.15266677672908815,,0.1805175055455889,Call center,45867.83499281512
2,0.35980179606249824,Spring,0.694456068964878,4650.385790264745,7818.371828680063,0.17008189447315944,7.044180410459605,0.6681526479490578,Call center,71141.34203231747
2,0.8995127787002091,Winter,-0.872653257921391,4804.887112188128,4511.320823156743,-0.1501538048756624,4.043818436436373,-1.4510974422940854,Call center,54579.64142107525
1,1.4217501574179785,Spring,0.5108568359759891,5688.725356295822,8309.786446206808,-0.4038162372274594,7.091386312485074,-1.4512917133335743,Agent,76501.89470502568
1,0.18999637454021495,Spring,1.427886560571246,5134.7795865599355,5469.331379045883,-0.44443354429866033,5.496448498454753,-1.5478856832650154,Web,51073.37463357145
2,,Spring,-0.8664714518788161,2943.0074778035337,3449.8444377219284,-0.08308851135727222,,-3.095696820958281,Web,39535.79962793654
0,,Winter,-1.2216562621343046,3240.271806745438,6494.869220565026,-0.006809316892669692,,-0.5015934108569473,Call center,74240.24990457967
0,-0.6108604552321629,Spring,0.23316572362404006,2482.547393732369,4128.092724299472,1.0253705391001833,3.630434651909649,-0.34622469655191807,Web,47837.368989591385
2,-1.1032989170700382,Winter,-0.5755442950746853,5812.5265379957455,2845.0510444239253,0.28151121589899997,4.925732163943874,1.2321735585847169,Agent,33816.67433066062
0,-1.113313596207883,Autumn,-0.4267878037620776,7213.160713171424,5818.146615505461,1.4410665577693555,1.7692049918429298,0.235552992579185,Web,75096.0564931099
0,0.46921635711113396,Spring,-1.2995520755709247,3400.0392113838516,4719.7313822708575,0.25287067902095595,5.740748708671228,0.43992742904444343,Call center,52124.65590994179
2,,Summer,0.4237665159324307,6449.391682493529,5514.004114262643,-0.22139000065632433,,-0.7905286353034999,Call center,55636.277891761856
2,,Winter,-1.6414960018865508,2925.2020993844526,3775.0857260541047,-0.2869046763182676,,1.2967018335499743,Agent,49638.34019959549
0,0.7019970415601816,Winter,-0.31451356902412736,5165.33758308833,3776.6246734891715,1.7372662315181207,3.9875856220162524,-0.43085327397567735,Web,42140.93171687724
0,-0.24220953779855306,Spring,0.23552459560195121,4876.798837311552,5164.2643464871035,1.2838329586594244,5.4668705315051,-0.6638749640518382,Web,50289.08119730826
2,0.7282113049704186,Spring,0.16673112313866156,7259.352440708425,4476.627489175868,1.8630693079485812,5.402019815768204,-0.9961606769291389,Call center,39520.20464842401
1,-1.754441653730284,Autumn,0.5724622879748271,4397.488666536851,5401.217995738117,0.0924286921721238,4.3156954026643595,-0.07869994355916082,Call center,57265.042159327706
2,0.8503979769485869,Spring,0.8087571802953571,6331.308735793776,6449.15401069552,0.43152528722782585,5.136275234391322,-1.2322244463112415,Agent,59874.287223891784
1,-0.16887346261687688,Autumn,-0.18578814739566385,6177.434811650081,4882.386697346729,-0.4962477285161977,6.435873589005413,0.9984613252946563,Web,54406.17990041175
1,0.07805312608095774,Autumn,0.7944901276677698,5174.562008884542,6422.363136504284,0.40679772291444893,7.597308813145654,0.09733691977622941,Agent,49939.53066682624
0,-0.022507715482875952,Autumn,-1.2766225666000373,6016.414231516457,5402.647609384118,-0.854783375200763,6.548766514713477,-0.009465345636614818,Call center,64239.676245933704
0,,Summer,-1.6502670486815019,4523.685960753064,4462.780059977804,-2.012904010498475,,-0.49214492231009366,Call center,61198.575090417915
2,0.0312234981358964,Winter,-0.8892744856764905,4522.673769193519,5335.128010698924,0.7174676056977165,5.348250741909975,2.084950086492731,Call center,59109.49279627157
1,1.0802383494642085,Autumn,-1.6661608596915305,7327.343622681108,3238.5228424225006,0.3981869196751374,3.8852797446528675,-1.2880806783342458,Call center,43555.07782867929
0,0.019531835065726817,Autumn,1.9665923488110957,2724.3378969467976,7105.559987569486,-1.6935869651201276,5.615134243345018,0.3228040436216984,Agent,67653.68256927983
1,0.7889949880169319,Winter,1.7955474304148056,5427.4517331757215,6966.037782655397,-0.5031571916701361,5.990048131656177,-2.997779999192276,Web,63819.30947091581
1,0.5344293008196368,Autumn,-1.1959665979199003,4153.989998921037,4479.015614840611,-1.8787924771707052,7.93183710652686,-0.5316843442302309,Call center,50494.66380261485
1,0.28116304880867343,Autumn,0.04466441709613226,5866.634752308212,4806.024575902883,1.741069584197262,5.859261377721029,-2.066019609277382,Agent,40940.15481759496
1,0.6585893841803334,Autumn,-1.5812023733311138,6240.96028851452,6271.269915254391,-0.18988003359597655,5.058817107597543,-0.19098290449827063,Call center,75751.10411921378
0,1.0546246384722961,Spring,1.7326872659253683,6350.773911317331,6799.029635654377,-0.7476294568917864,3.824128029747719,1.2465944829527067,Web,67466.70863896058
1,0.24413084626764767,Summer,0.6669170323711957,3407.8108345133514,3721.8413825858415,-0.43208441505475614,2.630660901922094,-0.011239323173684234,Call center,43478.685849955014
2,-0.47200996295676617,Winter,0.6353848605668977,5634.691178722318,4701.090943368176,-0.31878763742718874,1.3984466796043167,-1.3825518548763056,Call center,62069.519184686535
1,1.0291818746978845,Autumn,-0.7589823838359483,5354.056662802626,4202.196882801504,-1.1145135865379396,6.389714781624358,-0.7412021340083643,Web,47906.253741456545
2,1.0687740064197087,Autumn,0.9469900218286746,7080.863514884874,4902.75511968949,0.4829100309718808,5.885272871844509,-0.4274991683352269,Web,43578.35817876145
2,0.1836263970016407,Winter,1.6831844268249787,5112.271067351104,5359.6017394019445,0.5358468543176778,4.941309228637153,-0.04080087873036484,Call center,44687.25875180497
0,1.577241376631766,Summer,-0.2046618059951125,5187.956493095135,5792.069943216244,0.23085394692468103,3.8310872832467786,-0.36870152699832176,Call center,65141.053020530795
1,-1.3023078925929463,Winter,-0.9818977802727039,2612.465047760505,4351.845897861846,-1.0472191103973985,7.259669837133707,0.6072615393072678,Call center,48956.294572994586
1,-0.2594607505289201,Summer,0.7596409029979893,5984.680149228615,4558.439171433614,-0.71250407412105,5.6855524523940835,-0.27512035820112574,Call center,46603.14321828095
0,0.7046931377509138,Spring,-0.4756595117094476,5191.398685234091,3300.7990749525984,-0.3160521273092703,2.667210249943559,-0.5246269386651417,Agent,43913.30059941416
2,-0.6347985681882093,Spring,1.053959491427369,4416.238588616576,6995.457470619854,-0.6403596754180866,4.6290982118997155,0.8109930719074666,Call center,73704.91371133208
2,1.8613683433968564,Summer,0.6320057132866624,2841.436791038783,6445.866943371226,-0.9862399819448114,5.735463007633171,-0.3516759849938247,Agent,59793.12746153321
1,,Summer,0.17312910678484278,4473.78697157845,4629.760155473854,0.5127871137841444,,0.31783584327987935,Call center,52022.750057213794
2,-1.1030011957727826,Summer,-0.1220792303450945,4518.8692241125955,6746.049148776856,0.1421718771828075,7.861349237725833,-2.0648981896599845,Agent,62371.63219855344
2,-0.5633774723825091,Summer,-0.30702251495541355,4071.836652302508,6058.9837448997505,-1.00758626474139,5.937297848685807,-0.21905300367547909,Call center,67429.19062272392
1,-0.7870500567893797,Winter,-0.7280433680112833,3792.7483223521986,5728.029194601183,-0.7232489677016601,8.316948419691801,0.739739412174188,Call center,57588.10428741972
1,-0.030827971072408363,Spring,0.12118030267776374,3970.8179644668335,5511.061573609601,0.7113390440238879,3.1959773667609706,-0.0183776776857936,Agent,59394.04057825423
2,-1.5801164131312935,Summer,0.7029840292690531,4057.2753825074506,7323.759051995294,-1.2847175892201588,4.185027961159666,-1.0680306372634931,Call center,81372.74241953559
0,-0.6939966583748695,Spring,-0.8326311381604102,6178.84518757238,5101.191600619675,0.5246092938187905,5.619801922486235,1.2406184522822712,Call center,58360.3601321354
2,1.0889532332734178,Spring,-0.17057896472875142,4683.83244244524,6266.504934937102,-1.7213226493100287,5.287011067695466,0.8310468694586121,Call center,70890.87784317038
1,0.510279812063697,Summer,0.3343633712468366,6786.359106827663,6480.287128620334,0.041559337003275076,5.521078227773576,-1.2324347254393997,Agent,63749.74491856908
1,,Spring,0.4787829080730021,5288.785902724243,3714.6046190573807,-2.4226493700399043,,2.326532868310805,Web,44083.944402876856
1,-0.8721190628281545,Autumn,-0.5085884374263533,5533.120691739661,5260.3564629337025,0.644489374193753,5.982293316278476,0.4688661383941073,Agent,53325.60636639199
2,,Winter,-0.04108054891700664,4554.599530858208,6286.589071766239,1.4865299507325913,,-0.5164018054339772,Call center,61602.282940949844
1,0.10212012965367914,Summer,-2.0498662144855966,3867.4999668992737,2601.937628537944,-1.937936072693302,7.176634358870474,-0.002147840531828798,Call center,39638.1345888098
0,0.6692857535041418,Spring,-0.09526531261638306,4398.821720104634,4345.458593816017,-0.15429419869166455,5.391854658838599,-0.02925274585027921,Web,47471.854950279194
0,0.36503676264047097,Winter,-0.21188652357525173,4862.297464369946,7201.538508797037,1.9685226758320593,5.505830492392266,1.5112308517213606,Call center,70405.8717916984
1,1.2356712211206748,Winter,0.655078779894129,4413.251421569145,5023.064732187686,-1.0238483999454728,6.715683336483182,-0.28312559023630973,Web,46709.75787128543
2,0.7485354340282535,Spring,-1.2745523811032367,5728.908124736781,3255.5302271968535,-1.7805913700120175,4.873213105147451,-0.6543610735485007,Agent,44956.800323610594
2,-0.31146013583711973,Spring,0.39528945239986163,4552.777733394382,7917.472239611828,-1.6924216297749928,4.842523384762082,-0.33320941544223437,Call center,88968.67455121667
1,-0.7282125723582492,Autumn,2.4223515176504367,2983.997901043698,6365.686332435514,0.9221075056374907,5.625709541490721,-0.9320587484510369,Agent,49373.78306661847
2,0.2851991606688946,Summer,-0.49003989357659566,4627.997395372978,2749.066202712261,0.008433741987629622,3.9435820487612028,-0.09812095023578242,Call center,34070.86937505579
1,-0.10267816182685702,Autumn,-0.24727348154627227,4832.824468913165,5536.655731927466,0.2974601038199586,5.822284519590099,-1.6414186028858586,Web,59590.467546899075
1,-0.43721621900395996,Summer,0.8070067916117399,5396.216974018842,7158.679257181284,0.07548809323825537,5.913608632532483,-0.6651792407052777,Call center,69474.29039272267
0,-0.1817983346115585,Autumn,-1.4184075156762053,4596.632276520514,3889.662557765264,-0.17577137822408753,5.039719922285154,1.9331053966691956,Call center,49257.568804357
0,-0.9398310895874346,Summer,-1.330408027602649,2956.987559069941,3482.742249473907,-0.9362039326415124,5.995337157358863,0.25100604073570887,Call center,46092.730674872655
0,-0.07394072765848005,Summer,1.3809524211866229,5653.454831096598,8760.37015296442,0.20991029717691712,8.579080503558648,-1.0746775257682155,Call center,73412.6548469828
2,,Winter,0.14377423664525504,4433.86654483789,5943.851052970267,0.8154961874352221,,0.8569566447465521,Web,60794.3678529462
2,-0.39316284548486347,Winter,-1.3902746342196879,3506.5146831404877,6311.158911952412,-0.7784333188798568,6.515202421213427,-0.6702689012468113,Call center,74369.55361744846
1,-0.44547175817325035,Autumn,-0.30781866191247703,7649.200355046714,6326.3923413334005,0.28093891828338063,4.5327036858963075,0.548170944233856,Web,74768.88104387613
1,,Autumn,-1.1566131184607082,4325.276043890193,3919.845159212721,-0.5323376260003634,,-0.11218339159269408,Agent,40440.344596706345
1,-0.2674329655432762,Spring,0.19889195395397524,2700.281096471864,6876.006260971153,0.19426742675282077,5.136719284069951,-1.125967996949633,Agent,71575.72701663601
1,0.5833828925407429,Autumn,-1.1233073455766271,4302.529084185846,3470.084159762466,-1.6935194424386828,6.286033209536223,-2.204838387398345,Call center,45881.3741672724
1,-0.7950298863922259,Summer,0.641424051639682,5993.56567700677,5292.973915802919,0.08871456806570387,6.377702860638028,-1.2512929534473543,Call center,50056.45638752524
2,0.9195119613352745,Spring,-0.45577925485842435,6038.696661409693,4487.051676924834,-0.2713047426458686,5.740762979804339,-1.547031699858124,Call center,49241.53250289088
0,0.7423150669805355,Spring,-0.19599035240644708,5265.983909180184,4415.012883185924,-2.386877084468783,5.977815759878986,-1.3731744525856076,Call center,52076.87027791557
0,-0.9740299698992823,Autumn,0.32304073600698713,3072.3693966866085,6841.292094265931,1.3006152844892072,5.183951787603888,0.053389472631230124,Agent,67078.61571217712
1,,Autumn,-0.4313918446846978,3323.2636482060298,4211.67580679675,-0.052098988740163305,,1.0611801044733908,Agent,44813.79163306763
2,0.17539423643631227,Summer,0.15151169616220023,4369.490651458954,5771.815065760517,-0.7832740825393242,3.9854913711386226,-2.0295345257367043,Call center,66464.10231924262
2,0.17729748553133381,Summer,-0.334538387069292,3602.909672595305,5167.34591031619,-1.1382724632197219,5.349040358482799,-1.303965623306775,Call center,58350.407788416574
1,-0.1307994595800537,Winter,-0.8225086886642806,2743.982053732701,2401.8798941484874,-1.2227455353754213,4.354795238187926,0.874175860741843,Call center,37195.984420955894
1,,Winter,1.5043200292161982,7024.618789296363,3972.2879209103794,-0.7156412146270172,,-0.14582437680087676,Web,39635.54877163818
0,0.910044141452356,Autumn,0.9047361180279779,4949.037750545634,4513.194722354283,1.2856388158351149,3.5402500286614895,-0.9617768103081636,Call center,43226.68342698088
0,-0.9656699051157316,Spring,-0.09210239544807014,3974.750452223358,4908.101432053466,-1.03722235410306,4.148832192833934,0.599834875535463,Call center,61316.615145958625
2,0.8379076725862917,Winter,0.3924148361063422,5151.038877725535,5043.600930557202,-1.1298079998720951,4.268353286476466,-0.24052051440876132,Web,61150.26959228489
0,-2.308826953598522,Autumn,0.8407651898074735,4128.317544776603,6937.483983027069,0.26887956245409494,6.502777619055478,1.6449934659200112,Agent,64857.1319212031
1,-0.48663055894472124,Winter,0.6379032948547996,4753.2377521531125,8188.344683137161,-0.7091785148357784,6.557615255334391,-0.3222607516079947,Agent,80707.55497595138
2,-0.5818032687979489,Summer,-1.136795677256256,5278.7326591783985,6034.303915230599,-0.9096824456947168,5.260609748638387,1.4927899431040785,Call center,71934.91779872317
1,-1.835108915200814,Spring,-1.1453883096234296,6708.073861027102,2812.2972546716587,0.4623993207133194,5.114080930770882,0.9107614228777795,Call center,37313.55657631649
2,0.3593014198732626,Autumn,-0.386881328606051,5409.162988764562,2290.8657364369933,1.0680885095516364,5.644917466154315,0.08514625702199582,Web,21782.2324442862
1,-1.971702062321525,Spring,1.249597274175706,6999.526326434577,5311.834658853916,-0.8612820931510866,6.226670968790891,0.2810943500805127,Call center,50435.883988511625
0,-0.8458649652744172,Autumn,-0.8040445930954119,3740.5144867007875,3802.8655270866993,-1.3413612963060395,5.5158552435234345,-0.5411651076095728,Call center,51395.477270353374
2,0.5149674881262245,Summer,0.5546370914933888,5184.849822478799,5530.596899308794,0.008334936981529087,4.5850556510191804,-1.0608923423314456,Call center,58087.58499191789
1,-0.2936270946532295,Autumn,0.36509981760273963,5112.117033312027,3616.4568410586326,0.05063797102212418,3.5842985606000006,2.1859075290175083,Call center,41735.705131812785
0,0.2826080629267786,Spring,-0.2984538552295502,5125.968132982159,5106.098030857881,-0.603446454362809,7.492062521141189,1.870065053719401,Web,51091.67875757909
1,0.5650263913410501,Autumn,1.1914493397597734,4528.167301147142,8695.91224860775,0.2921770706166752,5.779388460764603,-0.6606758388051195,Agent,77745.79258513951
1,1.1745490158927232,Autumn,-1.372842282235798,5817.720866121598,4435.153387907281,-1.1082615391965414,6.624910315576639,-0.5307884820579951,Call center,52945.29599451731
0,-0.2348939378728931,Winter,-1.3184466881707348,7410.805354709139,4519.429162800546,0.3191161308886596,2.0355123314319257,-0.458106344119186,Call center,65323.31900179151
2,-1.7306398394726772,Winter,1.7042784781157765,3235.0831870033853,4756.536520061161,0.5239276521703622,5.153747098299664,0.3866311257120759,Web,44131.92055166477
1,-0.007130677099525724,Spring,-0.933025983236611,2397.7335860172675,3926.536787435882,-0.6294602355773655,4.1438320509332325,-0.6737432337658095,Agent,50407.774011714064
1,0.2614431796231478,Summer,0.5326591132759491,3903.5682676020015,6470.0376833720575,-1.0325610122359312,6.615130476507939,-0.8999281089835953,Web,64047.270992836166
2,-0.04833816982413021,Summer,-0.6058882987343484,3973.70682999584,4730.856856239454,-1.6172400927192419,4.1098744026027045,1.4596199268806949,Call center,60861.11428907325
0,-1.1788046110992136,Winter,1.0995626281299269,5121.857377541018,9367.242862606097,-0.4085668112532108,7.9853802527148385,0.8448748956013482,Call center,86245.52576340083
0,0.0887508461188835,Winter,0.9947436230145258,1995.9109898162797,2797.9436986294495,-0.5188483239244551,4.838738390403684,0.3402667460391802,Call center,24746.976038228582
0,-0.043035532503566565,Autumn,1.1139653676400214,5409.463658921799,6527.445382063974,0.8615921340387702,6.1265510632772076,0.5315407538618916,Agent,54945.43314180636
1,-0.01864584890293972,Autumn,1.2333572750482553,5362.842358350765,5024.972049985333,-0.6224516632377639,6.317627361520473,-0.1852680869765389,Call center,44906.101089752854
1,-0.8913804317315351,Summer,-0.9873851714806754,4155.108391637083,2471.7218482744547,0.1634810491082013,5.639341411766504,0.6056806130104233,Call center,30061.10395153219
0,-1.509840390996457,Winter,-0.4723423235902321,3503.5255781061396,3406.4885007056823,-0.6149663148576767,5.320330942129054,-0.2257473083415595,Call center,40594.68957420504
1,-0.29612591001634736,Summer,0.5034735877849805,5041.371810828955,4844.758812873859,-0.8370538458450079,2.609191759338183,0.26175455786887925,Call center,60670.31084509422
0,-0.7689252522841444,Summer,-0.5600108248346416,1894.8698468948305,5005.548913975342,0.4012631344897355,6.805570867414851,0.6010473525806119,Call center,49768.26410087143
0,0.28126303708064015,Winter,-1.3705884139401552,5870.810900263276,5804.596576371375,1.2897089254899998,6.554319877512553,-1.0915005121177626,Call center,61651.628150621575
2,0.04241850111886865,Summer,0.07907366930766957,7060.983759851524,4461.0969804797805,0.3466831586386297,7.550816925044501,0.1749397741075352,Web,40056.88636509119
1,,Winter,0.36370552112536175,4654.869902445867,5557.332289708271,-0.5219658687773953,,-0.5360404847504859,Call center,51600.23238694424
0,0.061026860056224125,Winter,-0.5268442052709235,4649.257748524983,4411.345690399844,0.2848288509534138,6.362677665215562,1.2845577746822903,Call center,44721.48684991377
1,-1.6260012607007706,Winter,0.35030253853227356,7340.085022207055,4923.012279600959,0.15896491198088608,4.405892571294913,0.4297389139014021,Call center,53448.1059695018
2,0.2700052623856563,Summer,-0.26799823239348736,4906.516690098948,4791.7805404147775,-2.2363726948702807,5.582344466909165,-0.8041544227235823,Call center,58733.998543262365
1,-2.2153853610714878,Autumn,1.2614536827739524,4947.5535381901,4438.101272146007,-0.9820341193467859,8.131962008764756,1.2788268484259115,Call center,34808.90039670335
2,0.2943982641222279,Summer,2.0364463434854247,1918.4987098006795,6580.787745274047,-1.621694239875293,6.037729363440717,-0.5022896855430519,Web,63271.27166949268
