Household Income,Gender,Money spending score,Children age,Time spending score,Marital Status
116096.48760997181,Male,59.637678941633915,12,69.69225583819754,Divorced
175589.39283949812,Female,20.12650589417739,13,14.151318825326765,Divorced
168660.731574338,Male,23.521729904589023,12,22.75698494745358,Married
75063.78283245687,Female,52.63388566127284,10,43.8414773629179,Divorced
101584.03796106734,Male,35.03313877608802,6,30.0856175818455,Single
111056.57034451728,Male,64.12616787068661,12,67.50339651317046,Divorced
93642.362610635,Female,66.65799835981012,12,69.88908282689722,Divorced
54012.27901218603,Female,70.66509573340305,10,79.02150621783423,Single
110184.81115761831,Female,54.41982274435397,12,45.3766033035528,Married
70892.83576000892,Female,66.86829787186187,9,71.57215104794216,Single
115704.9145065013,Female,86.04791097136692,12,90.19279995939333,Divorced
98325.89094959074,Female,72.83338990834932,12,70.96741806124692,Married
46874.94293650835,Female,71.92283421088534,10,58.80763464346483,Divorced
116929.7176130334,Female,79.36139813019886,12,75.1560231394762,Divorced
172774.6714738846,Male,35.29391700795273,13,31.551881232867586,Married
106134.67179751978,Female,72.38193191738344,13,75.9851770866201,Single
173383.93798387,Male,25.980457696155646,13,26.474377145292316,Single
91081.59911212695,Male,38.93412328397628,7,51.245553255186735,Married
87135.64215692048,Female,76.98665937862513,12,90.40399808033563,Married
45499.6575925057,Female,69.51449911532768,10,66.14657601514138,Divorced
62725.458137622205,Female,58.74627774653298,10,69.12849262058774,Divorced
73833.01616817602,Female,35.914875713756906,7,32.20742609621684,Divorced
169303.76781307443,Male,5.406348184734192,13,-0.888797201196537,Single
87624.78349044842,Female,81.17193399760532,12,80.94587537473788,Divorced
90877.19138327547,Male,70.81857160503426,12,62.34528470650085,Divorced
84089.61318303703,Male,58.47455570788303,6,46.7530697951758,Divorced
82838.09125253878,Female,37.84862292203589,7,42.27145247726698,Single
164011.14343811764,Male,34.0087284443442,12,36.75424240365527,Single
83792.98984534694,Male,41.309349573465795,8,47.20673100347407,Divorced
172583.15672135734,Male,30.411300079302947,12,43.352379398344105,Married
66661.67057499435,Male,76.96710841248064,10,73.9885806826638,Single
68280.54986557286,Female,66.54000726969338,9,68.33669982144612,Divorced
76869.96083977891,Male,54.82214638016475,7,52.22074351335981,Married
157565.25384162532,Male,28.52127924505507,13,32.85694742016081,Single
96807.86766913846,Female,41.41151761170778,5,44.73477509056516,Divorced
172716.30465669866,Female,34.46931450534069,13,37.452794204988976,Divorced
74912.95354920928,Female,31.540332662368606,6,21.38922880765374,Single
181415.97208832766,Female,31.013751432147274,13,23.6965760840087,Married
173789.57059608132,Male,38.09569919185873,13,43.43876113892067,Single
54449.0995443125,Female,70.25768891707696,10,68.29258767777262,Single
87102.04155135322,Male,30.873712256093427,6,26.973494616167546,Single
96278.17513479471,Male,62.81450119474018,11,59.56524566692788,Divorced
95652.39280149175,Male,37.589612368365366,6,37.55396444890803,Married
117363.0952777243,Female,78.52028868434739,11,64.75103325236768,Divorced
64679.86685233181,Male,65.15316424233868,10,56.19452379898583,Divorced
51570.84493271058,Female,65.69253873775355,11,71.78884182667946,Divorced
65008.29860565657,Male,65.6594276368955,10,46.484700041102094,Single
82299.61347043022,Male,35.1877264013317,7,42.4726068735981,Divorced
59590.572995458395,Male,69.04162891597214,10,70.55793500450962,Single
82437.39908338238,Male,37.52051535554648,6,34.98010795122623,Married
84539.95671192367,Female,41.690708999720954,6,32.502758268755514,Married
84014.10033365767,Male,30.675279167960966,7,45.41262402099059,Single
105763.98400577258,Male,44.78859696607326,12,37.69763615775313,Single
95228.68203578195,Male,31.24883371244285,6,42.29859533450252,Divorced
107439.38359240614,Female,69.3775226509377,12,78.50436519529723,Single
93139.63642937585,Male,38.22504537160887,7,41.05553217566763,Divorced
94077.93520750356,Female,87.42559635030797,13,90.41408851918548,Divorced
73666.20086087158,Male,34.344313696321315,6,22.859589591036766,Married
103094.0548036888,Male,91.65817804995834,12,87.54405835157075,Married
180429.1059590604,Male,44.056132112942265,14,32.94163346705694,Married
57315.82325736454,Female,68.67742707642603,11,63.124785639374366,Single
59738.16066474031,Male,74.03885292650939,10,71.9072190073296,Single
185581.2045306478,Female,26.32458730912704,12,33.59618322959734,Single
76618.23255414436,Female,68.90167270909696,11,63.04450340382026,Divorced
182173.66177825452,Male,42.004387297756104,12,46.550298635685905,Divorced
97813.49376003855,Female,84.37518383622316,11,73.28708258655483,Married
51289.5743247307,Male,42.02434641963229,10,38.58636791370629,Married
92117.7787125317,Female,76.76573372806071,13,93.16546241100355,Divorced
53229.546088708186,Male,60.929357286285395,11,54.077044181590374,Married
64297.9805852182,Female,47.55528401728527,7,41.21032250923547,Divorced
70978.27908451112,Male,54.10292617849999,12,57.22254766811207,Divorced
92213.509811678,Male,41.676908685195215,6,34.747405400367015,Divorced
159368.5377535687,Female,26.69037015716267,12,20.519867893046076,Married
77134.58630133184,Female,47.3120289351594,7,54.71692761005252,Single
56439.44638885971,Female,76.28319990122102,11,74.31725295120043,Single
164672.3703717511,Male,23.330450226316223,14,17.585829374504627,Single
112646.99744787387,Male,73.71078644115633,12,76.74596789899846,Married
66740.05976441753,Male,65.74110039318329,10,64.14199663368876,Divorced
165177.42110209694,Male,41.86164163871304,13,41.831025261504706,Single
84900.54794168417,Male,71.49194739461984,12,80.64710223729986,Married
187840.66770060646,Female,36.225139134893645,13,33.09802113466445,Divorced
56898.89603373523,Male,72.2283659872248,10,65.40931263910603,Single
83728.83607405261,Male,54.89379776977576,5,59.47000736151585,Married
74270.17034501511,Male,71.41712279207866,9,62.755819724937226,Single
102789.28044102037,Male,81.84555257981079,12,79.99345567504075,Single
94703.93710649728,Female,44.902869016113016,6,39.70499789361673,Single
83319.00553712036,Female,48.28033777787858,7,37.66390655505014,Single
121856.08734773358,Female,85.53397371231407,13,83.58613053689723,Divorced
96460.74618503732,Male,89.45592856820016,12,90.86220376205432,Single
102613.66673494331,Male,84.46824457301977,12,98.4529021309753,Married
85118.73006144044,Female,49.94880856550968,7,54.54953070486368,Divorced
162484.28833613606,Male,24.52069593282257,14,21.86407596692209,Single
89197.43189977869,Male,46.30108077235673,7,53.66773753056036,Married
171871.82796226966,Male,27.902821382485193,13,22.605370589054747,Divorced
81934.74956709104,Female,65.27866963623963,11,70.2706534724433,Single
90568.82798266938,Female,36.94921248270021,6,33.28754676526357,Divorced
54653.47157874005,Male,56.015707997252946,9,50.66153770002969,Married
86191.63891068193,Male,34.63664836398375,6,25.716176529652188,Married
80938.50055411056,Female,48.30561524516746,6,53.294550346898085,Divorced
74667.20676919253,Female,68.37046924077809,9,65.02825977287496,Single
85376.94573880479,Female,79.99331958728938,11,67.01753841512947,Married
80632.56170479201,Male,39.25763238509553,7,44.68493533866416,Single
183489.70816181786,Female,34.99259932133903,13,44.780063048239725,Single
185119.82059009798,Male,41.572743055071,14,41.22527656077859,Single
171506.8836552522,Male,13.806197126968598,13,12.491352773438713,Married
178434.55620686908,Male,25.397678178278646,14,26.256971689748973,Married
104150.2532716644,Female,66.85956934040911,11,64.38612956510666,Divorced
185433.38299969377,Female,26.949039119717867,13,24.774530727391515,Divorced
78237.61464026781,Female,37.09396420692735,6,31.439477369314282,Single
176436.2206031496,Female,23.729060111423756,13,32.36523435896253,Married
95555.68244288545,Female,54.274592113013696,13,46.845401163939904,Divorced
187126.6451506093,Female,29.588858605809683,13,19.609215532919507,Married
71986.85950192781,Male,70.19292974775495,10,67.93413500504442,Single
52418.244868699316,Male,87.17073288782814,9,87.54071313187654,Single
78057.21788786066,Female,76.62346632693689,11,82.99722285733469,Married
168338.11744212417,Female,21.737303966677047,14,19.12166279169128,Single
172731.1651080772,Female,21.18404792015673,12,28.49350817489765,Married
76237.7729965859,Male,29.253560033716823,7,38.406916702822365,Divorced
81726.16972327395,Male,36.998169613033284,5,35.623533519894096,Divorced
83396.94834557289,Female,71.14001783413556,11,83.24307490737944,Divorced
84629.90797838932,Male,32.73127689484241,6,39.888200173840175,Married
175947.43793426536,Male,25.774229594181854,13,33.44458523673676,Divorced
166154.9403833144,Female,20.220481694399467,13,23.153427946073144,Single
106383.26934674442,Female,77.7473569359444,12,78.86412401346182,Divorced
181861.03548907145,Female,11.280674436561888,13,18.50352141926219,Married
68435.03553157326,Female,55.505102029546045,10,52.733343136370614,Married
177860.99851703853,Female,27.55634811512897,12,17.57048530314242,Married
64814.97767100362,Male,50.09421836742473,6,58.10103729210464,Divorced
184720.82599667975,Female,26.23797058106156,12,12.896871665571645,Divorced
59321.75335097939,Female,68.6524340110579,9,65.25763153986969,Divorced
69276.45383043226,Male,66.34545120042846,11,65.90203343729138,Divorced
83540.79412097631,Male,31.48816046505713,6,32.4725576850192,Divorced
97040.16442579037,Male,71.37771701081341,11,63.23295400194855,Divorced
82889.50477336865,Male,35.35694989135878,6,38.59043987048289,Married
98490.6743110542,Female,81.05914277460482,12,83.92101353387847,Single
53713.386203218266,Female,61.99612296140726,9,58.391833707715236,Divorced
170610.06643163104,Female,31.946166556977836,14,25.9600199016418,Single
60794.90005207924,Female,72.68063497953358,10,74.56616653141309,Single
94442.49945239171,Male,64.25000847417503,12,82.49011383434623,Married
100244.25902646857,Female,52.07686800296466,12,52.6020446632003,Divorced
177155.7130468801,Female,36.266248311601174,14,29.990009280617432,Divorced
177943.63618998457,Female,27.503560024374288,14,22.217196894877087,Divorced
87389.40767177378,Female,41.29265068336181,6,46.6086120311015,Single
191370.67683898335,Male,36.44678503930281,12,36.53409117454129,Single
94437.79589392363,Female,76.03409357533928,11,79.3455477504906,Married
175050.46643161977,Female,39.99580165109958,13,33.37202578669742,Single
