Age,Location Code,Years with Company,Hours Online,Sex,Brand Loyalty,Annual Income,Renew,Marital Status,Education Level,City
42.0,Urban,6.0,3.5873129992642445,M,-0.4828383071135069,56743.44099722717,No,Married,Graduate School,Osaka
43.0,Rural,6.0,,F,-0.3618645888325614,36507.22516901503,No,Married,Graduate School,Tokyo
61.0,Urban,3.0,3.6658057464620772,,-0.7686477047188149,67689.60097301954,,Single,College,Tokyo
40.0,Suburban,3.0,4.689363109771105,F,0.2873860614040068,54946.04424932859,Yes,Divorced,College,Tokyo
50.0,Suburban,5.0,4.045458479614892,M,0.11240567910623861,54920.75496392586,No,Divorced,Graduate School,
37.0,Urban,4.0,4.793612272309845,M,-0.06920982025255928,54812.67019171359,No,Single,High School,Kyoto
33.0,Urban,6.0,6.399145204467662,F,-0.06060594650566148,49836.62558398561,Yes,Divorced,High School,Kyoto
,Suburban,6.0,4.884651348802903,M,0.0377059615022276,56973.48907752705,No,Married,College,Kyoto
40.0,Urban,,5.542657276485685,M,-0.9756402432163243,56345.05773923663,Yes,Divorced,Graduate School,Kyoto
52.0,Suburban,5.0,6.128298652165895,M,-0.20209301838325613,71542.5308698912,No,Single,,Osaka
53.0,Urban,6.0,3.5705705714170985,F,-0.3955364906662777,34393.737539753696,Yes,Married,High School,Osaka
40.0,Rural,7.0,3.4377177484365875,M,-0.5408588096941613,52606.973090826,Yes,Married,College,Osaka
44.0,Rural,4.0,4.484797671535476,M,0.13814898371188478,59400.06880118763,No,Divorced,Graduate School,Tokyo
49.0,Urban,4.0,5.755847037320429,M,-0.47901939276848354,86371.49724528313,No,Divorced,Graduate School,Kyoto
54.0,Suburban,4.0,5.982608789767687,F,-0.6663619944733343,94248.45034094127,No,Divorced,Graduate School,Osaka
,Rural,2.0,5.845574036954155,F,-0.33109902215875325,56394.22233062427,No,Married,Graduate School,Osaka
58.0,Rural,6.0,6.143354282696992,M,-0.07198918648103572,77411.19816541365,No,Married,High School,Osaka
48.0,Suburban,4.0,4.489568482071817,M,0.3472823003546286,53828.7625706939,Yes,Married,College,Kyoto
47.0,Urban,4.0,3.7567008100613073,M,-0.5492734959601079,50393.1781739402,Yes,Divorced,College,Tokyo
56.0,Rural,5.0,3.6619846906397244,F,-0.5262973132581341,81503.55129264633,No,Married,Graduate School,Tokyo
51.0,Rural,4.0,5.144586419633714,M,0.0372338282876864,42666.845603430236,No,Single,High School,Kyoto
,Suburban,4.0,3.854098822153066,,-0.4220055244305222,52424.50922967316,Yes,Single,College,Osaka
47.0,Urban,4.0,6.405017766353431,F,-0.11247137913200939,,Yes,Divorced,College,Osaka
56.0,Urban,5.0,5.282254716329359,F,-0.27928432516745344,51396.383928198986,Yes,Divorced,High School,Kyoto
45.0,Suburban,,6.668332084006904,M,-0.36960134161473723,33107.89448251574,Yes,Divorced,College,Osaka
43.0,Rural,2.0,5.856099242510127,F,-0.5741645290703328,61587.659986405706,No,Single,College,Tokyo
51.0,Urban,4.0,4.208658538981248,F,-0.5367164925905936,47100.50133194992,No,Single,Graduate School,Kyoto
49.0,Suburban,5.0,4.304560817840504,F,-0.5256252700480273,36421.866768931366,Yes,Divorced,Graduate School,Kyoto
55.0,,4.0,2.428682818284702,F,-0.02686533226750301,45955.51558835822,Yes,Married,High School,Kyoto
68.0,Rural,4.0,3.455765961122311,F,-0.1769699308227445,55533.85764367571,No,Married,College,Tokyo
23.0,Rural,3.0,6.605953683887188,F,-0.4041223687129015,67300.23551132952,No,Single,College,Kyoto
41.0,Urban,4.0,4.203223269506574,F,0.041781838315738506,52315.87329263045,Yes,Divorced,Graduate School,Tokyo
39.0,Suburban,3.0,3.0288361458494464,F,0.19114345314754372,74178.73532734966,No,Single,College,Tokyo
59.0,Urban,4.0,5.133103174998977,M,-0.05503722234393427,42698.24320788165,Yes,Divorced,College,Osaka
40.0,Urban,5.0,3.9084357587640506,F,-0.09402891160170855,50758.07097603673,Yes,Single,Graduate School,Tokyo
57.0,Suburban,4.0,5.710386465111983,F,-1.083555337192564,62650.20403072761,Yes,Divorced,Graduate School,Tokyo
37.0,Urban,4.0,6.44686674320639,M,-0.22710834539537683,43598.093842700066,Yes,Single,College,Osaka
45.0,Rural,6.0,4.823192281057339,F,0.6698713384359511,51434.295365512495,No,Divorced,High School,Tokyo
45.0,Rural,5.0,5.739985888280778,M,-0.43054825368108607,51889.406047947545,No,Single,Graduate School,Kyoto
58.0,Urban,4.0,5.574455282362458,F,-0.5144184567088683,42372.676095355746,Yes,Single,College,Kyoto
46.0,Urban,7.0,5.461015502733563,M,-0.488678864142606,34487.668937992166,Yes,,College,Osaka
51.0,Rural,3.0,,M,-0.5746113834243106,73647.08509213745,No,Divorced,High School,Tokyo
45.0,Urban,3.0,5.084292326578306,M,,47753.013721242896,Yes,Married,High School,Kyoto
40.0,Rural,4.0,6.617416591563625,F,0.022668438840806937,51564.41528620205,No,Married,High School,Kyoto
46.0,Urban,3.0,6.341306952893059,F,-0.31813002013170183,52446.00113498286,No,Married,Graduate School,Tokyo
46.0,Urban,4.0,6.348623653571191,,-0.19940488687721447,41281.27547216449,Yes,Single,High School,Osaka
46.0,Urban,4.0,6.400085552781458,M,0.03829961267316434,48219.48647342798,Yes,Married,College,Tokyo
44.0,Urban,5.0,3.2299613623365504,,0.05925728681411385,47668.934112869865,Yes,Divorced,Graduate School,Kyoto
47.0,Urban,6.0,3.8754178074405834,F,0.06213618900631296,40891.961608187885,Yes,Single,High School,Osaka
59.0,Urban,6.0,4.5628008445169135,F,0.33814100160906024,34489.93336679773,Yes,Single,Graduate School,Kyoto
47.0,Urban,5.0,6.651624020910067,M,-1.1073481123115836,49479.08834042544,Yes,Divorced,College,Tokyo
37.0,Rural,6.0,5.623811499691505,M,-0.7181911386928629,42482.74346944257,Yes,Married,High School,Tokyo
63.0,Suburban,4.0,2.163465475378273,M,-0.4136412503376814,48847.24307549166,No,Married,High School,Osaka
53.0,Urban,5.0,4.393510485266585,F,-0.4380356127104821,55037.98232087703,Yes,Divorced,High School,Tokyo
40.0,Suburban,5.0,2.408363372182848,F,0.0620938219741235,45415.3073716733,Yes,Divorced,High School,Kyoto
50.0,Urban,6.0,3.595624439389266,F,0.06618127110291128,62794.083509549564,No,Divorced,High School,Osaka
43.0,Suburban,,5.334778202331456,F,-0.043167930650275715,31322.418072599405,Yes,Single,High School,Tokyo
45.0,Suburban,2.0,4.529617983221877,F,-0.32801549494033255,63846.59534206768,,Single,College,Tokyo
58.0,,5.0,5.223159245544676,M,-0.27180877757600475,45675.50227532775,Yes,Married,College,Osaka
41.0,Rural,4.0,6.024000949937411,M,0.17422831855705762,45154.04658958569,No,Divorced,College,Osaka
55.0,Urban,4.0,3.233061604784835,M,-0.16228910363899163,56523.61106110246,Yes,Single,Graduate School,Tokyo
55.0,Urban,3.0,4.967261015426105,F,0.03199544330157614,,No,Single,Graduate School,Osaka
45.0,Urban,2.0,2.1321761386453177,F,-0.04392571344178295,57644.56018402979,Yes,Single,High School,Osaka
56.0,Suburban,5.0,4.266175804925973,F,-0.7381768906277576,49938.285095993735,Yes,Married,High School,Osaka
31.0,Urban,4.0,5.56691591643791,M,-0.6277773438944239,54893.52807431617,Yes,Divorced,College,Kyoto
37.0,Urban,5.0,2.91201750714385,M,0.07856454563060583,35142.23361598158,No,Married,High School,Kyoto
55.0,Rural,7.0,3.265195540113249,F,-0.40891325259552946,60125.6605290169,No,Divorced,High School,Osaka
56.0,Urban,7.0,7.442994188748752,M,,37981.95756302934,Yes,Married,Graduate School,Tokyo
59.0,Rural,4.0,6.798233548631679,M,0.19830156455241554,53548.22527469178,No,Married,High School,Osaka
52.0,Rural,4.0,4.584722227650315,F,0.231582261760596,44729.93592134468,Yes,Single,High School,Osaka
60.0,Urban,,6.392617630515001,F,-0.5172311491235815,49895.55825296125,Yes,Divorced,Graduate School,Kyoto
48.0,Suburban,7.0,5.190979482673267,F,-0.2897874992229886,45683.71669748185,Yes,Married,Graduate School,Tokyo
45.0,Suburban,6.0,4.660828157983793,F,-0.4297302468825103,52006.3312401405,No,Married,Graduate School,Osaka
38.0,Urban,4.0,8.77169457049964,M,-0.38134775851506525,55669.916388772435,Yes,Single,Graduate School,Kyoto
35.0,Suburban,3.0,3.709564684714455,M,0.2746065570701852,57607.74730923887,No,Married,College,Kyoto
46.0,Rural,6.0,7.693730700451379,M,-0.5367081899896459,58036.98578449941,No,Married,High School,Kyoto
,Urban,5.0,3.675058290187223,F,-0.3994031268318108,45159.52303662901,Yes,Divorced,High School,Kyoto
51.0,Suburban,6.0,6.561589251846644,F,0.20349681240366202,73100.89292651025,No,Divorced,College,Tokyo
54.0,Suburban,,2.6209299856323387,F,-0.7470033249061706,71660.84630267443,No,Single,High School,Tokyo
57.0,Suburban,6.0,1.8861256763211696,M,0.02777643984957462,65585.65409674702,No,Single,Graduate School,Tokyo
43.0,Suburban,6.0,5.9532733648030955,F,-0.3523290953399384,60294.650290243,Yes,Divorced,College,Tokyo
34.0,Urban,4.0,7.729850524536843,M,0.11431958624833799,53460.683702724375,,Single,High School,Tokyo
45.0,Suburban,4.0,6.473835563014058,M,0.393870348563247,33864.3849144844,Yes,Divorced,College,Tokyo
43.0,Suburban,5.0,5.515211844187609,M,0.08318979791403974,30092.520793717544,Yes,Single,College,Osaka
39.0,Urban,5.0,7.15466963243375,F,0.7322946949877025,48573.71732030504,No,Divorced,Graduate School,Osaka
38.0,Suburban,6.0,5.724618320494504,M,0.6732707167179701,73414.72189263844,,Divorced,College,Kyoto
34.0,Urban,2.0,5.53587138474337,F,0.07256265142984974,50497.331921342564,Yes,Single,High School,Tokyo
61.0,Rural,1.0,7.784024189933765,M,0.05394523826321446,51486.59489248261,No,Single,College,Tokyo
33.0,Urban,5.0,3.7656059778471302,F,-0.11134961040663269,36050.6264335211,Yes,Divorced,College,Osaka
55.0,Urban,4.0,6.151451136980773,M,0.16747796229849665,57524.55740097162,Yes,Divorced,High School,Tokyo
56.0,Suburban,3.0,,F,-0.20169421678409344,53040.071805476284,Yes,Divorced,Graduate School,Kyoto
48.0,Urban,3.0,,M,-0.7690422198335516,40858.91250684192,Yes,Divorced,Graduate School,Osaka
60.0,Rural,6.0,6.508884471752523,M,-0.12255470949617508,53220.92691439507,,Married,College,Kyoto
55.0,Urban,5.0,6.73713539026026,F,-0.289025894867247,53739.433176169056,Yes,Divorced,Graduate School,Tokyo
54.0,Suburban,4.0,5.211738261522515,M,0.08432981502988185,41803.349626789495,No,Single,College,Tokyo
42.0,Urban,5.0,5.79301079962195,F,-0.6625318020851538,52495.14354547192,Yes,Single,Graduate School,Tokyo
49.0,Urban,4.0,5.033312999403425,M,,64978.236119232104,No,Married,College,Tokyo
27.0,Rural,2.0,5.7735893732502115,M,0.0653881660846326,43935.25138309231,No,Married,College,Osaka
48.0,Urban,4.0,6.607619258149887,M,0.05767000000170719,46434.61362838932,,,College,Osaka
37.0,Rural,4.0,6.208429534136768,F,0.2845544495288719,69927.03292843059,No,Married,College,Tokyo
41.0,Urban,5.0,8.25481089330129,M,-0.4392560569653067,35631.18125991087,Yes,Single,Graduate School,Osaka
55.0,Suburban,4.0,3.8581345874859005,M,-0.11628526249379846,44657.90728617053,Yes,Divorced,College,Osaka
50.0,Urban,5.0,4.758026537565237,F,-0.3667363709663222,46230.576414923904,Yes,Divorced,High School,Kyoto
43.0,Urban,5.0,3.8987251376344663,F,-0.5671615376716777,49781.54973619435,Yes,Married,Graduate School,Tokyo
32.0,Suburban,3.0,5.501777336737007,M,0.461625724460764,55086.716437164905,Yes,Single,High School,Kyoto
51.0,Suburban,3.0,4.053182679174518,M,-0.22717863861778714,20001.33654198389,No,Married,High School,Tokyo
69.0,Rural,2.0,3.4857567522954165,M,0.06659024458633739,72849.23039830352,No,Divorced,College,Tokyo
47.0,Urban,8.0,4.020972458220248,F,0.14167696105269145,66318.24634022055,No,Single,Graduate School,Kyoto
60.0,Urban,5.0,7.5591371793733035,F,0.2987567178342462,51404.556472629374,Yes,Divorced,High School,Kyoto
42.0,Rural,5.0,4.582828248607829,F,-0.3330788385756889,82226.21357849559,No,Married,Graduate School,Osaka
60.0,Urban,6.0,3.4786654238654404,F,-0.10789104574050186,28234.94530962427,Yes,Single,High School,Tokyo
55.0,Rural,5.0,3.212677761626439,F,-0.6838486445664836,85974.28439372496,No,Married,College,Kyoto
32.0,Rural,8.0,5.574655467269567,M,0.31612480431265333,41361.882775299215,Yes,Married,High School,Osaka
68.0,Rural,5.0,5.35763341966814,M,-0.03514947260797316,61404.82243301784,No,Divorced,Graduate School,Tokyo
45.0,Rural,2.0,3.856566341299602,F,-0.6322224909515691,60038.17021827,Yes,Married,College,Tokyo
47.0,Rural,4.0,5.905299576094571,M,-0.25069132236434616,68848.41842667518,No,Married,College,Tokyo
44.0,Rural,5.0,3.8775362093503,F,0.14671014253746545,44150.286377684955,Yes,Divorced,High School,Tokyo
49.0,Rural,5.0,5.908152845445906,M,-0.38743437247111756,70057.05271711921,No,Married,High School,Kyoto
59.0,Urban,5.0,3.7323611748303556,F,-0.9305128358453825,67568.0098215304,Yes,Divorced,Graduate School,Kyoto
57.0,Rural,2.0,6.706398433030454,M,-0.2171360089885261,63179.76491759737,No,Married,College,Osaka
48.0,Rural,3.0,7.049432487954458,M,-0.30518369976732357,49745.964444745274,No,,High School,Osaka
35.0,Suburban,6.0,2.406957764231849,M,0.22114544732990982,40328.04214224813,Yes,Married,College,Tokyo
52.0,Urban,4.0,3.9203474973805337,F,-0.09170708814177876,47902.637368565556,Yes,Divorced,College,Osaka
45.0,Rural,4.0,8.046078728292287,M,0.3607773226873925,69224.4162948119,No,Divorced,Graduate School,Osaka
44.0,Rural,8.0,5.421595160965399,M,-0.6493160564218162,69030.16584595415,No,Married,Graduate School,Osaka
35.0,Urban,3.0,5.4729054137259014,M,0.2833509852546582,50457.544565301665,Yes,Married,Graduate School,Tokyo
38.0,Urban,6.0,4.78257805107104,F,0.15720844292352953,39586.165060277955,Yes,Single,Graduate School,Osaka
42.0,Urban,,4.81577990996474,F,-0.23229734290268195,46108.26139111674,Yes,Single,Graduate School,Tokyo
36.0,Rural,3.0,4.166437906034667,F,-0.1301050090984897,68232.60611071016,No,Married,Graduate School,Kyoto
48.0,Suburban,5.0,2.6705744728677874,F,0.12773926200110924,53334.82838130059,No,Married,High School,Kyoto
44.0,,4.0,3.8790143207354673,F,-0.18456031488290492,35491.54307255398,Yes,Divorced,High School,Kyoto
69.0,Rural,6.0,7.051273825150443,F,-0.4998274297344567,73991.6379287999,No,Married,College,Tokyo
50.0,Urban,4.0,5.4802972919719055,F,0.324276342902013,50346.229702684584,Yes,Divorced,Graduate School,Osaka
51.0,Rural,5.0,3.283336544255498,F,-0.29774679455438186,33058.146336010934,Yes,Divorced,Graduate School,Osaka
41.0,Suburban,5.0,6.2818601434785215,F,0.29454903507366015,56765.31770886251,No,Divorced,High School,Tokyo
60.0,Urban,6.0,4.724843096081661,F,-0.7931509729735912,41975.091812888684,Yes,Divorced,High School,Osaka
61.0,Urban,3.0,2.469129247900415,F,0.43581874813256416,60825.8245206554,Yes,Divorced,College,Tokyo
45.0,Rural,3.0,6.641879904954836,F,,49824.7569418328,No,Married,Graduate School,Tokyo
34.0,Suburban,2.0,4.053033164269225,M,-0.18302113329237138,57925.24880858161,Yes,Married,College,Kyoto
48.0,Urban,3.0,4.634259257259874,M,-0.7778673112366187,49915.105842063,Yes,Married,College,Tokyo
35.0,Rural,4.0,6.78703638783189,M,0.1835921842103042,36302.20871594503,No,Married,College,Kyoto
72.0,Urban,3.0,3.1897580725453194,F,,51793.29824636113,Yes,Divorced,College,Tokyo
49.0,Rural,3.0,4.302958527828051,F,-0.0589868020554849,48112.663768295155,Yes,Divorced,High School,Kyoto
45.0,Urban,5.0,4.96554201172075,F,-0.00818993137847221,39422.50788050195,Yes,Single,College,Tokyo
57.0,Suburban,6.0,6.272590890307456,M,0.07890406364491687,36013.31728657839,Yes,Single,Graduate School,Kyoto
25.0,Suburban,5.0,2.083832426019609,F,-0.8694115178864118,57843.01059065598,No,Married,Graduate School,Tokyo
35.0,Urban,5.0,4.273293911236084,M,,53107.019478891045,Yes,Divorced,High School,Osaka
43.0,Suburban,8.0,5.091810354665776,M,-0.5623831962485328,52966.38106323997,No,Married,Graduate School,Kyoto
48.0,Urban,5.0,4.292663665353017,M,-0.874216308070372,45259.43001728727,Yes,Divorced,College,Kyoto
58.0,Rural,5.0,5.968501493236034,M,-0.5760315445532495,60352.165437336706,No,Married,College,Kyoto
45.0,Urban,2.0,3.917557705729962,F,-0.10725022253313425,61274.325273970215,Yes,Single,College,Kyoto
50.0,Rural,6.0,7.977381483990753,,-0.05887287650489459,64122.62584467056,No,Divorced,College,Osaka
47.0,Rural,5.0,4.088057853264715,M,-0.24909950689305646,55092.281748333306,No,Single,Graduate School,Kyoto
48.0,Rural,3.0,1.738883169803863,F,0.5103970969610373,66606.61185899243,No,Married,High School,Kyoto
37.0,Suburban,6.0,4.165247144004461,M,0.03352973417493005,35349.6763253009,Yes,Divorced,Graduate School,Osaka
42.0,Suburban,4.0,4.441338172472822,F,0.02419221257270812,57902.22332750354,No,Married,High School,
51.0,Suburban,5.0,4.824894670231225,M,-0.028789580517341318,43933.76730252807,Yes,Single,Graduate School,Osaka
57.0,Suburban,3.0,5.930788575686238,F,0.15470912017746757,52166.227353895025,No,Single,Graduate School,Kyoto
53.0,Rural,2.0,4.489399341242813,F,-0.464043379575096,23079.514087873707,No,Married,High School,Kyoto
44.0,Urban,4.0,3.656454655717126,M,0.14988186217880178,56203.83155436374,Yes,Divorced,College,Kyoto
50.0,Suburban,5.0,3.6548450109489337,M,-0.2913504866466209,52664.8751496392,No,Married,College,Kyoto
50.0,Rural,6.0,4.876183310786066,M,-0.4289450818158873,70228.57533211887,No,Married,High School,Tokyo
46.0,Suburban,4.0,5.80933879981529,F,-0.5041721165817084,43869.62527253534,No,Divorced,High School,Tokyo
38.0,Suburban,3.0,3.7976279529083223,F,0.07841438131500256,65372.15213352814,No,Married,High School,Tokyo
44.0,Rural,2.0,4.6202211773916,F,-0.612345685782473,70062.65233275757,No,Married,High School,Osaka
47.0,Suburban,4.0,3.87252877021937,F,-0.015403117469112215,34304.14875721489,Yes,Single,Graduate School,Kyoto
55.0,Urban,3.0,7.1706314022512405,F,-0.6429571652058989,54571.28840448775,Yes,Divorced,High School,Kyoto
50.0,Suburban,,3.952981011787927,F,-0.40842238608091597,30130.821509856967,Yes,Divorced,High School,Osaka
47.0,Urban,5.0,2.315614457866261,F,-0.27268512393317096,38968.38579076852,Yes,Divorced,High School,Osaka
51.0,Urban,3.0,5.245492638088489,M,-0.6081236041119165,44206.26366851545,Yes,Married,High School,Kyoto
37.0,Suburban,4.0,5.6890228511310115,M,-0.6415488310124842,35591.99542563336,Yes,Divorced,High School,Osaka
53.0,Urban,6.0,5.365630223221926,M,-0.5131847022918435,53519.939609012465,Yes,Divorced,High School,Tokyo
55.0,Suburban,4.0,6.166649785703363,F,0.5209462454180674,72960.62873969706,No,Single,College,Osaka
46.0,Urban,2.0,4.377191921414712,M,-0.28626257118747733,70824.17468713332,Yes,Divorced,Graduate School,
51.0,Suburban,4.0,5.0031113025777065,F,-0.10648177997345709,57438.53380130806,No,Divorced,College,Tokyo
50.0,Urban,5.0,4.772437870974542,F,0.7993060333211914,53802.35025721717,Yes,Single,College,Kyoto
50.0,Urban,4.0,6.684568761943169,M,-0.3146145853997748,63423.73581825616,No,Divorced,College,Kyoto
44.0,Rural,4.0,5.775064295198086,M,0.05731875735425723,64656.07904511838,No,Single,College,Osaka
41.0,Suburban,5.0,4.692163789844284,M,-0.2432282042222847,59145.078557567285,No,Married,High School,Tokyo
43.0,Urban,5.0,4.943461984732896,M,-0.41388165790471604,53940.18419476702,Yes,Divorced,College,Kyoto
31.0,Suburban,5.0,3.995088676933089,M,-0.4961874257669777,40795.35403942704,Yes,Single,College,Osaka
46.0,Suburban,3.0,4.679563514384563,F,,42599.08845980506,Yes,Single,College,Kyoto
48.0,Rural,4.0,5.982726953957294,F,-0.33296355450870974,59699.904119635095,No,Single,High School,Osaka
40.0,Urban,4.0,5.143152385206411,M,0.11033108617093867,37481.62020700406,Yes,Single,High School,Kyoto
64.0,Urban,4.0,4.9917373014763635,M,0.0552224532515731,65079.69943336109,No,Married,College,Tokyo
50.0,Urban,5.0,6.6909293057047305,F,-0.35787613571429644,43448.31120709166,Yes,Married,Graduate School,Tokyo
36.0,Suburban,5.0,4.714138201766771,M,-0.16655023538431987,46007.544788867104,No,Married,College,Osaka
46.0,Suburban,4.0,5.45694513820888,F,-0.7986934776136533,60129.48436246306,Yes,Single,High School,Tokyo
51.0,Rural,1.0,5.183150779213057,M,0.17897413829782538,53084.90027078378,Yes,Single,Graduate School,Tokyo
63.0,Urban,5.0,3.387988584151656,F,-0.7147710312612565,49975.175273674766,Yes,Single,High School,Osaka
47.0,Suburban,5.0,,F,-0.5500854349220269,49140.363454715,Yes,Single,Graduate School,Kyoto
48.0,Urban,4.0,4.95938561698716,F,0.028104492125639258,47375.47967743879,Yes,Married,Graduate School,Tokyo
60.0,Urban,5.0,7.4668429894830535,F,0.2720024997829122,40281.99408778238,Yes,Divorced,Graduate School,Kyoto
63.0,Suburban,3.0,5.290085212959783,M,-0.3273462407890306,73606.32306683142,No,Married,High School,Kyoto
35.0,Suburban,4.0,4.813247914102821,M,-0.05035865879911322,41063.54736229641,Yes,Single,High School,Kyoto
56.0,Urban,7.0,,M,0.5870117172753053,29286.82072943562,Yes,Single,College,Tokyo
45.0,Suburban,7.0,6.129594065663074,F,-0.5642726126200489,41922.09814650667,Yes,Married,Graduate School,Kyoto
39.0,Rural,5.0,3.751582133967208,M,0.25356289666666787,45520.16130831563,Yes,Divorced,High School,Osaka
34.0,Rural,3.0,5.511921384294564,F,,50878.431363093296,No,Married,College,Osaka
56.0,Rural,4.0,4.702376040746327,M,-0.6328600699963576,71003.80474920759,No,Divorced,College,Kyoto
41.0,Urban,8.0,6.3720492305827126,F,-0.12749554235709432,26563.122514335402,Yes,Single,College,Kyoto
49.0,Urban,5.0,5.165169937067535,F,-0.23408577923270885,42122.88395763818,Yes,Married,High School,Osaka
46.0,Urban,3.0,3.7266024300233003,M,-0.2434696277510258,53028.28540563062,Yes,Divorced,College,Osaka
57.0,Suburban,5.0,5.772880202721555,F,-1.4306143683028691,39581.298037679364,Yes,Divorced,High School,Kyoto
52.0,Urban,5.0,4.518075982968935,F,-0.4372369626340643,50957.94135671872,Yes,Divorced,High School,Kyoto
63.0,Suburban,4.0,6.378868274922114,F,-0.38161028929309054,37963.16583531209,Yes,Single,College,Kyoto
55.0,Rural,3.0,5.861217652637214,M,-0.4095768470605563,54373.71131857898,No,Single,College,Tokyo
39.0,,5.0,7.823376542426995,M,-0.43550034552501027,33136.2273903823,Yes,,,Kyoto
46.0,Urban,4.0,6.2203051095437605,M,0.1267957333461628,41774.02186148808,Yes,Married,High School,Kyoto
47.0,Suburban,5.0,4.325757253559125,M,0.06614987826142815,50600.11201171653,Yes,Divorced,High School,Osaka
70.0,Urban,3.0,6.70257718733379,F,0.5689463257553394,35764.35631890361,Yes,Divorced,College,Osaka
42.0,,2.0,8.463714074266187,F,,67719.46260725206,Yes,Divorced,College,Osaka
50.0,Rural,6.0,4.551739037764194,M,-0.6642810699153436,46408.640045434346,No,Divorced,High School,Osaka
45.0,Suburban,6.0,3.5289942263874465,F,-0.4566620316378064,38343.11026250013,Yes,Single,High School,Tokyo
45.0,Suburban,2.0,8.18030327745325,M,,51944.73266689863,No,Married,High School,Kyoto
64.0,Suburban,2.0,6.394100507854519,F,-0.2861733931599241,56424.10930293229,Yes,Divorced,High School,Osaka
54.0,Suburban,6.0,4.160106597038945,M,0.36451918157876906,48329.473848240785,No,Divorced,High School,Tokyo
51.0,Urban,3.0,7.755627757570307,F,-0.33583504282622273,66750.78442943281,Yes,Divorced,High School,Kyoto
35.0,Urban,6.0,5.92346442626842,M,-0.10338846451928045,45171.716078543795,Yes,Single,College,Osaka
48.0,Suburban,6.0,5.134004801919191,M,-0.4712213803909426,66198.73456178495,No,Married,Graduate School,Tokyo
38.0,Rural,4.0,5.638383405506883,M,-0.35905599532632326,57334.81738526192,No,Divorced,College,Osaka
51.0,Urban,4.0,6.57738365643257,F,-0.4808556262265586,45586.99581806045,Yes,Divorced,Graduate School,Osaka
50.0,Urban,5.0,6.599749303693375,F,0.16392572307833336,45745.554101537724,No,Married,College,Osaka
35.0,Urban,5.0,5.133296156298156,M,-0.2736741430622864,54757.96846662756,No,Married,Graduate School,Osaka
46.0,Suburban,4.0,4.369102346853452,M,-0.028081909002085848,21324.738760628155,No,Single,College,Kyoto
42.0,Urban,3.0,5.038218881624412,M,-0.5655522119830354,43496.9158295561,Yes,Divorced,Graduate School,Osaka
39.0,Urban,5.0,6.008789243593682,M,-0.03548009878901623,48773.60251866688,Yes,Single,High School,Tokyo
59.0,Rural,2.0,2.9563578407137525,F,-0.8571652634146565,61743.082564759556,Yes,Married,Graduate School,Tokyo
52.0,Suburban,2.0,5.138989015958626,M,-0.18837471806430234,45313.505368702325,Yes,Single,College,Osaka
48.0,Rural,3.0,6.174469262557567,F,-0.366048838561702,46070.64536239007,No,Divorced,Graduate School,Tokyo
56.0,Rural,4.0,3.7605389570480554,F,-0.5178624321174542,46209.60293503496,Yes,Divorced,High School,Osaka
44.0,Urban,5.0,5.973700755414177,M,0.05479317049929511,41554.13279876698,,Single,High School,Tokyo
37.0,Suburban,5.0,5.340094606255715,F,-0.7813499307264025,36886.14387004057,Yes,Married,High School,Kyoto
35.0,Rural,4.0,6.045377413710603,F,0.15440439553776514,53238.46654446099,No,Married,Graduate School,Tokyo
56.0,Rural,4.0,3.1724646283760274,F,-0.09830264070907273,48086.41572091303,Yes,Married,College,Kyoto
48.0,Urban,5.0,1.9947728919442405,F,-0.4984779971036665,59383.13503561874,No,Married,High School,Kyoto
64.0,Rural,6.0,5.965709805881746,M,-0.4608661362129568,39407.240368752835,Yes,Married,College,Osaka
31.0,Suburban,5.0,4.466900586561376,F,0.10346018421135528,51119.90356908095,Yes,Divorced,High School,Tokyo
46.0,Urban,4.0,6.815201135256226,F,-0.1920172213508446,43827.07843804022,No,Married,College,Osaka
51.0,Suburban,3.0,5.787633221655092,M,-0.3343492199228226,63788.195759946684,No,Married,Graduate School,Tokyo
60.0,Suburban,3.0,6.475501196326957,F,-0.04003953129182153,59893.217069140555,Yes,Single,Graduate School,Kyoto
48.0,Rural,2.0,4.201393137844872,M,-1.0289837936025807,36023.69956861032,No,Married,High School,Tokyo
51.0,Suburban,6.0,5.662761096178707,M,0.4125888326057068,34878.289054564506,Yes,Single,High School,Kyoto
48.0,Urban,5.0,,F,-0.28086959831201624,45343.834158097576,Yes,Single,College,Osaka
50.0,Rural,6.0,5.8167356434664805,F,-0.241569954632488,57733.80668246401,No,Single,College,Tokyo
63.0,Urban,6.0,5.004390775750032,M,-0.5240905124213673,42359.59267402485,Yes,Married,College,Kyoto
56.0,Rural,5.0,4.580690297372801,F,-0.345684176961094,78315.30708581736,No,Married,Graduate School,Tokyo
44.0,Suburban,4.0,5.015222049834302,M,0.1221999444325248,,Yes,Married,College,Tokyo
52.0,Suburban,4.0,5.218648169082085,M,-0.5055017648467596,55457.303390664194,No,Married,High School,Osaka
,Rural,5.0,5.646649913573437,M,-0.7177224344581584,69603.7650215398,No,Married,College,Kyoto
41.0,Suburban,4.0,6.101357422761861,M,-1.1210818039919122,72537.47557055032,No,Married,High School,Kyoto
36.0,Urban,5.0,4.912734828261303,F,-0.522673914518125,36855.38241712476,Yes,Divorced,College,Tokyo
48.0,Urban,3.0,5.519279267989242,M,0.5944368159355374,54477.7273924135,Yes,Divorced,High School,Tokyo
