Gender,Subscription score,Household Income,Brand Royalty,Age,Marital Status
Male,1.327788327515865,143841.73006012916,27.47517282812474,48,Divorced
Female,9.525222218695365,116705.48308987479,5.887857798919647,28,Married
Female,3.863845444222113,113101.92878241796,12.598300423463257,21,Divorced
Male,50.53619541774277,157018.38346725702,45.60931726258438,31,Married
Female,94.66638599674494,153443.9316144891,98.31245523491043,62,Single
Female,15.367819072776914,125885.13037193101,12.807519107405597,25,Married
Female,90.83026488803704,151954.89961013163,90.21417067342163,62,Single
Female,24.430318636693315,142030.59880697838,15.688973300110035,21,Married
Male,9.55953556250917,89554.4610293009,14.767040078000562,23,Single
Female,78.50964226581355,54240.04574676868,72.65527165056014,72,Single
Female,17.967807749941475,124691.71172311337,23.897180883270593,24,Divorced
Male,28.120659479437254,149631.10533690345,45.96366827330715,30,Divorced
Male,58.38220722745977,159395.05764466594,57.42102221020205,31,Single
Female,61.78986188163983,98229.7456586997,73.06487257602394,72,Married
Male,85.93766833230404,142493.72986773256,80.30419877396352,67,Married
Female,21.52729506951397,115958.38868289659,9.899110909544973,25,Single
Male,80.55411918324153,138246.5323435272,82.68152917050021,63,Married
Female,23.783210164432877,141222.93288674776,23.687852411735857,47,Divorced
Female,17.797735565852776,134838.78521307147,12.460701215358803,27,Divorced
Female,71.5404552553394,71796.39654470475,66.48104472976267,75,Divorced
Male,53.53098364261993,129344.62066607815,49.081994639709094,30,Divorced
Female,72.43573305152557,146770.47115916657,78.51761295640486,64,Married
Male,25.19340817156821,161344.8903937704,28.554204748379117,44,Married
Female,20.647138512085785,60956.12222634314,11.027043779135731,24,Married
Male,88.34688250147444,134973.57627685275,82.85743201490902,60,Single
Male,77.60529169254552,95949.32755300413,85.45632304396379,65,Divorced
Female,16.05837978182899,103631.2345711318,16.66673875255163,25,Divorced
Male,33.62657536260997,185182.6513320792,23.442205636502223,52,Single
Male,20.459769546670802,118094.89333140443,19.043935550742468,27,Divorced
Male,78.60430982461651,74375.00006313871,78.27039197048467,74,Married
Female,1.643328328398587,98502.24783616072,7.366707499416805,24,Married
Male,25.15342023991001,159031.5222027912,27.091878289302073,46,Divorced
Male,96.63256991704391,131596.91019129322,89.51183248854905,61,Single
Male,29.94863729415087,121620.8733278131,22.69447401088747,47,Single
Female,89.9344344558615,76463.0707894045,80.70552757642152,78,Divorced
Female,28.327640670787947,104575.85632283709,19.264911925983235,23,Married
Female,88.01233000469979,152604.65260508232,86.42628704030076,62,Married
Female,94.31119983372336,82663.75878119447,81.36651421721004,74,Divorced
Female,45.955675000225106,170266.7871890049,49.23924206106158,28,Married
Male,79.52884912128073,154697.16472935886,85.58720873339242,63,Single
Female,84.96958074556612,89551.23675455533,75.15086576088578,75,Divorced
Female,83.45479312244883,164922.29347369543,90.75499289724416,62,Married
Male,35.520969979229406,143412.58808173146,30.263078297852694,46,Married
Female,20.89975663032438,140273.56516206134,23.430498568019427,50,Married
Female,102.36114968920812,143544.7273515016,89.93528900618283,60,Divorced
Female,24.47441380228662,106325.55636443452,25.425653651749073,49,Single
Female,58.06269475881129,94649.54861873327,71.4113236629199,75,Married
Female,-9.258935291949603,111975.23782088238,3.4091802483766784,26,Divorced
Male,79.97571421397075,157297.79106221045,92.77659615724446,60,Divorced
Female,51.75858663176992,147651.7306231614,52.33659558862712,27,Married
Female,76.92045235737059,41598.4423703855,76.59870147568184,74,Married
Female,75.49576397430711,118561.29859497533,71.18820827596608,73,Married
Male,21.21727756682906,148247.97552823025,48.46206195734676,26,Divorced
Female,24.19061807432661,155231.70750407397,16.353271990753214,49,Divorced
Male,50.385781728226654,156134.02963553977,45.82073830903653,29,Married
Male,24.22184538401312,136621.6457161383,23.680874438733575,46,Divorced
Male,4.728058725974856,118641.37995877588,5.073074176533595,21,Single
Male,56.62485013962816,151309.3342322226,47.64286058308752,28,Single
Female,44.93876725169608,152238.83335423848,53.142862213968044,27,Married
Male,104.81791268634954,86638.18838629105,74.07465894307866,70,Single
Male,79.82823232848415,115786.9230485135,72.84517572119485,74,Married
Male,80.12711621862451,45832.82299524106,76.1231005619399,78,Single
Male,37.330034340074306,157128.85519618142,47.8829826684252,26,Married
Female,32.505091191600634,95103.35045027013,2.002153522445454,24,Single
Female,64.90502337909422,83479.24711099597,79.0515224272417,75,Divorced
Female,18.214411287510003,141932.45598560123,24.57833057861388,52,Divorced
Male,23.215332653396146,150801.232623896,25.286657093727406,46,Married
Male,70.45652705848322,87040.20827739916,67.79334605396242,76,Divorced
Female,61.8223075526425,132640.38793105521,87.09913385505459,62,Single
Male,64.18730520100878,96013.07345974601,68.10905200238228,73,Single
Male,93.67381827066988,127435.88190199374,84.65592742154274,64,Married
Female,41.677079418392935,169030.68263787564,28.71138350153261,50,Divorced
Female,62.34172531063387,144493.58969262853,76.76471725954995,61,Married
Male,23.51686426577238,130491.74309026467,25.316488507924337,49,Single
Male,41.71306851172464,171981.44683297825,52.15395297844287,32,Married
Female,3.8198092776885444,128122.9366392438,8.150833992375539,25,Married
Female,44.1642338106795,162644.94623675308,42.73626274835124,29,Single
Male,11.105324290368914,114125.69513611958,9.261339411817737,21,Divorced
Female,86.2283904180862,132050.43150932097,89.63273751357555,64,Married
Female,47.32509436921036,150351.65791605023,45.862978465790924,33,Married
Male,90.24282087755165,137607.76944199973,82.54684351200795,61,Married
Male,70.48733953737722,84097.33518068361,72.77612071713565,75,Divorced
Female,82.30785401164547,131926.75894696396,98.02880482782385,61,Single
Female,14.132569458217171,98697.82133553839,11.941367537011637,22,Married
Male,71.30876963435102,125319.04583216883,47.34658044755218,31,Single
Male,8.459731354626726,123518.63359788872,1.5077199948289959,24,Married
Male,78.766201124467,87452.72371923097,72.51151934436739,76,Married
Male,64.93483956674567,133164.8012622728,90.60912508245323,62,Divorced
Male,91.0153662994925,76022.28110882682,76.39268810278051,73,Divorced
Male,55.31043113788883,66526.40262360049,69.82199404668839,74,Married
Male,56.60768865391709,161842.4457975328,45.69391916196698,29,Married
Male,33.48530198409266,126587.0239712265,41.72936062035136,27,Divorced
Female,52.3411678462316,156489.5720827308,51.28090931915798,28,Divorced
Female,93.16720784166498,123469.27832900774,84.51351889995536,63,Single
Female,37.711753485089815,182436.40241263236,52.33272184827021,31,Divorced
Female,39.143853836236644,140490.23386161108,44.051311107374445,26,Divorced
Male,39.981421795699994,162720.01872796626,49.20338251323737,29,Divorced
Female,77.62893598665859,141983.44936495504,88.75004239611525,61,Married
Female,94.29059992265415,158666.25820894795,81.86300298818547,63,Single
Male,4.7820207604038165,107554.65672163783,7.146358346543657,29,Divorced
Female,52.69655398219097,132422.00233826356,50.74128649735145,27,Divorced
Female,89.00725053951204,101653.49137582714,90.1055729917693,62,Divorced
Female,72.20121185295949,157799.1729178332,84.58178825020516,64,Single
Male,58.2200493716009,137321.64875606098,43.20468715112625,29,Single
Female,8.89172135797052,123404.98340476674,11.657311325441057,24,Divorced
Female,74.1600757286067,31974.5414143932,73.75977806525704,70,Single
Female,15.188631931478517,117222.34930827162,15.185090717530613,26,Divorced
Female,7.443451653770662,156478.47896842592,23.646784402670338,46,Divorced
Female,31.54529514220726,151696.11336953423,27.057235699450576,53,Divorced
Male,19.337856004370224,110075.52962499007,13.864448963019,25,Married
Male,35.322416180179516,116966.59883223739,47.62282439632385,29,Single
Male,87.06724463865999,116203.80639106943,94.17282547391721,63,Divorced
Female,110.17217684783738,142842.41709092175,96.29041827502206,61,Married
Male,63.23925449570943,147647.10008453636,43.683475275429174,31,Married
Male,4.384684657674427,137234.4814132362,9.28368706333783,28,Single
Female,79.60983215375931,141187.93338852187,89.25998766191938,60,Divorced
Female,25.649538787734333,153107.9492106773,18.663800627640356,46,Married
Female,-1.1695680288939183,145044.47794309547,12.5839978219471,21,Divorced
Male,17.9638385560938,149208.1709906201,17.775824360474815,50,Married
Male,15.832474664045685,171405.82437302286,26.678487047104635,47,Single
Female,28.931101161305484,131323.1838144827,22.81762657676308,47,Single
Male,78.81621551999216,160269.59547977563,87.77247167097526,55,Married
Female,47.86864342602772,145728.80424344214,49.21355648584557,26,Married
Male,44.68274057580488,115827.5440169604,40.095789589418644,27,Married
Male,66.4651213277273,171694.00163681534,49.473156176439915,30,Divorced
Male,-12.005110352986712,112076.66503613976,7.047272409748054,23,Married
Male,31.94772318060358,153828.82612086582,50.54380925464063,23,Divorced
Female,72.0288213201524,61699.95324235551,69.56125176824193,77,Divorced
Female,90.23212608134887,174044.0780673001,85.23757917409881,63,Married
Female,71.82381140530494,95553.05888450646,74.53974358028138,78,Married
Male,19.494163417168213,118253.44932416067,21.49286216792239,43,Divorced
Male,42.11539645769235,161856.43714429426,50.73294897534281,32,Married
Male,87.63244219777643,51620.407963400925,78.08180586739772,73,Divorced
Male,18.685068368891326,126922.40043024451,25.947082081726165,50,Married
Male,11.55387206183096,113181.85460847343,14.198100793576401,25,Single
Male,2.0481940485001466,164747.91589918602,13.027525265696923,22,Married
Male,51.080245474337644,132396.44370450726,52.18578045055089,31,Married
Female,8.51152575926462,124726.90196927752,12.084900746497269,25,Married
Male,69.4033681527689,82629.16935240143,78.22143154473025,70,Single
Male,3.4705169442443786,123144.30634740056,9.134456644699974,20,Divorced
Female,74.95816579293563,112038.05775291889,87.1601804899291,60,Married
Female,75.78461524745417,139791.79430479952,78.16244156043017,65,Divorced
Male,7.652525059378771,119539.77790373802,19.310411959722245,49,Divorced
Male,10.06342016778101,88096.64863278785,11.397911302624038,23,Single
Male,68.65199689762177,75798.10636020567,75.13508332164118,73,Married
Male,45.89107667298817,145736.72319886342,49.5710904764283,29,Married
Female,9.56617811318996,106022.26431249446,10.634263248747978,25,Divorced
