Gender,Children age,Happiness level,Marital Status,Annual Income,Satisfaction
Female,10,87.33286584606347,Single,40235.86006751359,91.37628238301978
Male,6,40.25940990068378,Divorced,66734.05832022947,22.573365585931292
Female,9,104.15116390347563,Divorced,36930.33622699855,90.04021189809856
Male,6,30.305915628639315,Married,79132.96159713401,27.907179181439645
Female,13,60.51068384401829,Single,89434.9419166338,41.962672409974104
Male,11,67.39576289537341,Married,38500.63053023852,67.18451656588763
Male,5,15.194539543873795,Single,77731.98971853049,32.031549592516
Female,10,74.74840325407182,Married,36079.70201055058,87.7839464097521
Male,10,66.73636266202999,Divorced,29200.193980673022,88.80746162913144
Female,14,50.780757155317325,Single,82203.5580369742,46.42313390498591
Male,9,92.18388538078013,Divorced,32421.6119358859,80.8902914692779
Female,10,71.06400220396144,Divorced,38012.678210481965,86.54701915374032
Male,13,38.502306533915146,Single,81043.89364374269,46.620820884303896
Female,5,30.490771048934967,Single,77272.32023113819,28.265146992624594
Male,6,30.196491245231027,Single,79452.78854422571,23.8601428205033
Female,6,27.740789159023873,Married,80614.34808997289,13.321514683324999
Male,5,11.40119498838424,Divorced,77517.40056626908,40.711932778096184
Male,13,54.44227704328291,Single,86461.20473579247,47.779823096567824
Female,13,35.25163527191986,Single,93070.96557693246,40.58028819169688
Female,12,74.00051059404926,Married,36362.36627903994,76.88648889592962
Male,6,2.0323917988431717,Married,83920.3312284845,7.334319218110245
Male,6,2.7785303790791396,Divorced,79948.23263075358,7.040888384929325
Female,13,56.138748107357124,Single,83495.67480030181,55.04796062390419
Male,6,20.268066446552258,Married,79823.8216796965,22.341598472017907
Male,6,35.433843902691045,Married,70188.42962855156,30.695870945476155
Female,7,15.999484009678413,Married,77969.12450906064,29.411105200337143
Female,5,34.94588749992973,Married,70231.30820276124,29.274261335235668
Female,12,44.759546817005734,Married,41619.43014620594,53.64160391783887
Female,13,53.0971839666,Single,83848.10379481397,43.97427490234165
Male,9,73.7397976272325,Married,37307.633249891776,84.43789449035376
Male,7,24.651591481479088,Divorced,72356.04047552776,12.286631914104255
Male,5,-0.648984568222712,Married,72633.28398294366,17.510216297734132
Female,14,47.85139064674579,Divorced,84060.22561263616,49.3492360531795
Male,11,73.6374406621709,Married,42549.58181256362,71.89115720560267
Male,12,74.68607789627465,Divorced,36663.13442937267,67.65623739940331
Male,6,39.33156971237966,Single,84476.51150804329,16.639733633321143
Male,14,57.03426649760063,Single,88800.20870223407,51.2626939741495
Male,12,35.273726863976854,Divorced,76153.06853554164,37.073125043046886
Male,6,4.185420372155917,Married,74083.51744550088,7.412782074833807
Male,11,46.43788217622277,Single,39376.45644726009,56.83562648290814
Male,13,38.9356385670246,Married,69175.61009774255,41.81515143984871
Male,6,46.78302628205461,Single,79715.6435023833,25.57138603088722
Female,14,60.70027285848401,Married,87377.39493013508,49.005257479630636
Female,6,2.3900839268471956,Divorced,78997.68638530346,4.807575095115602
Male,9,87.60975799376592,Divorced,33126.81701413691,85.68375717459442
Female,11,91.15916160555844,Married,37697.39879529729,93.76206734644106
Male,10,92.24158427469865,Married,32643.480946627154,85.78655488944536
Male,12,56.145531490933394,Married,40961.24623320853,75.12318878688038
Female,12,85.91459805483733,Divorced,41509.293802314176,74.19936646363294
Female,9,93.11453074281842,Divorced,33114.92710418276,82.75411591500875
Female,6,-0.021935782070714005,Single,70135.21822757208,7.171856444137376
Male,13,41.90452684201598,Married,77778.24134746553,48.43943617731273
Female,13,34.05251789731223,Divorced,88790.68096742868,39.47487931279859
Female,6,30.052505988298353,Divorced,76914.82296519616,29.970484068956008
Female,5,13.826142637294303,Divorced,71688.7752945776,25.97705802442622
Female,9,89.88632943651464,Divorced,23316.219131500868,93.57073830770383
Female,14,39.92294105073197,Married,84717.68877573912,49.16300463102195
Female,13,41.33423452178982,Single,86728.05501139375,42.7915865258292
Male,13,43.180832602271984,Married,84569.71766007476,43.76943947107564
Male,9,84.30620529794363,Married,28724.003114070176,96.75829721455995
Female,6,59.01104684208897,Married,86877.53812080121,40.746091538015804
Female,6,34.65758251879869,Single,76479.11398442306,13.780780676811737
Male,12,64.00749406266483,Single,40825.79442727161,72.46452095859249
Male,13,47.68543987032392,Divorced,79010.68406024824,47.20541171477962
Female,5,24.207967709481878,Married,72676.20067311195,33.186917278322994
Male,12,66.7842552301459,Single,44801.04111661299,76.21419585357765
Male,12,73.78693656711567,Divorced,53359.26446024577,74.31374313342917
Female,6,13.169372344310707,Married,76175.66193599046,13.026037523302627
Female,6,-0.4656769783528427,Married,67867.232503901,0.905218306949287
Male,6,-1.968327389298441,Divorced,81502.03624754246,15.691196694001292
Female,7,28.484438692958307,Single,75730.49849585729,34.04220939832131
Female,5,17.361365094291372,Divorced,78948.32955265495,28.32834682808547
Female,6,25.78898471801171,Single,72233.73163344857,33.878949991472396
Male,12,76.61897260871763,Divorced,43957.48376965644,68.5660385123829
Female,13,49.58208493802399,Married,84894.48870556818,42.10467124650522
Female,6,25.01554719198404,Married,82820.95069425358,17.391262248163315
Male,14,43.63734906319027,Married,89921.34575937946,40.47461566623332
Female,11,50.76040056206676,Single,34547.90517614089,71.93147388509139
Female,12,84.94480205122208,Divorced,45742.337185727156,68.58520162207168
Female,13,21.864961837477903,Single,93816.59449068616,36.27410510581951
Female,6,22.537548514214663,Single,61919.370421618296,28.34792968681068
Female,7,38.1858427565855,Divorced,69560.96076448604,32.62501268131524
Female,13,45.69607690920656,Divorced,74218.45101036958,49.84786751483498
Male,11,71.22684816801092,Married,44344.39405460382,72.68297227431782
Female,12,72.10682607385353,Divorced,37509.29485745255,75.24909148556496
Male,13,28.89100192600311,Single,74031.99150777776,46.429378800883356
Female,11,75.74236761527088,Divorced,38504.26241359196,71.37939874534932
Male,9,70.7880053922595,Married,30838.18457322254,92.89536905516704
Female,13,42.282926948155534,Single,89134.21902152844,39.362750201966136
Male,12,62.31235762029202,Married,35174.954599520104,62.15225053731657
Male,9,85.35552461011474,Married,14999.999999999993,89.06964163593712
Male,10,96.87626727506255,Divorced,30967.15097680428,86.06102065353217
Female,13,52.09438234039598,Married,86974.27468602662,50.64620597617017
Female,13,48.30211819414179,Single,81605.37021071896,44.68642687539386
Male,13,54.030547953321225,Single,77147.872754031,45.70863600278207
Male,6,6.044205271932492,Divorced,80224.94347651271,16.653284943804728
Male,10,112.06553276845545,Divorced,34329.923048263576,94.28431633159812
Female,13,46.49344010286252,Single,90417.63930846035,39.95488979831786
Male,9,90.10770509778455,Divorced,25889.048918609566,79.81742145890632
Male,11,72.09449792456452,Married,41511.264992344826,63.43706062218865
Male,12,89.83618071915518,Married,41840.07606753398,72.80682869936487
Male,13,61.68496020723911,Single,84482.57144567351,47.81191177802971
Male,5,35.58275787807522,Divorced,77888.71399887875,30.30917398931238
Male,9,83.74190418133904,Divorced,26092.939357002884,84.93675660490622
Female,14,56.08573015530581,Divorced,87803.42088766748,43.033573883149586
Female,11,74.6645003742594,Single,39865.25868560105,69.85681375979658
Male,5,17.37466638748875,Single,65399.16251079532,34.5385166286955
Male,6,18.341436614650153,Single,78346.13978745948,10.164583711954862
Male,12,65.69088257981524,Married,38228.56758634115,71.26494365303749
Female,10,78.06307466346627,Married,27197.754428740365,85.54456936559558
Female,12,79.685807988716,Married,38684.66471150407,73.92358581984134
Female,9,92.3448914566207,Single,28948.886384946207,85.91227919641686
Female,6,8.33307470463437,Married,69167.71039398701,12.270648354189568
Female,5,23.75529084753884,Divorced,75348.40480517253,23.590596472695843
Male,11,81.51039499645503,Divorced,40162.43657340306,74.12897189027923
Male,6,19.194151519024572,Single,69687.34377510985,16.827937319699735
Male,6,24.060369995900245,Divorced,70134.20190985623,25.457396987523303
Male,5,-7.105144123666699,Single,78447.82989416356,7.196941103320704
Male,13,40.50198414948436,Married,79125.23043676748,35.12611706581349
Female,12,72.96619716345356,Married,41493.382706332246,69.24173629526551
Male,12,64.40047925855004,Single,32351.133523923752,66.73031174127212
Female,13,50.20362340738324,Divorced,90702.26105655165,44.82441014164526
Female,6,-1.1816977656474936,Married,69145.70746135316,8.461913931781773
Male,14,34.248754496352596,Single,94981.27081585846,39.58874781364575
Male,14,21.996218160009803,Married,85156.46200838318,43.761957169104754
Female,6,32.80010454211994,Single,75692.80867104042,25.768956321117116
Male,9,82.32076360773058,Single,35283.55859853701,90.36968347401042
Male,13,20.177380315515794,Single,85755.64895747125,44.25105158911972
Male,6,24.5553687529042,Single,70206.22723256965,34.63876792269975
Female,12,83.22859728718679,Single,35238.39647855235,65.24392962865272
Female,6,28.38890567057954,Married,81076.51203938627,38.92882780198717
Male,5,4.832755320198407,Divorced,78046.70454126598,17.520861581258913
Female,6,3.7817469262259173,Single,76500.55497564941,12.705897445275703
Female,7,-4.9515278423686,Single,74219.62684301377,7.538181862281299
Female,5,28.643136743576903,Single,65196.975587860936,31.65757660598956
Female,9,97.10493880137652,Single,31349.855757369478,88.82607386915278
Male,6,50.6178776680337,Married,79141.7226206442,42.19032594628776
Female,10,117.92140706031512,Married,32480.31611924847,91.13369694031425
Male,12,71.68285200157885,Divorced,35453.20216526589,68.29092425954528
Male,10,102.62590964727029,Divorced,20185.010108268907,92.62401955748419
Male,9,103.21319919189587,Single,34294.09687981692,93.81338010164268
Male,13,50.392832536814225,Single,81467.40876750494,47.90140535904493
Male,14,28.27765460269959,Divorced,87485.10032733293,37.752276675590394
Female,11,78.02940986913951,Married,35868.80390981857,78.34048473093765
Female,12,60.614796106421394,Single,44463.69695679982,70.53285078701697
Male,12,92.34651021652581,Married,29371.7831118556,63.54313316441081
Female,6,0.4994543568834029,Divorced,74365.8064958517,9.921234359595303
Female,11,79.95386391307666,Divorced,36786.98511360551,78.28859362244062
Female,9,103.77124638671978,Married,26153.919672249278,91.16845043566246
Female,13,45.50840927146213,Married,83519.25813344857,38.9750992282736
