distribution_channel,promotion_effectiveness,pricing_strategy,customer_satisfaction,consumer_confidence,economic_conditions,advertising_spend,Sales,demographic_factors,Season,brand_image
Internet,0.9511883167758813,68333.34917259781,5.513448611861142,-0.6257702715315672,-1.4899851969775988,7145.939598212129,6302.014343692143,0,Rainy,-0.3909436265527418
Distributor,0.4239131736069088,53995.71507619673,4.3425029841607605,-0.8686350990586839,0.3273224205102606,4561.18245250749,6066.034262297529,1,Rainy,-0.3626571784352482
Distributor,1.0995820704129775,72448.22903403985,6.405406682163036,1.0240248050860976,-0.6690766034265095,7304.688387632252,7511.449000615437,2,Rainy,-1.6264547964547387
Distributor,0.6576217317483959,42498.379818793466,6.393369492578613,-0.9854333182754215,0.24149615103517766,6315.369084129928,6506.376761784531,2,Rainy,-0.029391779659649325
Retailer,0.6723604072060547,39695.138119238225,5.8346556854176255,-0.4347445922689531,0.49656360567965074,7246.046094975218,4499.619714597727,1,Summer,-0.8634530738088457
Internet,-0.7968352003263975,58610.3432645439,3.5241077606539633,0.2853932778342253,1.0757690868247745,5645.752846204594,5178.155241951696,0,Summer,2.1174446714863633
Internet,0.4133549624765894,62110.945884054876,4.6133947934431285,-0.2967305158881692,-1.0776063664859283,5757.974146743905,4459.703614617949,0,Rainy,-1.3509199448475049
Retailer,-0.23856235484440363,47462.01056071222,4.247557438859334,0.2848896294824678,0.6685526893197947,5116.699359288441,4117.205499232892,2,Summer,-0.08922344742979678
Retailer,0.36859402041506617,68263.86613482512,4.349932218085871,0.41303515359332366,-0.36481851936167803,3864.643436831546,7136.087676745472,2,Rainy,1.084290617411533
Retailer,0.4428514289785062,55023.48943277286,4.929374106869524,0.44730296059648833,1.7781016388295054,4730.491218250104,5383.481062700584,2,Rainy,-1.2716387159620728
Distributor,-1.4441005928997237,76438.80993114384,6.26005239587893,0.1506060143422152,0.22023728701543166,510.9929924447506,6511.160489680822,0,Rainy,-0.3950071334286761
Retailer,-1.2635212127856073,44652.9381619126,5.665883765470449,-1.423178087255745,0.3889694748756431,7320.602291502579,4595.189781809653,1,Summer,0.5400562218569025
Retailer,-0.5053546140621018,79306.81134920534,5.931185995590586,-0.969172415479242,0.5679746083874054,4489.339371738493,6385.6295981961075,0,Rainy,-0.2235778773586676
Internet,-0.3477351329958732,57165.15288651108,3.877625998197493,0.05311847697505305,-0.676639214586547,5646.601460345483,3691.2908714030827,0,Rainy,-0.8762365498831591
Retailer,-0.5746493106392212,67751.84000584166,6.283795782362606,0.7222877438123261,1.04994174617681,2973.6808770998405,6872.742490627141,1,Summer,0.3989908218002788
Retailer,-0.37225005091035956,55218.88498939894,6.935006185597105,-0.5226998802408146,0.24140060026945628,4733.000078032077,5925.94392657846,1,Rainy,0.25922921021822914
Internet,-0.0036883530258179312,58081.424644642524,5.6673862346289585,1.514178405200991,0.394887098131991,6013.49055843752,5975.6985043121085,0,Rainy,0.27580532522116963
Retailer,0.6822082390434304,67917.91047310662,5.455201960804355,-0.42354430017868777,-0.0047738060705714985,6245.381582584904,6732.414579196351,0,Rainy,-0.6169665529160023
Retailer,0.9992482769325592,52388.558281151025,4.592489914905194,-0.8694399420099178,-1.2026667459549756,4216.134720229518,5443.884165751762,0,Rainy,0.03332472898490319
Internet,,68241.05162855257,4.242485251837459,-1.6654327300604974,0.7732999798662421,4918.376426883625,4331.202496498507,1,,-1.3493185424581933
Distributor,-0.7694525653453058,67625.69827398949,0.3902868586667001,-0.5749097950243501,-0.2056256548452417,2217.699418796195,4898.872897889144,1,Rainy,1.209803221642052
Retailer,-0.3149201765374896,69351.61734038524,6.482600013232359,-0.08474450490037548,-0.15411301819244977,4843.940771557927,7268.209755903975,1,Rainy,0.846950154107368
Distributor,-1.2563359776801784,73222.27903812971,5.502848902308646,1.4721409722939436,1.8705048132650346,3482.0701386755154,7640.69992866044,0,Rainy,1.3033714296950616
Retailer,0.22282481293660858,90218.41074931747,6.512179864799645,0.9883477711460666,-0.20997284981416178,3763.4719774526975,8814.19451141496,0,Rainy,0.2581302854285015
Retailer,1.6499803559354236,64628.34857763944,5.622524832146424,0.20567950564772092,-0.331476736030226,4783.351976098454,7407.477404194566,0,Rainy,0.38067018790994406
Retailer,-0.0798618731760287,49975.344503482804,5.0276267437703925,0.74875063442224,-0.36410747389859066,8507.454221082262,5324.978016833093,1,Summer,-0.508374693386647
Distributor,-0.8609454449973074,26169.108230048096,3.117813827423123,-0.5729443005982114,0.31217569623724495,6371.973287085775,3593.606040439873,0,Rainy,1.5291950915061299
Retailer,-0.6672864464686049,44641.01879268307,5.854147583608681,0.4010222966201132,-0.7446629987053819,4980.625112172167,5090.960723209274,1,Summer,0.2572019411819961
Retailer,0.2749105324281254,54348.5627022034,4.359096877596957,-0.13562797667269205,-0.25413949713088696,7378.206743362334,5861.42512603094,0,Summer,0.5682805155509851
Distributor,-1.504615643016512,60153.154150364084,6.815393036668138,-0.2835066252923072,-0.7194523618829993,3862.692187224361,6654.568539443002,1,Summer,0.7139188417263156
Retailer,-0.41034158295843803,49156.595553625746,2.7708809887502346,-0.4034590997688067,0.25682205281752984,4376.1041950136805,4302.2502058730915,2,Summer,0.6676179963235881
Retailer,0.15455643863612709,50597.70953257553,4.9380168359453425,1.4826367134325042,-0.5315185250770482,3742.093911061169,4796.487773604144,0,Rainy,-0.8432413664107064
Retailer,-0.8554382697526491,61137.291541504375,3.9474226593802033,-0.6754232874530752,-0.6518601194407142,5354.391968351514,6026.129250988574,2,Rainy,2.735838410627005
Retailer,0.7417210944260215,55527.12173128098,4.94868720366585,-1.1140006846187134,0.7498101098898967,7206.677687197151,5960.403102214415,1,Rainy,0.40927846225088044
Distributor,-0.8602145937471883,50300.26777923246,5.641780235991026,-1.1590129319244882,2.2374872349276664,3238.334825626991,4469.259609454819,1,Rainy,-0.8205276349818543
Retailer,-0.8156632297150858,42370.582522509154,6.284822396738422,-0.7803806960351649,-1.2735723263664673,4277.32123584864,4172.86387188775,1,Summer,0.05514656584571103
Retailer,2.5621698735995904,41119.78576572627,5.54999202864008,1.593675528046337,-0.4441669017443867,5142.630538335965,6558.426971740395,0,Rainy,-0.08430766339986888
Retailer,0.39626033614273765,48687.10233545392,4.337825610004401,1.4454347505232037,0.677168184956697,4873.851912366128,5930.923100786374,1,Rainy,0.6591377712407503
Internet,0.965115390740126,54427.29674263673,3.989626512833431,0.17904339820013257,1.1967269630276796,4982.0454703576515,3967.914054526774,0,Rainy,-1.59830691187154
Retailer,-1.8274324318482098,49307.607849914835,6.86970157056903,0.03469684677018042,-0.2726006558760742,5912.082891931611,4605.396409353034,1,Rainy,-0.04219847431712442
Distributor,0.2178220574140064,64573.052227863685,6.045617484451702,-0.048420685849768094,-0.4156935871272702,5457.633971492903,7818.300075869198,2,Rainy,0.6807194562482561
Retailer,-0.5493894124441556,70436.24120873393,5.903011620953086,0.5000874632220063,0.8972034532685654,5903.60412049824,7038.408751320992,1,Rainy,1.4592598860440071
Retailer,0.4167311794392419,57219.210213274106,2.957180635658853,0.4168157160123363,0.29632884917089103,2994.495486803602,5040.81209558126,2,Rainy,0.21698893829359614
Retailer,1.6591963270463,61516.54504820268,5.129445928020964,0.4013459479717164,-0.8163404825958285,6527.058920570564,7392.850525822819,0,Rainy,0.1276345649571249
Retailer,,58469.01147255424,7.875530564114335,2.5863089890165525,0.5444211600028265,6306.527336856087,5560.497227209147,2,,1.1487715298018593
Retailer,-0.23841219166494346,44882.87836255742,2.8165408572050894,1.325965965470391,-0.9446087120450756,2415.0671529100764,4059.038979245426,2,Rainy,-0.4473277279542391
Retailer,-0.05113387185125073,49564.61497240246,5.722108924111167,-1.6656490366979808,0.15304436350754175,4633.592393426691,5419.772876653032,0,Rainy,0.2897421225734397
Retailer,0.9100925065624524,61431.589357442914,4.780114889164658,0.6750892285227115,0.8885127037679054,2552.0722621918057,6683.701204481738,0,Rainy,-0.316994144518473
Retailer,0.7782886949153727,59178.82282889552,4.957790601510934,0.8462967688225506,-0.6760862207765688,7526.837355606158,5649.120775351083,0,Summer,-0.5435363410372133
Retailer,,64260.51458585316,3.7323994252312525,-1.9794053134672318,0.8231463579897766,5890.197721006807,4739.44886182498,1,,-0.8796596712238086
Retailer,0.6492759658840711,83470.9719006502,7.046611670773852,0.16593582409824298,0.13302951884396497,1714.8656185074897,8677.054396492967,2,Summer,0.5903955973980581
Retailer,,48554.28935841422,6.503057458039882,-2.5579860795112443,1.8644120288498969,5819.118215299566,5888.693510352935,1,,0.6681052143790375
Retailer,-0.4601663024155553,60621.47917526409,5.539322664603094,1.1691919442374339,0.7039585410662375,4091.737144390121,5540.735771427283,0,Summer,-0.11297074247251927
Retailer,1.0343915010927847,46600.627094455616,3.258777420956925,-0.5264658606220332,-1.1635704777247007,5107.212672938191,4482.326855050114,0,Rainy,-0.02430364240048785
Retailer,0.4770155312519313,61243.24425322654,7.342400019524801,0.1269421226365833,0.4756545606949289,5081.346281923621,6554.026650980544,2,Summer,-0.5835081977003247
Distributor,-1.9127328575611025,62377.06265443578,4.2437902790650925,-0.8172857006969031,-1.0536389042776022,4895.996513265634,5090.245362096895,2,Rainy,0.5520244983639654
Retailer,-0.4153973554974634,69683.16352152082,3.9064752516851176,-0.539702952606818,1.2863173506588692,4208.578286319886,5511.214006087066,0,Summer,0.1641380210228833
Retailer,,28819.515519842615,3.3798663777865166,-0.8061710057403955,-0.11544847465139049,5706.068655243085,2830.1325558700864,1,,0.46875644129853217
Distributor,,41645.6306442651,6.084370068738571,0.9424799798788344,-2.0890321734674746,3689.530057855137,6211.839448996498,0,,0.7936097443074762
Retailer,0.3680925488889688,56405.12091953387,5.147952269902901,0.08699800895163409,0.03496736310840022,5392.93379720292,6648.477013681385,2,Summer,1.3990730896651231
Retailer,1.6912536682724095,59844.31123119612,4.102427589421293,0.21879000316919225,-1.269309821705702,4906.175020863079,6120.169915131312,0,Rainy,-0.511942303799565
Distributor,,82086.18215454821,3.9673112804494446,1.3266419054914684,-0.6831871187694543,4086.0604865585174,9425.430154070918,0,,0.5316518327259051
Retailer,-1.7437706597744427,47836.404072760335,6.9708703737887685,-0.7911613228170041,-0.8559196915947146,4278.31532417583,5382.750141733515,2,Rainy,1.1629034914440946
Retailer,0.9141541578121836,54283.0004850952,5.968303448354405,-1.5505836704318332,0.2667184829013147,5423.655237543992,6603.178060457443,2,Rainy,1.027299443067903
Distributor,-1.8876409775276564,44622.23339443026,5.047850531813535,-0.3598259059586827,1.442049564098022,5688.988423672124,5010.4804112172815,0,Rainy,1.669849476737134
Retailer,-0.16204864060606772,66844.90738359948,3.3082701188044847,1.474305595602789,-1.505640055278283,2958.307286087752,7098.067594350719,1,Summer,1.677206406710358
Distributor,0.5577899347813525,57178.93237493392,2.3253044085742225,-0.38758788128128024,0.4980119069605835,5082.246933702899,5160.522076236418,0,Summer,-0.17640345332216376
Internet,0.5451010825533377,37202.920740210124,6.524237197350684,-0.4255548883968449,0.7577782645917189,4465.326463000464,3701.7950277022965,0,Rainy,-0.4866314478120566
Retailer,1.4112675967070853,68121.56931129507,3.653107420825842,-0.571343429379932,-0.47714311837977075,3042.446370036373,7761.967887083163,0,Rainy,1.5225971067020945
Retailer,-0.12667485730812073,78699.28658519445,6.010217979102474,-0.7756381846922762,-0.02721102597348772,5750.266395456125,6272.571263258657,1,Summer,-1.5080249170544429
Distributor,0.9889193163103823,42041.701766761624,6.349557562258918,0.331992836323259,1.7877156430732155,4176.81878414331,6977.285041249529,1,Rainy,0.5459514775357682
Retailer,-0.5719549920562194,61086.35328230479,7.949078515330196,-1.1278234789843997,-0.26497560033305534,4124.3803287310875,7099.749944747112,1,Rainy,1.3569616123732893
Retailer,-0.54737506917817,48500.82671471585,3.1355242948173077,-0.5538954559831744,-0.24986603213830783,4887.212643403332,4433.2872645030075,1,Summer,1.4898579509592627
Distributor,0.3507843224920881,38432.94590983328,4.497982910423696,0.5346115167607247,1.528552887480652,7221.536038261314,3909.841129855725,0,Rainy,-2.2809139681363533
Retailer,-0.3022222134912436,64696.66782852896,7.501698587646685,-0.41496165917569805,0.30874148325245243,5520.044925328295,7472.64951047268,2,Summer,0.7074380311994269
Retailer,-0.33929503348748424,40090.42468207926,5.257775402454293,-2.0022035605837605,0.05268120709349587,4477.250884177921,3727.529440752442,1,Summer,-0.25824810705113027
Distributor,0.5114760665319742,49539.413606532114,6.933269610054786,-0.13332091290829595,1.3628433092140966,4346.0498576570835,6235.641178357945,0,Rainy,-0.8125379868263002
Retailer,-0.0026018920010777843,82797.92614743373,5.090613230630363,-0.41926627824641705,2.2502075557614676,4747.999360268502,7185.576170864149,1,Summer,-0.022032234435645205
Retailer,0.029180869620887534,54035.396103039355,5.5930607502504985,-2.3589662056937226,2.6372617386533506,7430.500129904459,6241.107720773326,1,Rainy,1.159901795299408
Internet,-1.0999687061383714,50462.23010325065,6.715459281841676,0.2711408823093873,0.87698065866222,4072.083396852767,3638.424439921006,2,Summer,-1.114016038152997
Distributor,-0.3583471551864633,57409.70047751941,2.1575449887801015,0.09991745315586575,0.4681770652246076,4344.020331889265,4189.686054937327,0,Rainy,-0.980674439596023
Retailer,-1.6765455855627596,81508.29442824029,2.6627158317161577,0.17859287020800552,0.04120006988897786,7413.904367311573,4646.646626357808,1,Summer,-0.12389185103937018
Retailer,0.8024661068874945,72965.00829753937,3.620825502686445,0.8699066804474987,-0.22457974664795005,7501.374916336255,6585.032879684829,2,Summer,0.19618030047377003
Retailer,-1.614502069224561,71237.94193731966,3.791717766514566,0.8676893979037062,-0.4500525540421808,3452.9312670941636,4269.361587814705,0,Summer,-1.0755637599753727
Retailer,0.017015074685728614,44272.07863659065,5.608238206488932,2.0168783704269178,0.7287586882497535,3759.32543504765,5566.833948301422,0,Summer,-0.16856626960249033
Retailer,-0.23983251169570838,69839.57458372034,3.6562453068465035,0.34549376435710816,-0.96411453745375,3196.0856002442424,4311.630484040876,1,Rainy,-2.3250631807352145
Retailer,-1.6546374461982858,76626.56325790392,4.12440996286608,1.2483845507666542,1.431761111687199,6193.092684211446,6007.665931754932,1,Summer,0.445275989185662
Internet,-0.0803216160486573,60217.27040451532,3.388768205159595,1.5569148298085047,-0.03317923595572566,3989.687377635711,4585.202538244217,2,Rainy,-0.2950802561522068
Retailer,0.2859739918027544,33067.47200260654,3.7160377074860893,1.2929196778461258,0.7765928424734813,6435.298155718992,4886.9254269506655,0,Summer,0.9848085443282616
Internet,0.9448008569392475,65067.53145016443,6.7458168383214305,0.6213871423224226,0.6870744440213359,4676.907433049112,7449.051615205329,0,Rainy,0.6968585092052686
Retailer,-1.9204362816097118,54602.49455079682,4.094566041777368,-0.24396602381432955,0.6030181769938275,2671.0134008934438,3724.019535823122,0,Summer,0.0680632965865378
Retailer,1.3238584749620963,60130.59486909518,5.933574177935236,-0.4100638222909422,0.5162235171353247,3516.771324308515,7011.3135244093555,0,Rainy,-0.041783998489579005
Distributor,1.6877737268443667,71970.00814114898,3.0084252592735448,-0.7924556206578043,0.45063182184150774,4266.463644091011,7751.863263638875,1,Rainy,1.0110983603439518
Distributor,-0.29482690776201825,86602.43954174651,3.5003810405569604,-1.2775200870383638,-0.2767262887546047,1809.400963837542,7077.731878366452,1,Rainy,0.4769560656071134
Distributor,0.23860707744718174,70076.35631238199,3.014472174623279,0.5659530394870486,0.41037236346158423,3184.6781134534513,7298.250751052301,0,Summer,1.0223228273574894
Retailer,0.9685215276949077,68176.25717423913,2.624461540079629,0.02951647774465698,1.1631779044930137,7166.437951774744,4826.061828228501,2,Rainy,-1.0531453997149534
Retailer,,56630.274683925185,3.1584097035261927,0.6872655642176303,-0.4605544463741281,4108.6300880991075,3827.944574746126,0,,0.21642952954617156
Retailer,1.150475580748548,45378.71946432616,2.1432611004700184,0.15800204674056498,-0.4822901481897996,3550.646730631327,5313.694133838092,0,Rainy,1.2042265680943935
Distributor,-1.0364832563652229,63943.54246419837,5.882381520819893,-2.0397628430938615,-0.09965569240977207,2876.6742186470706,5111.58283910009,2,Rainy,-0.8604815476749835
Internet,0.46775933052444224,54323.256288273755,5.783970225133266,0.7301132300321389,0.5677253269672693,7284.622330979944,5798.499318525976,0,Rainy,0.5801621332189699
Distributor,0.873082564758924,47995.40719781485,6.679892679521107,-0.09186612425794607,-0.5780499083979156,3845.3580788127397,8063.083870452549,0,Summer,1.8073821854494914
Retailer,0.5323627414577649,54441.41591207868,1.9402105382825128,-1.1450297038027764,0.0666775493565023,3821.2397628622025,5182.026332703328,1,Rainy,1.3338621351002427
Distributor,0.15018852777222402,62323.12196658095,7.979195961712018,0.14266268145949715,-0.13311896724443675,4786.694986275196,8175.108043596078,2,Summer,0.2424594178689853
Internet,-0.3484048479172201,65063.854582440756,3.599108115150848,2.6710247939201195,-0.9895688500515425,6620.920983385749,5494.990486369995,0,Summer,0.3302194993436362
Retailer,0.49251115967377634,65136.33901367914,7.262036691907685,0.06525886802179366,-0.8409935537422738,6988.513054697554,7794.03800164605,2,Rainy,0.7022112980746145
Retailer,-0.08370746071564986,53895.65476213304,5.62089703733116,1.5807830816311697,0.12020660891348943,4746.0489255746825,7402.12883319158,0,Rainy,2.3142038773824245
Distributor,,36605.32363325976,4.80122928653914,-0.7584711850262208,-0.7460819453165266,6201.535237632175,3416.739457105373,2,,-0.5205068136897868
Retailer,1.7942419245656487,62250.281142156426,6.561010733677433,0.09791187022315477,0.46170337027751135,4656.204934862633,7695.056639576036,0,Summer,-0.3130266006650897
Retailer,,48383.35130711911,2.8537388611970416,-1.3264847983198371,0.007621716628936671,5365.338467533594,3328.274787064212,0,,-1.0073205866215218
Retailer,-1.2972974326527387,56751.0209946274,6.2168975054880065,0.040911152039220744,0.7628680914770636,3516.9480277860985,5549.498439573194,0,Summer,1.1612941625261055
Distributor,1.4120083926176632,47692.916225627596,6.500142257918371,0.33835693735870415,-0.31609010871881504,5448.60072141286,6979.240828820398,1,Rainy,-0.809261503274974
Retailer,0.3866672823550936,67759.93222321993,3.8254292743343634,-0.1392876539211602,-0.5721148127274247,4024.0095081184018,6577.2586565708725,1,Rainy,0.5205912678056317
Distributor,-1.1385700653115076,58890.15666972488,5.980827390367895,0.8188969797250762,-0.912336695358298,4208.158445012088,6638.3555867705945,1,Rainy,1.0428369403530833
Retailer,-0.11109636076707934,49733.32835618929,5.436146980288722,0.5125522280435248,0.475964726956842,5418.123101566695,3914.283532204729,2,Rainy,-2.3332789492248285
Internet,1.7572733001609435,56993.450134775405,6.304756461412099,0.35072805838270393,-1.8660547811650576,3066.543181560683,7069.491209421088,0,Rainy,0.7627619617840832
Retailer,-0.839274157091533,54144.44736175074,4.875195097317423,0.8089663137457856,0.4975255150948868,7360.491852636544,5012.821091595488,0,Rainy,-0.48548275826865084
Retailer,,36587.88357453962,6.7244233002111145,0.22698983418493027,0.2908287489946116,6099.486489216362,4805.44322215212,2,,0.07819384905119063
Distributor,0.8143534671484634,58004.73392369624,1.71495039847174,-0.6525972430543464,1.470347622601464,6641.810908066183,6462.56877842432,0,Summer,2.0598285111201315
Retailer,0.028510047493202902,64870.78461020922,3.597485787362419,-0.9174696024630387,1.0282352787509108,5133.194827221237,5092.274360094185,1,Rainy,0.2951700678461022
Retailer,-0.010530816247099686,61513.72365720059,7.7804794386115015,0.9307576442060482,-1.7145563992114405,4377.704583620073,7214.4880470350345,1,Summer,-0.18415635965028052
Retailer,0.4475733406889577,44288.756992257986,4.625460542206536,1.3732993504872295,0.09267886837622533,7713.182604402243,6075.036229792146,1,Rainy,1.3787372768497113
Retailer,0.9561747094282327,79200.68351285566,7.616246052874967,-0.8058412426317021,1.205099751935638,7818.323989518254,8015.246099577698,2,Summer,-1.1012911272133339
Retailer,,49845.78703432562,5.898865641633335,-0.038526372440721414,0.36493695285268457,5498.521938869105,6132.61791895084,2,,-0.7952900153154775
Distributor,1.3022543409014071,48712.84741379894,6.903768485336541,1.1651915387687188,-1.790942378922507,3803.219420524362,7388.345129739451,1,Summer,-0.3028886431780218
Retailer,0.7977337766408941,79861.13375924587,8.987651156063569,0.2433933351837267,-0.21599208690948257,3376.2006111154933,9152.274464413666,1,Summer,-0.3549833328695084
Retailer,0.31630778183610714,53193.178870005104,7.027520826532779,-1.0910724127362836,-1.9002565838850218,4557.932254129593,7189.09111347745,2,Summer,2.000696521934022
Retailer,0.035349865941371045,74956.93272830037,6.894082934657979,0.18658929253561407,-0.4892567023225159,5752.741024262763,6638.64140131364,1,Rainy,-1.030453216953214
Internet,-0.250673908952628,55070.539821765844,4.905182885976359,0.6130606464515047,0.15852149912239166,7497.70756765878,4086.2936588017737,2,Summer,0.12734738660232803
Distributor,,72332.79984922429,4.004826726971643,-0.4089638535801355,1.7619511987528202,6181.507099652199,6510.695438560216,0,,-0.5998917560523166
Internet,-0.629533988750225,62016.6068837975,5.502220624550654,-0.45050535288227356,-0.05599753669283949,6139.567811252037,4620.351612543256,1,Rainy,0.4099031264000512
Retailer,-1.2361931123920002,50716.64584896466,2.9989480894856526,0.05400201200941375,-1.030087339586985,4307.379331013575,2220.699797609039,1,Summer,-2.122061718875313
Retailer,-0.20014017861784392,37006.38262385607,4.4694027044555105,-0.8784577522512905,-0.2550874106203036,4965.688339347934,3521.7112822756512,0,Rainy,0.02358751687772364
Retailer,0.05551747303610551,74109.93247254177,3.460365184205285,0.3138493864977405,-0.7900657490463635,4098.055863893313,4615.567327474139,2,Summer,-2.1318229212992317
Distributor,0.3716536073486078,52704.932486746315,3.249069761781229,0.8545285992094626,-0.8675935841046987,3893.3074216950085,5521.420067701548,1,Rainy,0.014370425027273818
Distributor,,65289.26652101462,4.858236455675314,-1.022646077192131,-0.027412933666387678,4193.109536359456,6763.144961043108,0,,0.6244114140776852
Retailer,-1.3157034290862915,48823.02787484946,4.047299443872435,1.819913635506725,1.5505071600004114,5552.53587743338,3061.281360827973,0,Summer,-1.189628716290029
Internet,,51530.24240183817,2.3372839916659127,-0.8917650482661985,-0.5280102753077558,3415.424900378928,3727.4450806212244,2,,0.5774567281017142
Retailer,0.35231767909663897,58679.30804700327,7.456349179793156,0.4298664287590391,-0.08955895248365597,5740.203997364319,7057.7638676975375,2,Summer,-0.32798913222011844
Retailer,,56118.92433276033,6.293239302136168,0.9142369718766257,-0.5940552303650928,4490.997544892484,5863.259335036839,0,,-1.337440485577944
Retailer,-0.37767606834105705,41985.9575956847,8.895195409118449,-0.04518089468283889,0.28569978561389325,6435.781528346853,4608.732114308892,1,Rainy,-1.7849733951200561
Distributor,1.036370642194959,42469.80472882653,5.344476557224374,0.25394486425692475,-0.2765157271008046,4733.805258572446,6470.300249200704,1,Summer,0.5042695070337069
Distributor,-1.1390227113002613,59647.15753186127,6.369348622184484,0.8134411650539651,-1.6583262981303912,2852.1611395387386,6202.2476719323495,1,Summer,-0.04412985576540126
Retailer,-0.5426032810080468,73669.21285027683,6.438484224769117,-0.37364051196433234,1.9666023740760017,5031.319955337639,5506.342936108269,2,Rainy,-1.5182569541340407
Retailer,-0.5146846073910474,57058.56061056178,5.869157854392808,-0.5193509888009286,-1.027912476007968,5992.464517441584,5491.568322973345,0,Rainy,0.4186745714212222
Retailer,0.9773288813096158,61959.84126993926,6.417713233976584,0.7581031428480858,-0.8251835392582053,5968.1642654713205,7217.409720241997,0,Summer,-0.1501139042160612
Internet,-1.4879107120833457,20402.11345805425,4.259860115367358,-0.5717159253340932,2.10929342934128,6076.83949160048,1445.5722383006887,0,Rainy,0.6122239011220492
Distributor,0.8986143459207988,68886.75586340559,5.238694949797057,-0.11251148958833902,0.021085847132013797,7894.783445748632,7786.031036454499,1,Rainy,0.5248395886140106
Retailer,,53213.609492308206,4.4540881461477,-0.9786166347718147,-0.10351993426646676,6016.860374067128,4757.206913672114,1,,-0.9975655789362167
Retailer,-0.5381928222943744,39382.49238851824,3.454562778033586,0.2582119212572109,-0.25128174095323697,5850.021975436741,4510.221828314256,1,Rainy,2.121452709009882
Internet,0.4457752902159942,58285.44472759385,6.071316857778904,-0.18774981581768702,0.048633959552577835,4634.525073680552,5611.07413711509,0,Summer,0.013255867526879886
Retailer,-0.4773773482195186,61574.242798683954,7.331977473153673,-0.05182684960697381,0.8661825330770707,6101.442451689866,7453.77736593192,2,Rainy,1.2314967003981663
Retailer,0.6668072462351607,43666.125575064296,5.564203355054742,-0.6191617593966862,1.5645991581242265,6247.88829687647,6145.993057424585,1,Rainy,0.9978473627225599
Retailer,3.831448056394878,60866.21315237105,5.025014825740602,-0.3495060004425017,0.6731395651298665,4362.183990425357,8515.846451699166,1,Rainy,0.862049943081899
Internet,-1.0773177843795814,39125.46831853746,5.927953259643921,-0.043437157873670154,1.5267738193244684,4165.690343458849,2659.6374938660106,0,Rainy,-1.4942322727807436
Retailer,-0.41538812029902517,87124.64396505215,4.23397114738113,0.3559105867319809,0.9989337556899288,5182.513161220021,5618.644191554065,2,Rainy,-1.493683096010033
Internet,-1.1114323372794597,69441.9545109406,4.568639541685355,0.2982270906828835,-0.7446506936445074,6982.2875175267,4626.238292323849,2,Rainy,0.368129542331307
Retailer,0.26680312233925063,46728.72294485192,4.9972222115069265,2.125443795376619,-1.9587338587304983,7150.448231473663,6064.3239434414045,1,Rainy,0.882221943778303
Retailer,-0.7315170280734618,47855.48273583905,2.4630839082535276,0.5342644300068401,-1.1188161003721042,7123.775514879797,3277.135634168662,1,Summer,-0.699366168733818
Retailer,-2.5207902785510625,33325.537504745844,8.665543481430436,0.8067416755220481,1.0657313899091525,1964.9996477848126,3845.3942390903876,0,Rainy,-0.035974502328888026
Retailer,-1.5773344678606447,48827.69909926543,5.993776347569124,0.42595864300548764,0.6086568756964456,5768.325764698794,3897.844401690557,0,Summer,-1.0347230372894896
Retailer,-0.6974179036665217,61395.72226588455,2.265044653346556,0.2024859114760538,-0.3724790192047157,8509.351386798051,4523.70488044875,2,Summer,-0.021677939988429568
Retailer,-0.595200856507365,65595.33025193584,6.735347236820546,-0.3041552214499682,1.0947724378640833,3786.931205584803,6223.102430723925,2,Rainy,0.38449614530165266
Distributor,1.8397055591551703,66212.27516301021,5.49645690516213,0.8059060396434328,0.04018065836392789,4471.5703907949855,8167.25164990125,0,Rainy,-0.2366939360832712
Retailer,0.8650578419318279,49520.441171450904,5.393141857473777,-0.8590931020065848,0.986930885095461,4105.999116128052,5199.757098526254,1,Summer,-0.9343549122112317
Distributor,-0.8195005283434018,48297.88933997288,4.695277628019155,1.2799367609202925,0.6265498210968208,7299.2237980233,5797.640890482004,2,Summer,-0.28661972045645956
Retailer,1.918185889645963,51968.549475930864,3.8421155256513204,-0.579630770355698,-1.6409012915916574,6817.72542970011,4317.169882766881,2,Rainy,-2.0165146897313653
Retailer,-1.2386628621133828,66956.05752578258,6.59903263637661,1.3217330665216558,0.3408203043616509,8254.083094783417,5794.03738683465,0,Rainy,-0.7803783890758293
Distributor,0.38820286917295826,39514.029044019095,4.877701076505346,0.8511268700877294,-0.6233242016052317,1793.2412687001115,6112.091778605179,1,Rainy,0.8078088006426069
Retailer,1.7210261593386664,94918.33372643968,8.071808926544845,0.3322332105359665,0.35676597390366444,2733.037528207853,9478.222289655372,1,Rainy,-1.7907326870545055
Internet,0.7286847107540608,71150.9686568428,6.887895416026202,-0.42168474138056206,0.2063654328502402,4729.71788641108,7608.977962345275,0,Rainy,0.8343684471052856
Internet,0.14725904092952036,60644.35721541324,1.7664364722572974,-1.0593655099457495,0.1660230970269261,5535.446400659478,3583.3583570793626,0,Rainy,0.49885068674987154
Retailer,-2.0784849651097366,63782.105268611165,3.0675061755688033,0.70578011403794,0.24741460432103435,3715.5291693192366,4094.017737366271,2,Rainy,0.04000525254566631
Retailer,,41344.2355478496,3.423419599911556,-0.7068603678755317,0.436810263349407,5922.214837382271,4659.573398885607,2,,1.5958897644683718
