Marital Status,Age,Brand Royalty,Monthly Income,Subscription score,Gender
Single,59,23.600334583734416,2732.6236394759862,9.60893590965479,Female
Single,61,91.60773105877291,6420.779672898624,87.88146243766046,Female
Divorced,32,50.4622258545762,2431.1468994391594,46.547734374274185,Male
Divorced,62,15.029994354239761,2631.920995839229,31.88590004850957,Female
Married,61,85.1568981892028,6198.9604261045315,79.61719734425752,Female
Divorced,59,13.23917203597744,2799.352372288473,25.49201136342768,Female
Single,65,31.312081098735725,3732.5928563369957,38.37602534318282,Female
Divorced,60,11.806424046465573,3379.7200633219736,3.9998549097006277,Female
Single,59,29.661157131668517,3835.9383625270875,39.48883775452596,Male
Married,70,28.73312503326475,3969.7831036122348,15.446564769279716,Male
Divorced,69,31.15525280538087,4104.866931089897,23.663797580519287,Male
Single,72,26.564609292434376,4450.424897647788,32.92068838003166,Female
Single,32,67.6287245025563,2167.511684817797,75.0580399784898,Male
Divorced,67,22.03829509444717,4608.218700573667,20.615364395566672,Female
Married,72,19.637710615111224,2803.5161615685474,16.5655877589504,Female
Married,59,91.11778262468857,6087.070849203373,108.1299170327904,Female
Single,59,92.25964816730702,6262.742558392697,94.57712566086265,Male
Divorced,55,82.00982016123703,6808.91442155358,96.674265445065,Female
Divorced,74,33.19708171544284,4022.993347531492,36.44290672183922,Female
Married,73,24.230641323512316,3427.939768294927,21.075617400690778,Male
Divorced,62,25.520152947462805,2458.4485972504876,35.59891563614989,Female
Married,56,17.807132324283863,3610.807451325968,10.983627305014636,Female
Single,59,9.022287080988995,3022.7543795109327,5.535931295696054,Male
Divorced,62,19.47896729645924,2091.558617189032,19.607660889758694,Female
Married,60,12.266069317069501,4515.880353291909,11.819254361428573,Male
Single,27,61.766542642569775,2449.2238119014696,72.6611982089891,Male
Married,71,20.607864397228653,4188.39522808151,9.541370950319141,Female
Divorced,55,84.59615035564173,6841.262462809574,81.64898182886891,Female
Single,51,88.0658155641093,6843.074680901869,100.48658860595656,Male
Divorced,63,83.6021263364397,7425.166775624665,84.32474839870463,Female
Divorced,30,50.80707525280337,3294.5693453755907,57.206645979494084,Male
Married,29,55.83637133490534,2637.38538182354,61.386442611556674,Male
Divorced,59,78.2866071516551,5710.6431251760805,82.69267628921152,Female
Single,62,16.357749751604054,1905.8203275871301,16.90695239531113,Male
Divorced,57,25.77142842713898,2403.1927086467895,7.094882289680285,Female
Single,29,61.13993905793717,2028.0208754225696,53.33056802117896,Female
Married,61,80.95858630990116,6108.276503957455,91.93588783261845,Female
Single,55,80.11056551893859,6104.299101052861,71.1088838087243,Female
Married,57,85.64511016510049,6386.606399070096,89.03379709560276,Male
Divorced,30,64.3526538606518,2503.6308425875386,76.27929174941053,Female
Divorced,24,62.471475857592445,3946.6809492825896,61.91342384685735,Female
Married,55,12.134858533601786,4036.4352862560286,7.629439746487949,Male
Divorced,27,51.5039464874488,3101.365782989996,46.059539395033696,Male
Single,71,31.626950419213124,3405.178852161513,42.451494015267485,Female
Divorced,61,16.917230405367036,2640.0408155095315,3.2645821303773417,Female
Single,60,13.711104303221596,3345.879348996798,8.705722165550007,Male
Married,29,55.48843663663162,2840.5552688533517,53.41623747001022,Male
Divorced,28,53.20670980784567,2880.050101277846,52.60588592971141,Male
Single,66,87.26444951010482,5905.129675136039,87.19338486780227,Female
Married,76,20.459174364871693,3486.281944257609,7.998765957044913,Male
Divorced,70,20.625535135882693,4500.439957089178,26.485946841839734,Male
Single,57,77.62508287410085,5614.135600712923,92.70737071432634,Female
Single,27,64.04026963825504,2280.2582851232455,58.71669456942392,Female
Married,69,27.43966483221711,4076.0411334306045,20.82640754158859,Male
Married,29,56.80730523414745,2781.1175955428357,58.76771652927411,Male
Divorced,71,34.93829239013483,4085.100454394444,18.321524060281185,Male
Divorced,73,33.560718060783614,4683.646617420992,30.73350823415154,Male
Divorced,71,35.965494338729236,3616.825870702358,41.91500939844767,Female
Single,55,82.79544542572707,7012.752860810754,102.41072357719548,Male
Divorced,57,94.06721901178625,6874.200767243678,89.06654491791153,Female
Married,62,21.43631135454244,3068.530574275786,32.292292917903985,Female
Divorced,26,51.977554162090854,2236.672464136761,57.016756778403206,Male
Divorced,63,21.502392654201294,2600.887830626793,22.83733763267813,Female
Divorced,58,20.202753777695776,3301.6678018917914,9.01587407937827,Female
Divorced,30,55.351613157131,3788.249496404861,57.41924669556703,Male
Divorced,59,9.12235735987516,3770.3194786042645,16.672057487895245,Male
Single,63,71.43211111560555,6209.618667242985,72.8959973456321,Male
Single,67,30.3314501075092,3890.0054176525628,33.75204099504653,Female
Single,60,25.28887238019066,2165.124669077941,21.720496327806462,Male
Divorced,28,49.80281487132295,1953.375320540329,57.24557926637929,Male
Single,27,47.93857759119227,2487.575270808733,45.91373212730516,Male
Single,68,34.65223985026919,3577.252544649443,28.755760603652128,Male
Married,58,83.81855899291044,6625.982234391211,74.73884268804608,Female
Single,74,30.34890380015672,3726.9024879569533,21.62111741322984,Female
Divorced,55,75.11112157390568,6584.498179389836,88.24305486334572,Male
Single,60,82.21071322859545,7060.771619713103,80.06289111639303,Male
Divorced,69,38.37626638075654,3629.1129253239683,31.040119288549537,Male
Divorced,30,49.83719619876281,3553.507214572916,68.45904663116157,Female
Divorced,29,53.67588909177621,2441.3898401656115,61.52436255727247,Female
Married,62,19.826590856600617,2759.4197814384474,15.97805935280672,Male
Single,58,12.77839696928504,2643.7702642534823,16.52758447235587,Male
Married,60,93.78023303149561,7023.8698358976535,102.08409813488889,Female
Married,60,30.669238134854048,2498.8473991986307,34.57202246319104,Male
Divorced,62,24.43658178838998,3346.1498206612287,29.443368532571455,Male
Single,31,57.946526891288904,2613.301551634921,59.209702017563465,Male
Married,32,49.82399613608954,2748.6979209800475,42.24966815993518,Male
Single,28,47.61363972395485,2031.3727912092018,43.042445496862854,Female
Married,66,7.429470211121746,2357.3938179002407,12.116174756571212,Female
Single,31,54.0413801176462,2162.9048299399146,44.270180697101516,Male
Married,76,18.515528480882338,3322.113463300751,13.167046084207662,Male
Divorced,53,90.48974597387289,7038.800221001402,92.18363068018711,Male
Single,29,45.15613635570649,2225.2855189316033,34.20373819132527,Male
Divorced,59,90.62705348677979,7124.13568153322,83.85869794049876,Male
Single,63,37.12705606979291,2634.6551005312995,50.69365097600604,Female
Married,52,78.0645975814832,7218.111663518731,71.90891193480024,Female
Single,73,31.14998345576494,3976.9244284557913,46.299751403514044,Male
Married,71,21.644682930081366,4070.085416698482,26.965046619689623,Female
Single,59,14.715135218283685,4463.687411794999,30.001174186462045,Male
Single,34,65.40063004966663,2206.6939441015884,51.48301302676919,Male
Married,69,32.55836752709519,4273.193986036906,29.51556209664861,Female
Divorced,63,18.56237437376852,2218.762810313613,27.28510803236972,Female
Divorced,31,50.82335991971165,2497.562165672335,51.979154427060635,Male
Divorced,75,38.11622519890701,3869.372633308036,40.00618142870868,Female
Divorced,30,54.764368570951184,2443.9983763989057,49.181355994037894,Female
Single,28,45.615185634445794,2173.893120251315,59.00783250083316,Female
Divorced,75,26.611828604182556,3428.136328192987,20.040314036191518,Female
Married,56,86.78359651900286,7331.383538753811,89.36465204754147,Female
Single,59,19.346142243947718,2190.2009526016627,22.279648713059206,Male
Single,69,29.496220088808265,2893.205037160734,17.105397062503442,Female
Married,57,80.06748215996983,6706.322292000396,78.74401576110225,Male
Married,61,21.385844467266793,3107.9344543537013,12.917665815885275,Male
Divorced,60,17.850261366212024,2054.658657012669,16.64683190816527,Female
Divorced,74,34.386628962251265,2949.6399558079115,14.102714029335122,Female
Single,32,67.47701503132475,2457.933621862211,63.057741226317894,Female
Single,64,11.479439990361634,2706.1766044882934,12.714507851715608,Female
Married,62,77.28430583564209,6841.584628704039,91.67053282684572,Female
Single,59,5.148986322486806,2919.972585346666,-3.062138298605065,Female
Married,69,35.34100992985299,3894.3706379070363,21.579607187234362,Male
Married,65,15.174929779046032,2908.318810434816,26.46915851146068,Male
Single,59,84.554870394466,6234.580310134171,80.83022205402753,Male
Married,70,37.51477146346612,3798.274569772667,46.657686263595046,Female
Married,58,80.46628542350476,5966.091773569863,85.06093920433447,Female
Single,60,84.61100984972643,6160.808864656056,92.46616194701039,Male
Single,52,3.5718595641495625,2773.844902755125,-9.687505858293198,Female
Married,26,55.5817036302659,3740.7128887037875,59.759153531437526,Male
Single,76,37.40867112860435,5002.156829029729,31.009721869234067,Male
Married,72,27.36063981248816,3999.557134974056,23.160330558109642,Female
Divorced,68,34.45714971876726,4122.48096710135,28.666221480350142,Female
Divorced,63,18.09179430062298,3141.16444668566,19.942436177941307,Female
Married,70,24.37560475542076,3860.171887263769,36.38131455354332,Female
Divorced,31,50.30878435131282,2217.596222902481,46.367084802117546,Male
Divorced,59,77.05364102629203,7133.330990836654,80.81660409343493,Male
Married,31,44.94506484317938,2748.9657825352365,38.94531684856421,Female
Single,69,34.14129532306137,3333.464832372867,30.378154904476453,Male
Single,59,26.917443561781347,2605.9731596991896,25.31361434201095,Male
Divorced,62,13.66268355654666,3642.30125815719,11.563070041839321,Female
Married,29,54.8872284656246,2874.020580964649,49.53584521801384,Female
Married,69,28.630380404658773,3485.2428563628796,41.78777319796982,Male
Divorced,25,57.69533180615673,2314.3120331666537,70.71871614779523,Female
Married,60,78.24174830667818,5628.24585025884,62.30259814177614,Female
Divorced,75,28.89740492274234,3938.514748982285,7.96742425247994,Male
Divorced,32,60.02666304549581,2133.9780214075927,57.60816753472969,Female
Single,57,82.22441409742041,6455.72904632116,74.09645186089625,Male
Divorced,58,74.80707759942801,7483.344705041091,91.35290454439038,Female
Single,70,29.869323967975262,3828.1017360221244,42.01782203466395,Male
Single,63,13.333211022033389,1928.321647370367,25.499311234646346,Female
Married,31,63.30442702293254,2619.442260685041,55.53067757723128,Male
Single,59,81.81568969982554,6503.090133551366,89.75787198067881,Female
Married,80,20.904316836737536,3298.7620701569967,28.830841183932577,Male
Married,53,79.4303663336066,6309.837667691617,83.62891244251423,Male
Single,34,60.972398047966415,2215.1606218398683,47.65825384496411,Male
Single,30,51.86618428966784,3033.381217437055,53.550645139354735,Female
Married,59,26.279557797780676,3624.7101034925818,34.079449404616895,Male
Divorced,32,52.76746320272437,3019.7210741130457,58.309172918110114,Male
Married,58,25.10086688538324,1774.0542252325104,23.741863057380577,Male
Divorced,26,59.055001996045945,2104.6937692803194,54.144730168889595,Female
Divorced,59,72.00793396862612,6520.193649492779,75.45618517972439,Female
