Children age,Happiness level,Annual Income,Marital Status,Gender,Satisfaction
11,14.603236811198459,31691.402258598042,Single,Male,27.65138045999573
13,31.249441054271436,25565.549245979957,Single,Female,31.969291785128185
12,42.21475388217989,33081.08858802443,Married,Female,29.990719732036503
6,80.86570520876549,86586.67991759791,Divorced,Male,79.77665757062691
12,7.284431526458693,52257.842587245825,Divorced,Male,15.537937081645303
8,30.73693166988121,76415.63438200092,Married,Male,23.637600259576423
12,6.930663709511494,49345.92616932596,Single,Male,17.432840555649022
13,28.47983583430794,24500.01766738276,Single,Female,21.3877607059028
6,6.378723164033023,61977.64026784735,Divorced,Male,23.73013148861792
13,33.59632193998101,28544.642874456415,Married,Female,30.58865885858457
6,80.81797828763897,80879.24291883572,Divorced,Male,84.40623267448586
12,14.952508200910259,44044.430890537355,Married,Female,15.233783356767617
6,-0.9144845994797599,58517.835519433494,Married,Female,15.415261573533705
5,7.280227752327772,62573.385561230454,Married,Male,18.82220037551327
13,25.819084428866006,31669.44107187334,Married,Female,21.323651327760835
6,36.263319274773295,58880.225784058464,Divorced,Female,26.38603691393537
8,28.557643875696115,70506.79024330064,Divorced,Male,21.46110775269006
6,85.94582030550177,83686.6599628543,Single,Male,78.62172661045352
6,12.739272698440802,55355.39234382352,Married,Female,3.2879291348926785
7,8.873617480531419,62785.93972798486,Divorced,Male,10.332569117435298
12,17.39097652823601,24491.58308999962,Divorced,Female,19.332144121221724
7,69.3761904673788,77806.33990458774,Married,Male,80.69858510733462
13,43.19111418940288,23159.22633521205,Single,Female,24.00514728891735
14,11.40403204035119,28295.34300669027,Married,Female,13.103800354879795
12,14.944439980443807,55190.398077240185,Married,Male,7.859278983481062
13,16.285299245787023,31265.134130452414,Married,Female,30.32888515016475
7,75.95807637160961,83653.39167847415,Single,Male,83.39430401211945
6,93.10845165562537,83684.312831847,Married,Female,79.78128892530134
11,16.807371983721115,24775.425657449625,Single,Male,18.4319124936318
6,67.94149803736607,83774.60436453587,Married,Female,73.8156230434925
6,0.018256812269170197,58400.427685525145,Divorced,Male,14.996360117177588
6,25.42924697868758,61086.004364952474,Single,Female,19.79565356908345
13,22.519517902929177,46043.65687524242,Married,Male,25.986107565005604
6,23.801244900298823,55106.44348980594,Single,Male,22.417994926466463
12,42.01664415684203,36485.33041071442,Divorced,Female,25.780519749788837
6,12.51291445239977,55835.24735299733,Married,Female,23.28987217493159
13,30.441589062461922,21381.88033492847,Divorced,Female,13.488062079995757
6,72.22468540792055,82246.52430872578,Divorced,Male,75.44165838540236
12,3.867573089404077,46595.50308398536,Single,Male,15.62719141226227
6,3.3275030564853463,61194.012155131946,Single,Female,15.177491318638538
7,86.41137687143996,78939.53763486852,Single,Male,83.15559204102082
12,38.44063842182521,61133.850474391125,Single,Male,25.627724051356488
6,29.058070844592827,54685.28311710447,Divorced,Male,14.096471899523607
12,24.371504445199434,52794.746686203966,Single,Male,21.733082189240733
6,19.32794616411088,56058.96286055871,Single,Female,17.420084831444548
7,98.45870525451804,85485.97558870279,Single,Female,76.05380934850858
8,19.477294208508916,63939.28125071496,Married,Female,15.766768752714228
13,7.412010144426217,21402.67542175774,Single,Female,20.545184945625792
6,78.523996123836,86826.97453230842,Divorced,Male,81.95362207013426
6,21.288295074183676,62515.19330841021,Single,Female,15.661853725312852
7,65.24120930123973,87096.79820307504,Married,Male,80.02580361720405
7,30.343092127220956,52586.96341844799,Divorced,Male,20.625004333825288
6,16.729307226948013,58209.317169302005,Married,Male,16.74453404568503
12,16.57928123920512,51885.40161816366,Divorced,Female,14.749171171444864
12,31.3685854121259,55988.91044874313,Married,Male,18.474381963593693
12,-0.7283319274719346,50834.899790306285,Single,Female,17.215249220709367
6,9.24951872105791,57560.86618615682,Single,Male,16.909254791653808
7,78.06086075721132,87607.06271149646,Married,Male,79.88233575636747
6,16.182415061494893,62307.244715158646,Married,Male,18.68079483980565
7,73.19268199231718,86434.7310722943,Married,Male,75.13333705881398
7,25.27269985754364,62546.86660898349,Divorced,Female,24.579229674212407
7,69.72643210883545,89231.66187125322,Single,Female,73.46296377035956
6,101.71362391228672,90885.87807025763,Single,Male,96.45993478842135
12,18.992530760572638,48612.68723772801,Divorced,Female,15.241298448536163
6,87.22469553688403,76484.464154632,Married,Female,83.70583163530452
12,10.108068579581143,27011.492668674346,Divorced,Female,16.09370497036003
7,22.798291638180785,71007.36140174778,Divorced,Female,21.87537146375326
6,28.980563326004845,62338.53195940742,Married,Male,19.983060363663128
7,15.4216126243803,52525.92641000543,Divorced,Female,24.630409780971135
12,11.295996521192592,56156.94332178949,Single,Male,10.826823747541361
12,-2.4630483267513377,50972.10314964055,Divorced,Female,12.484476491608802
10,4.009086722218941,54772.56154280186,Divorced,Male,14.217678925763323
6,37.09007556157674,55759.54789996603,Married,Female,18.916413142336516
6,86.79701051466158,85147.3036202837,Single,Female,91.14250323651115
6,18.685679062677703,63457.92852006184,Married,Female,23.837183316400093
13,25.918329768886824,25622.47090090557,Divorced,Male,15.531615899846415
6,27.086374991770473,56269.71988884201,Married,Female,23.84845844554691
11,19.485621476599565,53229.855094685794,Single,Male,17.126392757768258
12,18.222241531436726,28169.48320103735,Single,Male,17.83546842878517
12,28.31927113315869,32187.226911627862,Divorced,Male,21.797311117368046
5,77.55137637348155,77178.44271585667,Single,Female,77.24230787909269
12,7.42370722999107,30644.84291843613,Married,Female,30.481843100016103
12,25.827915573160723,20654.16879969094,Married,Male,23.148775029991377
7,83.81449710237649,93081.12103267413,Married,Male,94.38270463443692
12,20.28993612068282,35525.1070885233,Married,Female,25.169901721377393
6,82.54389124601757,86011.93561593766,Divorced,Male,81.78607886557869
12,15.466145574178888,58731.35258997406,Married,Female,13.642078685583272
6,13.876085355870533,60737.67594315388,Divorced,Male,21.382796232048257
10,11.87469607141961,55119.56202197689,Divorced,Male,8.112340809438805
7,23.683987803327764,54683.5717081982,Divorced,Male,23.675583638453283
7,85.2570317762517,85470.88329815702,Married,Female,78.5906593315077
7,22.556880070345166,53517.80842162272,Married,Male,19.549050132255303
11,28.25964811322696,30539.800988649175,Divorced,Male,22.74345771938703
6,107.87665966831091,78720.55852328414,Married,Male,90.26552569496303
13,23.187742455651374,34963.927465202076,Divorced,Female,16.220727625036908
6,68.67556388021438,81043.93181345443,Single,Female,78.61024010622339
8,95.40839057042801,78159.75728753621,Married,Female,90.87191504130246
13,11.445847928583687,36510.46963200908,Divorced,Female,13.68565594751967
13,-4.420100484852394,57467.58845593797,Single,Female,6.5061988699987054
12,14.927310759524056,26615.281336647044,Divorced,Female,24.20301784376062
12,38.52625558694113,34386.20396346696,Single,Female,31.917955242605398
12,-2.4066428152610193,28513.27496817137,Married,Female,14.46164679558045
12,29.01997665177548,30901.309785694037,Divorced,Male,20.720360677727236
6,82.19731116009325,94786.6725907627,Married,Female,75.6247431405776
6,12.879527106532787,60212.301932569615,Married,Female,7.715052085803812
12,13.172123229407102,50494.429091653554,Married,Male,17.912891550210965
6,11.97882244474655,61254.285037747686,Divorced,Female,11.47061005261721
12,21.391534171349413,52027.66107973484,Married,Female,13.9393015709651
6,91.31816356030775,85411.63515580843,Married,Female,90.71307486335799
12,23.417617040420588,29390.123429114577,Divorced,Female,22.67173715712987
12,-3.604667085183234,48789.94078766745,Divorced,Male,18.833622275337042
11,0.11653867658624328,55697.66441102972,Divorced,Male,11.39188641466238
13,36.43956329763633,23606.91616805303,Single,Female,27.529426839173674
5,75.0381123416802,85175.20657543035,Single,Female,90.53877321579782
6,7.474815064654625,60517.52283190283,Divorced,Female,15.255587930880424
6,19.733533633831094,62481.062488896685,Married,Female,15.331499990548416
12,-0.07701712179573761,57164.3072397037,Single,Female,13.587033532625021
11,26.547051550270933,50819.846974886066,Single,Male,22.44886440435709
13,41.71507378844116,31504.423796956373,Single,Female,30.98460289709346
7,43.24535155485012,56516.65969509692,Married,Female,16.925913673171586
12,9.48312475738763,34853.49049286479,Married,Male,10.202381060149762
13,30.35715246035738,28141.032603560558,Single,Female,17.173129159812433
13,23.595131152192753,23782.374226223757,Divorced,Male,27.364592478673792
7,83.72966212558397,84671.17442953687,Divorced,Male,81.66006822616751
12,12.513549034938668,23580.138265598493,Divorced,Male,18.1299807843802
13,13.838053130272659,56493.93829996463,Married,Male,9.836756281653408
6,76.60326324782363,83739.29950491729,Single,Male,84.66695068782094
12,11.988507280441151,58283.76767353999,Single,Female,0.0
6,20.672923706418693,66170.9068816356,Divorced,Male,22.133501570244597
6,29.71699174760432,54449.14463040289,Single,Male,18.540821005190892
12,8.694211708646828,31472.139101195324,Single,Male,17.78886940913982
11,14.412633022807713,51132.265985949,Married,Female,6.866780880793861
7,93.8785868546293,83710.9873885755,Married,Male,77.64380027417353
12,26.849321031985326,22466.797290910064,Single,Female,10.965216496439986
6,23.188428955664325,53427.48846413223,Single,Male,17.711946304464306
6,24.006778800946222,56439.91330129081,Married,Male,14.131142143858781
11,31.868640394629175,26165.59452637367,Married,Male,21.63373622574737
7,8.343935738140248,66182.25039021805,Divorced,Female,17.060497948844286
12,12.446645850890839,49362.445575030644,Divorced,Male,13.357678909671911
12,11.607503130184778,56067.87877469854,Single,Male,19.822884985335463
5,35.44131081774083,67085.50642901895,Single,Female,14.144162559698053
12,17.35147742218317,53212.12786795321,Single,Female,13.020104056083397
12,14.242658180290892,26812.941271384632,Married,Male,17.923516281210915
7,13.482920073579102,61395.184921288455,Single,Female,22.256196061244545
13,14.599923090519134,33107.33851170723,Single,Female,18.925606273236845
13,16.10058380145417,56888.89070026223,Divorced,Female,17.697408607212907
6,14.358682563438055,58458.003987783224,Married,Female,21.504115019603802
12,29.82261826706395,29209.199924409753,Divorced,Female,21.698139265978007
6,21.262961354191507,60126.37590460149,Married,Female,20.30272434405226
7,8.606717592493816,63688.49514437439,Married,Male,12.613592020407232
