Annual Income,Time spending score,Gender,Children age,Money spending score,Marital Status
40760.12185933527,86.80997839577888,Female,12,80.1758892372566,Married
80514.73329063662,51.315104139679796,Female,8,53.17013595287307,Divorced
80507.55516032904,50.86880828034236,Female,8,54.69703982152737,Single
51515.68272846796,95.56630926515939,Male,12,86.30883376044866,Married
43335.71285751494,17.066807882479644,Female,8,17.757376868935978,Divorced
63500.53118561321,63.91860895846354,Male,6,63.430954902632344,Divorced
60263.37790661162,55.21779429547345,Male,13,62.331830716310336,Married
79715.80345458382,73.87868712036813,Male,7,58.22666533495629,Single
70316.71976498501,58.22345268198633,Male,12,56.68525463482743,Married
42129.198068379104,76.88093674934095,Female,12,76.65063555833578,Married
40688.60664008993,2.182215101158281,Male,8,10.161378072601657,Married
33659.88662286154,12.530508495248858,Male,5,12.912817808999975,Married
58100.32654948349,56.65198873813623,Female,11,46.49716865697115,Married
92743.06503695941,68.79436423650722,Male,9,75.56259314984733,Single
39290.288328998,84.0656700962945,Female,11,88.864569993165,Married
33450.53004460841,92.05611403501793,Female,12,88.82633353551824,Married
33594.45748092788,66.39046245945619,Male,12,79.10067776243977,Divorced
51543.138805117764,45.80121746366972,Male,13,52.99031456398037,Married
77644.03301382058,54.4047708247998,Male,13,59.298342426556786,Single
49682.034332178126,77.67915161984939,Male,11,80.98937214936791,Divorced
73703.12294681024,39.32559722177215,Female,13,49.24993296654343,Married
33383.63898631956,30.76027182448243,Female,7,18.058209146692583,Single
35083.677866436534,13.415651372990773,Female,6,10.180877783202632,Married
36064.42802516875,87.5857564394633,Male,11,83.22990600502271,Single
68354.12484277633,53.53852113676034,Male,13,59.58543107704731,Married
78676.62502751175,70.71261069425687,Male,9,60.955202357073546,Single
65940.87359063487,70.12618426308,Male,12,47.646330589765256,Married
32104.61947073052,65.89713026399467,Female,11,68.79776295006914,Married
44930.9814152952,98.3973424029925,Male,12,91.8997342266889,Single
49034.603363143084,78.45338178325606,Male,12,87.31926547450813,Divorced
66476.60410377216,59.05283791735861,Male,11,50.83413315496171,Divorced
33905.55825002118,14.351738402773822,Female,8,11.91778241030837,Married
44591.01555815136,37.2875074595581,Female,8,22.97773912143105,Married
65044.96881706905,72.5334059502186,Male,9,72.35774835460464,Married
68545.3730653424,55.24750420695604,Female,13,45.926014043531936,Married
65362.00373405214,51.55530081000593,Female,13,52.35930581545167,Divorced
55310.505846448206,44.24296947898486,Female,12,51.222726141782296,Single
55807.21692104258,75.14318177109566,Male,12,78.93821593630102,Divorced
88959.0473908947,68.92317789059304,Male,9,71.10109335774995,Divorced
33952.89847927952,13.385146624726033,Male,7,5.8083157383392034,Single
40745.124925728145,91.73717787162711,Female,12,87.73268854978014,Divorced
36633.26999184233,70.55835665767235,Female,12,77.20082803258315,Married
52792.02967516462,75.520890899132,Male,12,84.9828031344008,Single
64366.84338786382,47.382005549051485,Male,13,56.392185681220404,Single
48895.72031302015,75.75416493191797,Female,12,84.1225048878459,Divorced
37512.95223175936,-10.168026226780274,Male,6,8.220762413583316,Single
66338.73183623288,51.53395280743634,Female,13,48.0494156349873,Divorced
27922.266258926087,9.911815777911674,Male,6,12.629373005828377,Divorced
36337.304054484215,25.454250718387044,Female,7,32.492378846265986,Divorced
45685.266740740495,12.113267035557595,Female,7,7.952881895817384,Divorced
83767.90168504024,76.0364366161302,Female,8,78.98434080972002,Divorced
78575.05854991668,63.894702797348934,Female,8,66.13897633465461,Single
47166.3815026243,52.670957802611596,Male,10,62.728344203410245,Single
44949.54391517427,72.35931491681556,Female,12,85.62837495368609,Single
35963.265913729585,16.10815591783862,Female,6,16.17830519322878,Married
78165.94686789076,50.36103580734249,Female,10,62.946245309030004,Married
82375.90590522459,66.79607706605982,Female,9,66.60441704259877,Married
36437.240487951225,4.6457248460670275,Male,7,9.0532142230144,Divorced
86628.27160555351,82.05832122466255,Female,8,66.82567539668403,Divorced
89671.669564134,55.48158195219297,Male,9,58.98004778032521,Single
87807.51801359959,77.95895235278432,Male,10,74.6279693339107,Married
73729.54997568826,56.88396693633227,Male,13,54.565378515668534,Divorced
57322.56864105921,52.693837593485085,Female,12,54.04885733677046,Single
39810.36100323604,87.13804674619783,Female,11,84.7186221103866,Married
24742.250297706065,4.898311442507293,Female,5,13.520593523638112,Single
15000.0,17.07956173171988,Male,6,12.058149888644188,Married
44868.35964291988,96.76251270310772,Male,11,78.48530014872429,Single
43532.82255785249,11.825492921415824,Female,7,13.569783276806639,Married
85815.23798449802,77.94500666689937,Female,8,74.16338141513697,Married
84941.26781612287,53.342831394185104,Male,9,61.50667228507325,Married
45302.053960349665,92.27843498190238,Female,12,89.66179764288012,Single
57443.610415621,42.200508640642454,Female,10,62.393817251908295,Single
67290.743927624,64.62106771240293,Female,13,58.47995732379054,Married
41307.88797531511,20.851416675728792,Female,7,13.586154401192857,Single
30131.31952454859,25.624766872470136,Female,7,13.022088782312494,Divorced
36635.321787601744,-0.32228736342312025,Male,6,14.714025907441204,Single
66198.56352997734,64.34911938408443,Male,13,63.11221735509088,Divorced
32700.11718904679,16.280697996087618,Female,5,20.748885827457343,Divorced
34180.91069734756,70.45043263310836,Male,12,80.23901474910464,Single
33561.581767309704,70.09948368646131,Male,11,75.77528728434382,Single
32018.8011343955,96.64248656542257,Female,10,96.38658568912032,Divorced
47802.49959982298,83.78858847883006,Male,12,79.73730461986924,Divorced
28222.101671109158,29.82628654663148,Female,6,22.32591016742896,Divorced
59712.06658349627,57.68986541727526,Female,12,56.97598775889737,Divorced
63364.530742784555,53.24347564546176,Female,11,51.83466828591948,Married
34326.307879070686,9.976435709756489,Female,5,7.249449649877199,Divorced
66056.26542979754,51.698477561338784,Male,13,50.420743709838504,Single
81302.46240166322,79.1303548981299,Female,9,70.62334126966715,Divorced
84927.06135122465,67.27453695527228,Male,8,65.79614561606122,Married
87624.61481118381,72.07831424603232,Female,9,61.77526839511349,Divorced
60311.19465779583,51.36554907369657,Female,11,61.04380058628724,Married
61693.14372649653,61.29122510637368,Female,13,47.71265832159859,Divorced
73327.66331756783,63.284357978904566,Male,10,69.8951099519656,Divorced
28770.96525924006,21.75198569092252,Female,7,28.521290842510215,Single
39406.58008257428,85.29069495043959,Male,11,83.82812249338959,Single
92677.44079873782,59.79027084813309,Male,9,64.94834837461158,Divorced
40354.09467834023,85.73734049727585,Male,10,88.91333835082688,Divorced
66880.48953337556,62.84922950415328,Male,12,63.13087648946042,Married
63424.33847781995,59.34561145840658,Male,11,55.9543071684819,Single
80512.76739866291,68.78053923309233,Female,9,73.41932214169694,Single
47944.8242426977,83.09744569958862,Male,12,82.99622947779491,Divorced
41692.68578655997,74.3299530725727,Female,13,85.08429985422421,Married
38738.47683821701,38.2872961935616,Female,6,24.17306535327855,Single
79353.45167830605,74.55921931305227,Male,9,63.75915374283025,Single
56462.07626130081,84.11683827463192,Female,13,75.24056699095898,Married
29328.95770567571,27.491121408484695,Male,6,18.96373059225035,Married
40906.76972044181,90.51639448457834,Female,12,85.50951787132968,Married
81574.28481117362,52.36152336400281,Female,8,54.08903142980568,Divorced
32889.73426037819,17.35242436358815,Male,6,21.143501385857896,Single
84303.24021682008,66.13554877292472,Female,8,68.17661574912667,Divorced
28184.229431811684,20.905764289571362,Female,5,19.78478836000338,Single
76173.2060182372,51.62205097408813,Female,9,65.20354234070957,Single
84443.42270853571,56.05893891777782,Male,9,67.07209405923403,Divorced
42652.75951202142,18.965883314654157,Male,6,22.475726177960926,Single
64795.27212186245,58.88492023673929,Male,13,62.91500622621945,Married
36411.27016363101,19.757704912662756,Female,6,17.52297268237487,Married
89194.77688092022,69.21319831126007,Male,9,58.35285201372461,Divorced
32699.769233232873,10.629328939933366,Female,7,13.008388118089094,Divorced
64826.173650490775,46.1068179994168,Male,13,52.72230037356938,Divorced
30684.967396285683,17.83206319210614,Female,7,15.297664157819689,Divorced
53977.12954371695,57.993955332756215,Male,12,54.651958423307114,Divorced
52483.76459239391,70.92135157638324,Male,12,68.54075178072216,Single
82352.69964569698,48.421117972107304,Male,9,57.02653601092967,Divorced
45768.0094848354,88.68652532913572,Male,11,79.275119927392,Divorced
72907.84795851554,59.53385281510559,Male,9,55.98632844135396,Single
43942.390074184426,14.957414083972843,Female,6,9.511407671168179,Married
35808.45478276479,70.74590365976756,Male,12,77.57596237231658,Divorced
73309.66613583828,71.61970750242756,Female,8,64.77529470998498,Married
42663.55852701435,100.77065288697108,Female,11,81.9638143354358,Single
61318.859966917735,42.228910540222415,Female,13,46.23042880753347,Single
93750.66607027734,65.09738853913056,Female,7,67.6229147179938,Divorced
44621.18105995692,67.94222919750956,Male,12,83.3788193480466,Divorced
31820.167372383323,7.631481399767475,Male,7,13.553774654194406,Married
88497.4605351354,66.83496760405257,Female,8,59.149032366034504,Single
34150.03087660028,99.98121943962066,Male,12,81.3225774893045,Married
59827.1668332437,61.33917294614597,Male,13,60.250421316675705,Married
20676.32698509324,2.988311599901751,Male,6,9.744913564733984,Divorced
22931.13458486196,89.18788638306083,Male,13,81.99295174895268,Single
25749.17214395568,6.549164533380096,Female,6,10.721348530931586,Divorced
33959.971725977375,-0.9836972350945619,Male,5,12.65957500494482,Single
75006.4074897083,68.62605614746332,Female,8,61.90144437253978,Divorced
29742.88096506506,20.52288036789529,Female,7,17.75959534728348,Single
28470.140889374947,83.45090572182775,Male,12,76.30621218433541,Single
81572.50926921332,67.54167653100968,Female,10,70.31446116160548,Divorced
35326.564560986335,83.00344849231395,Male,11,79.12988252197844,Single
79671.87118748084,54.7118640950099,Male,8,66.25960017398808,Married
