Time spending score,Annual Income,Gender,Children age,Marital Status,Money spending score
49.48550310911412,91295.45638124617,Male,7,Married,24.417928481281344
30.78177781001554,22040.908874117187,Female,10,Married,28.829190269632353
103.61503243654077,85765.41093983607,Male,12,Married,97.15556997057462
1.4950357747408916,93203.74112350226,Female,5,Divorced,25.25417019124815
88.66093907881123,78706.17434356554,Male,14,Divorced,89.3722449513363
19.02148366919478,90324.9034941373,Male,5,Divorced,24.805179489896098
76.12588625577396,84204.51793844381,Male,13,Divorced,80.82546311292701
20.100577952324212,67178.1705870447,Female,10,Divorced,22.110013211657698
92.25230672571197,85563.55933245306,Female,13,Divorced,93.77480205579874
40.13302028099863,59755.32313923696,Male,11,Single,37.723863425856784
17.427885007114128,66489.68073871265,Female,12,Single,14.93980549292716
32.074406168534004,23007.97405910719,Female,11,Married,35.360364345158374
36.77291127500824,61159.71377512043,Female,11,Divorced,27.801139445294673
92.75117947160005,90410.41258684342,Female,12,Divorced,82.31893179213955
97.27567260215127,84188.93664569185,Male,12,Married,81.02099975752958
26.399760211816233,95536.37826445237,Male,5,Single,27.11398236857346
67.16713212881616,83598.31999527152,Male,12,Married,80.52112041975451
32.36801557970856,32058.286352320665,Female,12,Divorced,35.83340730893225
85.73621823709595,90157.48631796904,Female,12,Divorced,80.2006010667759
74.7943558432349,82702.09048744506,Male,13,Divorced,94.78317561722896
16.02840250435887,61389.10331014465,Male,10,Divorced,26.07988914137986
87.11830599308195,85535.59869235472,Female,13,Single,87.04926963702383
30.464731925958496,23536.001807280023,Female,12,Married,34.704970618514636
28.910747878022185,89460.11527276011,Male,6,Single,34.900660263431206
66.96914776357127,84290.00277602929,Male,14,Married,82.48071902394514
79.3845207158128,80052.80607832104,Male,14,Married,76.91125067812418
24.252452093325804,89141.06062767719,Male,6,Divorced,22.95097236865479
92.4400568088253,83816.58955260151,Male,13,Divorced,90.38629708552554
81.74906621028961,83770.1095432785,Female,13,Divorced,89.87251348920067
26.44367464939523,27966.379442667218,Male,11,Married,30.301612550581414
81.12916684419993,85767.3345764834,Female,13,Divorced,77.67502904917389
28.95742393166632,62555.23996470364,Female,11,Married,21.173825039257636
37.30101700298228,24843.098142032806,Female,12,Single,34.72630733540646
15.480867197370078,90760.2820482467,Female,6,Divorced,26.58945433465538
14.36357460225171,61836.10106438708,Female,10,Divorced,19.34150308055316
20.774029890815427,65216.35042355038,Female,10,Married,25.076965492348183
28.63984905093302,97007.27468486599,Male,6,Single,34.373238050008695
23.566673424598637,89921.96809359832,Female,5,Married,22.74804729538343
54.30581110934429,21881.017980792458,Male,12,Married,43.59425202711134
74.45964606254994,85185.84838126932,Female,13,Divorced,84.22231335551191
28.128993354876783,23726.581905132734,Female,13,Divorced,29.906367760857375
86.27584938632809,89628.08679200802,Male,13,Divorced,82.13658684273845
37.55637802113978,65332.715851631976,Male,9,Divorced,19.66031743801069
8.128170728186744,60366.75074852845,Female,11,Single,18.13038473725031
95.6261592387166,80496.2350001483,Female,12,Single,87.22185504527889
43.95442214588709,87954.58481464445,Male,6,Single,36.19563288584293
82.0940775138352,83444.58987402174,Male,14,Single,83.09592034414784
70.79654341531152,78384.24996793306,Female,13,Single,75.6921510975011
19.38518686723058,32516.9207452987,Male,11,Divorced,44.04074745302744
16.93313555950526,92377.5029645446,Male,5,Single,31.087498292870723
16.48944563873892,22962.43608299522,Male,12,Divorced,20.987487578443492
33.72438197918347,88802.86688292869,Male,5,Divorced,25.147870304045128
88.09422005046189,85143.14782920777,Male,12,Single,87.23853577519702
81.44183277702129,85677.77411615266,Male,15,Divorced,89.37021264104996
18.60441121545826,62301.03524423972,Female,11,Divorced,11.451035656048461
68.48347229552405,82574.35541562783,Male,12,Married,73.05284212301291
67.66646169646154,83332.04553050718,Male,14,Single,76.35368020279803
8.415116072046557,90875.86273424813,Female,6,Single,20.394652465802757
42.37862131252706,24059.300331119593,Male,12,Single,41.021148930884564
35.831349432117904,93832.73951975221,Male,6,Married,32.24563397672314
23.45544277848321,26270.88629295112,Female,12,Single,28.588182488913496
39.93604357106558,88996.40808508657,Male,7,Married,26.71932771601908
79.38968524097994,84656.30550749224,Female,13,Divorced,90.71499816066954
14.701777869639976,60498.79522121246,Male,11,Single,14.170536043890326
9.63719592614288,65541.14242745034,Male,11,Married,13.060074872845245
29.87087837960214,57222.73990924325,Male,11,Single,17.48830520955116
27.274259829487264,21878.404459955855,Female,12,Single,41.559484936207674
43.01069477808001,26104.773863937924,Male,11,Divorced,32.75716193896212
81.97643609065764,89103.66124378395,Male,12,Married,82.93141904756034
33.45307611442288,86925.40093415012,Female,6,Married,29.536095427694583
16.05058440940941,64298.49887162565,Female,10,Married,22.26510015189162
19.611679514878848,93828.98153204375,Male,6,Single,21.128130539603173
85.8618522436896,86128.11716136165,Male,14,Divorced,81.22214587691873
20.868137162891344,86418.39080290507,Male,5,Married,18.79646507041618
21.18095583373308,61085.38161610342,Male,10,Married,15.254585756426117
4.364291163274842,66630.98459611782,Female,11,Divorced,11.188293149127098
34.71974915449199,66612.0721967299,Female,11,Married,23.542457521052363
48.74725131772671,28404.35292747553,Male,12,Divorced,38.72034722296426
45.68771135307584,25305.949661026,Female,11,Divorced,43.19458623649109
-6.234331732449201,66296.71197172266,Female,11,Divorced,2.4549245111157347
81.19664694599957,89537.80054983468,Male,14,Married,89.76172431904024
62.15860693055483,25736.587902962558,Female,13,Single,44.54124757451655
90.93157035735345,82764.79152906827,Female,12,Divorced,82.09509754996938
31.269988829044017,86730.08766353676,Male,8,Single,31.33622854676547
101.59884636528083,81614.93209086709,Female,13,Single,82.01150893752552
22.95612302989415,60516.82550695045,Female,9,Single,20.05561536900625
76.84783569626508,83068.58385233743,Male,11,Divorced,82.28960823135192
99.90709376673463,84397.7053205067,Male,12,Single,95.69959662706175
80.64141015955843,82752.06649919917,Male,12,Single,84.7464365712377
44.543905575986024,24791.8724939432,Female,13,Divorced,38.84557415330693
69.48806439653592,76280.37611643098,Female,13,Married,71.26492464964254
41.00134797902243,20266.733906092304,Female,12,Married,38.813601820001104
25.523260168980386,90866.34656049311,Female,6,Single,29.571949603123002
74.98784382137171,80091.83927854852,Female,12,Single,81.72838782465429
78.48367215683,83023.95662860408,Female,13,Divorced,83.59377071656479
102.32611080251692,81185.06991429049,Female,12,Single,96.86299482037333
23.5929637867532,58810.54069620762,Male,11,Single,23.032724678479102
2.0113889482908966,83081.13057062298,Male,7,Divorced,21.349064673262774
28.578409983739014,92372.10557382062,Female,6,Married,34.67322561340294
41.00897075057628,92003.62383770576,Female,6,Divorced,27.741482111065224
10.883930884772168,88839.23223167019,Female,5,Divorced,23.30965147013901
73.01917982195702,85335.12262660821,Male,14,Divorced,83.12595679236155
43.972740126129175,22272.326473039364,Male,12,Single,39.12162790842149
42.899873744465765,87749.79612723392,Male,12,Divorced,68.96574767930205
38.71747808148462,56583.46139298653,Male,10,Married,23.553482120776447
34.11392420242762,21838.087514848587,Male,11,Married,34.61686958773241
10.901599503634719,62717.0466557384,Male,10,Divorced,8.81313388639926
11.51595433109941,60662.11037111926,Female,10,Divorced,19.23497016829315
34.164879698509516,23737.792713787305,Male,10,Married,37.24882822376127
28.187940735367214,91850.97521235651,Female,6,Single,23.31888718223381
103.2713045643568,85042.8216290665,Male,12,Married,96.46737604334658
19.811988748412425,65578.47164864038,Male,11,Divorced,11.683481211654644
61.55194248341438,88093.78844500576,Male,13,Single,75.34717629422097
38.88493661127371,94326.6259842737,Male,6,Divorced,36.074293220296155
46.174868604128896,21790.506815930232,Male,13,Single,39.59558159142188
83.48933449151255,86256.27609603487,Male,12,Single,82.19836833615683
75.89211141110695,87904.89555773002,Female,12,Single,79.99418631139999
25.80598008412958,62304.005950935716,Male,11,Divorced,24.760787614854188
80.04617131457188,77499.90050297437,Female,14,Divorced,75.9447620932096
30.085095628291263,22054.33717990142,Female,10,Married,39.16613939608612
32.358687718656064,24525.764992113196,Female,11,Single,26.800970663039923
19.316516400165092,62029.44064816289,Male,10,Single,24.489327708989613
10.412138308152185,59685.890069828696,Male,10,Divorced,12.576361372863708
89.88217253461046,76701.44598349386,Female,13,Married,93.64804559598159
41.9996665600325,26441.23703178572,Female,13,Married,42.33414523078343
74.01682150202802,82600.45537316623,Male,13,Single,76.67273811171259
9.856954377788323,61819.90694728897,Male,10,Married,20.230436797208977
23.090784996580155,22811.442489852874,Male,13,Married,26.88192252794913
24.589095658569853,65162.11782522306,Female,10,Divorced,13.988445337097588
82.0332812443086,79510.18215458137,Female,13,Married,90.0534704972771
26.632546493337138,60328.89350302763,Female,10,Divorced,21.878559072639668
22.035612005598633,95028.6049761721,Female,6,Divorced,26.208376124083564
102.21831825139688,87189.88556437944,Male,13,Single,91.79744608568191
-4.932799936611243,63817.09584663385,Male,11,Divorced,11.375869681076132
43.905721792857776,25774.26365927422,Female,12,Divorced,33.309704823558924
65.06884553009183,77110.15713557314,Male,13,Married,82.8979436072916
79.16999866451414,84825.10905727917,Female,13,Single,79.14511663374711
29.615116729328367,88483.05990949762,Male,5,Single,31.481513693568765
26.09870546623745,64062.932490082814,Female,10,Single,15.531360878923401
29.881782438278933,26304.564430207418,Female,13,Single,36.01321108721686
22.283694026437175,87700.26426197244,Male,7,Married,17.225100047334745
40.82293629472554,90846.45712411782,Male,7,Single,30.662649440591167
41.61362590765892,89344.85593052016,Female,6,Single,27.610221254666587
96.2484833378269,77451.21735461729,Female,13,Single,87.5317034867444
-4.209632093485451,55502.12296654266,Female,11,Married,7.433437584969148
32.88710993736342,25548.329805358404,Male,11,Single,33.36356460489597
