Children age,Time spending score,Household Income,Marital Status,Money spending score,Gender
9,81.53673291677703,134110.51583073428,Single,78.41993144134707,Female
8,90.2643954205916,128530.2430646416,Divorced,84.75484346008076,Female
10,98.81323878260476,55549.14247007349,Divorced,92.52978489616561,Male
6,68.95396633408706,60672.96334234009,Married,70.48494181900462,Male
13,19.61465868182439,110354.97641358184,Single,26.31885879997902,Female
9,10.150328203580944,178875.22544542607,Single,5.018029100630365,Female
12,70.39193111212457,130137.82757233098,Married,75.43445807337021,Female
6,73.77849568337555,47656.206237122795,Divorced,80.6673238290364,Female
13,47.40334207271276,144913.16754752348,Married,32.70847703802055,Female
13,19.597648479087454,118886.64641618413,Single,27.770032753232524,Male
6,69.06217893627655,51393.19374470704,Married,75.3561507111116,Male
9,74.53700626497942,125131.50685951457,Single,87.52647482143402,Female
5,76.28589629010062,50132.98490649082,Divorced,70.18978261205615,Male
8,79.52441115810497,137829.14951727228,Single,79.50916031340623,Male
6,75.99017460342053,49201.90646199946,Single,75.32790695691017,Male
6,69.39388671826084,62733.263578455444,Single,70.88536462714116,Male
6,60.99140662281315,39207.84760088826,Divorced,78.14127451283264,Male
13,48.39470265973425,107924.11084844754,Divorced,27.606450246381957,Male
12,69.96194497790839,117137.54020305646,Divorced,74.36195958925937,Male
8,93.90198334122788,126783.16673481604,Divorced,92.34604896853749,Male
6,83.06545436329563,52857.21938417789,Single,75.46205234572889,Male
9,0.0381285877285773,178924.06499900325,Married,10.226170642114575,Female
13,16.08538092644482,116240.32198346774,Single,27.576768873908705,Male
5,63.754872157336564,41850.38361686487,Single,67.69604151032684,Male
10,92.7399828764215,49986.76313911013,Single,86.99699261298235,Male
9,84.25771527743969,126872.45799988971,Divorced,91.78487060849471,Female
12,39.969296773117065,129759.1849471779,Divorced,33.04965697121426,Male
8,90.67471199693676,147310.49107089537,Single,85.2203965111857,Female
6,65.55082178384895,51505.501541243335,Single,74.5298088362365,Female
6,75.96947518533794,44471.7847339007,Single,72.67140092323044,Male
9,14.597004318933871,188807.00242735,Married,17.36708530824805,Male
9,11.571809571174363,172566.32302632366,Divorced,15.133860051751782,Female
9,81.10135418160183,133768.09722421117,Married,86.0318323767757,Male
9,5.130975676648157,163816.73761093165,Divorced,3.594098372229773,Female
13,19.94445865541293,123659.30791573631,Single,32.923387029351794,Female
9,9.652476869388698,183274.90793560666,Married,3.5603668084089364,Female
13,42.68999188715864,108565.79649809371,Married,31.398121383704744,Female
9,80.6407108873548,133914.13935521757,Single,77.72383957678063,Female
11,76.3696307484843,57060.188859567934,Single,79.13457464055591,Female
8,88.0679257289484,139776.21000600187,Single,87.29054652988272,Male
14,81.75811359604124,131452.82731461682,Married,77.86249624993714,Female
6,77.36813467516751,54640.15261432912,Divorced,68.60721533841809,Female
13,28.324503472892772,99717.14736192487,Single,33.51428375487016,Female
13,67.11555253006736,122094.4391236789,Single,84.20097395993464,Female
11,93.31282322477423,69190.18618162691,Married,94.34745451308203,Male
13,72.8852983648795,116334.99025894706,Single,79.43605295754742,Female
9,101.22684870061704,56507.31056287471,Married,88.72392468103857,Female
12,69.39566589700877,130386.41840021373,Single,79.463633047352,Female
13,30.196294312198983,126025.88058949847,Single,36.341332075481034,Female
12,85.07478048529227,118537.41264691026,Married,80.90817959975843,Female
13,13.597185956254139,126111.27455725051,Married,28.001577402879942,Female
6,88.10558834585467,49027.9893105105,Divorced,73.4541909432383,Male
6,64.01659422729755,53611.90502635961,Married,79.23938579215644,Male
7,83.25471010907158,65841.26797502601,Single,66.04758430439226,Female
7,81.59829193087955,56539.658825082784,Single,76.39260597534327,Female
14,35.792833184690316,112027.65144943913,Divorced,30.403540673600617,Male
9,80.21226302943467,131699.3022120614,Married,82.54176724795833,Male
6,89.18941081938061,47774.04016080548,Single,76.21677331185217,Female
12,75.58301372263534,125981.00327851005,Single,74.79711747144698,Female
13,85.25858520089871,127156.36071382267,Divorced,73.41142267940492,Female
10,87.03280548101378,52087.601315187945,Single,92.24580232369883,Female
13,13.490084578496496,124808.29628175547,Single,31.950330274733943,Male
8,0.6637602652554477,176669.39285761229,Divorced,11.073236396700224,Male
13,30.65152887514541,127537.10481103737,Divorced,29.468111490134422,Male
10,14.618890363963178,170883.43707891094,Divorced,8.120401181946391,Female
9,86.9534970878631,141445.13975049256,Single,87.54953753098117,Female
10,74.0523951081495,52886.96005101176,Married,90.4969994372153,Male
13,31.801806303894264,121890.40569550506,Divorced,27.481536561957842,Female
7,71.81580173511266,58855.30749189094,Married,68.84399429983945,Male
9,73.47184038588199,43880.003710585996,Married,86.75052938896656,Male
13,31.045769802576864,119704.0927673642,Single,25.516106568571633,Female
10,78.18651286591631,57236.87790402949,Single,79.20469369802808,Female
8,11.056679077342405,169322.9654938857,Single,9.6814500903603,Female
13,9.15303479763083,124940.53088909821,Single,28.209350632512354,Female
8,99.79900025610121,140173.96905307315,Married,81.26727126609815,Female
10,78.37153541650329,60506.78825428468,Divorced,85.60854895594028,Male
13,86.4817563675351,123456.96807951826,Married,76.80195116707013,Male
9,10.39859829521728,184643.67037641146,Divorced,6.879733014464364,Female
9,97.63029497652693,60593.36610256567,Married,88.5494681873958,Male
8,23.73594112539632,169672.94945322827,Single,10.077690730092534,Male
9,51.42725793440711,131547.34812188853,Single,79.56330049201131,Male
10,93.93820838616442,52726.580158992,Single,91.99381651091267,Female
10,97.76805727909884,61401.71394379981,Divorced,90.10942463950843,Male
9,73.02221866108971,141510.58729327764,Married,83.75171416885644,Female
8,100.10206856263662,122744.28540298433,Single,87.32294407310732,Female
6,51.76331581560612,43304.66091044962,Married,67.26134434804779,Female
13,81.99965235881884,122644.97524195713,Married,74.69139439513856,Male
8,26.004467316930562,174196.51869360637,Single,13.334848585391526,Female
10,67.02412098276389,61176.693913342024,Single,85.73676687830101,Male
9,3.6023874088854555,175479.5789878539,Single,12.406580210367324,Female
12,70.44665034344447,130211.73525971119,Divorced,77.60496806936777,Female
10,87.98042650686628,65518.69198831576,Single,79.58842528851913,Female
13,80.5755525961562,127963.46366617767,Divorced,86.79305930204423,Male
13,71.23838622215729,136674.43922547088,Single,77.64843107113492,Male
10,89.41113233644957,62564.761677055394,Divorced,87.37973353052868,Male
7,89.45689708892344,60820.76991590817,Single,76.59871150306255,Female
13,37.5726503141035,130653.10098814123,Married,31.64162990660279,Male
9,6.5773286084344,175587.73869905196,Single,5.228469392290293,Female
10,86.98941236902293,53008.18838093605,Single,78.94631465934734,Male
10,79.27970291900053,140683.76407825135,Single,80.85437306960505,Male
9,11.44675791623708,182167.90077584778,Single,15.10282186457595,Female
14,22.270811829788244,133842.41951511282,Married,26.796814552665488,Female
5,65.7790589501889,49135.49419547383,Divorced,74.7869509054178,Female
8,93.9213977673561,134678.2276390529,Single,88.05565432592553,Female
9,17.019779447518683,161929.69378695777,Married,18.616163030042376,Female
6,64.11761663754778,49833.01752763947,Divorced,66.04675110397557,Female
10,65.7354694242483,59513.20095838083,Single,81.76162150385376,Female
13,73.19102957075786,116313.08348462335,Single,72.11777587068687,Female
11,89.89018952868513,67015.24492594524,Single,88.98398734373184,Female
10,91.27572023632729,55553.946706302995,Married,82.69551952894165,Male
13,83.9408978632847,133485.05511729664,Married,77.30609331228226,Female
13,38.628026933134606,110569.94823153742,Married,35.808466248300675,Male
8,81.01280748370209,128824.2763061964,Single,86.06533705252824,Female
10,99.43873639320086,73514.28847060353,Married,86.18362446931118,Female
9,69.04220716702665,125313.39614929503,Married,76.43578690401763,Male
10,117.94227214694061,50949.71485162764,Single,94.86572710152842,Male
13,19.547377970876468,112161.82478059694,Divorced,28.651660353059654,Female
13,21.915535847129448,119528.40788639024,Divorced,27.462274648635606,Female
9,85.63560129060946,130033.83916740348,Single,78.63342864711876,Female
12,64.85087093156721,136643.13009174308,Married,78.28384843532943,Female
13,32.074303604598846,110008.45184062644,Single,37.48601459888436,Female
10,74.2792147096921,45806.15980401187,Single,84.69861138772514,Female
6,49.234943370875335,44351.935443872804,Divorced,59.55519858809823,Male
13,31.987166359490445,105495.00760932195,Single,28.27690451519328,Male
13,85.01611328474698,131430.66423245432,Married,76.07956537020448,Male
12,98.47583129478154,121729.9147827832,Married,82.33912008539433,Male
9,24.27633745139609,185568.33431422306,Married,14.40920092777585,Female
12,82.36829171420749,124136.75659138187,Married,70.8428033507173,Female
12,44.29001825236978,128073.36919025211,Divorced,36.899510950549164,Female
9,80.60859589883633,132101.27318397316,Married,79.82079170614988,Male
13,68.69198424028922,128226.17096347635,Single,73.13912179596801,Female
13,21.28838690685206,114669.21944277888,Married,32.94170457280202,Male
13,28.557864446311093,121517.50145949615,Married,24.89966589529107,Male
9,57.06825017659888,142063.0359517524,Single,78.910915482777,Female
14,82.55230594695712,129099.75884763357,Single,79.57917715553583,Male
9,90.16769562012975,128216.72141679158,Divorced,87.58379948218209,Female
9,34.762802626292824,178894.23656994564,Married,16.69601402781256,Female
8,19.141029413010106,190323.68396650956,Divorced,11.732045176758824,Male
13,18.919117203789842,116121.63346453485,Married,27.226415456377133,Male
10,20.053737916210302,182661.7616545671,Single,10.19420130007407,Female
13,80.99493113834399,129918.44824490193,Divorced,72.2488938964751,Male
6,57.90249941549979,47803.613476700586,Divorced,69.52922711940565,Female
13,77.08333468429942,119374.01606437516,Single,71.49780134497152,Male
8,81.15709819575419,146582.32297523262,Divorced,82.77425981517476,Female
6,77.43786605334407,57275.90963621314,Married,80.06967220198408,Male
10,82.61542187127604,40115.16144058654,Single,86.0996989044447,Male
