sales_channel,financial_circumstances,customer_satisfaction,demographic_factors,Sales,competitor_pricing,advertising_spend,Season,consumer_confidence,product_awareness,promotion_effectiveness
Call center,-0.981360357475656,4.660825615838775,2,4463.759590292944,36777.97707872068,5744.428679924573,Summer,0.6496366917586626,-0.1413636394014156,1.0455703004373238
Call center,1.779042602577048,4.072924147544536,1,3624.7425573756777,53227.450465266375,2358.447750769564,Summer,1.3880906633555246,-1.591941200911035,1.743911497498291
Web,0.40535849247858463,3.9847732261136697,0,3038.769827711775,61534.75844539984,6139.32013245193,Summer,1.4496429027060038,-0.47995933127720075,1.5306743824142337
Call center,0.33520244301454627,6.282306123149748,2,4237.570505171463,46301.30001370746,4321.8611344794535,Autumn,-1.2738452962147173,1.1366008514441532,-0.9127386738226897
Call center,0.23167204162392016,4.343640711452458,0,6497.026341585011,43943.54098609528,6527.335844969959,Winter,-0.3835708446317395,1.2363194173290704,0.15206481317183257
Agent,-0.8794879440593588,1.398785840420996,0,5006.039093672466,47870.96799211448,3512.558178939683,Winter,-0.8920272341277167,0.38494440534535496,1.3751807572414907
Web,1.282642223781329,5.14052930052611,0,5494.050527594327,46929.744020590995,3781.371603395678,Winter,0.6192677130135923,2.849572507857956,0.16666089411935742
Web,0.002778787437863441,6.101354005312617,1,3507.886651569871,65334.45606476872,2629.4675055795487,Autumn,0.6676039063211331,-0.35894056925402806,-0.4538685570046334
Web,-1.0760952917295312,3.326519189558509,2,4349.4772789729595,61428.84085997605,5357.481389894895,Autumn,-0.2977723944220427,0.7603237724395755,-0.4358937145450014
Call center,-0.9301125392578764,4.732491478911482,1,4549.466408766848,47088.493436641875,4886.3921765749965,Autumn,1.1194547417306593,-0.6840753377070196,0.700127848471512
Call center,0.4169021306990717,3.466647883136291,1,3245.306952884529,26991.18856554532,5628.579942621461,Autumn,-0.5231072330693625,-1.8241424637464465,-0.01898310172701471
Call center,-0.04511700417709765,5.089188015052222,1,2199.351527734229,52557.71184713045,2318.4581917126693,Winter,-1.407188564846279,-0.4417756406415515,-0.2264642735740553
Call center,0.433608923655169,2.6907063022541244,0,3902.794008928784,55365.84494095157,3070.9422345759667,Spring,-1.6610107917202057,0.8528180053222474,-0.3243396121743873
Call center,-1.0664370563558316,4.727561881440013,1,3771.6865114904967,35392.94344702446,5642.103527142378,Summer,1.87822245453451,-0.48448647254911853,-1.5567139326032247
Call center,-0.07899133770939391,2.7279915231373195,1,4804.4540876067895,70432.35449626569,,Spring,1.2349163742258118,-0.08948774688511119,
Call center,-1.2830997905580588,2.8739417799933547,0,4845.80633300855,53375.91202161522,5334.0430110662,Summer,-0.16614397527308838,-2.0519187941745423,0.8095543524365676
Call center,-0.27390125009859373,1.6883759570049626,2,4885.315620785,53242.67564538422,2644.0877374904967,Autumn,-0.002308592405324335,0.29402940559992924,0.0826451672607734
Call center,0.00710628455446721,4.199198658322882,1,3444.4270911256895,57543.62308693119,4155.745250377388,Autumn,0.26500270889442307,-0.03420824397799637,-0.45526235307886387
Agent,1.6837269094491922,4.857621620192042,2,5635.818934331416,57207.587872002696,2130.2927782179872,Spring,-0.3251202873028499,1.5529979257766804,0.5015433083221269
Web,-0.24668238404203993,5.42675049813789,0,1759.4186637525154,65217.292805759185,4501.343648157182,Autumn,-0.920422943282175,-1.1522654477774152,0.1433245518347603
Call center,1.1050018170159175,2.8178685206724357,2,3532.1401034878136,23024.17679350233,3116.676742856581,Autumn,0.16865510723463314,0.15727620490360103,0.9948438102512499
Call center,1.5925098334978105,3.6633045700952795,2,5088.10369272568,63231.94500033234,4480.9512054198885,Summer,-0.008967693205764089,0.7866352080982574,1.0191369069205356
Call center,-0.36271490611974927,6.01927047043378,2,3925.849660354184,67255.28089471027,,Autumn,-0.5705785664897236,-1.3359043065745855,
Agent,0.8673727606332107,7.30092828504521,0,4179.359199264546,77730.4662036694,5597.354690249287,Winter,0.4144191586036215,-1.9257816799270586,-0.026808975595682977
Web,-0.7198083255249851,3.690764627129789,0,4424.771938552463,53257.725540660445,5127.289106170611,Winter,0.16506728790641167,1.2337097226118978,-1.4883876398590374
Call center,0.312237328091305,2.818799529666992,0,6438.871291877747,38913.52660093177,7983.554865627966,Winter,-0.24130523935068554,1.470658945767637,1.51392182649318
Web,1.601976593754345,2.7519629566760315,2,1873.6343374195417,76281.65346050626,7780.617285999222,Winter,-1.116452861432819,-0.22822879826930836,0.2921019567695103
Call center,2.538125734361404,5.174136288403368,2,2930.681807746727,76409.47035626022,4917.196432276674,Spring,-2.241843228742795,-1.6000246364367887,0.4879777198392651
Call center,-0.417537446754834,6.042760702713955,2,4265.938333560871,74226.66384345946,4486.360513571677,Spring,0.8226577330833085,-0.6417472588385671,-1.2656262001589942
Call center,1.3900356900519133,4.8199599864546965,2,5403.6124870009535,47319.341683644394,7972.261307264632,Spring,0.19297186436803915,-1.8129350629003607,0.9316035377304949
Call center,-0.019409356027142246,5.0535063442398656,0,7149.5511243766305,59598.8983237296,4195.414321399456,Summer,-1.0946540348604255,0.48392194317277537,-1.0403615066165377
Call center,-1.411271868241968,3.864782791893855,1,4625.736580402657,46729.057364996,5970.072265604587,Summer,2.162599355844571,-0.629923344852276,1.2262361750269233
Call center,-0.31520557456888076,2.608598909367468,1,3364.505085483699,66665.23175650956,5753.368251731961,Autumn,0.03787188645133947,-1.045153634145709,1.0075140597595258
Web,0.2298603672170646,4.40063771683211,1,4078.12603569974,72287.18734622489,3562.570488556732,Autumn,1.4128287244901396,0.13131224502819663,2.048174072027456
Call center,0.5700236017552733,4.631673791106942,0,5174.7843107439385,49751.9083806508,6182.0385164520185,Spring,-1.1759895378495306,-0.11426259662343978,-2.202509968334978
Call center,-0.3442655963968139,5.304633215778418,0,2856.553289337308,64394.83763274514,4356.87927133359,Autumn,-1.1138611264997562,-1.5644375643688022,0.543085169804423
Agent,-0.014849922282690239,4.54623363096045,0,4242.823897001136,39086.924342853614,2169.0035998326002,Autumn,0.05622740687408646,-0.13220729777424817,-1.6164359778315394
Call center,-0.25259049096066216,5.269755037905487,1,4430.248139171925,49147.69042921097,6212.094221678693,Summer,-0.33318204628848275,-0.9357574436679718,-0.3983216065107223
Call center,0.8080362189672953,5.959974342403528,0,2795.625085276933,65372.8565798942,3991.5947999082264,Spring,-0.5387618456189676,-1.5151373288990855,2.5451732500065503
Agent,0.15031114899529083,2.383863253623386,2,8026.675349454779,67729.88747826006,2657.4848721607214,Autumn,-1.6396384866841243,2.112877701724031,-0.47209175801195796
Call center,-1.3106640374603633,2.9689724263102177,1,4433.829508729888,59475.62451032481,4570.926801403876,Spring,-0.8129802161798969,0.7932916338685242,0.7284913467204569
Call center,-0.9194783339341429,6.08293902538635,1,6438.391933526973,59782.35497867031,6631.986874613541,Autumn,1.7779384087789312,0.4061291101214727,0.5827217522576377
Agent,1.7422266649712994,4.7975179194559265,0,7510.285285326229,70941.27054168537,,Spring,-1.2282579789243497,0.12673264498874728,
Agent,-0.6970093787473307,5.8030353139968875,1,8088.001459503475,66589.14805670844,4511.742150555531,Winter,0.38748114052689325,0.6429679062633276,0.4673341738095559
Web,0.13139582630154564,4.362976709860731,2,5016.774635148662,61834.943265382135,,Autumn,-1.4606316401725556,-0.41135405684425086,
Agent,0.7662378024625247,2.094496220685833,1,6117.339835014938,51296.17236141674,4249.300583823251,Spring,0.5378757559268402,1.5028069622921443,-0.7368276226758191
Call center,-0.6779055119125538,2.1207060102362876,2,2493.215586460139,51990.5946374991,4961.745641317639,Summer,-0.4140461201871435,-0.4614246092362778,0.39330850445126286
Call center,0.7251709826620489,3.7923920687643373,1,6743.134602793556,57755.45654420554,7144.15733596734,Spring,-1.5543603438213693,0.41404840318645075,0.48492880222437706
Call center,1.2966029477493406,4.159140672789342,1,4381.142777687678,60605.18662751175,3268.548870758527,Spring,1.2595223571914582,0.0550770889044956,-0.8088436627584348
Call center,-2.799619458433291,2.5437142235502916,2,5894.529341913431,65917.10290785895,6557.389999896581,Summer,-1.3212193636435894,-0.4508020101268799,0.5962479653382176
Agent,1.3730876297737227,2.407158492641112,1,5493.615383766771,77979.56731906337,6552.3950917031925,Autumn,1.7319070098959974,0.21801369722060698,0.6509331159814495
Call center,0.8517074824608226,5.344706276763131,2,6383.874487500984,62860.333845356836,7553.12931869726,Winter,-0.69331964308226,0.8092077624183437,1.4294352071521566
Agent,-0.6753730592073358,0.9761003513836783,2,6198.010383061888,70218.35386484631,7683.97972852586,Autumn,-0.4276238036100336,0.5368893933735589,1.2024939133378518
Call center,-1.6158174781609622,2.458153937573385,0,4401.468995279402,23864.90005856916,,Autumn,-1.6017147486861618,0.8332094589913244,
Call center,-0.6856913110123932,1.145835468219163,0,4013.8716419551324,64323.27723757496,4052.142584120763,Winter,0.10323570871309204,-0.28685243738978805,-0.889740767613868
Web,-0.815727683600027,2.0086162662643745,0,2770.808934381418,46019.42616371647,4198.452036209683,Summer,-1.0654715828176424,0.37291766493616235,-0.33033794006031364
Call center,-1.2607456510635529,4.946206322377409,1,3679.3130868845155,49057.370902707225,3428.50952175735,Winter,1.6395921806499216,0.28064672564736143,2.8623098129807802
Call center,-1.2251799204862535,5.114199564026927,1,5585.006745116787,52218.06383003401,5758.681463290645,Winter,0.9988021783122676,-0.7112484705670369,0.01674774582296013
Agent,-0.49545803321544113,5.432746632046451,0,4911.832554793532,40062.638294489094,5887.634811843611,Spring,0.2816218203005915,-0.08558726027431046,-0.5767214732935029
Web,-0.8830291503431922,4.41742307033467,0,3582.234404947071,48587.80067710539,3258.446291929916,Summer,0.5548096189352357,-0.5387502908481829,1.1213409237130925
Agent,-0.45611882199505044,3.7669256522545846,0,7951.269216641076,46454.31148610756,5540.878493350558,Spring,-1.203229297994361,1.8697476425849289,-0.729225575716216
Call center,0.678619186371596,3.5100418129742197,0,4628.962573817057,56097.283669591605,5860.169672099267,Autumn,0.27625983755785605,0.3419201295381622,-0.5994192712315785
Web,1.3954891914498897,6.7458599038084746,2,1791.3481217848598,79000.25797767461,3435.557223801499,Spring,-1.4043562065127584,-1.4091568959354548,-0.8265183179249324
Call center,-1.5184271173370247,2.5304438528748863,2,4615.7717025117445,75568.19923797385,6484.404118102575,Winter,0.3666757051253468,-0.9346481369915816,-0.3907847810352
Call center,-0.2037552604022932,7.0570586722842314,0,5456.792442687031,86871.62643570908,5691.862685310498,Autumn,0.19661298654181747,0.5051687726376554,-0.4524617587991293
Agent,1.712195636348889,2.3739860815831553,2,2273.490990130586,52914.16752599285,5265.552332912677,Winter,-0.7653796437945352,-2.2987556218494185,0.6309918923118074
Call center,0.3817827032063094,6.635903434734583,2,2826.478076573392,49291.354848570474,5361.430195774801,Winter,-0.1823819884797731,0.11745929221515748,-1.1806486828528415
Call center,0.6671561204860368,6.493674495420715,0,6216.455647074393,65568.36309159837,5328.77426724567,Summer,-0.37507965881747307,1.453369036917802,-0.9823878307903079
Call center,-1.8201066091047433,7.980087333823011,2,1452.7516061637639,34158.67617544861,1480.3501137510834,Autumn,-0.3762560263381875,-1.537679277110918,0.3569342232305024
Agent,-0.8701456793817065,3.261335202384518,0,4831.579397462288,42001.23221749782,5208.875342263218,Autumn,0.3523152044704417,-0.9560589937382948,-1.645281151101492
Call center,2.0315283979398613,3.7620106747746087,1,7452.748769187769,60014.68114969154,6689.999439840476,Autumn,-0.34605562832909514,1.2979864749458565,0.9456316505269143
Web,0.584986581876106,4.951842809131676,0,4119.6113085952275,63085.373698734526,,Winter,-0.13270696534348503,0.4270403510330874,
Call center,1.6134531402735839,3.3220501481870626,2,3515.305655750357,46270.4535202003,5547.375203231219,Autumn,-1.7033525774728455,-1.523593558277147,-1.3850372015995365
Web,0.17833727849220593,4.06792152504082,0,2180.516275867063,76128.73507933685,5392.445959655152,Spring,0.4543440260443679,-0.42700616157944504,-0.107421691976144
Call center,0.18500114675929716,1.7585908262843928,0,4657.801977297212,58157.009045719285,5550.3127313490095,Spring,-0.22155134839819202,-0.027013911011865812,-0.4349466186423876
Call center,-0.8232955628364457,4.345369928041574,1,6116.546525084036,68592.65694649704,4870.971467243741,Winter,0.9697941944579838,0.26024876512228284,0.4870813756624619
Call center,-0.36104499315377125,4.82042742893191,1,7196.920430089853,67692.73340493154,5452.858691708863,Spring,0.9144273728501537,0.932876348625542,0.22754074625286905
Call center,1.397772640486655,6.250159659016775,1,4836.7607454691315,72108.32803073485,,Spring,-0.8810950545142745,1.0872162111286023,
Call center,0.18774986270580324,5.599866477725853,1,6942.769735898997,62298.09932301323,6892.6853627229875,Spring,0.4025986340023718,1.3318435823462293,0.3008129236451891
Call center,1.2566641951762478,2.699939587691286,2,2923.438949464892,61324.91478531285,5341.857088531637,Autumn,-1.4573590809930335,-0.402146785182357,0.8338033029908181
Web,1.137917979289528,4.867253141526932,0,2421.3280340222177,58564.932998513505,3306.0081340617,Spring,0.23736074854357367,-0.017538505131021943,1.0571570587437333
Call center,0.47284763306675415,4.146787696869425,0,5898.906248060072,42725.2446436291,4543.537354334342,Summer,-1.4062460237526455,0.37436602533648455,0.6669554715943121
Web,0.7551970702376526,5.342685584001583,0,3473.1579444574636,41487.878889749685,2275.3768861473845,Summer,-0.5385637725688566,0.31729784395008076,0.22973756085956218
Web,-0.3902459059002777,2.968884041390259,1,5606.904203835508,72212.39728983944,7074.242445331243,Spring,-0.3347899752381086,-0.2451407252292105,0.9390339372169387
Agent,1.234999427280908,3.401259487835878,2,5837.9916284842175,69766.41050052423,8315.469682690318,Spring,-0.21146978867101163,-0.44355200829618724,-0.20890399614322733
Call center,-1.322332024117203,6.260531919632421,0,2570.800080015172,34277.83487950684,4656.272193694956,Spring,0.5729623036785296,-1.2856839421095214,1.2460461148816473
Call center,1.0421698032176028,2.358857690482683,2,5587.944368403664,56849.71820276476,3031.317776146428,Spring,-0.5343828226008763,2.4334208074880093,-1.0953628842680705
Agent,-0.21605461854507382,5.153293187697418,2,4282.338172000547,47327.84344088244,8057.5287694697445,Autumn,0.1408337024804969,-2.045841453759918,1.3129255593496254
Web,0.3934136960118591,3.7901454378392687,0,3435.4290465405256,57628.87327123484,3778.9897694431584,Autumn,-0.4659560739045705,0.056573658297655,1.1510119909932737
Call center,0.3280151588971624,5.142531757918077,2,2869.662840139608,58305.63707729378,1257.6705998767793,Autumn,-0.4310443538547186,-0.9076457799982819,-0.7407491221305234
Web,-1.2451427018828656,4.688588499501015,2,3073.2718068837676,57118.71752452232,6630.341516369034,Winter,0.04052170474454264,0.12442689383952531,0.718134501197717
Call center,1.3762641481970732,6.357944677757283,0,6622.4540451977155,44201.89037182386,6846.314674027385,Winter,-0.20919316864475315,-1.8783725546657721,-0.6132051256186818
Call center,-2.4325849921680995,5.2354716057818855,1,3642.204606829974,43650.212910230635,1193.5839154734567,Autumn,-0.4577393595917757,-0.38819540602342983,-1.0591190181174697
Call center,-1.2445561494139534,4.826424708061765,2,4377.7325530418875,66023.30856437764,5589.584614745786,Winter,-2.218905764161616,0.36717778711607024,-0.8860737736876545
Call center,-0.22406816021690282,3.136792248398757,0,4547.697027214022,40913.884266449604,6379.171764462792,Winter,-0.1358393353202778,-0.7141077491934301,0.0259296948031154
Agent,0.8430650899508308,5.794200921718961,0,6323.810189962556,69882.94988424328,6298.911937108159,Spring,-0.9536409350159536,1.7898026158812403,-0.8318692453700363
Web,-0.6564115949395032,2.382493160839781,2,5654.788266908702,66479.13629020474,5271.2050309695815,Autumn,0.9803724533958693,-0.9772670513013945,0.895685022153542
Web,-1.3661896461077312,3.9579387473994037,1,3077.11817920459,69152.85575091124,6732.793806033966,Winter,0.34690352607185143,-1.5289833149700214,0.29692360718466093
Call center,-0.9337964019157251,4.767501022438686,2,3525.729512444527,61748.45516548253,4221.48382775879,Spring,-0.03210810090085739,-0.6053948416246628,0.18123486092283483
Call center,2.510012152168209,1.9623128709670472,0,2894.7551127102333,68424.80592976134,5714.274505378147,Autumn,1.3915023675786995,-1.77672943525075,0.7376877394519726
Call center,-0.13442662838673186,4.52688990029756,2,4504.504387700332,39135.95052066807,5859.100667423334,Winter,-1.105671150106253,-1.8114451225946864,0.8830914338626581
Call center,-0.5499955143417554,5.515762271189126,1,5788.205385529232,58590.887408499424,4841.324292734199,Autumn,1.0910115776654654,2.0014177323203066,-0.5823453401676614
Web,0.15217388095758408,5.132375999408003,2,5456.694164361823,51675.74601995501,5613.902853059219,Winter,0.0326188627427168,-0.3676442371002758,0.5440432267105451
Call center,0.22591314573976123,5.045055878791622,1,4796.316266724305,54878.52974955245,5141.098188664506,Summer,0.8406733332791493,-0.3529098242659749,-1.0480082152448782
Call center,-0.9306736704072751,3.6354741993487725,0,2712.9979549691893,51645.9400090827,,Summer,1.2652908755165937,0.20981994988731373,
Call center,0.0019823747345546357,2.6129448650532296,1,8868.045088480003,70981.2781080352,8136.842205543187,Summer,1.997388541289361,2.3606686089567464,1.2799303014807715
Web,-1.1901768004256565,5.499745202871147,0,3140.1258554941933,50718.41889337106,6095.572052051523,Summer,-0.0968096957028771,-0.6321798327175141,1.0383869515932247
Call center,-0.18020158652656923,5.482226274463963,0,8703.35829911833,55453.09406534671,5497.867400686704,Spring,1.1616243114795197,2.755735115537039,1.426389646531657
Call center,1.416928410545104,3.5984836131972733,2,5154.542718460895,62828.384867889,4325.350326064043,Autumn,1.3199471170314065,1.3771606198711994,-0.02311262966018323
Call center,-0.09074571663012475,5.046022523805535,1,5054.443899286946,63241.89995083095,4362.83260366557,Winter,0.8686671676470213,0.545897940651962,-1.0422347587119385
Call center,-0.807971823600085,4.253786648393246,2,5900.99055983459,55076.388167156685,4177.091813002919,Spring,-1.1039866172605997,1.0944789524554897,-0.654082690270833
Call center,-0.8807948594859184,5.4177855720187535,2,4528.805840608756,53300.6667842817,5380.712555672057,Autumn,0.9564141552227802,0.8086212121760616,0.030793561752180218
Call center,-0.77244125603867,5.075704359518029,0,3471.4217520661578,56247.107657847846,4435.80746416814,Winter,-0.785012301547349,0.424369623179408,1.311509383323691
Call center,0.2901131689161804,4.61071200489082,2,5525.158180922066,64454.444474084434,4115.706205410694,Summer,0.8325248199609289,-0.3146035911615074,0.15691764172286002
Call center,-0.5904310458266574,5.067090690473439,0,4514.978742860701,49504.144629665854,1551.0472310841974,Spring,-0.6720871954899709,-0.27193406234422746,-1.2674137355695225
Agent,1.9525738596037419,5.225776067406156,2,2866.141758961143,35736.95082634402,3411.977529528047,Summer,-0.9318612373825613,-2.7042719226851664,-0.3097230534578491
Call center,0.5641186689960057,5.182354835099602,2,5228.7790227987,46678.02715462238,4847.155364677301,Autumn,0.11413310709367563,-0.48794359468312354,-0.7580642841227078
Call center,-1.002524783344416,5.667372040090549,2,3620.4322046624234,81382.32414839373,3113.3926990019772,Spring,-0.30158311248583974,0.44539593481285983,-1.3953548777317981
Call center,-0.4043866077045865,4.4893993719800225,0,3479.200938987601,58394.35808680504,2046.995786395124,Spring,0.4685138875343471,0.6170457222185934,1.517492193604141
Call center,-0.3586811100392645,4.819613235547052,2,6736.992828120237,47304.4085331483,6421.479926927236,Summer,-0.13353009126681187,1.105074253183057,-0.5281025025239408
Call center,0.07144425940678854,4.0874412446631325,0,3618.855205403636,77145.2082663706,4952.8989954835,Autumn,-0.8229432063611312,-0.4412898345374958,-0.5698218541150802
Call center,-1.3204782658764669,4.140931385087775,0,5227.347961259511,38412.84652961143,4615.394308787949,Spring,-1.8810486147476912,0.28034004195880385,-0.9712692548763877
Call center,1.1162368761110224,3.2109022143051185,2,3904.4411511341486,53137.01457428846,2710.4512796065715,Autumn,0.28426582559518393,0.13842220836467414,1.8642958947674717
Call center,2.3851182974228577,5.0854521676616455,0,3641.7976820596227,54593.153221098764,6180.01944225583,Summer,-0.2076861446497154,-0.2595169551743607,-0.7887983233585458
Web,-0.2404259792504628,3.72755773395646,1,3270.9292646645085,64731.252417441836,2520.615148211261,Spring,0.8914908922394229,-0.41430189251927335,-0.5706064241322526
Call center,-2.0394697951913185,3.8476462052693416,2,5598.63038174912,58251.25542288211,5417.775544025379,Spring,-0.5413005999028782,0.5223275857558829,-0.6744443655749636
Call center,0.4470453699209602,5.129676471064338,0,2240.1845545959577,68186.59022207376,2690.003977817936,Spring,0.9722453900100263,-2.2196626518718077,1.3677015227794311
Call center,0.7672656530518468,6.037219999370425,1,2814.1998346500927,47381.09566591408,,Autumn,-1.2384230159377523,-1.4227515715297316,
Web,-0.4206410306812101,3.8494911571829906,2,5119.686290390175,69325.19192197594,5872.246200256365,Summer,0.3585448076325572,0.553347122655643,-1.9389674641765102
Call center,-1.89427511882689,5.951429975841929,1,4977.513921104193,49942.36857290894,5002.320647696731,Spring,-0.10855090606285502,-0.19756284622658282,0.43089990567121106
Web,-0.4916803982255941,3.438691555486158,1,2904.4977534380837,76838.67563847707,4067.281884400831,Winter,-0.24097082215081003,0.2533883424062079,-1.192635612851858
Call center,0.3417443546885284,5.379630376035186,0,3458.2390508213657,50906.454381544616,2916.562248130179,Winter,-1.0668010729999249,-0.9022281214984398,-1.0605333657530143
Call center,-0.8478940766192805,5.774681347211401,0,5342.269224467333,57442.80504469249,5340.058494510809,Spring,-1.2904368319735962,-0.7248058629300985,1.1910863195729742
Web,-1.6937149280729495,5.081556822013934,1,4551.9372742387895,51469.19643072035,4835.232114553367,Summer,1.3537310319932851,-0.859089200865109,1.1080839210853892
Agent,-0.4580112778824966,5.011129995128768,1,4828.812472414312,62443.887745930384,5272.026285947447,Autumn,0.18383517780264833,0.5801325433804058,-0.7444515101355702
Call center,0.7394597005454965,2.5599133196582486,1,5597.924791434512,30489.037195356497,5240.647654911591,Spring,0.8128097506333203,0.3974399891718239,0.6615371682823554
Call center,1.1146937775792367,2.643076899866537,2,5823.301391208633,55256.42474147121,5803.59488811727,Autumn,-0.38335947419974964,0.2134926057618267,-1.8677700035496763
Call center,1.0267149249880891,3.1578934086981683,2,2959.941095795713,40696.74336659748,1362.2409828318978,Summer,0.9876960409939964,0.7222629475667147,-1.1714448820614418
Call center,-0.39770304712405413,4.812848026142197,1,2098.656058260844,52949.25538137788,3840.2124759201943,Spring,-0.6663251284256929,-2.344242311048279,-0.013982624671079568
Call center,-1.5700138711251517,1.9196582012991916,0,5117.674139218947,60957.33787025264,5018.069750132584,Autumn,1.0991346883763822,-1.3807210423422034,-0.018954659084837514
Web,1.613810372308887,4.625461091297037,1,3770.9337915182223,66972.01426972049,4437.188782854138,Summer,1.15314209700522,-0.1504635480508568,0.16080088541778856
Call center,-1.1536009949846115,5.845682541554,2,4049.7795835880083,65045.00889427454,3505.8314379829635,Summer,0.45364402863827896,-0.3207398651696552,-0.49506131726789715
Call center,-0.38483727844967164,4.4839300450431345,1,5259.327876690404,53999.885579609894,5117.550858633814,Autumn,0.3137720651124525,1.7006594996345845,0.6329988102226953
Call center,-0.20697253597732665,4.65065398251833,2,1963.8112535745063,46465.27841550833,4759.701909170632,Winter,-0.693849104097503,-1.5629660684797635,-0.9412684863816599
Agent,-0.9243323149092768,6.43509966700543,2,5241.387512744499,52113.17650256606,5753.944703868994,Spring,-0.9671613913539026,-1.2410122798627892,-0.8034402398710855
Agent,0.3774078124129299,4.86040673461554,2,6007.398635649417,73042.62883586512,5644.755481794497,Autumn,2.814570039705921,0.2709682825732963,-0.7219588241300363
Call center,1.8784339858817602,4.704225388490717,0,6300.531554558256,53982.08909425861,7315.956872643965,Spring,0.2056113284621831,2.378433325423162,-0.338128601419566
Call center,1.3455746989428092,4.3658385957258075,1,5195.679039026775,55712.162448492,6141.265465604212,Spring,-0.20557472726873818,0.6971260829417248,-1.2006799261567007
Call center,0.06299614238593068,4.603120795438942,2,2797.5514644790637,38583.03877384765,701.741050712817,Autumn,-0.5097262302063952,-0.4143154332614118,-0.7458568629492959
Agent,0.5510325099220676,4.7497102531550155,2,6256.429569392542,64678.20386863155,4571.141177586925,Winter,-0.06401707651582496,0.4355715510063651,1.3930707081075437
Agent,0.11667932543757073,3.517064372181201,2,5006.629748104506,53204.07576599171,4544.235316210197,Summer,-0.3783736081903844,-0.77293223309703,-0.5826582003803968
Call center,0.8331624055374537,4.2617839794444725,2,3485.251772590176,57684.607648930585,4519.369181549955,Summer,-2.061065028611445,0.20180008222315807,-0.9245195320574338
Call center,-0.48510416826781727,3.141891691752315,0,5188.887015678856,70571.23228869535,3284.0787151575037,Winter,-0.636099362421381,2.1035777684797266,-0.5942215257857412
Call center,0.6021637912205773,4.838815659024827,2,5766.595850370692,65722.6266030712,4973.2346049103735,Spring,0.38858988970609815,-0.8910517522733069,-1.3924006194204737
Call center,1.0719966581263516,4.011462993505941,2,5707.952052013282,56046.09869613236,,Spring,-1.886045765079362,2.516299749442585,
Call center,-0.2774558884737751,6.044731142831217,0,5790.1617765551855,46530.443499972505,5999.313525825813,Winter,-0.5157184578079815,0.3884641657961456,0.827957449994493
Call center,-0.4162350910723792,4.594415827294799,2,4769.822116096451,64688.11929208576,3259.6624786593693,Summer,-0.7668631578568306,0.2819286582207547,-0.39318807246784226
Call center,0.29085632452127924,2.6803623529724807,0,6660.010459430298,69775.18798444013,6716.320783274887,Spring,-0.6749074427227669,0.6815281027165442,-0.16257152714930556
Call center,0.2735376150238159,4.979201534600538,0,6755.004473394888,69475.93766164363,6592.556341494365,Summer,0.9767269130488482,2.737133116940265,0.29397613880185347
Call center,-1.1177815686174692,4.883892518618499,1,4541.774841901135,43283.1215806476,5044.952475476371,Summer,-0.29185121586593643,1.3015879257005702,1.730805389987385
Call center,0.7375029650348975,4.122777924975084,0,5006.073049334106,51618.29851907346,6853.9634868370995,Autumn,-0.3805205809425672,0.2262456605058218,0.8103763653617627
Call center,1.1261726206273543,3.9926282937537185,0,6480.564460335242,62499.043140891124,6325.664563548979,Spring,0.02780588335984727,1.1131240937242657,0.28960925526111797
Agent,-0.45434854077150283,6.098232527400384,2,3261.361135395321,54886.39313368222,3370.371090039559,Spring,-0.08544482046513219,-2.2971687873988715,0.3862249826007422
Call center,0.24008774302776803,4.93841770975777,0,5033.669905942701,36534.28196116882,5537.914270122758,Winter,0.5303319980013987,-0.9105655594512345,0.0049880832299997535
Call center,1.0817673626282849,6.141491285402507,2,6896.013135992724,44756.66264449063,4273.860318446443,Summer,0.614492925051597,-0.2947451622405244,0.16396299696036276
Call center,-0.1231658292323551,2.9082522775346242,1,3712.6644279988964,41416.67275114523,5600.448576012529,Summer,0.8847802195317672,-1.829272547720444,-0.8468629595778578
Call center,-0.2841510461598663,4.651087164418736,0,4877.391822753281,60891.77767477277,3212.890216943402,Spring,0.18470961616510745,0.9502801547198566,1.657991226418269
Call center,0.06029429198416918,6.352665385058549,2,6233.682223869393,61290.63293637161,4691.115383987509,Spring,-0.5670939012639727,-0.6588710860361887,0.6628150665512699
Call center,-0.46217610355430877,3.961130294711964,1,3687.341477326045,43432.06170918443,7254.660295744888,Winter,-0.18272228266787816,-1.8357043780769817,-0.41018839918788974
Call center,-1.52609448851243,1.5321902260810716,1,4521.196755820123,70995.66481235891,6445.960984849519,Autumn,0.4404870769424543,-0.4299280443148473,1.97956584522645
Web,1.3674544722124433,4.590459081800623,0,2682.15806732029,57496.04430870317,1522.4782241384542,Autumn,-0.2533275116305299,-0.058426294104517475,0.26534442709989514
Call center,-0.2033376383384741,4.46176257505019,2,3325.141960028972,77313.27942775597,5294.614496166092,Autumn,-0.6515041673673165,0.16824985332642128,-1.0173414721222336
Call center,0.4237178161233459,4.288748344264915,2,3262.897387583962,60335.82271636912,5756.409726020054,Autumn,1.2050129203279059,-0.5540458493932975,-0.5188035185043697
Call center,1.8401830900575165,3.5608431748880567,0,4209.774545078608,60623.42589239357,4379.430698272681,Autumn,0.567582889169832,-1.480063658286819,-0.8561542137174559
Call center,-0.17017080838228799,4.027832597637851,0,2969.136587216093,77068.63887606874,4486.072787261091,Spring,1.1551333367950996,-3.396961637853893,1.2111669386632125
