Hours Online,Months with Company,City,Years after high school graduation,Brand Loyalty,Annual Income,Gender,Location Code,Education Level,Marital Status,Renew
4.302127149937616,61.0,Mahasarakam,18.0,0.40486938614983015,,M,Urban,High School,Single,No
4.506095216413905,52.0,Mahasarakam,21.0,0.13381212248290503,67321.64262324275,M,Suburban,High School,Married,Yes
4.905152336911063,33.0,Khon Kaen,30.0,-0.6569435036006042,61925.515390512825,F,Rural,Graduate School,Divorced,Yes
7.038762146922658,31.0,Udon,30.0,0.8890349883586663,60171.99637942231,M,Suburban,High School,Divorced,No
5.635625449180132,23.0,Khon Kaen,34.0,0.35847196703184236,55459.396385616856,F,Rural,Graduate School,Married,No
4.816263785523359,88.0,Mahasarakam,36.0,-0.38017391765546893,71714.80317910307,M,Rural,High School,Single,Yes
5.9451920825717375,53.0,Khon Kaen,28.0,-0.7768269073738807,69875.17506060662,F,Suburban,Graduate School,Divorced,No
6.436844974056495,27.0,Khon Kaen,30.0,0.05794009673981121,48694.07768580476,M,Rural,Graduate School,Divorced,No
6.578157138668852,40.0,Khon Kaen,34.0,-0.581221683070569,73281.70707643319,F,Suburban,Graduate School,Divorced,No
6.215019552001595,26.0,Khon Kaen,20.0,-0.18284681624126164,57355.07221271161,M,Suburban,High School,Divorced,Yes
6.758680860972804,109.0,Udon,40.0,-0.05010854025402334,83285.27812699458,F,Urban,College,Single,Yes
6.69343753369261,46.0,Mahasarakam,35.0,-0.8699438401320785,54218.64103751594,F,Rural,College,,No
6.297982440514839,59.0,Mahasarakam,37.0,0.027125621411726752,63354.21355185252,M,Suburban,Graduate School,Divorced,Yes
6.931839741860276,28.0,Udon,28.0,-0.6779762718780564,32593.19595979957,M,Suburban,College,Divorced,No
5.993466500587717,44.0,Mahasarakam,28.0,-0.5397542729033914,47440.85758378694,M,Urban,Graduate School,Married,No
4.928343029890415,28.0,Khon Kaen,25.0,0.10043999273970694,74816.13601584244,M,Rural,Graduate School,Married,No
7.447578265796109,67.0,Mahasarakam,31.0,-0.4957061585314936,62368.56937006519,F,Suburban,High School,Married,No
4.871083552470256,47.0,Udon,28.0,0.5628711528709442,84351.1127768417,F,Urban,Graduate School,Married,Yes
7.149511585943419,43.0,Udon,,-0.0038439461910131367,54938.11186301608,F,Urban,College,Married,No
7.646851221262645,53.0,Khon Kaen,23.0,-0.1297749724091243,60331.591165677244,M,Rural,High School,Married,No
6.574123723247793,52.0,Udon,18.0,-0.2752850221635921,71892.98191768199,M,Urban,Graduate School,Divorced,No
4.843050994571208,90.0,Udon,29.0,-0.9359817844499156,71871.36024903668,M,Urban,College,Single,Yes
4.4572805585357145,76.0,Khon Kaen,31.0,0.2607246747297386,75139.779829524,M,Urban,High School,Divorced,Yes
6.347409728792096,11.0,Khon Kaen,30.0,,38671.79368309401,M,Rural,Graduate School,Married,No
8.464778237410563,104.0,Mahasarakam,27.0,0.13159659195461282,78715.31245743572,F,Urban,College,Married,Yes
4.070516080690238,26.0,Khon Kaen,38.0,0.7128491124246941,48612.62208929077,M,Suburban,High School,Married,No
8.552765004964737,46.0,Khon Kaen,40.0,-0.13999784582295313,70808.71273838468,F,Urban,College,Single,Yes
6.325769543311496,28.0,Khon Kaen,31.0,0.8133946728646693,63093.97102385475,F,Rural,Graduate School,Married,No
,67.0,Udon,38.0,-0.6239080122145042,55959.03053304822,M,Suburban,College,Married,Yes
5.912955367765852,61.0,Khon Kaen,15.0,0.24582538726974856,78601.47605865744,M,Urban,High School,Single,Yes
8.26290850689254,32.0,Mahasarakam,38.0,-0.7776733449183384,71812.53847633382,F,Rural,College,Single,No
5.838717714461534,42.0,Udon,26.0,-0.34600422025324107,55013.61383797911,F,Urban,Graduate School,Single,Yes
7.26289079495581,58.0,Udon,36.0,0.46873942687765946,78456.92861779408,F,Urban,High School,Married,No
6.71234632030823,67.0,Udon,47.0,0.026695468936462685,74630.93966080082,F,Rural,High School,Married,No
6.348653166475855,81.0,Mahasarakam,41.0,-0.02719280810996033,85250.12247195661,F,Urban,High School,Single,Yes
6.30598867369054,51.0,Khon Kaen,36.0,-0.09638946546230187,80267.30029407011,F,Rural,Graduate School,Married,No
6.106000219655218,46.0,Udon,27.0,-0.6606313647352132,54887.91141691608,M,Suburban,College,Divorced,Yes
6.92032781782779,43.0,Mahasarakam,43.0,0.2752719801598493,,F,Urban,Graduate School,Married,No
7.08599190771373,30.0,Mahasarakam,30.0,0.21746883503996406,66980.98310670377,M,Suburban,College,Divorced,No
7.871006352876577,73.0,Udon,34.0,-0.1714528282896118,76550.5537309303,F,Rural,College,Single,Yes
7.276510758638176,37.0,Khon Kaen,26.0,0.07895935749212235,40825.20676369805,M,Urban,,Married,No
6.4138893502829335,39.0,Udon,36.0,0.6308894595309786,71282.2235428542,M,Urban,High School,Married,No
3.8320997709019395,25.0,Udon,40.0,-0.11239222565904056,61948.36723934657,M,Rural,High School,Single,No
5.1204115898262295,66.0,Mahasarakam,22.0,0.10169576033600086,74968.32200404022,F,Suburban,High School,Married,Yes
4.304904126320926,22.0,Khon Kaen,35.0,0.7486569779742522,59523.83697971692,F,Suburban,College,Married,No
5.82756513872146,49.0,Udon,38.0,0.6488556804124722,48654.24021241429,F,Suburban,Graduate School,Single,No
6.613465863431361,19.0,Udon,33.0,0.045296110204304074,46567.0390442776,M,Urban,Graduate School,Single,No
5.691704628505024,65.0,Mahasarakam,32.0,0.8909159455682703,85378.31163443778,F,Urban,Graduate School,Married,Yes
6.710425315411982,50.0,Khon Kaen,30.0,-0.11107627503706047,64442.5894108518,F,Urban,College,Single,Yes
6.692307829533936,65.0,Mahasarakam,21.0,0.274036206273639,81821.35005690398,M,Urban,College,Divorced,Yes
5.696795037726354,105.0,Khon Kaen,33.0,0.48591198572561445,91379.94828941104,F,Urban,Graduate School,Single,Yes
7.295258548263673,69.0,Udon,33.0,-0.06515349940163082,67596.41445985787,M,Rural,Graduate School,Single,No
5.79755595348951,60.0,Khon Kaen,34.0,0.3400481363862802,77333.37967663452,F,Urban,Graduate School,Married,Yes
4.902547222026958,88.0,Udon,38.0,-0.1946855150927126,80535.4716023413,F,Urban,Graduate School,Single,Yes
7.5708896998098325,40.0,Udon,39.0,-0.13940792421840348,58967.26943902584,F,Rural,High School,Married,No
4.6613269823918895,19.0,,14.0,0.5416547376207312,50015.42459731525,M,Suburban,College,Married,No
5.867441350211939,26.0,Mahasarakam,32.0,0.27600963280319135,71631.55369817594,F,Suburban,Graduate School,Married,No
6.562441753560394,53.0,Mahasarakam,9.0,,63016.11333203435,F,,College,Married,No
4.595093889022674,58.0,Khon Kaen,18.0,-0.16716022825745497,56815.01167819449,M,Urban,Graduate School,Divorced,Yes
6.142279722806217,59.0,Mahasarakam,29.0,0.373058734907844,46151.48195158676,M,Rural,Graduate School,Married,
8.120524937231345,40.0,Khon Kaen,24.0,0.5435040014761724,73248.91758171358,M,Rural,College,Married,No
6.712915656123474,57.0,Khon Kaen,29.0,-0.9464765744164028,30390.595567361717,F,Rural,Graduate School,Married,No
6.250776126414163,,Khon Kaen,38.0,-0.6805552709248037,55944.94222836493,M,Suburban,High School,Single,No
6.557877233356843,62.0,Mahasarakam,37.0,-0.9380684001504577,48003.50924332241,F,Rural,College,Divorced,No
5.358812491402225,32.0,Mahasarakam,34.0,-0.1939901422919939,53856.22327433549,M,Rural,College,Single,No
6.998749827738873,73.0,Mahasarakam,31.0,-0.8221175577918098,57247.26292289388,F,Urban,,Divorced,Yes
7.385018513251497,60.0,Udon,34.0,-0.6950997134412705,61410.794311738486,F,Suburban,College,Single,Yes
7.400738867941893,56.0,,34.0,0.010290349026802148,76606.23997267443,F,Rural,High School,Divorced,Yes
6.882382130669889,59.0,Mahasarakam,33.0,-0.39271002597900784,53636.76859146969,M,Urban,College,,Yes
5.197742398596475,49.0,Udon,38.0,-0.35939160525832986,57650.50592282817,M,Urban,High School,Divorced,Yes
5.202739195750268,55.0,Khon Kaen,34.0,-0.7147785547916692,58928.63178381353,F,Rural,College,Divorced,No
6.299634655349109,23.0,Mahasarakam,33.0,1.0578661395510651,69389.79612390118,M,Suburban,High School,Married,No
5.446358512082521,62.0,Mahasarakam,29.0,-0.2222370642462153,64708.2505494758,F,Suburban,College,Single,Yes
5.365943848431868,71.0,Udon,28.0,0.18535378938377262,79794.31622830348,F,,College,Single,Yes
6.265765314113681,61.0,Udon,36.0,-0.22461330105271338,63271.07567455354,F,Rural,High School,Single,Yes
6.203190127946652,61.0,Udon,39.0,-0.5940663465174962,54238.91409620498,M,Urban,High School,,Yes
4.671461886585657,15.0,Mahasarakam,45.0,-0.2024528645152534,59743.669745739695,M,Rural,Graduate School,Married,
6.714941347266673,69.0,Udon,34.0,-0.03042371434971225,75544.08204103576,F,Suburban,High School,Married,Yes
6.307442194811433,33.0,Mahasarakam,35.0,0.1631074404972106,62868.1142308819,F,Urban,Graduate School,Divorced,No
7.046539305469216,57.0,Udon,26.0,-0.1815052901519769,57588.98886170111,F,Urban,High School,Divorced,Yes
5.785298839931822,56.0,Udon,31.0,-0.4520031947320311,63449.04750255262,F,Rural,Graduate School,Married,No
5.499391980177902,18.0,Mahasarakam,34.0,0.09698234634811731,38471.81274527891,M,Rural,Graduate School,Married,No
4.18387862062875,55.0,Khon Kaen,31.0,-0.9438145526681018,32928.04712964352,F,Rural,Graduate School,Married,No
5.866020568650406,55.0,Khon Kaen,23.0,-0.641274167385657,61746.78861991537,F,Suburban,Graduate School,Single,Yes
4.05915665126655,50.0,Khon Kaen,12.0,-0.3941326405539835,57089.45577624583,M,Rural,College,Married,Yes
6.873575077417186,32.0,Udon,42.0,-0.5503321749701324,50777.26277709978,F,Urban,High School,Single,Yes
5.990010294131324,51.0,Khon Kaen,35.0,-0.8488187496602991,40195.07235132961,M,Rural,College,Married,No
5.680559961723005,67.0,Mahasarakam,42.0,0.07015312205916513,66031.39061924811,M,Suburban,High School,Single,
5.678921519226037,51.0,Udon,33.0,-0.5360437230511463,51035.22782849278,M,Rural,High School,Divorced,No
4.647402776967244,33.0,Mahasarakam,31.0,-0.3085448163318888,59045.51388507981,F,Rural,College,Married,No
7.989911018417763,13.0,Mahasarakam,38.0,0.1777475008195028,51557.11311590336,M,Urban,High School,Single,No
6.130290455355775,42.0,Khon Kaen,29.0,0.018035648446704522,51189.714270120996,F,Rural,College,Married,No
7.824308623833519,34.0,Udon,33.0,0.41773431993336285,63529.56577774693,M,Rural,High School,Divorced,Yes
6.01576755603973,50.0,,33.0,-0.5648323217229743,73767.11088017156,M,Rural,College,Married,No
7.509324123117706,61.0,Mahasarakam,36.0,-0.016867644801799475,72594.69674701153,F,Urban,Graduate School,Divorced,Yes
6.6295747566875205,83.0,Mahasarakam,17.0,-0.43181954168789566,58889.02551286328,M,Suburban,Graduate School,Single,Yes
6.313856800564392,74.0,Udon,26.0,0.41126273937145763,77206.12194111948,F,Urban,High School,Divorced,Yes
4.539457548889555,74.0,Udon,28.0,-0.46434296006583503,57404.11419567896,F,Suburban,Graduate School,Single,Yes
5.905639947553189,52.0,Khon Kaen,27.0,-0.5320899374561523,53780.92091877945,,Urban,Graduate School,Single,Yes
7.861854207860899,36.0,Mahasarakam,18.0,0.5589185054666174,64938.063576781955,F,Rural,High School,Married,No
7.823344222422474,66.0,Khon Kaen,32.0,-0.14101778069531318,71427.68025398598,M,Urban,High School,Divorced,Yes
6.416154618538597,44.0,Mahasarakam,25.0,0.7249505825613449,58089.03617366545,F,Rural,College,Married,No
6.360222186524892,73.0,Mahasarakam,38.0,-0.5327396066445651,65345.00720103413,,Urban,College,Divorced,Yes
8.65024542645982,59.0,Mahasarakam,36.0,-0.5152927582928251,69371.90711815577,M,Suburban,High School,Divorced,Yes
5.910184536897586,10.0,Khon Kaen,17.0,-0.09796374948248143,50463.455917533836,F,Rural,High School,Divorced,No
7.6822033469757285,69.0,Udon,30.0,0.2192092355890135,80332.68527479423,F,Suburban,Graduate School,Divorced,Yes
,74.0,Udon,39.0,0.32132448230303023,60120.96933161691,M,Suburban,College,Single,
6.500616989017764,75.0,Mahasarakam,40.0,-0.05510887300961992,85455.62128303942,F,Urban,College,Divorced,Yes
6.939311739496197,25.0,Udon,32.0,0.3206718937684748,42503.2371838407,F,Rural,High School,Married,No
3.8057013801659956,42.0,Mahasarakam,27.0,-0.426614889925914,42733.40393886957,F,Rural,College,Single,No
4.464864311014924,37.0,Mahasarakam,32.0,0.41103881129280717,59984.02941245728,F,Rural,,Divorced,No
7.238601679315687,42.0,Khon Kaen,37.0,0.2839556281498088,61620.30409455999,M,Suburban,College,Married,No
6.325536117291956,48.0,Mahasarakam,17.0,-0.6559387935050827,73197.08630252632,F,Suburban,Graduate School,Married,No
5.768389320552254,29.0,Mahasarakam,33.0,-0.5018078873873566,55184.65776829283,M,Suburban,High School,Divorced,Yes
6.246186853606617,49.0,Khon Kaen,41.0,-0.4991843547931168,59922.109513807685,M,Urban,High School,Single,Yes
6.272927103742367,21.0,Udon,49.0,0.2626820410562489,57252.39774981001,M,Suburban,College,Married,No
6.736507413930853,73.0,Khon Kaen,47.0,,75140.40319192168,F,Urban,Graduate School,Divorced,Yes
6.071026000271302,64.0,Udon,27.0,-0.8343732570445568,46458.691926132335,F,Rural,High School,Married,No
7.260540218527822,73.0,Udon,32.0,-0.14302172347670705,65647.01228703026,F,Suburban,High School,Single,Yes
5.607967615047302,78.0,Mahasarakam,28.0,0.7310267372503971,83128.84422371628,F,Urban,Graduate School,Divorced,Yes
9.022115448668892,37.0,Udon,24.0,0.4588413903827282,77528.28311370705,F,Urban,Graduate School,Divorced,Yes
4.672433225777793,59.0,,44.0,-0.3373436873048833,64930.3804313379,M,Urban,College,Single,Yes
3.597592549624062,75.0,Khon Kaen,34.0,0.01746368626837652,61270.83162524544,F,Urban,High School,Single,Yes
5.929826821971576,67.0,,39.0,0.26820186146832525,79557.53137527483,F,Urban,College,Divorced,Yes
5.792000852077091,19.0,Mahasarakam,27.0,-0.6739580899687397,37066.01335080896,F,Rural,Graduate School,Married,No
6.110104748656167,39.0,Khon Kaen,23.0,0.27754622382556704,57268.84385087395,F,Suburban,College,Single,Yes
,58.0,Udon,45.0,-0.5708597976399544,57051.46852534835,F,Urban,Graduate School,Single,Yes
3.3909784866469965,69.0,Mahasarakam,32.0,0.022081087047621073,62472.02077027924,M,,Graduate School,Single,Yes
5.803289676972132,26.0,Khon Kaen,19.0,-0.20645276061406254,46012.24590554889,M,,College,Single,No
4.699651844487005,21.0,Mahasarakam,31.0,0.4363764146811976,80923.87227634084,F,Rural,College,Married,No
5.6863827406567635,79.0,Mahasarakam,37.0,0.21140769030398776,79991.57603635092,F,Urban,High School,Single,Yes
8.120314253387075,38.0,Khon Kaen,41.0,0.3582572272883314,65977.0688076492,M,Urban,High School,Divorced,Yes
6.827817900057928,71.0,Mahasarakam,24.0,0.20464674515121595,79230.47894191589,F,Urban,Graduate School,Divorced,Yes
7.317580031945933,7.0,Udon,29.0,0.7167851874081739,42564.495260023934,F,Suburban,College,Married,No
5.133398907094261,57.0,Khon Kaen,30.0,-0.11391132279478508,,F,Suburban,College,Married,No
5.884545389986676,47.0,Mahasarakam,,0.06116980075310502,,F,Urban,High School,Married,Yes
6.77397660413127,34.0,Udon,41.0,0.3896899702497273,60788.66360693438,M,Rural,High School,Single,No
6.742589837726531,48.0,Khon Kaen,44.0,0.23178105375177338,71203.76720869957,M,Suburban,Graduate School,Divorced,Yes
4.744310887814697,93.0,Udon,13.0,0.060011322503237985,79665.72877750474,M,Suburban,Graduate School,Single,Yes
5.393483795407463,55.0,Mahasarakam,32.0,-0.10556047954487979,62508.63728244853,M,Rural,High School,Divorced,No
6.088607041444781,65.0,Mahasarakam,27.0,-0.09973557688039661,66690.49353714356,M,Urban,College,Single,Yes
6.232437155127947,47.0,Mahasarakam,,-0.09200241965504966,61445.46198730731,F,Suburban,Graduate School,Divorced,Yes
5.3945526730073805,68.0,Udon,28.0,-0.5236312979843817,58744.81916910901,M,Rural,High School,Single,Yes
7.537045322920862,67.0,Mahasarakam,,-0.21093080541549247,63589.87683545016,M,Urban,Graduate School,Single,Yes
7.355175198130436,64.0,Khon Kaen,30.0,-0.08098392004527044,74541.92405100005,F,Rural,High School,Single,No
5.672376574722404,38.0,Khon Kaen,41.0,0.270668125656893,66708.4643744041,F,Suburban,High School,Divorced,Yes
5.302433538456459,25.0,Khon Kaen,49.0,0.1982842991446928,61703.649392578634,M,Urban,High School,Single,Yes
7.08079809703173,47.0,Udon,29.0,-0.22594297881797232,56655.67333800962,M,Urban,High School,Divorced,Yes
6.584162889418907,75.0,Mahasarakam,22.0,0.12562796428788198,,M,Suburban,Graduate School,Divorced,Yes
4.523172747615927,49.0,Udon,35.0,-0.07024954208678508,55083.85396955027,M,Rural,College,Married,No
5.9700110260622905,32.0,Mahasarakam,28.0,-0.44933776182520124,52553.118020814465,F,Urban,Graduate School,Single,Yes
7.338994965222102,51.0,Mahasarakam,37.0,0.07005098954610167,53448.14128819393,F,Rural,High School,Married,No
6.610541644029564,38.0,Udon,29.0,,56037.562285835564,M,Rural,High School,Single,Yes
6.617630836132218,73.0,Mahasarakam,36.0,0.73329771157013,87733.82215312506,F,Urban,College,Divorced,Yes
4.89065299575854,38.0,Udon,19.0,-0.2781311016840735,55974.04957163869,M,Urban,High School,Single,Yes
5.161400557489716,57.0,Udon,31.0,-0.013045982962581637,66133.42863982261,M,Suburban,High School,Divorced,Yes
5.181403395645667,37.0,Khon Kaen,26.0,-0.2623605537604566,44609.92233956358,M,Rural,High School,Married,No
5.863244134017441,89.0,Udon,27.0,0.12401023890162344,75941.32716344028,F,Urban,College,Divorced,Yes
,34.0,Mahasarakam,25.0,-0.26131235376891726,55854.66847181616,M,Rural,Graduate School,Divorced,No
,34.0,Mahasarakam,32.0,0.18969005617337031,64898.18489525627,F,Urban,Graduate School,Single,Yes
4.379725375306431,85.0,Khon Kaen,38.0,0.6080464226132349,93972.28056632499,F,Suburban,Graduate School,Single,Yes
4.763173596490196,16.0,Khon Kaen,29.0,-0.505975667197429,15000.0,F,Suburban,Graduate School,Married,No
8.017157042665605,90.0,Udon,26.0,0.5395784640163772,79929.00363434556,M,Suburban,Graduate School,Divorced,Yes
5.066334185104066,70.0,Mahasarakam,29.0,-0.36958701526480003,67187.61196853232,M,Urban,High School,Divorced,Yes
6.365027288135979,64.0,Mahasarakam,29.0,0.13649683940539892,69327.60943752862,M,Suburban,High School,Divorced,Yes
8.006074288473204,76.0,Udon,24.0,0.1632119247905945,69035.3480134857,M,Suburban,College,Divorced,
8.022675713133632,38.0,Udon,39.0,0.10419040289532766,50582.39693574714,F,Urban,,Single,No
5.938723535233543,83.0,Udon,19.0,0.2114736457607721,72643.85706917245,F,Suburban,High School,Single,Yes
6.429025205379748,62.0,Khon Kaen,22.0,0.27028970189725354,73837.16169283971,M,Urban,College,Divorced,Yes
6.253588022810083,42.0,Khon Kaen,19.0,-0.10613502401515365,66266.72894439679,F,Urban,College,Single,Yes
7.272350093951563,47.0,Mahasarakam,42.0,-0.0595603138413269,76501.9924309514,F,Urban,High School,Married,Yes
5.016526207434213,35.0,Khon Kaen,34.0,-1.0394873600227967,59785.758241994336,F,Suburban,High School,Married,No
4.3699422108735355,33.0,Mahasarakam,29.0,-0.9355935503449484,49097.285278410134,F,Suburban,High School,Married,No
5.155582960762044,67.0,Khon Kaen,,-0.18256476952310816,66982.27015067598,,Urban,Graduate School,Single,Yes
6.860420519405826,47.0,Mahasarakam,40.0,-0.2375758474951068,61440.32428733491,F,Rural,Graduate School,Married,No
4.950901506309195,43.0,Khon Kaen,38.0,-0.052237857530820386,56278.859204271765,M,Rural,High School,Married,No
7.6914562225414596,44.0,Khon Kaen,34.0,-0.8536559334528341,45250.43888815437,F,Urban,Graduate School,Divorced,Yes
8.308808605702314,63.0,Khon Kaen,28.0,0.6362139860027196,66059.41110555893,F,Rural,High School,Married,No
6.349313508750245,83.0,Udon,36.0,-0.3072435847885286,71073.12438258334,M,Suburban,High School,Divorced,Yes
6.168566224243677,49.0,Udon,31.0,-0.0313938655710122,55936.48595437041,M,Urban,College,Single,Yes
6.550741460609308,31.0,Mahasarakam,20.0,0.13195198687150167,50390.85405626644,,Rural,College,Divorced,No
5.990455218141049,49.0,Udon,38.0,-0.005746237476621008,75849.48985998584,F,Urban,College,Divorced,Yes
4.724177590367135,12.0,Udon,28.0,-0.3165682601346104,46940.71543885316,M,Suburban,High School,Single,No
4.778977893227694,72.0,Khon Kaen,37.0,,67468.2965219446,F,Urban,High School,Single,Yes
5.722028529654915,56.0,Mahasarakam,37.0,-0.3048191650219615,55699.300355461004,F,Urban,High School,Divorced,Yes
6.556537293405747,63.0,Udon,21.0,0.3359539050842574,75408.41240881995,F,Urban,Graduate School,Single,Yes
6.114229639321107,64.0,Udon,31.0,-0.9132439415049005,47227.66896380405,F,Rural,High School,Married,No
5.984890654328969,78.0,Mahasarakam,38.0,0.05898866924094909,71927.059128746,M,Urban,Graduate School,Single,Yes
5.948579465849669,57.0,Khon Kaen,48.0,-0.35528186242354365,62682.53236988447,F,Urban,College,Divorced,Yes
6.122938588538353,60.0,Udon,31.0,0.559081145863546,78938.86693600449,M,Rural,College,Married,
5.329377653736774,69.0,Khon Kaen,30.0,-0.3504067707545367,63574.056247416236,F,Urban,Graduate School,Divorced,Yes
7.6389123343687055,62.0,Khon Kaen,33.0,0.020787300894284932,73295.66789360045,M,Urban,College,Divorced,Yes
6.098558755037808,41.0,Khon Kaen,37.0,-0.22169765384031065,55238.22505286425,F,Rural,College,Married,No
6.790916491506089,60.0,Udon,36.0,-1.2299301723446752,58908.95051948919,F,Rural,Graduate School,Married,No
5.993143688077499,57.0,Udon,22.0,-0.25060601555281464,53264.06765820573,F,Urban,Graduate School,Single,Yes
6.143972164882257,74.0,Udon,39.0,-0.7204261877885524,60811.67694282142,M,Urban,Graduate School,Single,
2.23425850991176,63.0,Mahasarakam,31.0,-0.3630085439436379,64057.98748820518,F,Urban,Graduate School,Married,Yes
2.763948717520496,60.0,Udon,31.0,0.2646822127187488,73461.403875287,M,Suburban,College,Married,Yes
7.3339555729214245,38.0,Khon Kaen,21.0,-0.013672514736196073,68265.44060471407,M,Rural,,Married,No
6.095970294105584,69.0,Udon,30.0,0.5803977120956314,79226.92512519348,F,,High School,Single,Yes
6.583370387501679,80.0,Udon,36.0,0.10325213188637195,62810.83096454805,M,Rural,High School,Divorced,Yes
4.799475436461767,,Mahasarakam,18.0,0.20591849609155732,58472.817144569526,F,Rural,College,Married,No
5.731649971899962,66.0,Mahasarakam,20.0,0.10806740404273218,64437.484053545355,M,Urban,College,Divorced,Yes
4.922642967253105,68.0,Khon Kaen,18.0,0.7492174224467716,78978.3524797736,M,Rural,College,Single,No
6.1279757305103795,70.0,Mahasarakam,47.0,0.23128066866691566,70153.8563435783,M,Urban,College,Divorced,Yes
3.722091993494845,63.0,Mahasarakam,36.0,-0.15457071154505359,59944.927634619235,F,Suburban,High School,Single,Yes
8.376019430452512,42.0,Khon Kaen,24.0,-0.7259055564323857,58479.81871109149,M,Urban,College,Divorced,Yes
7.211468616125108,34.0,Mahasarakam,35.0,-0.3256988709506503,65009.58037504711,F,Urban,High School,Married,Yes
6.64793867822646,56.0,Mahasarakam,25.0,-0.24873965219678495,68539.1460589173,F,Suburban,High School,Single,Yes
5.790680481417185,80.0,Mahasarakam,24.0,0.3505156799431167,75854.69665125552,F,Suburban,College,Divorced,Yes
8.000971706216774,72.0,Khon Kaen,19.0,-0.10640561511360275,66444.97274862202,M,Urban,Graduate School,Divorced,Yes
7.682478523517673,74.0,Khon Kaen,30.0,-0.29546551663300213,66509.66633141898,M,Urban,High School,Single,Yes
5.8018707213290615,31.0,Udon,27.0,-0.2788162867874879,54366.397022936995,M,Urban,College,Single,Yes
6.218222459738942,69.0,Khon Kaen,36.0,0.4230788065493888,82024.98103759345,F,,College,Divorced,Yes
6.78474039730747,13.0,Khon Kaen,34.0,0.44071882921849337,47226.59658040559,M,Rural,College,Married,No
6.255001982900181,38.0,Khon Kaen,34.0,-0.1386949801840439,58029.221149587065,M,Suburban,High School,Married,Yes
4.525784901484842,52.0,Khon Kaen,40.0,-0.28834891003150837,63369.93831464676,F,Urban,High School,Single,Yes
4.589893816475107,58.0,Udon,27.0,-0.0694246191921605,67981.12196044096,F,Urban,Graduate School,Divorced,Yes
6.936754785719536,28.0,Mahasarakam,40.0,-0.5793922442820918,48996.46220882035,M,Suburban,College,Single,Yes
4.942384402419631,57.0,Udon,32.0,-0.0021234031430387157,67996.32786633408,F,Suburban,High School,Married,Yes
5.853799612163238,87.0,Mahasarakam,42.0,0.377375889075086,76075.47494293313,F,Suburban,High School,Divorced,
6.5687074843052695,61.0,Udon,34.0,-0.011603062307606216,75607.94891136412,M,Urban,College,Married,No
3.058115848293771,50.0,Mahasarakam,32.0,-0.46206482428769785,70652.36954357744,F,,High School,Divorced,Yes
4.29940298631865,61.0,Khon Kaen,34.0,-0.3308986526769587,63095.19619376186,F,Rural,High School,Single,No
7.232377287198788,74.0,Mahasarakam,22.0,0.3452395907310396,68892.19743874716,F,Rural,College,Single,Yes
7.134775122941871,66.0,Udon,33.0,-0.2678767595906156,71483.92829446605,M,Rural,College,Divorced,Yes
7.449039036789701,87.0,Khon Kaen,33.0,-0.4120491265097148,72747.65124565155,F,Urban,College,Single,Yes
5.0580116195630165,5.0,Mahasarakam,47.0,-0.378812860957038,55984.814341713674,F,Rural,Graduate School,Married,No
7.892553600168149,64.0,Mahasarakam,25.0,-0.33472153184264497,62114.91564700643,F,Suburban,College,Married,No
7.015541198167683,23.0,Khon Kaen,19.0,0.13592425673688813,47885.991511817556,M,Urban,High School,Divorced,No
6.524097940043067,27.0,Khon Kaen,26.0,0.2759890586602044,49289.885781620585,F,Rural,Graduate School,Married,No
4.770577324625755,56.0,Udon,22.0,-0.23914264091965914,67463.82662790602,M,Suburban,College,Divorced,Yes
4.949597880632903,105.0,Udon,30.0,-0.19192240463477148,80689.64053417297,F,Urban,Graduate School,Single,Yes
9.244414579526428,76.0,Udon,30.0,0.3576499761683801,82306.11531625346,M,,Graduate School,Single,Yes
6.434611013909934,55.0,Udon,28.0,-0.0837949984448274,67638.95350957604,M,Urban,Graduate School,Single,Yes
7.801785251444683,37.0,Khon Kaen,30.0,-0.4186625873796918,51230.82507119796,,Urban,High School,Single,Yes
7.371616623264822,51.0,Mahasarakam,28.0,0.1301400562176407,64744.5791698706,F,Suburban,High School,Divorced,Yes
5.626651442277425,54.0,Khon Kaen,29.0,-0.09049758818825637,69627.10908298363,M,Urban,Graduate School,Divorced,Yes
5.413745891415707,,Mahasarakam,39.0,-0.575421809605257,51363.282435994035,F,Urban,College,Divorced,Yes
7.291409658296264,40.0,Mahasarakam,32.0,-0.5648077974590942,58488.9437436584,M,Rural,Graduate School,Single,No
7.670672090410805,71.0,Mahasarakam,27.0,-0.5516177852371275,67997.91228520198,M,Suburban,Graduate School,Single,Yes
4.948478577051366,63.0,Udon,20.0,-0.0949968364995965,65589.42396770108,M,Urban,High School,Divorced,Yes
6.899384306602004,47.0,Udon,23.0,-0.12401553327597076,61817.25972042493,M,Urban,High School,Divorced,Yes
7.97550069340775,42.0,Udon,28.0,-0.3025959476776923,46592.13139293228,M,Rural,High School,Married,No
5.539320485148255,44.0,,37.0,-0.0484949591769564,69976.23555519675,M,Urban,College,Divorced,Yes
6.013742441247194,58.0,Mahasarakam,24.0,-0.14652743057487447,76728.12255488706,M,Urban,Graduate School,Divorced,Yes
7.808165973207988,63.0,Mahasarakam,32.0,-0.07818905068592075,68154.25541624438,F,Urban,High School,Divorced,Yes
7.375180140894971,20.0,Mahasarakam,26.0,-0.44609735788843496,54341.62703905394,F,Rural,College,Married,No
