Household Income,Money spending score,Gender,Marital Status,Children age,Time spending score
159374.21172702638,66.36137847670668,Male,Divorced,6,65.00378529783681
75499.59867258323,20.415153313230224,Male,Divorced,13,16.43983103357882
175676.68902548042,56.778057522219626,Female,Divorced,12,60.23093050357817
133275.29190290716,24.776477090837627,Male,Married,9,25.279366191825204
123730.80508538219,31.844618415576612,Female,Divorced,9,33.976961832794224
43530.49047713251,24.999328214545525,Female,Married,13,13.282507574477112
155967.47686181666,28.998078506773442,Female,Married,9,18.03495401852941
136313.92625721914,49.49655696647511,Male,Divorced,6,45.15937182554506
142814.28274588028,65.28000761267674,Female,Married,6,72.71837377789076
77436.99575651082,25.362019948615625,Male,Married,12,17.98822674330526
163542.56597163295,77.30239662705465,Female,Married,5,75.83671409190165
159905.10311788897,74.38370118407857,Male,Married,6,74.56512901896399
154727.84084157026,66.7163306817429,Female,Married,7,58.82625969853185
144408.58298866136,31.55387437901784,Male,Single,9,31.35320507888818
109912.65497656538,24.30587348169537,Female,Single,9,26.80998109176124
161038.14892926463,59.41617401090008,Female,Divorced,7,54.51785514351144
156554.01885849805,61.89183686999978,Male,Married,11,58.97613030262563
166397.03585318738,36.09524380254962,Male,Married,12,29.306300312370766
175966.890161555,44.63595202492974,Female,Married,12,48.70207166352039
177202.8740405648,39.06884541483075,Male,Single,12,43.273770215534014
57846.80066482093,29.543917296028766,Male,Married,13,31.601065366079514
179483.63762614963,45.56177803492644,Female,Divorced,11,53.526117405125355
172778.62617274444,35.30381997159545,Female,Married,11,29.438678404312157
111993.33991477502,27.21654929309033,Male,Married,8,33.226868312177906
164122.3753466687,57.05886145171259,Male,Divorced,11,51.65850698019109
136814.44566664056,16.525877435430885,Male,Married,8,19.95819753897845
74146.88060715457,24.07971222445853,Male,Single,13,21.762132042413775
134179.47146180645,78.72783160165315,Female,Divorced,7,80.2370065470644
174428.00440581428,52.71175946435278,Female,Married,12,54.32346105471359
131959.80466500914,29.69747779607607,Male,Married,9,30.053295693254125
129339.26147016133,18.187525261207075,Female,Single,8,25.05150648407436
82675.7848863592,26.70144714817568,Male,Divorced,14,28.49528250302223
48006.2797730194,37.390720367826,Female,Single,13,31.976920706632185
64338.25607494965,32.02221988600674,Male,Divorced,12,33.030265279202645
168187.09550172184,53.143884528090666,Female,Divorced,11,63.546641582222975
182433.90096035186,53.56441923919948,Female,Married,11,53.54692527236355
63974.96841111408,28.386625688386,Male,Married,13,30.742905048841152
158120.50640747574,73.36015841759594,Female,Single,7,80.19068680448284
158882.0791511655,70.17791229466401,Female,Divorced,6,69.3759831273487
58515.455933714795,46.793945361048074,Female,Married,12,48.18635519133837
143093.58744763164,72.01281872205848,Female,Divorced,7,64.63960350334585
138341.94904400865,76.67915133765855,Male,Single,7,93.64301094823375
194023.52653029966,65.72662708299677,Male,Divorced,13,69.35588798704256
168060.56851999875,43.25924139742162,Female,Married,11,35.99083777237863
160295.77163340544,47.439563771918785,Male,Single,12,45.90257340789857
172968.793266086,83.47306441237083,Male,Single,5,85.12946034893919
144105.47301256226,63.075060909930926,Female,Single,7,70.63066170294319
150829.30540884807,63.90401838361731,Male,Divorced,8,62.56211976207911
121815.21858286022,37.876957129167366,Female,Single,9,42.51201398967092
171859.99382074288,54.59967519329631,Female,Single,12,65.60198705537799
149639.66251032855,25.02964025095342,Male,Divorced,9,20.293583180106598
163847.43389282082,63.81077432184839,Female,Divorced,5,63.03391960525295
169749.52966114806,58.88514858114722,Female,Single,11,49.28570256993534
52483.20372847395,29.133705487768793,Male,Single,13,25.260439184914617
164701.1021869652,73.53115258955249,Female,Single,6,80.70291047586379
166805.60904234217,42.856219109831855,Male,Single,12,45.46215892085065
160707.12176724296,33.55989669662438,Male,Married,8,38.4893223706155
120913.55763248085,18.801194987265575,Male,Married,9,27.88901597510032
46507.56442088586,20.79479344318241,Female,Married,14,15.701557484489427
163441.82959261118,53.22255454677173,Male,Divorced,7,53.47878729529142
155592.3770619017,77.30215712268432,Male,Divorced,7,87.95042627478757
156895.39117219788,72.15845395975992,Male,Divorced,7,78.62260185933643
44351.65907287627,33.31424836151359,Male,Married,12,31.96559380717746
142696.4282976319,42.76788409435221,Female,Married,9,40.47837996191343
65535.46190349979,26.024062447185283,Male,Single,13,20.00475233211931
175127.21950493235,67.02685318130104,Male,Divorced,6,62.240302266661004
78486.55452844383,20.829924701138673,Male,Single,13,14.081810523889025
76867.94199618326,24.341064375350484,Female,Divorced,13,24.945393040133133
155502.84823215543,68.04655456339033,Male,Single,7,63.388722903114456
141416.6607390785,27.030908949388373,Male,Single,9,28.23242161294975
157359.7360639766,28.73773193525155,Female,Married,9,37.2120129306451
148275.2490894744,88.78747078536492,Male,Married,7,103.91809381634867
50090.914887718376,30.212975700117546,Male,Married,13,22.96977066290229
172800.75652638738,79.24713411907578,Female,Single,6,75.25745646681183
119603.83283422756,16.75868709499521,Male,Single,10,25.01054412475466
135951.42559525304,33.30814273626903,Male,Married,9,27.653998981452233
171753.2161021696,47.48728481318825,Male,Single,10,48.18976330417419
153564.56308462363,67.89088335677535,Female,Married,6,64.89453685772212
166902.2221046036,41.619721182201594,Male,Divorced,12,42.45143847679405
143859.53048162643,73.77963463770934,Male,Divorced,6,75.60405055588707
48356.93560603933,39.70961834129625,Female,Divorced,13,39.031408939356446
165649.51432243746,12.892657770457674,Male,Married,9,18.29486323449274
83813.85672591244,8.753575255491185,Female,Divorced,13,24.710433414691437
168372.0803430194,55.99367781100014,Female,Divorced,11,58.88347694437547
129835.25295674503,24.198512326528498,Female,Married,9,32.052901869238646
128678.94333922262,30.59825066886563,Male,Single,9,24.470506680212807
56251.72970044582,22.496774082801473,Female,Married,12,16.432696660659612
50999.50640297639,34.65531500342815,Female,Married,13,30.99027217228668
158413.29555396494,73.59059569018638,Female,Married,6,74.27170737610271
177598.77378042805,45.34163126180244,Female,Married,11,43.327060990623806
127048.8616908448,21.08920769658233,Male,Single,10,11.332664835767261
152545.6500363805,53.50705253540305,Female,Divorced,6,62.09389805602272
88198.63585358002,36.78368363607967,Female,Single,15,27.920274423750556
80042.62167972587,25.0362006192088,Male,Divorced,12,24.301194355711253
66469.78118446677,39.225080666291355,Female,Divorced,13,40.25454844207862
58386.33065274777,32.24000119676988,Female,Divorced,13,36.7470590291113
45413.18815692478,35.60575040378458,Female,Married,13,46.383664693584564
163900.74371714424,78.10312233460016,Female,Divorced,5,79.74032564132919
144479.7775708738,17.017446202152627,Female,Single,9,17.715128984208018
75089.87404060096,23.48861634139082,Female,Divorced,12,11.366381355162025
164674.54902577726,75.93355300026211,Male,Married,6,81.84191136190525
151050.74176594033,57.491379070677795,Male,Divorced,6,52.86981562487387
173435.59648541725,78.33485851015814,Female,Divorced,6,83.16954904401521
132152.42018030866,26.574021008498235,Male,Divorced,9,20.751271543950594
156087.65118424187,54.040744656456695,Male,Single,12,52.242631036715004
128226.01353819446,74.91966890285204,Male,Married,6,65.46244688942303
68789.94178547809,43.393176178811814,Male,Divorced,14,33.14255044992089
142172.6528538933,61.028651017497495,Female,Married,7,67.92185041941042
76973.37216619201,35.67739643349529,Female,Divorced,13,30.959675245379923
151005.3443121523,24.178111339200974,Female,Divorced,8,29.948801467062218
151999.47824861595,37.94770664057602,Male,Divorced,12,45.677883076680295
90503.27343109794,29.676709616739032,Female,Single,13,20.2062660071934
178535.1364679918,34.8675413541706,Female,Married,11,27.150741938668503
140975.5562214206,84.21386004443536,Male,Divorced,6,78.07771917848665
166338.3405136934,63.94252139897682,Male,Single,7,59.30865359504078
125516.4547074748,27.60587868235223,Female,Married,9,17.911831042668595
61957.91882461868,24.591877500278752,Male,Divorced,13,18.284719102818507
90668.2068681148,35.01501478821584,Male,Divorced,12,54.345251944517955
71220.57955902784,20.436387285170106,Female,Married,13,18.587324975040076
146129.18982793752,35.528460962270366,Female,Married,9,34.805669158103
56186.73984590816,18.79993091734002,Male,Divorced,12,22.862008863993033
138471.74730994,48.41544357564361,Female,Divorced,9,44.85370171626111
171701.88845412788,69.0778896195802,Male,Married,7,86.87828548360027
69945.0668751692,29.024079656344906,Female,Divorced,13,37.921099972458585
136843.61809675442,73.87654631823088,Female,Married,6,66.79233514892302
55513.655896209384,24.714021062931643,Male,Divorced,12,25.364633621219298
128582.40204678946,58.70750102261579,Female,Divorced,6,61.61814493592981
144136.77560031816,99.99999999999999,Male,Single,7,94.73928517545042
67440.6682857772,35.63068677288717,Female,Divorced,13,33.62854260896204
54485.72641110471,41.31723483357195,Male,Divorced,12,39.64459625038181
166335.65027662023,74.49631186930465,Female,Married,6,78.51822380962733
132220.2172407929,27.095751540540796,Male,Married,9,6.842904854437823
160916.62979848633,26.317472413200967,Male,Single,9,24.969815345290897
139720.26381119672,23.439802828030924,Male,Single,9,26.368063000141458
51098.757551764225,30.32366984706505,Male,Married,12,29.305246718560596
146931.66540654743,86.06381219314623,Male,Single,7,88.21272167257511
47464.7198166514,34.470231012989544,Female,Single,12,31.59008479755527
167315.71728916594,69.31162053850778,Male,Single,6,70.51902966297956
147410.34852752043,41.41877681263422,Male,Divorced,12,46.14913281874898
123875.28007917306,33.17308006949149,Male,Married,9,31.600593761460413
173532.42795805336,45.02154562027592,Female,Married,11,47.84101087292788
62352.87332353962,40.26578480191909,Female,Married,12,40.25015220386726
140937.9986214791,63.65440388162145,Male,Divorced,5,67.93323162425688
136828.7441930189,56.80315206819231,Female,Divorced,6,59.66423064845233
160186.19610440047,68.04558998196367,Female,Married,6,69.07043471606818
135411.52943923578,12.19273283833271,Female,Divorced,9,7.421640844434819
65757.00279599478,34.559210858805955,Male,Single,12,47.361827682000495
165734.57649435938,58.59890019044245,Female,Married,6,68.34276683321639
