Annual Income,Renew,Brand Loyalty,Sex,Location Code,Years with Company,Education Level,Online Activity,City,Marital Status,Years after high school graduation
32231.990783767713,Yes,1.04360088575576,M,Urban,6.0,College,7.7549225003671385,Osaka,Divorced,35.0
57107.15677818797,Yes,0.5000339134580866,F,Urban,5.0,Graduate School,4.117949041555667,Osaka,Divorced,24.0
51616.71110264458,Yes,0.8357828575644459,F,Urban,5.0,College,5.8995801237714875,,Single,
79782.22860050901,Yes,0.5609716901418904,F,Rural,6.0,,7.698506584850183,Osaka,Divorced,25.0
54212.0116713128,No,0.2609621888081871,F,Urban,3.0,High School,5.035719000904717,Osaka,Single,40.0
59227.78416951206,No,-0.23546380942326806,F,Rural,4.0,High School,4.376185781422319,Osaka,Married,44.0
32945.34590921599,,0.34041956435288323,F,Rural,3.0,College,7.579270135507109,Kyoto,Married,32.0
59463.029979468454,No,0.615051950135481,F,Suburban,5.0,College,5.233384638341109,Osaka,Single,26.0
50056.44025635763,No,0.26608135139785033,F,Rural,3.0,High School,7.780502872239827,Kyoto,Married,25.0
41721.03437613959,Yes,1.0300166365278534,F,Urban,6.0,High School,4.630071140481808,Kyoto,Divorced,33.0
47701.74221388594,No,-0.021896809735613282,F,Rural,6.0,High School,3.8167965977003706,Kyoto,Married,26.0
48606.9327453872,Yes,0.5552971389790762,F,Urban,5.0,Graduate School,4.97636517878957,Kyoto,Divorced,45.0
54476.64088538474,Yes,0.03612364942775603,M,Rural,4.0,College,1.9492388685910451,Osaka,Single,24.0
29357.901772134945,No,0.01404269379879608,M,Suburban,,College,5.182688054667956,Osaka,Single,35.0
45854.40774135403,Yes,-0.0033215688583625724,M,Urban,1.0,High School,2.2021525311120396,Kyoto,Single,36.0
56312.05963496952,Yes,0.04168376027284214,F,Rural,4.0,Graduate School,6.189419174098862,Kyoto,Divorced,26.0
37923.49891426702,Yes,0.4644399900571425,M,Urban,7.0,College,6.957964754469491,Kyoto,Divorced,27.0
42737.30168376737,Yes,-0.11013474379004995,M,Suburban,3.0,Graduate School,3.9290048687359214,Kyoto,Married,37.0
41092.84661489534,Yes,,M,Urban,5.0,College,4.766025739742989,Tokyo,Divorced,20.0
74492.30147026636,Yes,0.39528398488702116,F,Urban,3.0,High School,,Kyoto,Married,36.0
88648.64724099809,Yes,0.3090689866426745,F,Urban,5.0,College,6.692117916069083,Kyoto,Divorced,25.0
49039.789241064485,No,0.24190884244987443,M,Rural,5.0,Graduate School,3.940093504072337,Tokyo,Single,22.0
,No,0.49143988169631037,M,Suburban,4.0,High School,4.7232579483045125,Tokyo,Single,58.0
45325.5996128697,Yes,-0.04978119418669394,M,Urban,7.0,High School,5.650283400428714,,Single,19.0
38017.00520201212,No,-0.17021483248314007,M,Rural,4.0,Graduate School,5.871282765616444,Tokyo,Married,43.0
44557.39488968697,Yes,-0.32284126673662716,M,Urban,3.0,College,4.721303966651755,Osaka,Married,27.0
68853.74798871399,Yes,-0.3569076753830416,F,Urban,2.0,College,1.8846741659382928,Tokyo,Divorced,34.0
60583.72119524992,Yes,-0.2315073445932317,M,Urban,4.0,High School,4.861767482364261,Kyoto,Married,40.0
47749.06270370124,Yes,0.5746518075880866,M,Suburban,6.0,High School,6.567892143908658,,Single,26.0
61784.32716649772,Yes,-0.208935350859754,,Urban,5.0,High School,6.614997045520484,Kyoto,Single,43.0
57467.38342793739,Yes,0.21312694909796998,M,Urban,8.0,Graduate School,7.898117515844211,Kyoto,Single,34.0
69568.38469167484,Yes,0.4346318125534271,F,Suburban,4.0,Graduate School,4.612862399022717,Tokyo,Divorced,32.0
61860.55436039986,Yes,0.37733078295413625,M,Urban,2.0,High School,3.0718113553144697,Osaka,Divorced,17.0
38056.53947932859,No,-0.16121380303637123,M,Rural,3.0,College,6.625769276955081,Tokyo,Married,23.0
55591.09640321822,No,0.9840678644001503,M,Rural,4.0,,6.8851809616052115,Tokyo,Single,36.0
83122.65743271497,Yes,-0.2677696598058376,M,Urban,5.0,Graduate School,5.657242167384682,Tokyo,Single,33.0
52316.303010810385,No,0.055659272417527175,F,Rural,5.0,College,5.5409159724061965,Osaka,Married,16.0
66517.38907446538,Yes,0.14199053328378997,M,Urban,3.0,High School,5.435128569717413,Kyoto,Divorced,33.0
30120.340948828347,Yes,0.8282664710734737,F,Suburban,6.0,High School,6.666733507112867,Osaka,Divorced,36.0
68543.75638790967,Yes,0.06619642221680942,,Urban,3.0,High School,3.3311883537722453,Kyoto,Single,23.0
,Yes,-0.06652486297700219,M,Suburban,4.0,Graduate School,6.017798428268653,Kyoto,Single,41.0
62865.96163454906,Yes,-0.21033421789809553,F,Suburban,4.0,High School,3.9957202202450577,Kyoto,Divorced,19.0
57481.45517155327,Yes,0.5957692613250266,F,Suburban,7.0,High School,5.270656652204567,Tokyo,Divorced,10.0
38593.27799594359,No,0.9338447982045567,F,Rural,5.0,Graduate School,3.6844456813090583,Kyoto,Married,25.0
44337.866093291625,Yes,0.6139292593463029,F,Suburban,4.0,Graduate School,6.519478332359045,Osaka,Single,32.0
58133.380183630885,No,0.4996985852985857,M,Rural,5.0,High School,5.112316739830518,Osaka,Divorced,34.0
75562.71409601183,No,0.9397604195417002,M,Urban,5.0,College,3.5189421627654247,Kyoto,Married,25.0
63030.61368465,Yes,0.5755994245157204,F,Urban,4.0,Graduate School,3.8730208783052693,Osaka,Single,18.0
,No,0.058578195853874526,M,Suburban,3.0,Graduate School,5.871521899075646,Kyoto,Single,49.0
42637.94734289488,No,-0.2810665714917229,M,Suburban,6.0,High School,3.121038987823487,Osaka,Married,37.0
61969.15925069703,No,-0.38490538148631404,M,Rural,3.0,High School,6.119960182980617,Kyoto,Married,31.0
62423.508953465214,Yes,0.8564501452563082,M,Suburban,8.0,College,8.318234124672735,Tokyo,Divorced,25.0
33854.18971746416,Yes,1.226752647505725,F,Urban,3.0,College,2.351959948113991,Kyoto,Divorced,49.0
83453.47683722706,No,-0.3384288497074631,M,Rural,6.0,High School,3.0962791401711685,Kyoto,Married,28.0
50531.81580442941,Yes,0.7615472149113588,M,Urban,3.0,High School,4.3965241868885245,Kyoto,Married,21.0
38018.028285435925,Yes,0.7548141166724878,M,Suburban,6.0,Graduate School,6.854797298182448,Osaka,Single,38.0
61388.635624955816,Yes,-0.26448199930268596,M,Rural,5.0,High School,4.567406042693032,Osaka,Married,27.0
76324.87187908732,Yes,-0.1095191604245333,M,Suburban,5.0,High School,5.488842040587581,Tokyo,Divorced,24.0
60242.10903249371,No,0.7074688939776517,F,Rural,5.0,High School,5.335732021855868,,Divorced,31.0
51505.58231408389,No,-0.40889066597248214,M,Rural,4.0,College,3.986519386882018,Osaka,Married,33.0
61866.707982519954,Yes,1.5,F,Suburban,3.0,High School,4.55440301080943,Tokyo,Divorced,48.0
44348.07285100164,Yes,0.13871928073088086,F,Urban,3.0,College,6.0768250795266905,Tokyo,Married,23.0
61589.15890034695,Yes,0.3384150662927152,M,Rural,5.0,College,5.767938460647639,,Single,23.0
66797.35644886715,Yes,0.10055784610890996,F,Urban,5.0,High School,5.553943827354095,Tokyo,Single,15.0
33477.27542947608,No,0.11612179860358762,M,Suburban,4.0,College,5.571784568588851,Kyoto,Married,31.0
75340.29610519086,Yes,-0.28197872747377895,F,Suburban,3.0,High School,3.570867150395554,Osaka,,26.0
24487.163774298795,Yes,0.6891596243055083,M,Rural,6.0,Graduate School,6.846159747893422,Tokyo,Divorced,52.0
55237.66947268161,No,0.08676905646885759,F,Rural,4.0,College,4.801403973466055,Tokyo,Married,28.0
58198.56740617497,Yes,0.2974773255477068,M,Urban,5.0,College,5.350005851408843,Kyoto,Divorced,20.0
46956.242338361626,Yes,0.4904357074361809,F,Suburban,4.0,College,5.303649291132135,Kyoto,Divorced,40.0
39665.55476166153,No,0.4317235854321386,M,Rural,4.0,College,5.838161737614091,Tokyo,Married,32.0
75579.29485369065,Yes,0.03491554387444762,F,Urban,3.0,High School,4.004534400594857,,Single,34.0
40820.19512499088,Yes,0.10422238036647649,F,Urban,4.0,College,3.9035683391809544,Osaka,Single,26.0
50573.906480485326,Yes,0.09660778471556135,M,Urban,6.0,College,,Kyoto,Divorced,45.0
40092.837623703526,Yes,-0.28445874367982094,F,Urban,6.0,Graduate School,6.246945228911359,Kyoto,Single,33.0
72073.38170418271,Yes,1.0883431284151812,F,Rural,6.0,College,6.4143530885028746,Tokyo,Divorced,25.0
56212.87524207767,No,0.2013586951900427,F,Rural,4.0,High School,6.249197877519915,Tokyo,Married,45.0
61456.2274115744,Yes,-0.39881554855841916,F,Suburban,3.0,High School,2.68528076331902,Osaka,Single,26.0
52705.24591501983,Yes,0.051795944198870625,F,Suburban,5.0,College,3.908005137664665,Osaka,Divorced,17.0
49497.608276886145,No,0.301383537367625,M,Suburban,5.0,High School,4.818728740366907,Kyoto,Divorced,52.0
62967.03605054613,Yes,0.3102678344801124,M,Rural,5.0,College,5.528519268817924,Tokyo,Divorced,31.0
49646.588631349914,No,-0.18558037190229865,F,Rural,4.0,Graduate School,7.283090091816678,Kyoto,Married,47.0
56270.114046501694,Yes,0.031801540669531864,M,Rural,5.0,College,4.946018447317241,Osaka,Divorced,38.0
47336.844021794306,Yes,-0.3352512783433129,F,Urban,6.0,College,6.955088075996297,Kyoto,Divorced,26.0
56886.05749219854,No,0.43027891281670044,F,Suburban,3.0,High School,7.994874879248735,Kyoto,Single,44.0
33133.836791802765,Yes,0.4523658674394015,F,Suburban,7.0,College,7.060665546351592,Kyoto,Divorced,29.0
69367.8498688473,Yes,0.12199557838737685,M,Urban,6.0,High School,6.453056679826785,Osaka,Married,36.0
58247.03788949487,No,0.21957877285740057,M,Suburban,5.0,Graduate School,6.490030009959687,Kyoto,Married,30.0
37241.51512577086,No,0.19324659582627546,F,Rural,4.0,High School,5.870212446362468,Kyoto,Single,33.0
46121.007550433686,No,0.46793539621910324,F,Urban,3.0,High School,5.548730684249439,Osaka,Married,33.0
41180.47155896427,No,0.23464139936682332,F,Rural,4.0,Graduate School,4.459601004134648,Osaka,Single,35.0
69102.91719655259,No,0.22646577493826975,M,Suburban,4.0,High School,,Kyoto,Married,38.0
46013.272888409585,Yes,1.1649426889774301,F,Suburban,5.0,High School,7.475430077171797,Tokyo,Divorced,26.0
45201.117612429676,No,0.17513957913348183,M,Rural,6.0,Graduate School,4.0682615647857805,Osaka,Divorced,13.0
52746.73736164,Yes,0.1226255111416878,F,Urban,1.0,Graduate School,3.0381604290984474,Osaka,Single,23.0
64230.165419932935,No,0.3387224833253096,F,Rural,5.0,High School,5.157067431576451,Tokyo,Married,34.0
50867.66392348187,Yes,-1.089148038881671,,Suburban,7.0,Graduate School,6.8222880702778745,Kyoto,Divorced,26.0
39215.944311822605,Yes,0.07642138068102432,M,Suburban,4.0,College,4.733562539055561,Kyoto,Divorced,33.0
40935.86050127995,No,0.014896948929353976,M,Rural,4.0,College,4.4648925558533135,Tokyo,Married,27.0
54413.133418408004,No,0.044295498156905824,F,Rural,4.0,Graduate School,6.645489656448532,Kyoto,Single,38.0
43850.36135800487,No,0.269497785518817,F,Rural,3.0,Graduate School,6.224602826209017,Kyoto,Married,39.0
59930.55707409359,Yes,0.13275686973458528,M,Rural,4.0,College,4.196576143854603,Kyoto,Single,22.0
44869.60290178531,No,0.08342460411787947,M,Rural,4.0,Graduate School,5.545204256145462,Kyoto,Divorced,25.0
54522.49568039401,No,-0.1995556286877243,F,Suburban,6.0,Graduate School,2.774290188599604,Tokyo,Divorced,17.0
47602.61062787777,No,0.6155034078056769,M,Rural,5.0,Graduate School,5.743038602580754,Tokyo,Married,33.0
34271.321844440725,No,0.8328338489190206,M,Rural,5.0,Graduate School,3.708872827194712,Kyoto,Divorced,36.0
69109.4129167729,Yes,0.6081387872816313,F,Urban,2.0,Graduate School,2.806153855355279,Osaka,Divorced,39.0
67102.36658354203,Yes,-0.22425196646611534,F,Urban,2.0,College,3.7673603997531635,Kyoto,Married,39.0
48533.073775707664,,0.12289573661006961,F,Rural,5.0,Graduate School,6.520764603541473,Kyoto,Married,39.0
49727.15104443343,No,-0.06214525627122894,F,Rural,4.0,Graduate School,5.637416584530967,Kyoto,Married,36.0
42830.76371919263,No,0.738680587533049,M,Suburban,3.0,Graduate School,5.975325113120183,Tokyo,Single,32.0
51303.94887026338,No,-0.06088641665179981,F,Suburban,3.0,High School,3.9017230715056135,Tokyo,Divorced,26.0
23890.870854805737,Yes,-0.7127056928067349,F,Urban,4.0,Graduate School,5.402452992393542,Kyoto,Single,48.0
50641.2519518232,Yes,0.5906931979861154,F,Urban,4.0,High School,5.257676230689572,Osaka,Single,28.0
56079.53643394291,Yes,0.2998108255635269,M,Urban,3.0,High School,3.409667738141073,Osaka,Divorced,17.0
74601.57211924746,Yes,0.06180252187316021,F,Urban,5.0,High School,4.919190171494215,Tokyo,Divorced,
44143.13696293977,No,0.028420269589973485,M,Suburban,4.0,Graduate School,5.920085889694611,Tokyo,Married,41.0
42263.47033822679,Yes,0.41634244064374076,F,Rural,4.0,College,5.74277421664703,Kyoto,Divorced,17.0
,No,0.0666170315074627,F,Suburban,6.0,Graduate School,4.941900487665901,Kyoto,Single,41.0
56573.64848714862,No,-0.2662981533299303,M,Rural,3.0,College,4.7596722380541685,Osaka,Married,47.0
49730.09687192243,No,-0.47315010483136977,F,Suburban,5.0,Graduate School,4.43297018791334,Tokyo,Married,38.0
52701.673020152164,Yes,-0.6060180736726788,M,Urban,5.0,High School,5.285385476397775,Osaka,Single,26.0
67202.84523828981,Yes,0.2842719751672449,M,Urban,5.0,College,6.187774820266115,Kyoto,Divorced,34.0
45592.68668285007,No,-0.3416498033162758,F,Suburban,6.0,High School,4.16771992437523,Tokyo,Married,28.0
57510.74002220672,No,0.08185670214480088,F,Rural,5.0,College,4.649643224982235,Osaka,Married,43.0
50539.54752649027,Yes,-0.5356526549572174,F,Suburban,5.0,College,5.08496157270946,Osaka,Married,37.0
64579.63432643897,No,-0.06666188899480088,M,Rural,5.0,College,5.670235999530113,Osaka,Single,45.0
55718.64151222581,Yes,0.00997270784273721,F,Suburban,6.0,Graduate School,6.102527519835366,Kyoto,Divorced,46.0
39775.34295917885,Yes,0.46472549258375695,M,Suburban,2.0,Graduate School,3.4098125289130516,Kyoto,Single,30.0
73506.7101165829,No,-0.20453784781985257,F,Rural,4.0,High School,7.1707929239739965,Tokyo,Married,23.0
66151.42922854864,No,-0.01875529896377609,F,Rural,3.0,Graduate School,5.821545400414691,Tokyo,Single,19.0
53451.06834538003,Yes,0.4100052768288319,F,Suburban,,Graduate School,4.2614502515934065,Tokyo,Divorced,28.0
41084.25178411145,Yes,0.23729408406397262,M,Suburban,3.0,High School,3.845190180957676,Osaka,Married,23.0
50536.42127355287,No,1.0520082474686632,F,Rural,5.0,Graduate School,5.276565866813029,Osaka,Married,44.0
56625.65863482971,No,0.3710581256875174,M,Rural,5.0,Graduate School,5.25195645924301,Kyoto,Married,21.0
42524.69026249079,Yes,-0.7737931833434675,M,Urban,5.0,Graduate School,5.413968872069823,Kyoto,Divorced,29.0
71359.2509121872,No,0.6298377720673072,M,Suburban,,College,4.3355865839889045,Kyoto,Single,33.0
57027.738832803596,Yes,-0.5579386293973707,F,Suburban,3.0,College,4.543496232731218,Tokyo,Married,28.0
65606.23111236528,Yes,-0.23217990854348153,F,Urban,7.0,College,7.715492172264094,Kyoto,Divorced,44.0
55020.18238870504,Yes,-0.34056793934501417,M,Urban,2.0,High School,,Osaka,Married,35.0
68868.02469544411,Yes,-0.12813355983729124,M,Urban,4.0,College,4.315623586540276,Osaka,Divorced,32.0
55795.53943813894,No,-0.05197923118814271,F,Rural,5.0,High School,5.503168079749018,Osaka,Married,44.0
73211.51921564763,Yes,0.3577587655070645,M,Suburban,5.0,Graduate School,6.561271822784337,Osaka,Married,30.0
61116.455728591034,Yes,-0.1385740179390753,F,Urban,6.0,,6.898265973429355,Kyoto,Divorced,46.0
53070.38813371087,No,0.22371485426963147,F,Suburban,5.0,College,6.691167828608334,Kyoto,Married,24.0
84863.05455209402,No,0.044419859546879645,M,Suburban,4.0,College,6.160995961433624,Osaka,Married,41.0
,No,0.2722596089515599,F,Suburban,4.0,College,5.31433379002031,Kyoto,Married,32.0
53036.340516414515,Yes,0.7434887440835736,F,Suburban,4.0,High School,4.151716378749775,Kyoto,Single,26.0
64090.0361755464,No,0.4696218288254179,F,Urban,4.0,College,5.173662059227758,Tokyo,Single,25.0
37243.434681760016,No,0.7315642405990809,F,Suburban,6.0,High School,4.455784179226716,Kyoto,Single,33.0
54280.82181500046,Yes,0.4896055830364637,M,Rural,6.0,Graduate School,5.929846850283339,Osaka,Divorced,35.0
36141.855311961204,Yes,0.07429365911149623,M,Rural,6.0,College,6.153456322001228,Tokyo,Divorced,38.0
53137.01521412248,No,-0.5040985811498814,M,Urban,4.0,High School,5.898495022154089,Osaka,Married,17.0
68678.37049202184,Yes,0.01256080364007417,M,Urban,3.0,Graduate School,5.297367323457705,Kyoto,Divorced,42.0
66030.69201916829,Yes,-0.5072967382794843,F,Rural,6.0,Graduate School,6.3309690830495775,Osaka,Single,29.0
56392.62064112408,No,0.6801326705791619,F,Urban,4.0,College,5.495699690736119,Tokyo,Married,25.0
39547.97336407016,No,-0.06854516478934633,F,Urban,6.0,College,3.640766308062667,Kyoto,Married,40.0
49575.598020247475,No,-0.09013067091294152,M,Rural,5.0,High School,3.7982624129849825,Kyoto,Single,41.0
56074.293390151026,Yes,0.6119409425773388,F,Urban,4.0,High School,4.215448250416786,Kyoto,Single,47.0
51164.23261001457,Yes,-0.06895115444920497,M,Urban,5.0,Graduate School,5.194841952610012,Osaka,Single,
65239.62592650776,Yes,-0.12192817961601166,M,Rural,4.0,College,4.832769550407551,Kyoto,Single,29.0
41514.31785219215,,-0.2514313549810105,F,Urban,3.0,Graduate School,4.554504207522923,Kyoto,Divorced,22.0
56342.97592901382,No,0.7134031387808699,F,Suburban,5.0,High School,5.489910577236832,Kyoto,Divorced,30.0
35684.210060043,No,0.647429863803749,M,Rural,6.0,Graduate School,4.729196094804338,Kyoto,Divorced,30.0
46269.47340593906,Yes,-0.5749247146833052,M,Urban,3.0,College,6.20122068650771,Kyoto,Single,51.0
52199.07198679211,Yes,-0.022188090970259616,F,Rural,5.0,College,5.700771744910617,Osaka,Single,44.0
57736.39543487696,Yes,-0.07341085361487296,M,Urban,8.0,Graduate School,6.8113119186984,Kyoto,Single,34.0
53837.771845373514,No,0.16465256549930643,M,Rural,4.0,College,5.796613646258946,Kyoto,Divorced,37.0
91875.96624353778,Yes,0.7880654273087004,M,Suburban,4.0,Graduate School,6.000452178622713,Tokyo,Single,48.0
64111.141831437286,No,0.08816165558067385,M,Suburban,5.0,High School,4.002467544855108,Tokyo,Married,26.0
54739.801294520614,No,0.15802605116266322,M,Rural,5.0,Graduate School,6.423230298249797,Kyoto,Divorced,28.0
36020.94795143707,No,0.6810733582044609,M,Suburban,4.0,High School,1.685186798374326,Tokyo,Divorced,27.0
48678.01005469984,Yes,0.18760409838053216,M,Urban,4.0,Graduate School,5.806082839516982,Osaka,Divorced,32.0
52141.17912342062,Yes,-0.010215595882292483,F,Suburban,5.0,College,4.726237013577007,Osaka,Married,30.0
60405.010549564264,Yes,0.42531744508889663,F,Urban,5.0,High School,3.524642294020195,Osaka,Divorced,31.0
44565.13762303196,No,-0.0688363045406436,M,Suburban,5.0,High School,3.052356088881031,Tokyo,Married,34.0
61813.928549150696,No,-0.39716045587050264,F,Rural,5.0,Graduate School,6.288934199474956,Kyoto,Divorced,35.0
42100.48202268137,Yes,0.3118884591665013,F,Suburban,5.0,High School,4.835809859339054,Kyoto,Divorced,13.0
66900.66894335748,Yes,0.05920746295871848,M,Suburban,4.0,High School,2.57427214833435,Tokyo,Divorced,40.0
53026.16125056052,Yes,0.3663872661898585,M,Urban,3.0,High School,3.893154583785731,Tokyo,Divorced,30.0
49696.61733955357,Yes,0.09211200159736146,F,Rural,4.0,High School,3.6336471346396775,Osaka,Single,38.0
37730.24408596938,Yes,0.3438913952512471,F,Urban,6.0,Graduate School,7.2457804023769015,,Divorced,26.0
60740.04209335472,Yes,-0.22985047136174153,M,,3.0,High School,3.6005129639926663,Tokyo,Single,28.0
27614.01402733861,No,0.1024853335383673,M,Suburban,5.0,Graduate School,5.365326166859399,Kyoto,Married,32.0
46870.64758465361,Yes,0.51028502083611,M,Rural,5.0,High School,5.087006920887867,Tokyo,Divorced,27.0
62839.65811371709,Yes,0.23451829877150354,F,Urban,6.0,College,6.8125681310223785,Tokyo,Divorced,16.0
47691.70553464229,Yes,0.1252453910167744,F,Rural,5.0,High School,5.415193196386122,Kyoto,Divorced,40.0
49855.625874947116,Yes,0.8327852697797271,F,Urban,5.0,College,5.547031866124993,Osaka,Single,40.0
57563.70201939858,No,-0.3150338134620598,M,Suburban,4.0,Graduate School,5.167182117740119,Osaka,Single,47.0
60297.97553277713,Yes,0.44719338103951,M,Suburban,6.0,High School,6.294103085933829,Osaka,Divorced,42.0
43841.08636049804,Yes,0.6985925552898818,M,Urban,3.0,College,4.418071463712055,Osaka,,25.0
44705.492356461094,Yes,0.3720232648328106,M,Urban,7.0,High School,7.05824738859743,Osaka,Single,34.0
55072.9557959149,Yes,-0.4613185474986319,F,Rural,5.0,Graduate School,4.896234880596592,Osaka,Single,20.0
60464.25509359231,Yes,-0.49735449542287846,F,Urban,5.0,College,,Osaka,Divorced,25.0
54727.250895385536,Yes,0.22991923797266012,M,Urban,4.0,College,6.828067341188451,Tokyo,Single,35.0
29129.58225830903,Yes,-0.7808977829407352,M,Suburban,6.0,College,5.6524865875878625,Osaka,Divorced,34.0
45210.162866089384,Yes,-0.1151572253318287,F,Urban,8.0,Graduate School,5.981772439591622,Osaka,Divorced,30.0
55598.687933940804,No,0.5535058250146646,M,Rural,7.0,,5.563972660057555,Tokyo,Divorced,34.0
48750.60169441671,Yes,0.8235103073299476,F,Urban,4.0,High School,7.3673736512261065,Kyoto,Divorced,37.0
35589.27563775699,Yes,-0.22692740877862483,M,Urban,2.0,,4.204467199028497,Tokyo,Divorced,36.0
59190.91044587092,Yes,-0.34102979626230523,F,,5.0,Graduate School,6.079683309590451,Osaka,Divorced,33.0
80784.53153848022,No,0.8880503538993286,M,Rural,5.0,High School,4.398727981529668,Kyoto,Married,29.0
60364.60444835394,Yes,-0.3926906583493833,M,,,College,3.0946865285900054,Kyoto,Divorced,25.0
55471.36476877593,Yes,0.7301977535500469,M,Suburban,3.0,High School,4.2959082136169044,Osaka,Single,34.0
74521.03428729928,No,1.1960617568813312,M,Rural,4.0,College,4.624750731070974,Tokyo,Married,9.0
63925.51820600017,Yes,0.6971418187054323,M,Urban,3.0,High School,4.537579560201701,Tokyo,Single,26.0
58159.32252674848,Yes,-0.2849318934375702,F,Suburban,4.0,Graduate School,4.423559030738199,Kyoto,Married,41.0
46532.742576169854,No,-0.19776310011889536,M,Urban,5.0,High School,4.9098833001867535,Osaka,Married,42.0
57887.689460365626,Yes,0.47059846336765665,M,Urban,6.0,College,6.567561028130616,Osaka,Divorced,32.0
81331.89103503461,No,0.3885098033631051,M,Suburban,3.0,High School,5.92587068264846,Tokyo,Divorced,46.0
38927.25607477414,No,0.3155567982487395,M,Rural,5.0,Graduate School,5.268294562803074,Osaka,Divorced,24.0
74583.40989816873,No,0.020343857440874663,F,Rural,5.0,College,5.066235392514003,Kyoto,Married,28.0
72016.94914675847,No,0.2430921138621751,M,Rural,4.0,College,5.643963663488754,Osaka,Divorced,44.0
52443.03839990216,Yes,0.17571419449654496,F,Urban,3.0,Graduate School,3.9254697911392427,Osaka,Divorced,39.0
76564.4641488514,No,0.5884940402594558,F,Rural,3.0,Graduate School,5.310039288257434,Tokyo,Married,38.0
50575.40464487215,No,0.348866920346111,M,Rural,5.0,College,4.622630094405003,Osaka,Single,36.0
45680.38735876481,Yes,0.22874552043465013,M,Suburban,6.0,High School,5.645426748557353,Osaka,Divorced,32.0
40975.711523437145,Yes,0.4150777539668386,F,Urban,2.0,College,,Kyoto,Married,34.0
71638.57167512603,Yes,0.8152076498500315,F,Urban,4.0,College,,Tokyo,Single,31.0
56154.554097134154,Yes,-0.3553059952614753,F,Urban,4.0,High School,3.953168173031573,Kyoto,Divorced,19.0
33743.38902325348,No,-0.7437114459052482,F,Suburban,6.0,College,3.7109967637664716,Tokyo,Married,41.0
43460.10537259218,Yes,-0.13967905224893362,M,Urban,8.0,Graduate School,9.001676592140992,Tokyo,Divorced,27.0
62082.078681240535,Yes,-0.6097714733483515,M,Suburban,4.0,College,4.855340440781192,Tokyo,Married,40.0
43313.986024784055,Yes,-0.2652572029821597,,Rural,6.0,High School,4.57676858851409,Kyoto,Divorced,44.0
69252.7652083302,No,0.45085146536602705,F,Rural,5.0,College,5.746511004695163,Kyoto,Married,24.0
67406.01928921608,No,0.1145483148445153,F,Rural,5.0,Graduate School,5.027821656603153,Tokyo,Married,46.0
62813.52833186711,Yes,-0.05914802965455407,F,Urban,6.0,Graduate School,6.479226642069581,Tokyo,Married,19.0
86086.50364117659,Yes,0.22533339316124706,M,Urban,5.0,College,4.562498983597362,Kyoto,Divorced,36.0
55417.154295655666,No,0.6682052214666223,F,Suburban,5.0,College,5.360131360227326,Osaka,Married,36.0
71603.13809706812,Yes,-0.23619871634029727,M,Urban,4.0,High School,5.035757613826683,Kyoto,Single,24.0
65068.50080907501,No,-0.396982931115893,M,Rural,4.0,College,5.699628806669802,Osaka,Married,19.0
17325.78833424334,Yes,-0.1362786047039179,M,Urban,6.0,College,8.063531515602454,Osaka,Divorced,36.0
52257.93224387652,Yes,0.3693335795490763,M,Urban,6.0,Graduate School,6.384332318006155,Osaka,Single,35.0
54359.63148851324,Yes,0.373362311491385,M,Rural,6.0,High School,6.093236727531774,Kyoto,Married,28.0
46641.80356678499,Yes,-0.5570472275325524,M,Suburban,6.0,High School,6.684854903122481,Kyoto,Divorced,38.0
67921.80521231574,No,0.015286122601367969,F,Rural,2.0,Graduate School,7.432390206237546,Kyoto,Single,31.0
41036.1034914511,Yes,0.5309432896313402,M,Urban,3.0,High School,,Tokyo,Divorced,18.0
68246.6900653278,Yes,-0.7226854290688101,,Urban,5.0,High School,7.267800798787104,Kyoto,Single,28.0
66387.58934326826,Yes,-0.1717143271524218,M,Urban,2.0,College,3.741758177730543,Kyoto,Married,37.0
35559.01812283909,Yes,-0.3592786969677765,F,Urban,5.0,High School,4.57800872054458,Kyoto,Divorced,41.0
48627.27253228297,No,-0.07085023785152589,M,Suburban,5.0,College,4.482913487816822,Osaka,Married,35.0
51415.917547312354,Yes,-0.09113852087433966,M,Suburban,4.0,Graduate School,4.064809752550543,Osaka,Divorced,27.0
64616.95620050499,Yes,0.8957093046517786,F,Suburban,7.0,College,7.3112723384498,Kyoto,Single,42.0
54806.407778723755,Yes,-0.31370635811553443,M,Urban,5.0,Graduate School,6.986621334142704,Kyoto,Divorced,34.0
29330.29992615152,No,0.7440669059025816,F,Suburban,5.0,Graduate School,5.786650845527593,Kyoto,Married,33.0
48660.824432388836,Yes,0.19794622401469622,F,Urban,3.0,College,4.568639635753244,Osaka,Single,34.0
52433.427966323565,No,-0.07282700273313528,F,Suburban,3.0,College,9.123429197565896,Kyoto,Single,38.0
39589.53143553486,Yes,-0.4086199131605882,,Urban,4.0,Graduate School,4.483937696891044,Osaka,Single,27.0
62658.594736601415,No,-0.03483974166937731,M,Rural,3.0,High School,5.63479504650263,Osaka,Married,44.0
68578.3470734001,Yes,0.2534286260416668,F,Suburban,3.0,High School,5.2226794819228735,Osaka,Divorced,32.0
73834.54310233245,No,0.2708958213852898,F,Rural,4.0,Graduate School,5.588134661296273,Kyoto,Single,48.0
59908.88345678771,Yes,0.3814059025631359,M,Urban,3.0,Graduate School,5.287486178700962,Osaka,Married,33.0
