Season,product_quality,competitor_pricing,brand_image,Sales,promotion_effectiveness,financial_circumstances,demographic_factors,consumer_confidence,sales_channel,advertising_spend
,5.036359423737213,58496.664962693445,0.26642170251624403,7053.281865191329,,-0.7596956681767592,2,0.056984449610801076,Call center,4733.296658603893
Winter,2.9595083148757206,23372.191689778156,-1.0120601872893833,4577.760393992303,-1.6137052759578645,0.5829065046929809,0,-1.0049692612011971,Call center,5497.722303323291
Summer,5.751076095339215,63026.13681250481,0.5625039399911815,7425.695950859371,0.9831951400883643,-0.35379618665439916,2,1.5500726894431216,Call center,4671.0813720870165
Summer,6.045924608650038,40473.074560616136,0.44821652696252257,2596.7720600342423,-0.878512397392026,0.9815765612559022,1,-0.8903828693580687,Web,6600.786479224398
,6.9539250315649435,42772.06895046268,-0.8091601681337451,2442.816907960092,,-0.7403429918600907,0,-1.1596342836272666,Web,3328.389981928472
Spring,4.267728084045334,62018.84803795252,0.08172753474696255,3816.907324923026,0.2889093856247972,-0.6212218147011512,2,-0.42951334294344534,Web,5113.399574730606
Winter,4.616556492432784,74027.21083123072,1.4176603599227822,6175.667572050895,0.12615790736303537,-0.6894339264138043,0,-0.06363246048176147,Agent,4706.94420048304
Autumn,5.862475805408259,53283.36857014121,0.2087756558122208,5010.153005635704,1.637089439117335,-1.1154274686922212,0,-1.2008632954959302,Call center,5671.139159637626
Spring,7.134172362579818,61641.00343035155,-2.4594536959973246,5721.290053152742,2.2813504589282196,-0.1977152313441677,2,0.9735360690317089,Call center,6334.799910107597
,6.4988676255547695,45658.55484483826,-0.549554687583048,4566.284547964513,,1.022485210579805,1,0.6571836590839096,Call center,3825.233906845998
,5.170505213608109,54925.891335965614,-1.298029130682277,3431.708000830693,,0.90101571618696,2,-0.6284674209851483,Call center,2459.6025718016804
Winter,6.222063980924572,52415.96552636654,-1.0528922767482614,3696.1428035999575,-1.528668816003127,-0.37861913894133725,2,-0.2414398681595644,Call center,3549.049855517313
Spring,4.850816226846747,48928.23544751012,-1.033933216542477,4703.717516793996,-1.3621025082562017,-0.663821155240745,0,0.8418967811159817,Call center,3836.151115572777
Spring,4.564529191463394,49228.64979908188,-0.2488033862460801,6512.835907412553,1.397302603345397,-0.023634208127186192,1,0.46540847539673685,Agent,3752.3132614392116
,1.9211863975655192,47556.613662393276,-0.551657071603479,5066.373522565321,,-0.15220194415610205,0,-0.5695034863217777,Call center,5535.394815168656
Autumn,5.556829627030689,54692.13527242891,-0.2444429401131279,6307.457297428855,0.11103159803966033,0.3880634659046752,0,0.7650392292459842,Call center,5854.01986646513
Autumn,5.378154861200838,72382.52878894068,0.10032450402452717,7456.478420663729,2.040740778009364,1.0302296103555193,0,-0.663878306533329,Call center,7077.372628732448
Autumn,5.93362039098942,57521.47206801822,0.05578188791492993,6018.093371742209,0.09121408661983778,-0.15329571571599288,1,1.1466679753233713,Call center,4095.6715762757417
Winter,5.847738245177871,64382.35001036232,2.815238929690268,7617.747792028957,-0.1268897323594465,-0.18786723158533072,1,0.5127187549257125,Call center,2479.3040497522156
Autumn,4.856602144539723,60251.77407587124,-0.15188435050742669,6272.202721475715,0.18751515862818557,-0.34596556916943305,2,-0.26699131892729233,Agent,5099.819154769209
Summer,3.112591406973161,63830.42463163146,0.6267204926631867,6569.833688149341,-0.2525280865268794,1.2409860390444662,0,0.4676349714192261,Call center,7698.998061357974
Winter,5.236721329880719,33286.65356792027,0.5864326318747209,6672.519076755381,-0.4843899847349145,1.3007726612663815,0,0.914085773088131,Agent,4142.67765571379
Spring,8.404089922659026,63890.464149592466,0.8737332157835277,4397.304596437486,-2.4681087546227882,0.23678084636716548,0,-0.01642723951809912,Agent,4526.397904493946
Summer,7.4641614225913475,57757.38262426457,-0.16934510076842932,5024.757076408236,-0.03604725427482631,0.56149627350962,2,-0.21669759053035145,Call center,6005.716620123158
,5.18506641019374,47246.836080657944,0.22308617741295747,6412.446387773874,,0.31475797703874814,1,0.1419713043404508,Web,6339.097952203716
Winter,5.687285338363352,45054.779440762715,1.2703072026684041,5472.140521363748,-0.31034293507009125,0.21447969723770927,1,0.016068153959127147,Call center,5711.634742019776
Winter,7.2233269963757305,38160.282685299404,0.07513622157916747,3846.249749950811,0.5929455169562827,1.0100819372773768,2,-1.4579687526886835,Call center,4108.163399910282
Winter,5.439053742093612,54960.44753400755,-0.29496516792999944,6450.076065484917,1.4981527913643518,1.344226763967953,2,-0.7323911369356793,Call center,2854.5667664590574
Summer,3.879519803814381,63677.46474403636,0.4747203740047921,5248.291674050141,-0.9006795148955464,-0.991782436619444,0,-0.5461748930901165,Web,4632.862644396245
Summer,2.74486134444389,74081.37630340495,-1.9466980253573243,6412.921843848504,1.5080043082578223,1.7796189963539477,0,0.24618112121831148,Agent,5030.03955394812
Autumn,5.451515758490249,67123.1705807076,-1.4639733919317157,5295.47907197647,-0.7748948068033159,0.025848464127203395,0,0.4709443761262417,Agent,2232.1259459184053
Autumn,2.7721444199670557,20111.36550346943,-0.9141223680485134,6517.510223331111,-0.39005609145685893,1.443648364673238,2,-0.25015855067095655,Call center,6526.160845850701
Summer,3.80193345123385,71823.67051244438,1.255380942502783,5669.379843817503,0.6957813612997583,-0.11354494366605179,2,0.5411951162353903,Call center,4417.849657362024
Summer,5.6617095326672935,59512.44801564062,-0.2980900864740766,7075.728901504096,0.39967025202092654,-0.6980880845360424,0,1.6502405017749655,Agent,4424.653967918783
Summer,4.011060655268152,64684.040753584435,-0.6152753099884625,4440.040899129941,1.0771676787680653,-0.11358219851394794,0,-0.8641414536367543,Agent,3243.0812171192465
Spring,3.9680793439004036,68396.7308540761,-0.18425819434606633,6678.922814362922,-1.7293494312715207,-0.148930396325121,1,0.8720431147362486,Call center,6298.425937930117
Summer,2.5041097344362044,77120.07281728441,-0.9301857381024341,5139.708041665261,0.8077294752144215,-1.6377609544418115,1,-0.17383869534588797,Call center,7450.593998075177
Winter,3.2262857791411337,42358.2897594385,0.42490049042712075,4795.958525959921,-0.5720291438019947,-0.4636245609771743,1,0.6949009868531381,Call center,7792.28417585143
Summer,5.915147890708232,50220.843651512434,-0.2123820630824502,6734.003632828961,0.9123224273377951,1.0282272691223542,1,0.5247538479729104,Agent,6604.353071353648
Winter,3.1242597716794336,70145.039338414,1.5074375835624858,4900.259887610754,-0.39254698032971047,0.16294359220218624,1,-1.6032995412764308,Call center,6409.5200948653755
Winter,5.096860636556565,62040.738020993675,-0.9250316526626922,4214.73387542696,-0.5759919754694027,-0.9428500902517778,0,-0.5692457576291514,Call center,4740.03847002802
,4.927253543697643,76315.75674860977,0.14796612086949595,5434.183270679486,,-1.150959023674915,2,-1.7832375710691681,Call center,5940.3931845492
,3.8655786594280213,39231.00532763818,-0.39327996355343614,4582.038358687444,,1.489208095732943,2,0.02987313692742874,Web,6322.799360488581
Winter,6.328318180615003,51919.54173695504,-1.1320891768768353,6362.56813000735,1.5125176424810296,-0.3848857389318555,2,0.2949200960456236,Agent,6798.719999979126
Autumn,5.418295197930438,62398.128627642574,0.06603097445695987,3910.6702756480536,-0.8219016094402265,0.503927137104118,1,-1.095688892030311,Web,4499.923295805285
Spring,4.788074827140111,33029.311332909965,-0.914574260406313,3290.3001511578022,-1.8797750120851475,1.1705996128842306,1,-2.243133662622664,Web,5017.02952541481
Spring,5.488716088306637,39809.81103420943,2.347368101523255,9159.713455053341,0.9629191186710555,-0.39519842195904487,2,2.31644932941578,Web,3102.4412429142562
Autumn,7.163395670245032,52579.69589730007,0.2402426370619331,6466.431217843074,1.8385263258999571,0.6652667726168678,0,0.18446772122309718,Call center,5933.461333517583
Autumn,4.928735010300959,18135.852482473965,0.6074150588638336,6722.933694809708,2.8396306796547917,0.7532744599257815,2,0.23527608502754804,Call center,3433.1126650258893
Spring,3.290162404185525,50998.32511662418,1.9272451661387546,5082.011629703366,-0.7498098564066775,1.5763163893981473,1,-0.38712105725913715,Web,5855.209463191758
Spring,5.594903585702633,58161.206999163776,1.1873718795735266,3701.1348145559255,-0.5992742717278029,1.8887167134377505,1,0.6407688901148875,Call center,8229.504034411326
Winter,3.7786333024839145,63557.15615033984,0.035641542675639126,4076.8661153524995,0.3486144953977622,0.8058651840942992,2,-0.39228872450881147,Web,5225.871332382932
Spring,4.582821937286819,68965.06872223469,-0.3199654312957905,5240.491863247261,1.8639748536097303,0.5925623628014305,1,0.518105721222796,Call center,6584.649688315418
Spring,6.211910115941672,29668.217712250073,-0.3269525137437545,5630.856902430834,1.0782121920359065,-0.41248357858980317,0,0.16391242656042337,Call center,5102.70154730652
Winter,5.4612202531069265,54120.19299519418,1.187615900078835,6073.879854132306,0.5296291276776958,-1.4370888760336054,0,0.3565504925215035,Call center,4590.899791410907
Winter,4.5289236649339015,63710.765948893895,1.3531273759461042,4909.905102522512,-1.0968966840664605,1.3133653867341262,1,-1.0875412499794015,Agent,4258.982528869281
Winter,4.473088195001608,51904.3540084148,-1.3987968458629207,5313.808148536857,1.1456905584763064,-1.666899854336783,1,0.08512165592144437,Call center,3965.0897494303563
Autumn,7.155201876608887,52787.78559718775,3.0393230364623207,6740.994483596629,1.7292704972501418,-1.0669955352074514,1,-1.2904634258246794,Call center,4839.770448216268
Spring,3.5038714289252377,66600.90145538539,-0.40127690943850863,7108.455045582191,1.177029257980598,-0.5086173073284801,1,1.3375036340303408,Call center,7796.936873177752
,5.414012443736124,67029.26874689884,-0.6406485484813202,3605.557807160312,,1.2778053515759482,2,-1.3650810640122464,Web,3412.282170756773
Summer,4.833476502116649,56098.20424573334,2.4799584560310954,5602.956752850869,-0.23486074902481907,1.8899352241249743,2,1.227954977059686,Call center,5381.629523372506
Summer,2.143356555023626,68523.73401125995,1.1949033636537265,7554.263013116215,0.4554416302698961,0.5975745123447167,0,2.0545761633340356,Web,9305.118390094467
Spring,5.573054024001911,56991.69890243179,0.33640025489437714,6343.164898119166,1.6833683212258215,1.3724340505152652,1,-0.43390128153971846,Call center,6624.821472493289
Autumn,5.354400151308049,58294.26666887687,-0.6574974177466149,5361.479015307036,-1.8363448620540361,-0.7730238970515901,0,1.3780788690987384,Agent,5646.579654229437
Summer,4.637864994747286,54390.66008778353,-0.7289479736867988,4866.351083142157,-1.38250738631137,-2.4339294325220804,0,0.09201983967943912,Call center,5618.288503917513
Winter,4.524755228338133,63279.43657094753,0.8292739852672582,5821.905945860461,0.22935378610898083,-0.663077548729478,2,-0.7503962163825939,Call center,4435.49193662149
Summer,7.2079466967305965,49925.67051343666,-0.33234431531824177,4784.628245567739,-0.600056333019945,1.0878607814215269,1,0.24450970566623972,Call center,4415.742823744062
Winter,5.9153354682914046,42037.88008364896,0.019724148257774247,5171.808593217346,-0.910106692743556,-0.530483838694358,1,0.5814775155987321,Call center,5550.89706225717
Summer,4.864377043807061,43658.199416062336,0.12430012504020893,4797.0088298127985,-1.199710691264947,0.12038892551366062,0,0.15369130154404675,Call center,4890.372576835102
Winter,5.92656986288869,37230.347868502606,0.31815908032179,5016.384136322135,0.07484154302477622,-0.09382442732959673,2,-0.08838517706116134,Call center,6307.04282650077
Spring,3.523857980710876,42181.571577908944,0.3834494275591294,5417.7578760206,0.7611157915726829,0.6658737479519545,0,-1.4036796734902006,Web,5145.426050814654
Autumn,3.7468196943295546,38172.190697502294,0.740303702004031,4404.752432302848,-0.8419676931553439,0.14991179481970404,2,-0.7180902797409261,Call center,3431.2073798242127
Autumn,5.3548533600703445,65922.96995963776,0.657273189264157,5958.6568201718355,-0.7413633509827858,-0.1303721420750527,0,0.8122454736046674,Web,3296.7096231789164
Summer,4.403419050469303,56765.152607355376,-1.871214470291104,3375.0193818002017,1.0913151456574015,-0.12486428189897315,1,-1.8978477084326302,Call center,5765.166242456155
Summer,5.059288928972888,51946.969759527914,2.04211464934562,4237.532674507579,-0.9340204281556583,1.4230513366056574,0,-0.7657199912068382,Call center,4068.988953981794
Winter,2.243248759292254,69167.34280641936,-1.666422256454009,4561.986248562961,0.6342545405205963,-0.5582377210901125,0,0.4082045394326091,Web,3724.63060004381
Autumn,4.2127194371153,70374.67520000188,-0.9659761611540841,4848.0780802382615,-1.578820129150182,-0.3991270017525987,1,0.19359920777599074,Call center,5282.071455776048
Winter,7.045820720139509,80362.23676043208,0.19338809803841356,4327.72642194447,-0.6573937090474585,-2.007569691959492,0,0.8578094435730627,Call center,5473.972590802739
Summer,6.3224549798293035,65465.355135624624,-1.219020904692103,5329.509543502831,3.1304883405782835,0.2259307172993217,1,0.2592119621840355,Call center,2647.627046863594
Winter,5.195572661305725,44072.57071616691,1.952236660941331,7155.154493194428,-0.08829556731118374,0.0015560973853323288,2,0.22367640938152816,Agent,6748.608068671817
Autumn,2.8914719401536395,66280.08129949927,0.7087145979864432,5649.768678027307,-0.4351076740748402,0.6824726280860827,1,-0.14264153148764755,Call center,3376.496987785403
Winter,2.4989310147360486,69102.49669730778,0.24871560282199234,4758.475404866497,0.5213426530900763,1.292291471053912,0,-0.1564633055849636,Call center,3801.379548574605
Summer,5.031199903138403,53520.00170816541,1.2160970997587124,5625.980721884092,-0.38380414568397525,-0.7684016856725504,0,-0.6674337838058443,Call center,4810.043278657545
Spring,4.468051896248835,65649.19087520537,0.6756126738463041,4292.989422341125,0.5147358750751314,-2.959848920277943,0,-0.6701404335310255,Call center,3560.701823007099
Winter,5.172236165748027,63136.17355145678,-2.0492624640163153,3242.485830399145,-0.6747118760004222,-0.08186151770831299,0,-0.8174101612377507,Agent,6138.196245108351
Autumn,4.445876192537128,84118.95187158798,-1.5561485293696857,5676.814459036123,-1.6268168675980854,1.2744340401933336,1,1.5958883132852753,Call center,6047.547177944575
Winter,5.464138705336092,59940.238983861156,-1.6097770391959403,3882.239351131796,-1.762822788981263,0.35358081225506,2,0.059911876356763955,Web,6044.950196905944
Summer,1.6166525452658136,57882.57000922535,-0.785626780242793,6387.690019575934,1.025152414560388,-0.984560376019857,2,-0.27637421884861973,Call center,6588.938132505591
Summer,4.293590302469681,55877.68367705911,1.3780946544644541,6765.324074697637,-1.7350790647811196,0.08438840169705943,0,1.2902519175515608,Call center,3824.7893759085146
Spring,6.153239459605103,79045.30304602644,0.4869785021899096,5401.6682027646175,1.7412830009295308,-2.15700298207806,0,-0.40091341842662914,Call center,2881.38839028925
Winter,3.6771162884752746,72590.59201425922,0.470977893953395,7082.588967267422,-1.2573748738328836,-0.15367866285897774,1,0.1725643777083854,Agent,2663.744744265353
Spring,5.484859877054697,33359.10748711253,-0.7121063649483228,6418.510339827155,1.401252906446957,-0.7608500117193954,0,-0.530961911986997,Agent,4305.725039453857
Summer,4.87474982655294,73210.65824326579,0.22009167444629774,5826.493295191311,-1.2246194711021443,0.5986089091801422,0,-0.42315166258336767,Call center,2784.5689877634095
Spring,4.55194135301599,50292.797111201886,-0.20452473387660788,7100.8766480402655,0.6968789617676879,-0.6994934148282156,1,1.6126443542546014,Call center,6232.990099658322
Winter,4.3517097548310115,56312.015690097236,0.37940388041432604,4023.6834472331793,-0.4241162813018537,0.9506718345918531,1,0.04072900649463892,Call center,5807.742400523113
Summer,3.7801807419816233,43772.73417910928,1.5257458694988004,4007.420094697739,-1.266946269304128,-0.7641840669642901,1,-0.06574397527226765,Call center,3542.998795375794
Autumn,4.101608547145845,57408.60231654342,1.5804521108570848,6669.847138405523,1.9531609258664242,0.1695836406480935,2,-1.0460768992554639,Call center,6987.731763276967
Autumn,2.3571042507999755,73311.41591564324,-0.5713102312218787,4614.591953480642,-0.5917181179489504,1.226710037074543,1,0.1306638890168044,Call center,4873.492593543564
Spring,5.549967945959206,49072.220685741995,-0.18212547328541237,4094.093933234885,-1.0800464201125066,-0.2063176616473289,2,-1.6573441616938565,Call center,7475.874151382298
Summer,4.121660464889421,55820.752948703506,0.21070391008367576,4727.3593709423785,0.33613112481035917,-0.22518676838071844,0,-1.0026702720072367,Agent,5543.065683517798
Summer,5.1611429445506385,57051.16803136311,0.12117827122615568,3178.5317893277993,-0.6096431581695512,0.12877846418811198,0,-0.8351556406605128,Call center,5339.401288951562
,5.498833555891677,81983.57389719735,0.18582185820585012,5596.614631814422,,-0.9421408319462351,1,1.7384245141817154,Web,7403.488644469644
Spring,5.566485540140914,57231.83786543188,-1.1112772337992882,3205.9079692399746,-1.433004729822068,2.7377531440189977,1,0.8353794073773047,Call center,7130.500146664113
Winter,3.8269942474262875,54593.73307305711,-0.8128497787085492,4941.381765381581,0.10927026623157782,-0.28439033064792113,1,0.10835648871764383,Web,7121.600860137302
Winter,4.1212172612797735,65859.94645072195,0.5170281032176164,7512.897513065816,1.3273178063302205,-0.8862693217073542,2,-1.0632162835457468,Call center,6144.432927824314
,4.469736736950181,62177.85398267734,-0.9433157383427602,6156.5636411847645,,0.11391477518177069,1,0.13090714493834524,Call center,5218.829950059648
Autumn,7.113110319105928,52156.7405626675,0.823687001313365,7295.909067035036,-0.1587197438639552,-1.793759582841741,0,1.3862042677049913,Call center,6064.321929962617
Autumn,4.397001140484035,65393.78611575453,1.7211364513007463,6092.648698012193,-1.18278051375386,1.1163714133672045,0,1.059369529868725,Web,4564.976291558787
Spring,4.2853333338788575,43229.546195118375,0.8090247909073784,3589.8884098344206,0.07437238325043029,1.6080398558440023,0,-2.200896995041707,Web,6907.074542605409
Autumn,4.165320939240233,78391.5878120441,-2.054574485696768,1753.6797328211592,-0.9040413174270989,-0.3509942738613431,0,-0.6521003714582706,Web,3420.2984378331857
Summer,5.845011687766784,52598.30955387326,1.4779785075296314,5758.263443232855,-1.0708265937735892,0.9183230925645769,2,0.17570908203057836,Call center,3929.693454504799
Summer,4.481923464033592,59961.149690606035,0.6967134388796825,5230.330921319914,1.584734390742438,-0.28213245198212955,0,-0.5056822436471508,Call center,4977.123636275893
Summer,3.4084835726324973,48168.59371383934,0.4421438687919108,4527.031954767486,0.023185348426003803,-0.8139013089690965,0,-1.3262745036229755,Call center,5941.60490605928
Autumn,4.171793655869209,86137.29244271148,-0.4641608923053909,6016.97870911987,1.323689273974834,-0.542306630195939,0,0.4718715685422574,Call center,5809.830091504378
Summer,6.754757185731029,53898.28828683854,0.008527017637755688,5282.55134291833,-0.4097623935458811,0.5988488779120511,1,-0.5724782052575759,Call center,3924.8734263597144
Autumn,5.816884730429078,62243.34925958404,1.0724763362307763,6164.219528545116,-0.3295825036983984,0.332614660936098,1,-0.18223219606719443,Web,3759.345616081956
Autumn,4.100243532790638,44363.69919538871,-0.4497467736448761,5421.193455553723,-1.258413249794442,-1.276395728952703,0,0.19290917863299983,Agent,9098.921180577767
Spring,3.3204139493808444,64633.37324967758,-0.6367363589698347,6601.57173622556,0.3408435024224068,1.1227057912755387,0,0.6619018689561009,Call center,6076.274683446597
Winter,6.366236313167987,73259.61306563346,0.9568666465587615,5227.8926128602,0.580868519200927,-0.7220749311898111,0,0.7419198652905049,Call center,2414.7583343739175
Autumn,4.188550930701638,25645.033482338735,0.03112142205958141,6232.923544197582,-0.27652789935157746,0.8422123372882109,1,1.1058132900230904,Call center,6483.878516317352
Winter,5.310159273180024,76826.44997323643,-2.1178724704450067,2244.768245562637,-0.30161947634952885,0.22140897377655633,1,-1.6257558124758642,Call center,5834.605287825769
Winter,3.791854450853984,68348.59837609332,-1.628644706987816,4745.393528512315,-0.8465069670345363,-0.7900204887331665,2,-0.8758839536255165,Call center,3803.3708126591882
Winter,3.796448746131598,42550.18242209855,-1.6196613996599378,3499.0583279837897,-0.28011770323216,-0.38377228688841636,1,0.4892786365553481,Web,5494.289537129102
Winter,5.584756816232792,61525.85687873894,2.1324528380812273,5704.5299996353915,0.8320201037765664,-1.234335057836985,1,-0.37759221494427225,Call center,6274.645221677064
Winter,7.081370521735311,54746.15480698406,0.7170216786030876,3659.178469216045,-0.4248332059740579,-0.5450261846575153,1,-0.03298097637477129,Call center,3534.7571788988716
Summer,3.1763903580789705,89186.08200392242,1.5102668883844739,7842.746033672209,-0.5261689402378216,-0.027067176507276976,2,2.19046554160371,Call center,3902.8459915619733
,6.177795803409952,50376.0310850901,0.6917752603049023,4693.0235374552085,,0.8499937340862622,1,-0.6001858320626278,Agent,3981.932414231362
Autumn,3.366093846413511,77276.61870209931,0.02979219310981535,6458.440351727691,0.5965317375236592,-0.2584999523385799,2,1.4067220521624764,Call center,4755.675044936409
Summer,5.081849563309428,60564.63265237004,-0.3845709481365099,5638.771511790119,-1.3228234422914398,1.2762234485177253,2,0.5034393033784211,Call center,6057.484666756239
,5.5518685396438325,76861.11267114415,0.34289867672689994,4477.227517747568,,0.12048467854511971,2,-0.2316749252206067,Web,5637.709309186052
Winter,4.5300999723901,85579.5356061924,-1.6128323414109837,3882.670362310342,-0.1512248849014247,0.6666029197525678,0,-0.923650766271513,Call center,2351.957194459252
Autumn,2.721321872020506,50383.3475739934,0.7919100302414516,4532.343590891153,-0.7184177931283431,0.15501875553633296,2,1.1369295428950024,Call center,4631.326852242204
Winter,5.185583812304523,87103.06950419587,0.07760487419791402,4109.183785109232,-0.7293263502004703,-0.17067654797692386,1,0.5650785266038629,Call center,4468.217233107603
Spring,5.315325500475113,62524.698991261284,-0.9291172289196282,7887.886962308405,1.0361524841801715,-0.764156472090122,2,-0.5748974861730543,Call center,7162.64202890214
Summer,4.922327487939972,52698.94741597939,0.597421330918386,5770.979778342216,-0.7186631267722868,-0.7708355860763353,2,-0.5403710896052375,Call center,3134.661280286858
Winter,5.701691215700805,49904.601390936325,1.244135456776032,5607.588011776289,-0.517679536894923,-2.176911928867015,0,-0.08192791742833105,Call center,4415.728197823595
Winter,5.911989221798106,75755.7835587306,-1.436460748603499,4389.83177801535,-0.17917996769249905,-0.9283878186084435,2,-1.3594938108138632,Call center,1708.6034513769218
Autumn,3.1908106070886233,70118.44635251514,1.0483267296356835,4995.490244298844,-0.09753834344330568,-0.11753611351047882,0,-0.6160741272802727,Agent,3107.0299256785293
Summer,6.037256763765452,52798.135393575896,0.16301220811409667,6435.953526519081,0.2476245738844745,1.8151959501839654,0,0.5457225150956898,Call center,4988.2466554488155
Spring,3.990935369683443,50592.16715200758,-0.456994773651724,6357.292565573978,-0.7149286249518451,0.7627023534515799,0,1.2618342971890575,Call center,4730.625571686596
Winter,4.009708335335829,87611.80960717188,1.3940543199693882,7558.633762730613,-0.44250768185939293,-0.2790256604953983,1,0.517192171616429,Call center,5559.785050017601
Autumn,7.179082584935337,63499.46353587916,-1.1524070553736676,4875.259840389395,0.045765574395846435,0.7401452145981982,2,0.05881667941784064,Call center,6315.8196408423155
Spring,4.608844010055222,74995.69984963775,0.5079524889648244,4481.1165393011115,-1.1555267350773701,1.2170649906695516,2,-0.9039047929883656,Call center,5615.188102596249
Autumn,7.768961964927303,54770.1286528668,-0.3658166509323084,2741.0968168006725,-1.6372537388522268,-0.019287121007209272,2,-1.3433412560617568,Agent,4389.373938734378
Summer,5.592007424211504,57630.679610764986,-0.9873527828448673,3449.526030099514,0.061933440969426844,0.3727234235022095,1,-1.359550322913284,Web,5628.807529256038
Spring,5.235880403047759,63662.739920553504,0.777503002247338,8074.8684016678635,0.6502026711869464,0.9443098469638843,0,-0.47579769468050304,Web,4161.0449775369
Winter,4.449347284637803,56969.672042981234,1.083874074983872,5071.750777798437,-1.1990053298039571,-0.05172041303705648,1,0.10583396568489206,Call center,5532.337443106366
Summer,4.843161096318477,46464.853445069566,1.4626181540368082,5962.389491080502,1.1385222008933777,-0.47463555962538745,1,0.940309162165883,Agent,4493.6606928000865
Autumn,5.527414915045817,35099.59719425017,-0.28491775122492935,4853.956485694363,1.2052517639209006,0.22251208661300728,0,-1.2213383966785216,Call center,2150.714486420938
Winter,3.1238654962094015,58502.95349587588,-0.14233484894632534,5102.661735655259,0.5583774532834357,-0.12431374388283749,0,-0.847483148611645,Call center,4669.124754320108
Autumn,5.908136483463294,71181.43947037909,2.139044530120676,6960.951099438635,-1.5077313453402175,-0.9602428380159782,0,1.9974589192692365,Call center,5071.97404435341
Winter,6.005973034861285,70656.81950629344,0.156167581347267,4113.281822331372,0.04366153717357277,0.0473769439246209,2,0.7543918074272666,Call center,3810.840921008278
Summer,6.15555610231004,45853.032869146,2.0944430386860016,7134.746639139582,0.1715213994794647,3.295616466241153,2,0.03756701381120351,Agent,4649.58674527783
Autumn,4.4973731211702415,64967.09476431153,0.6867426698685358,6792.852487154429,0.08801868424508762,-0.6371787030258181,0,-0.39575098614848675,Call center,6150.629602955678
Summer,3.988617616701349,64098.2076375931,0.7296328376424245,5353.244639995245,-1.3600155241198335,-0.21023910911013363,2,-0.6008079020035245,Call center,2366.839827158825
Spring,4.292482131138177,61267.55552252389,0.6401070097645805,7013.312588274587,0.9937589430178367,1.127991022723574,0,0.8518009035906439,Call center,3725.901985574632
Autumn,4.3991521129404285,66794.02042712795,0.14548294809195675,4391.0393452370035,-0.17420798297028547,-0.7104932854980945,2,0.7122879009390795,Web,4527.794279627057
Winter,5.286112087380614,77725.90203489194,0.09040912174642642,6356.350159909783,0.9182540302716573,0.41702849141508613,1,0.602430589967036,Call center,8652.650075836036
Winter,3.153697316135384,74927.91370170318,-1.8053880655532115,4766.445648238134,2.463497587401769,1.8093795288787726,2,-0.7832872071621518,Web,4010.4286440199307
Winter,4.073361118250606,46513.14626163428,-0.2924602363690921,6246.430136697865,0.9845783262701769,-0.17670757994900116,2,0.46072436949987194,Call center,4282.41092966014
,4.27649993067,54751.44952601252,0.35684007955009894,6052.35015937609,,1.432813272913886,0,-0.27852342122385076,Call center,4459.119726772287
Spring,5.778011886681001,65118.75758146873,-0.07537715327400184,5002.728041762879,0.46214955281969033,-0.34064675465052785,0,-1.2102526838672878,Call center,7977.837278411391
Autumn,1.9488374549056897,79787.87523068913,-0.5149454596152637,5581.047641900115,-0.9863897216880398,-0.22313382725124398,2,-0.02001652049701487,Call center,5459.960344761046
Autumn,6.173626436283933,46496.10555017437,0.7914105526018363,4694.885762335827,-1.4147712503927925,0.5334099489934458,2,1.1403721065658445,Call center,2851.157601980114
Spring,6.2466039996366565,53292.842756721686,0.20709288713949967,4631.537958544257,-0.6677927461311906,-0.7767519011146486,1,1.9076675867659498,Call center,4973.780798525809
Winter,4.84030407130414,68462.37457630238,0.00764707604288408,4967.018762413109,0.810247488215042,-0.3727447693300616,2,0.3856909427415286,Web,4137.340727776594
Autumn,3.0409551753899438,82132.25908021998,-0.4481335371908306,3441.6017268656897,-0.7751529897283086,0.33260519819185935,2,-1.227857667710636,Call center,4864.341134210579
Summer,5.160511723950829,39213.02834048908,2.4867367220243124,7366.428969277824,0.13594023345767517,0.6060544812932924,1,1.545202448582156,Call center,5018.849530783879
Winter,5.681873549244943,73833.99449757164,0.540853215819865,5547.164626747278,0.2026959371382398,0.9969526227031814,0,0.8764685900343001,Web,5873.682434894134
Autumn,6.291714099686929,48808.10547874701,0.2501536530127883,4504.6110300660375,0.5641028483808429,-0.6523845794498624,2,-0.9446192435833118,Call center,5584.1690537097575
Winter,2.8706919579349557,77105.54108503765,-0.2326867440610237,5217.274511777726,-0.4532087162017813,0.3211151773221208,0,-0.8900715828269155,Call center,6406.476784141056
,6.0236366377157,43449.17575316872,0.10559105559623809,5594.023632707058,,1.1624112214558826,0,-1.1494533201570083,Call center,5272.119549804965
,4.876715122912205,54862.55192626267,-0.531973165723898,4703.492699194305,,-0.05035097074485931,2,-0.5482639621556709,Call center,2646.850878498922
Winter,5.765003759990686,47864.30209578872,0.9000508858514741,6853.763828312571,2.7157420086362425,0.26251757557199035,2,-0.9006702533723026,Call center,4667.198173113802
Autumn,5.671013855957146,35170.63907831028,0.7831485205772154,5605.121459166751,0.8164742050281169,0.6131707316960564,1,-0.870170521296483,Call center,5570.8948502986805
Winter,4.359684752830777,50817.16576576032,0.7765372892502624,5089.145544059185,-1.2601751895784166,-0.40603135139785795,2,-0.06835935924856094,Agent,6981.160518413323
