Monthly Income,Gender,Money spending score,Marital Status,Children age,Time spending score
7190.843930071523,Male,85.41726424288177,Divorced,11,80.23372770629909
7437.058254971824,Female,74.71712336393537,Divorced,11,71.55540672680219
3459.1456774170283,Female,19.211706434692516,Married,6,12.11756768829148
7175.08283776631,Female,10.14194146612757,Married,12,11.077891855092266
2575.5713814870237,Male,21.41378369632495,Married,6,26.069393732797963
6134.01027748785,Female,18.239628541207296,Married,13,8.868191161078643
3290.85705243089,Male,18.411705371637964,Divorced,5,2.999767761595365
7605.725461677689,Male,78.95060923751498,Single,12,84.30642302780643
7174.4542251931525,Male,75.94293027549048,Divorced,10,63.073151435076994
5786.4436667449045,Female,78.48752119829031,Divorced,7,67.04745259283092
4624.873994638283,Female,26.851777825542793,Single,12,25.329719389189265
7452.891565820636,Male,17.06041206184387,Divorced,13,20.448633533766234
4314.030641144362,Male,38.20871185001429,Divorced,11,27.73883754032874
4711.487732228392,Male,27.650171984331028,Married,12,27.771362211482092
3527.256892640562,Male,43.434644804804236,Married,12,65.85164263034562
6677.589439842953,Female,17.619094361046244,Single,13,24.154102294468412
4556.439094804597,Female,39.499931820872135,Married,11,18.209958048483585
6789.311992615765,Female,13.82822711215212,Single,12,21.006644839400856
3133.285158078195,Male,16.90339870234726,Married,7,30.63396117597486
5879.671068135676,Female,79.27706806273662,Divorced,11,57.33330640035355
3580.4042195748593,Male,30.258163429368178,Divorced,12,40.82569436930966
6499.346296901317,Male,9.908923210021413,Divorced,13,7.0581571324376355
6411.854345070443,Male,89.539598040748,Single,11,76.62985960291327
2833.6437683541044,Male,23.653421781624374,Single,7,24.933853409868345
5739.771742089414,Male,16.60865347324362,Divorced,12,14.21175874086559
4809.149893766651,Male,32.60143403467224,Married,12,37.172500451234036
2930.416454026574,Female,27.39260256262494,Single,7,31.33868899899401
4747.980858547591,Female,83.25700442577384,Divorced,7,88.3069869631087
2988.7632003046715,Male,26.235293228871846,Divorced,6,33.04679494423928
4315.462043071526,Female,35.73696987072675,Divorced,12,30.129700187368552
5306.998281410476,Female,82.43220651652052,Divorced,8,98.2310711892824
4414.08155371206,Female,79.45464204866613,Married,7,91.29050354866291
4757.655805816571,Female,81.62174143673126,Married,8,60.570417240275646
2025.6607770314422,Male,15.647788500374425,Divorced,6,8.619384496037835
2966.909927829962,Male,30.72796096134522,Married,7,25.974068099528015
6838.925675326389,Female,20.06989799247163,Single,13,6.071876516349855
6525.9055594620495,Female,79.65211916008128,Single,13,67.87907039311607
6563.249843497445,Female,86.22334106969603,Married,11,90.03602340759791
5702.712696556071,Male,23.910206036384203,Married,13,21.710350551425
6298.9163567608875,Female,86.78263447352134,Divorced,10,87.71099979788139
2456.8133453904297,Female,22.027284067818456,Divorced,8,7.751057301127197
5337.679548575882,Female,81.57088578737773,Divorced,7,94.15996140525411
6707.977732356241,Male,12.176311286905673,Divorced,11,16.64960613346261
3221.8839260310474,Female,20.23365898799571,Divorced,7,15.65574471608631
6862.758618119268,Male,80.2511356804343,Married,12,76.47972906065078
4450.487855990938,Male,83.53928719985097,Single,8,63.088358230577995
4262.594830223838,Male,28.856456823323537,Single,13,30.077757805258692
4661.765429802164,Male,76.15222895124967,Single,8,79.51953041709085
3323.0707862369495,Female,14.73215281665378,Married,6,21.46883526820785
2008.4982428093335,Male,27.08586637958193,Single,6,36.269453341982704
6626.526270283739,Female,91.4345798233616,Single,11,88.38182586253362
2286.091978578816,Female,21.777932103855527,Single,5,1.1975921818658968
5506.195020664026,Female,82.39116241842875,Married,7,74.99530560555793
2575.9012683556016,Female,20.698618102773928,Married,6,19.344906092709824
4731.718061615826,Female,79.59760193562646,Single,8,65.74238242441709
6667.978142936425,Male,7.440495119845885,Single,12,22.55861482005033
3019.24217745889,Female,19.18230260129001,Married,6,32.371592082140836
6186.531092679222,Female,24.616872958766415,Single,12,32.2713845695109
6615.311283346304,Male,16.8094592855959,Divorced,13,20.20887263076171
5267.657960947214,Male,38.99090313275451,Divorced,12,26.848070153166915
5370.868120116672,Female,86.45816545042801,Single,11,89.35564997800381
6752.781891290218,Male,89.76843746043826,Single,10,94.8652939238523
6000.667074537632,Male,84.2343688295326,Single,7,94.14539179781734
7312.9267971158315,Male,84.50897420552353,Married,11,85.4178935358324
5562.812315001015,Male,85.09546126218116,Single,7,84.66464577601816
4332.516764325562,Male,35.552794095085844,Single,12,34.24040889930368
3256.627787939885,Female,17.783798613081167,Married,6,13.557567977162666
5138.451442282083,Male,81.43579716579352,Divorced,7,89.5815661889016
3029.9624055021072,Male,27.514112812161795,Divorced,6,26.887572902160322
6033.2526394052275,Female,84.3586472025911,Single,10,84.36360408605088
5141.414900876613,Male,36.01058268806396,Single,13,27.538367100604532
5500.87585810688,Male,79.53545499903741,Married,7,55.303593389640824
6104.402839746798,Female,78.93700915522204,Married,11,74.21280688246394
4547.581253353691,Male,34.7332805419695,Divorced,12,15.694564987552486
5106.725121223708,Female,86.91242800657432,Divorced,7,79.04821789900603
7944.1494506963845,Male,11.369898390185583,Divorced,11,28.221632951390557
3089.601265650014,Male,19.7648457969363,Married,6,26.615387538621594
7057.896199054303,Female,11.10351618864916,Divorced,12,12.440729451110586
2299.118760317019,Male,15.62714818806505,Single,7,9.207551284024603
4702.480205329852,Female,34.24304208354761,Divorced,12,29.536265607420916
2094.9974967440166,Female,15.648892155441395,Single,6,11.743860980193165
3813.8102922218973,Male,30.258861988579525,Married,12,46.70401422632338
2934.715211243504,Male,26.53332578456181,Married,6,12.821346315594289
6280.852158327549,Female,16.679427175911385,Single,12,38.408076210025044
6999.894031252783,Male,76.71134935750793,Single,12,75.75292235725615
7616.59822085282,Male,80.73270622188127,Divorced,11,87.65123238513594
5301.93282451751,Female,34.2458447436499,Single,13,47.208492054560075
3458.9085475956367,Female,8.855988656577523,Married,6,21.47482090444367
2965.26269646178,Female,17.541854643304433,Married,7,34.11528144753099
2422.2827510192415,Male,20.904450185375183,Single,7,37.132484699263095
7006.192327751015,Male,82.25436725938336,Single,11,69.69915351393743
2609.1971890300683,Female,17.22514175544383,Single,6,11.682912749881446
4529.020177082991,Male,32.80065290337299,Divorced,12,23.478300567672086
5358.690192462159,Female,29.76807414757397,Single,13,30.826013325019577
4875.383945026862,Male,33.06498183518507,Divorced,12,23.12035523343387
7107.768619215929,Male,12.585329508875759,Married,12,8.432264744674189
3029.605578766821,Male,33.4862804724023,Married,6,27.994338485875097
7046.237429228999,Female,12.506909467772772,Divorced,13,14.916842396141917
3159.4292998104534,Female,18.20459191708364,Single,6,7.115683778146808
2785.5159452873986,Male,26.54221390208903,Divorced,6,30.645587414357994
6878.050094752778,Male,8.009394537204976,Married,12,8.646076572120752
6479.012196352339,Female,87.24739794275335,Single,11,89.37812381883968
6556.8836936533135,Female,85.06740835150518,Married,12,92.55112095935621
4549.679328564767,Male,74.47823031738497,Divorced,8,78.63406683760874
4074.4143773319697,Male,91.69905579085767,Single,8,98.4414281728293
7697.406683946996,Female,10.398465772912665,Divorced,12,9.651356047382933
4301.493656916784,Female,37.86604020787317,Single,12,39.09784518482098
2813.0110607771344,Male,27.21012720646524,Single,6,25.58473455979205
4388.051345430869,Male,34.80931050251546,Married,11,24.462766542867584
6903.258412300578,Female,7.688959767791161,Single,14,21.307260180249706
6501.1465105534335,Female,86.853241373647,Divorced,11,100.06152474728732
6809.8238493813315,Female,12.90191474746753,Single,11,-3.653760799234849
5515.127662441673,Female,88.6204682445148,Single,12,79.68766082419815
6058.008970934108,Female,16.182501633422696,Married,13,17.78157256362414
5129.158714032561,Male,28.40365713953974,Divorced,12,24.058720829504814
4874.68596255287,Male,85.59782541776359,Divorced,7,92.87546672996704
6299.402276913724,Female,89.29706646531302,Married,10,104.24353808296486
4862.800900198772,Female,44.8169270560214,Single,12,44.35246022776466
5489.028511893602,Female,81.58143122021495,Divorced,7,81.55847437853919
2355.2691750860345,Male,16.738673398055305,Single,6,23.945687935788097
4330.092908680511,Female,31.27542809555529,Divorced,13,23.478779120337773
6503.176099309606,Female,24.093755294829123,Married,13,10.54779132802917
6559.976800686996,Male,19.642633546506588,Single,12,24.221416824736096
6798.067769573696,Male,17.236275138093674,Single,13,4.805038136399258
3036.425246018084,Male,17.15348856132553,Single,6,4.184218991870848
5780.601491452708,Male,17.115449266251694,Married,12,13.136833624021147
6328.64981216665,Female,76.05916210633957,Divorced,10,67.09628837122017
6765.862650131858,Female,82.64843359796927,Divorced,11,80.54431737614532
4054.3869319434475,Female,22.66170662825688,Married,12,19.376721312473375
7555.491386065614,Male,14.02301461680576,Single,12,1.3115459175165185
3513.7937178394372,Female,19.62106646415735,Single,7,16.62649977907321
4293.241472637779,Female,41.14577286413747,Divorced,13,47.92113670919294
6714.623605972283,Male,89.7311837799007,Single,11,79.66883857826838
6437.171187328666,Female,15.574934859188275,Divorced,13,-4.818987019619033
5204.550761237361,Male,34.850650099247844,Divorced,12,28.698397795162123
4966.043467898518,Female,83.63386771597472,Single,7,80.8401579190842
6702.879814398048,Male,81.90156816330429,Divorced,12,83.30382368188197
7349.786908095676,Male,10.021580917661296,Married,13,8.911707877695527
5937.805417021968,Male,87.28228066377717,Single,11,73.2849800373061
4214.70564396642,Female,29.741376785534847,Married,12,26.904369266248576
6185.221378198555,Female,89.65546655877176,Married,11,88.0915563069271
5732.286868114151,Female,25.765559215239968,Married,12,22.15942435409774
6412.289307634941,Female,23.300836016644553,Divorced,13,20.84735369798353
7256.244430407242,Male,91.97386064548212,Married,11,108.00790235001912
5486.507808389973,Female,85.832785101896,Single,7,109.73447575410592
6740.554057629612,Male,84.42510010290489,Divorced,11,71.4470538546995
5758.967673917847,Male,80.77133353747027,Married,6,80.44982016561005
5220.594719759972,Male,86.41058034700202,Divorced,7,66.87517068389161
5944.777732870719,Male,82.60678436005229,Married,8,85.22457884062804
6306.227332425752,Male,13.883810965387887,Single,13,12.754008085466674
6808.866182555833,Male,82.46373995027302,Married,12,87.4624992014331
7234.480922453052,Male,85.60822943680903,Married,11,88.18694805092242
6820.432135788563,Male,20.090722371682034,Single,12,22.192216629327994
