Gender,Age,Monthly Income,Subscription score,Marital Status,Brand Royalty
Female,61,7954.449878053745,10.136717998643595,Married,22.90047364122772
Female,69,3391.5149826986694,77.1643157061085,Married,76.6215823522454
Male,50,2563.1388169437537,79.70987602069215,Divorced,83.96975513138698
Male,52,2682.1803415731342,17.98248619136094,Married,12.751094300606347
Male,49,3126.159604035018,89.88459067675821,Single,83.09332807327374
Female,60,6636.338932768397,22.291071887007394,Divorced,19.325728931140326
Female,44,3085.359755026735,89.55213786398026,Married,93.71165752144414
Male,64,6914.53919102054,49.77738317158946,Single,32.485659504240616
Male,61,7559.95135854362,22.712374070927602,Single,27.464564558083463
Female,23,6091.484693375154,6.008222958050959,Single,21.143165213220772
Female,28,4085.43957835701,89.4021207087945,Divorced,80.89176954378445
Male,62,3691.2675783463646,75.01540075969028,Divorced,64.27688552381008
Female,53,1980.3160275524242,99.22177141085581,Married,87.54425969549621
Male,72,3138.954868141483,83.76185650556215,Married,74.96875002734757
Male,70,3028.2782157500833,67.01546826675266,Married,74.3677050296516
Female,71,3471.5986377515787,49.956393906535126,Single,63.23906005841895
Female,30,6597.792484390164,9.980634127672195,Divorced,19.61616654857648
Male,29,5061.36279159694,96.04111108549625,Single,86.0177139436481
Female,64,7905.030418478336,22.911128578716628,Married,26.57401340305277
Male,66,7892.717859551535,35.25917403415295,Divorced,27.612252299644627
Female,26,4151.80875775809,89.22243045225242,Divorced,85.7179251478695
Male,31,5502.555017172307,75.7017034683442,Married,85.29782372388439
Male,31,6527.23441295979,18.34797681474555,Divorced,23.17031264789165
Female,61,3443.538199554585,21.19591519453013,Divorced,14.53261135858427
Female,56,2847.1288580092164,33.52263269841161,Divorced,23.089680420621857
Female,58,7295.248885080294,15.371233355522651,Divorced,24.757849109752424
Male,52,2286.1294834668106,25.919649211752507,Single,16.54219123494868
Female,66,7264.09024383169,32.20021813603646,Single,31.21312407372124
Male,33,5847.2232004456855,23.313083336926383,Divorced,21.862495009593204
Male,48,2974.9245983206606,71.36502393855892,Single,80.20911533564586
Female,60,3824.4183847349955,24.033921868694648,Married,21.4894023487073
Male,54,2407.46943788764,-1.6351216853663928,Single,18.01633962060891
Male,44,2822.9978089622205,71.43883935931692,Single,84.55082811119456
Male,60,6342.815653662907,36.33765221364937,Single,20.33080006191088
Male,30,4172.588159838602,89.54805304209872,Single,85.06998904079516
Female,42,2821.758216124751,65.27800135968175,Single,75.4763169376853
Female,46,2319.2463183608625,77.22507775882217,Married,82.12280495652962
Male,49,2099.726773555586,68.39929156740354,Married,81.09831248168584
Female,56,7456.215059028758,20.547522751448483,Divorced,14.233569460364748
Female,31,5674.378873200812,23.306258810386346,Divorced,29.479441067361567
Male,63,7595.598176220374,12.357559220308948,Single,22.989956883690848
Male,72,3589.657301723537,84.62759890356452,Married,70.45451619593541
Female,49,2697.457015636951,10.958273869074706,Single,18.022491607156667
Female,48,2472.2794336676325,89.29047357025313,Divorced,86.72016884323259
Male,55,2502.6535418872127,12.537920531081436,Divorced,19.669742648461515
Female,28,5417.892462597416,35.64004340002603,Single,33.20896293888233
Female,48,2194.0607362103606,93.95659446040258,Married,80.5666182995399
Female,56,2193.112823380135,14.94906933811607,Single,17.795009743679095
Female,68,3266.7270991575006,75.62640523518735,Single,68.17222466448895
Female,51,2319.3709434964494,95.87693718893078,Married,87.82502351591991
Female,23,4453.8045603605915,86.536795934568,Divorced,81.79467642176911
Female,58,7648.0177227175855,41.99112746104774,Divorced,31.579896981585303
Male,46,3123.9699898906492,84.8216234952474,Married,73.99613246388404
Female,43,2957.100717980364,106.23931136128672,Single,96.95534672357525
Male,73,2885.5000726595754,61.043206669076866,Married,65.57106571688843
Male,31,6024.858496292459,19.80726114977851,Married,27.14206923651682
Male,59,2359.5153855863573,10.038701780120016,Married,22.924154283744105
Female,63,6933.84558348418,24.349693658753267,Divorced,22.934028769483607
Female,48,3046.9414728926645,67.32563291502488,Divorced,69.73937228872961
Male,30,4354.481710461975,95.530667594441,Single,81.10300776940682
Male,33,5209.995794196049,74.65960747257505,Single,85.73280605137859
Female,38,4129.447099821259,68.98147828647046,Single,84.4069243729135
Female,68,3839.811358145078,48.91279082664119,Married,59.603436624684235
Female,58,2575.8619135685276,31.39521058744162,Divorced,17.361730253982927
Male,69,3511.3851072990324,60.30511301535388,Married,62.00202278544654
Female,70,2773.6711983701202,48.558556983601164,Single,64.23608266459377
Male,45,1985.5516835531835,64.24536744822701,Married,72.84843149691045
Male,59,3046.328853323188,21.282342183089114,Single,19.467663240621427
Female,69,2736.418546364185,85.86150313326067,Married,70.88636969865303
Male,60,7386.296479698607,14.181121798714841,Single,40.65883843842321
Female,30,6061.884040951703,28.664977097783485,Divorced,21.233797467178025
Female,61,2415.9388642693993,7.2248403541292365,Single,9.203920321654735
Female,72,3456.101159056506,80.59031118119239,Divorced,70.82761016567217
Male,48,1250.0,79.25096344946475,Single,83.74558424347936
Male,63,6722.824986490484,30.55431510180332,Single,34.08275726825962
Female,32,4801.113539071373,92.13408832535222,Single,79.66431498916843
Female,27,5068.7754801064475,83.46324213586199,Single,81.70196407398147
Male,45,1960.3048732974057,71.732991045872,Married,76.16166100421036
Male,50,1798.0304003289702,75.39849431506327,Single,91.13251922474313
Female,69,7832.6266455323,22.772248853722978,Divorced,24.9395975311688
Male,31,5790.225051631627,12.942336995936511,Married,23.36709174922483
Female,73,3834.8578658765737,72.02663000848848,Divorced,71.66998639356085
Male,45,2656.644574607783,92.16169239177222,Single,83.68829093771978
Male,44,2503.7534621943137,69.33419916921859,Single,86.3835100246706
Female,26,5436.335512515733,26.752233303005717,Single,18.819793992211714
Male,65,3857.8112514640247,78.74730563460528,Divorced,75.34219512066437
Male,31,5857.807139415406,10.749249109813356,Divorced,22.11174285512511
Female,45,2204.5518323101337,78.57070313225708,Single,74.52323674374556
Female,35,4618.139463904128,74.92388477348105,Married,82.5926497332652
Female,62,7486.198302021563,38.43671708006565,Single,30.982266218277562
Male,53,2711.0278749223376,17.210783521308493,Married,14.058984531331255
Female,33,5710.557874594773,18.240268058891864,Divorced,12.643512706747444
Male,67,6693.61930293373,24.32750498854635,Single,24.030715591521055
Female,51,2209.1850075478574,6.524574999606287,Divorced,18.30651980363561
Female,34,6198.199528821596,43.00049309225194,Single,30.322710803872447
Female,47,2787.3686042585664,81.90820673624934,Divorced,85.59696905283243
Female,50,2153.024080827216,65.65353970635236,Single,67.09261814945418
Female,61,1648.762200124219,9.657542239757964,Single,2.0839755913218028
Female,28,4318.104524830934,89.2452457202004,Married,93.17613579707893
Male,41,4305.731373362085,102.52450917433092,Single,88.29715021069859
Male,35,4592.490483415495,78.32882113478311,Married,77.29679073911879
Female,26,5994.862091066082,31.978095553734903,Divorced,26.863902988486807
Female,56,2409.3889307143477,13.534112619291971,Single,15.249455904561103
Male,49,1992.8471500233518,84.79463602628567,Single,89.07506747923001
Male,52,2613.44899536011,37.74321527930097,Married,24.957052261598687
Male,50,2423.27138875403,77.151204960478,Married,69.55212364302278
Female,45,2701.072134284086,95.35734150932066,Single,82.74647661826995
Male,68,3343.8000686723126,52.58965608977098,Married,62.17108441212612
Female,57,1735.6125085556268,19.583101288718666,Single,14.318409358389871
Female,46,2265.5767672908055,89.78208185132179,Married,77.83430265498075
Male,28,5550.629379616956,38.65119822994719,Single,37.671061876725446
Female,54,2696.6352178477878,37.009421817343096,Divorced,29.55315951122191
Male,69,3192.346104320101,61.630005495749224,Divorced,65.49408843043602
Male,29,5650.54161340205,43.21503152897081,Single,34.951983223543536
Male,38,4259.872124548745,100.75914459581732,Single,87.80045049143556
Male,73,3379.701112538674,64.75773663228681,Married,60.28207565591269
Male,65,7542.398734870872,39.26540016138011,Divorced,30.00673397275455
Male,64,7430.1189306201095,15.150330274695099,Divorced,17.179889279568123
Female,70,3288.2881601425997,48.665888750114384,Married,63.4633589957798
Male,64,7987.883647726505,38.888825599481414,Single,28.905419980777616
Male,57,2498.878386997973,7.535650117139493,Married,18.122916486154253
Male,32,6025.11557806924,34.513234546555495,Divorced,18.342127149161
Female,30,5531.635807034343,22.23655018476778,Divorced,16.346029355616942
Male,74,3168.359174721458,57.255491720389855,Married,70.41637087131956
Female,67,7669.967114399973,40.55243935371855,Married,40.15207362204226
Female,41,2449.6982049330422,62.982169579153094,Married,79.53557236445485
Male,32,5329.850568115305,91.0673989972092,Single,91.55877224841977
Female,32,5857.696850131674,41.08366856790423,Married,28.662462417355236
Female,70,4426.381919681364,74.1151953654665,Married,69.73965186444686
Male,30,5591.331459523097,16.465559238815622,Single,22.794820177831102
Female,59,1799.4929044762903,24.76516551060798,Single,16.97221395754542
Male,64,7213.977398436173,9.524732151312017,Single,19.12087842338778
Male,32,4549.311643674515,94.74541074557322,Single,97.75251385563965
Male,25,5190.165302223356,23.81422337425866,Married,31.26585527815544
Female,66,3141.2574997919583,77.64983677029899,Divorced,71.10231483389822
Female,30,4973.586188616781,102.69322709983891,Married,92.7925591955252
Female,74,3792.6828897927826,57.41557431504831,Single,65.2124001842271
Female,46,2002.4983374322355,80.11946519632578,Married,72.27645851287915
Male,24,4886.870848406144,33.27774983608734,Single,13.42186661736659
Male,53,2972.890967731006,29.4297800927858,Divorced,32.86134133684139
Male,29,5953.826955425637,34.889825370911076,Single,28.909731336575202
Male,29,5421.213726659936,-9.671635855919163,Married,14.242942358462436
Female,61,7499.326856135904,6.360501702746308,Single,23.602702021444024
Female,61,7339.912242529207,51.379767441066235,Married,32.378177308729335
Male,69,2465.2756165324768,54.87558849988405,Single,66.30091932621372
Female,54,2941.508707891317,16.22032250296636,Single,10.37748344033227
Male,53,2524.491718978425,20.19100492657543,Single,22.159737279970752
Female,58,2811.4265048806424,18.778902071643163,Married,21.30265196536413
Female,33,5437.573990023186,29.163561580286277,Single,14.639187899602568
Female,57,2384.9192925460097,19.131396822314173,Divorced,23.679061652545183
Female,57,3075.0274864274875,18.631615952240907,Married,19.07927656592365
Male,35,4843.862962227161,92.80312773080044,Single,91.69640307936805
Male,53,2927.398385994634,40.04797959324446,Single,24.063762606246687
Female,44,2768.8622652470945,90.5515035040282,Divorced,98.43420839317213
Female,30,5490.429196765968,34.632440556440564,Single,21.62096677197394
Female,48,2888.839076777233,82.88889784164073,Single,87.84155649945745
Male,61,2548.022482037426,26.769342897361057,Single,22.657626317548505
