Annual Income,Money spending score,Marital Status,Time spending score,Gender,Age
34644.286691638605,74.91517682918264,Single,65.93943665750751,Male,46
45871.46986894444,9.213130999038146,Divorced,3.063313320279285,Male,71
43444.886503813854,16.110169355014353,Single,17.880999658044406,Male,61
89925.12953590558,88.43909258658941,Single,89.58579252123849,Female,32
90558.0321862957,88.66140438772881,Divorced,102.85018231332916,Male,36
52846.49297397687,26.38239564336667,Single,37.93947256881824,Female,29
90124.0985486398,86.81241652214175,Married,85.3240514445219,Male,35
53088.497099413915,26.543362488020964,Single,17.391364732969514,Male,27
59171.79654443843,25.334250898884257,Married,35.21426755917813,Female,28
22275.10820359776,86.75321667074095,Divorced,80.80549291872461,Female,72
91783.84385577796,80.93431032347806,Married,74.37305666795453,Female,33
25704.421542575943,89.28113779631637,Divorced,94.77521333234284,Female,67
83680.72197242426,44.70207731977157,Divorced,46.81248678341598,Female,65
52073.168719064,25.02591519217168,Single,32.61823257749071,Male,27
84939.34240512054,38.50242915121815,Married,30.005732549064376,Female,58
43493.269343758235,21.39828671291579,Divorced,27.59784577337676,Male,68
87342.61404319957,85.58305445951297,Single,85.32217194319732,Female,34
80559.54703610431,48.700411444502144,Divorced,41.3175631463991,Male,60
32026.83221156333,76.88120298816636,Divorced,67.15375640495485,Male,52
84454.32264594056,39.13318705080156,Single,13.597443643434037,Male,61
61442.60804031143,21.73991585852389,Married,13.192219862078447,Female,32
17520.420802877074,90.55046182503133,Single,106.0003500289709,Female,68
33675.36512006572,80.74500777705182,Married,83.3718784366495,Male,49
32856.680356671306,81.64075393493681,Divorced,67.99741866887959,Male,52
87314.19584903293,79.61808574146423,Married,73.29969711174672,Female,36
89648.06043410461,38.82986155036338,Divorced,44.62261139016634,Male,63
55377.291411337486,25.983544625962654,Divorced,39.611894939416786,Female,29
94359.78624820072,91.8566222551861,Divorced,97.11736135940846,Male,34
84777.76785325512,45.881061268068,Divorced,62.144893528031254,Female,62
41075.61454447679,12.235293920878906,Married,-3.218644307328269,Male,66
45257.79911572187,9.960877472562792,Married,29.429922847154824,Female,69
88218.28790625944,44.63129372231849,Divorced,42.404713136294596,Female,59
79514.01644495921,38.921341306927694,Married,48.68577443551502,Male,54
89840.58730417941,43.18185222916008,Single,34.75311287226047,Female,60
53786.30748351598,21.5524521207543,Divorced,12.050560642811162,Female,30
29514.764951685673,72.68753841025566,Single,59.612165798350404,Male,45
35163.64832127732,81.77197163169126,Single,61.51608780101376,Male,45
18532.01285029274,79.42015574802738,Single,67.82789534731408,Female,67
53280.086543693,29.437592705773255,Divorced,9.27200575391085,Male,28
93173.233844086,45.041753919665155,Married,62.06967402989755,Male,65
38472.8402407183,71.30213427703526,Married,63.835075907552216,Female,50
92551.77611457644,48.729431994159135,Single,47.55004152276298,Male,61
44255.44431106372,23.70222482996992,Divorced,20.843059829176028,Male,66
37923.47115042128,77.21436450316871,Married,80.2167502178128,Male,45
31835.564954438516,82.12330073841451,Divorced,96.54027399113745,Female,70
86169.43216988679,85.59056410108298,Married,79.47658045779482,Female,31
88523.58883494149,88.3702145498311,Married,74.92749015431643,Female,38
88137.23520997737,52.98700917933056,Single,40.802667240799934,Female,57
81872.02981239604,50.30276753753579,Single,26.296746531813984,Female,60
22586.194691563298,77.54180254858942,Single,74.92164656649754,Female,68
27882.467724676073,78.20386332600202,Married,62.53053252750123,Male,71
59638.680425777406,25.963852394342542,Single,29.215220916297277,Male,25
90380.99099049586,92.75242765763406,Married,100.46799227698683,Female,39
53322.790664664935,17.257684502185846,Married,17.78289341930599,Female,27
20307.84922588925,84.32773206181938,Married,68.3082738129775,Female,73
25221.123214585095,71.28533092580105,Married,76.68470095619702,Male,46
57125.65810913418,28.84610582997345,Married,38.27202462483705,Female,27
58121.514184211475,23.801669221440502,Single,13.476638715243338,Female,27
37733.50944036982,77.48919173322194,Married,55.75534352937616,Female,45
37345.508478134594,79.85634605366013,Divorced,78.33777601764376,Male,48
23728.060067145958,84.58706592530396,Married,100.95877671746005,Male,70
84903.16431057043,47.83344993779951,Married,47.382541989613,Female,61
54497.902154589654,29.55126037101148,Single,28.844160392697056,Female,26
88963.60693743482,75.14008794735552,Married,73.48011830742884,Male,37
30639.316922402173,76.5837478312501,Single,71.09785517823273,Male,51
41110.67405248331,81.49576457736839,Married,68.10632126220081,Female,43
51227.570837055966,22.872089044833267,Married,19.794956361786365,Male,29
54439.5672057914,27.22302564209337,Married,14.504556587105142,Male,25
23490.610174036272,87.8111908702678,Married,85.07018831365436,Female,75
25623.836778130208,81.42275562208027,Married,80.19044575302424,Female,75
18819.68036630255,84.67218905047964,Divorced,88.73131795985552,Male,67
40382.83647390889,21.170352806248868,Single,27.744864504783152,Male,66
41253.27947430092,16.6475765860074,Single,2.598099158242878,Female,66
43264.65681408943,5.7854414620837105,Divorced,14.44982346936565,Male,73
86243.885750349,41.756946672700245,Divorced,37.11146187003627,Male,62
82687.8583142201,46.85230284196096,Divorced,46.318136689847286,Male,56
38377.459935458566,78.5074455561398,Divorced,83.88411843418312,Female,49
86653.80433403625,35.7702060577316,Single,30.536228194320422,Female,57
35740.797361157805,73.99654054505311,Single,56.88185434685739,Female,43
42197.9262791105,70.758133041729,Married,63.445114897424595,Female,45
45332.55615890054,6.558645726248695,Married,7.084487396381336,Male,62
85785.75150869365,87.14981339474559,Married,87.89998904210853,Female,35
40182.63033643368,21.49895628699082,Single,10.037794597722648,Male,68
87113.20432630881,40.45988432341273,Single,38.92823196536877,Female,60
43673.16437509089,11.685092489423639,Single,-6.854429528542525,Male,68
52209.215905407014,23.346548235808832,Single,14.635543654342914,Male,26
52896.641133066725,31.400640631244087,Single,20.799164407013308,Male,32
32494.310621503297,83.36907493188497,Single,96.30837308061079,Male,68
90716.7283858663,81.08360507493498,Married,80.43573719404442,Male,34
90002.83901008219,47.57391744222722,Divorced,45.37362233447652,Male,56
37650.467703264236,76.52406066816428,Single,62.22917371977195,Male,49
39085.076387792884,18.817857481210236,Single,36.4479608355919,Male,66
43881.41546060675,21.793844824499992,Divorced,3.131191319177333,Female,70
55750.27478611899,27.46158776772205,Single,19.766658121241967,Male,26
83630.07100443785,43.95320788951528,Divorced,47.7986230842607,Female,59
48586.06419462939,15.679837172885055,Single,17.374812419524467,Female,67
90937.60082563994,49.30079371552646,Single,58.81957617393935,Male,58
41931.061332025834,17.010487620419415,Single,20.86731496907317,Female,67
79001.2492604242,37.630208240967136,Divorced,42.674718575905516,Female,59
91334.57167275838,89.908550471426,Married,72.54575321375438,Male,36
34887.73375839718,13.198615338731315,Single,14.331746861442506,Male,65
42032.45194085876,80.79710721705943,Single,94.12588758166699,Female,47
59214.154089287236,22.440776816226297,Divorced,14.870942223313968,Female,26
58547.42866103411,28.917040099547698,Single,16.537108305542333,Male,28
91127.60736759909,48.96779797753477,Divorced,52.257042848640125,Male,63
53921.74011596682,25.025314406172782,Married,30.48678452330195,Male,27
24016.0751373587,76.64815271514047,Married,85.82428352745472,Male,72
42307.30502647784,13.332509160973242,Single,21.814229857817352,Male,63
92649.87468429076,44.191786565643525,Single,38.44323253898372,Female,60
37031.30753824566,69.98748827330864,Divorced,76.33263414181542,Male,44
27320.113711488477,65.83089832800148,Married,64.89033562839614,Female,50
33592.410251304944,78.31520465739041,Divorced,63.40465738689434,Female,52
37168.76487617704,73.26154404993474,Married,73.84139398319522,Female,47
60897.6165273559,27.064509354390257,Single,16.66218342094069,Male,27
90997.32017250489,87.49990415473886,Divorced,88.77689594601152,Female,39
59855.85006480515,30.660632453574635,Single,27.116979595113555,Male,23
25037.106582325207,78.69217386824177,Single,82.3989344695536,Male,68
80923.21191426378,81.31390658576734,Single,76.58269897766523,Female,34
30210.631387021425,82.19431154001998,Married,75.99325601920634,Female,71
30138.064822730612,77.65604636422009,Married,68.51825615520923,Female,49
27903.84746365949,77.40290555647138,Divorced,76.5491153233399,Male,72
82402.38270159709,82.87928603126753,Divorced,81.14179504173067,Female,35
90682.45145037698,90.71398794970833,Divorced,85.33964961652832,Male,38
91554.62372762251,90.79718511097047,Married,113.3889119499124,Male,33
86782.42356649088,43.985151935777246,Divorced,55.787207114577186,Male,60
33735.58443769062,76.53644698550782,Single,73.236009398889,Male,75
37891.949452643195,85.25373137814259,Divorced,92.80915187272946,Female,45
56457.04991372433,28.61657922517041,Married,17.294193792431642,Female,23
89302.77641525681,91.86090764270863,Single,97.4952502616571,Female,34
28265.310514877372,84.01045639004892,Single,88.67397665141239,Female,68
78272.3879470629,40.86857014966859,Divorced,35.7147495148944,Male,55
19317.037330516476,82.72426885622534,Divorced,76.07600909621922,Female,69
51685.81100304235,25.153649805018286,Divorced,37.27391036008131,Female,30
48981.17528536663,25.275855867796754,Single,36.03833440105046,Male,26
51118.25940950043,20.69600690990375,Divorced,20.369186058359315,Male,29
26726.72958496993,79.24779374587041,Divorced,79.85370799384374,Male,66
24402.63612109723,79.86303986480797,Married,73.76396213673151,Male,70
87268.87777073454,85.56827598871027,Married,102.65219719336694,Male,36
87301.32341596436,94.10559911534776,Married,93.9297094794617,Male,34
39954.60340126714,67.7747825577951,Married,74.41577003518543,Female,44
15419.938957439357,81.77724416288879,Divorced,78.29317249028517,Female,72
37515.83496484131,71.77115716724875,Divorced,68.78353910691463,Female,44
40620.332398114966,15.567226318273768,Single,8.994652929255288,Female,70
53924.740598343196,27.275542762312178,Married,13.201684548384216,Male,20
26149.69661784082,80.17737904289754,Single,83.95331505136151,Female,75
32926.35750106297,76.06889857846204,Married,57.2302715345201,Female,48
81956.72553296994,39.81206704945438,Married,32.46574733445142,Male,65
