Satisfaction,Gender,Happiness level,Age,Household Income,Marital Status
49.85391485048163,Female,50.02393161371966,63,155999.20509720896,Divorced
78.18121089612194,Male,85.00291368370797,33,114669.79408995036,Divorced
37.109428594362235,Male,40.793478169790895,59,137418.07437905433,Married
65.80017944015489,Male,68.26682125211974,70,156106.24339805252,Divorced
37.39145993122085,Male,26.609465458398084,69,109932.94056875227,Single
89.64982410996558,Female,75.65984234943451,31,108223.49338543163,Married
85.23715162016492,Female,73.0037795035019,35,116443.12224748428,Single
7.01410112428826,Female,9.585597432740023,42,58595.240769517986,Married
48.51180450261473,Female,42.30473943260765,64,126109.29956194542,Divorced
11.441100617886818,Female,7.230757831884908,40,51132.08045102007,Married
11.308836995552952,Male,17.987375774805997,46,46221.26714443145,Divorced
11.317707871318035,Male,16.67780966346543,41,65733.45313414028,Divorced
18.98205024738888,Male,21.763733011623206,40,55335.65911579132,Married
85.95428362891008,Male,89.20476342873967,29,118145.53172902562,Divorced
34.84443568184953,Female,34.05737878769623,58,128597.96979001068,Divorced
58.30183113092727,Male,51.40125894368027,68,176807.587414609,Divorced
67.44500530479402,Male,73.8883076587158,64,170404.68507231429,Married
58.296820773126186,Male,57.34047599783141,61,159733.17886923975,Single
60.56650642470322,Male,72.03973261877375,69,180747.7085622114,Married
62.2474193772704,Male,60.63266292895481,64,164825.79302820095,Married
56.47402282040926,Female,56.51542773819969,67,160383.73234030808,Single
32.43186358176145,Female,40.4827423337298,31,155307.13293112832,Single
59.79392501278788,Male,57.85841443625775,72,152529.4492144998,Married
80.56354951655605,Male,72.04538243061855,31,94211.89987995074,Single
2.3140765275650423,Male,6.666877252489547,41,59729.761476733984,Divorced
55.20406608490015,Male,44.60456503463345,69,163044.66596454696,Divorced
86.53512439870556,Male,79.78256611936705,30,106101.50652336208,Divorced
19.45439108867838,Female,20.79999050263516,38,54026.21152992004,Divorced
11.735395068924852,Female,0.7601461387340915,44,47715.085798930755,Divorced
78.83050864009438,Female,80.6431368222817,30,117023.21214820107,Married
91.21399213970388,Female,90.80895746157458,27,127433.64873045948,Divorced
13.795965434083648,Female,16.635701363096537,38,65199.830298126166,Divorced
31.02886848087949,Male,20.966146271293653,28,160258.1769428834,Single
84.86885970939502,Female,80.45604063032037,28,117290.06489280947,Divorced
48.0535890991525,Female,52.979614052530955,67,132662.28507094237,Single
86.42472737247277,Female,95.20574753377035,31,128253.01112202695,Single
35.73890488078169,Female,35.102181371976386,35,164467.1688186268,Single
82.75939926742221,Female,77.11043077046128,36,113167.90400439253,Married
46.39194394242782,Male,38.11029526881153,60,119801.6904719067,Married
42.3228761796251,Female,46.512916464777966,37,177501.6522573419,Divorced
17.508310335735345,Male,10.137434580985705,41,63009.438974693825,Married
79.63328090053146,Male,63.49039091980603,31,113534.75680318486,Divorced
3.0465002533726775,Female,-1.159000720841182,27,58655.08450001075,Single
12.160325414821848,Male,-1.6048824730426396,38,59423.688248939536,Married
39.81715023220447,Female,46.592904328464755,32,167633.44950377094,Divorced
61.398749151301054,Male,59.68258488064691,70,176585.6738149856,Married
29.40937951675853,Female,27.144147002971668,57,126226.9973378855,Single
47.86806159341191,Female,58.40207944180265,54,118696.03323285271,Divorced
67.63215798762602,Male,81.41281304141647,69,142923.38794198583,Single
3.643218043732624,Female,12.04467360411507,34,61340.63383281151,Divorced
68.88987426594434,Female,70.98905141684818,65,165491.1480444102,Single
64.07049622593769,Female,54.928060846870196,63,163326.72700774792,Divorced
54.24389060080873,Female,47.47118727672205,68,172114.57157734485,Single
87.56822171141341,Male,89.84500282712932,35,119448.65274519942,Divorced
78.43675516046245,Female,74.713867890122,26,115344.49466367427,Married
61.81679293919602,Female,65.31679853852755,71,164987.93113658085,Married
28.359089706957995,Male,28.790755843135393,35,166859.41960565714,Divorced
91.90111876397373,Female,88.29967031186861,36,119553.46645834435,Divorced
33.5162005172303,Male,32.33064587653626,55,117578.0197566385,Divorced
45.46616271097949,Female,40.245440981094646,63,117110.35866271649,Married
63.78313910692037,Male,64.6385421602652,65,181130.16845576823,Single
88.0040849515446,Female,67.865885170988,30,121493.46935677665,Single
10.54369481714928,Female,33.14467878622418,41,70597.03713816649,Single
22.937858781483676,Female,35.36857800992631,29,171843.41645283953,Married
22.042229633104956,Male,27.90043846641504,41,79786.06181897718,Divorced
39.377098774268376,Male,32.362406689148344,32,171495.26784727123,Single
38.06946619063852,Female,22.732120683812767,29,160203.80628433634,Single
10.143447797935565,Female,-2.6801487873483616,36,61564.93866249801,Divorced
9.126637396754496,Female,5.034104109646377,38,51896.75440716435,Single
33.958959529932315,Female,31.70014527907036,29,158021.1021325089,Married
31.43475019657916,Male,39.326469123723676,30,151546.9100299554,Single
51.54657412890988,Male,40.070360085291014,69,153892.1578140134,Married
58.3915188795606,Male,47.23356048953462,72,158699.0366819059,Single
29.471208084494254,Female,39.45507575274042,33,200000.0,Married
13.117040039415038,Male,2.9514133741165782,37,55397.975261855914,Married
62.254836352207846,Male,52.70176443036407,68,178075.79329710186,Divorced
31.67594787478617,Male,17.166074033067016,62,102126.95319448799,Married
9.64706128741551,Male,14.233495203175494,36,48112.288258327186,Single
68.68032965025786,Male,56.90266888715571,63,169738.57699958893,Married
51.87475993858569,Female,48.03856559698103,70,156641.34099968275,Married
60.677427127662334,Male,71.53764387311094,69,156790.02476687447,Married
25.513000000299133,Male,32.75105864260189,34,159799.11851457568,Married
62.48695892600513,Male,74.32579256425646,70,163760.0750143809,Married
35.03377463016573,Male,29.9588876033584,60,128270.9812640653,Divorced
56.15138539352866,Male,56.9455781273078,74,154952.64661285086,Divorced
30.106093400306122,Male,21.158751148036643,30,159430.13685023563,Divorced
37.014594581852634,Female,25.77584475626989,35,185346.67989611844,Single
38.002719235344145,Male,38.38691731678237,33,177663.09903927776,Married
11.014532101653991,Male,16.605532343610427,37,57488.511308377856,Single
88.86417621707265,Female,102.90027916578241,34,101931.85840765748,Divorced
39.00594670453833,Male,27.003299287906014,28,155870.0302503362,Divorced
42.425720951624555,Male,39.69936180285976,65,133879.47930107338,Single
55.71845462665337,Female,48.312409925941864,66,154026.60611518193,Divorced
83.41733460995201,Male,96.14173199713179,33,112288.55053742777,Single
36.47251344298975,Male,38.45533612139418,31,177246.01217093584,Single
85.24823282140818,Female,77.9229726668471,41,108481.37152263889,Married
4.1720071209468585,Female,-2.0970375427079837,39,81301.07198998763,Single
11.858412377453753,Female,5.017132840258395,39,55690.895527885295,Divorced
40.058001007272615,Male,29.315835917529604,59,119543.10224821627,Divorced
62.33283926995162,Male,61.182142469024804,68,175803.00653280324,Married
9.998290115570455,Male,5.576545220937747,40,67367.8005455549,Divorced
88.17754212789823,Male,90.12773734043981,31,115454.35014069811,Married
39.058256725164746,Female,57.940449076542805,35,158685.74052101542,Married
80.30821079396091,Male,77.99484798627905,33,117876.79082313062,Single
81.03164380023082,Male,86.43210751401841,24,121218.67548251832,Divorced
59.64989059344401,Female,64.00573373557691,67,161118.3667988168,Married
82.76984268272628,Female,78.915914579023,36,127028.96454235131,Divorced
80.22207517817878,Male,81.15069265214912,33,119702.24921840889,Married
34.093652973686034,Male,37.68460894973816,28,167874.04998101707,Married
62.40479365519508,Female,64.23223098200039,70,140519.06066289233,Single
83.71339422964255,Female,86.63495985774392,34,113807.41720640539,Single
39.935583593730065,Female,32.218327403150184,62,109822.53916950278,Married
49.366605283578394,Male,67.74145399034106,58,134226.65006751078,Single
44.57205357323879,Male,43.41613517945378,64,110305.08041211776,Divorced
15.329018415030824,Male,16.80045856928846,41,68791.96518606538,Single
54.83006669518511,Male,51.42300668770764,64,153268.16478594893,Divorced
88.93538684874926,Male,76.35393467766838,30,109210.66335414482,Single
42.847879010919684,Male,41.651720182337606,32,173050.62852720844,Divorced
91.19172675302491,Female,81.3099818909809,33,116804.02246968882,Married
38.7088406518722,Female,49.4222730248199,55,136445.57722849524,Divorced
40.28212899406783,Female,55.65122934000677,63,121795.95541903033,Divorced
14.50874467832012,Male,13.016298322899766,35,47330.23025079997,Married
23.905764511160914,Male,35.205317051209825,31,164084.23780855373,Single
8.063538591670365,Female,-1.9737619684413108,43,55538.61978631944,Married
80.9297900106697,Male,72.04178500273504,35,107615.02478084002,Divorced
39.22020140977203,Male,52.12696993507773,27,166982.7640980904,Single
93.83431886708908,Female,93.216882454844,44,82039.17357499787,Married
11.971255881309489,Male,21.993373676596057,35,60645.733300014515,Divorced
52.100455026903425,Female,50.0582095006754,68,161362.55768290217,Married
84.06952261670881,Male,91.8625359381226,32,112285.84946779831,Married
63.614467389154285,Female,50.470557846789994,68,155596.68689829734,Single
41.04620820037749,Female,46.161780445528976,63,120685.80583307055,Married
59.16169047587945,Male,56.97661072551783,63,171002.3573429195,Divorced
31.745521074038958,Male,44.79382034924474,34,168581.64299566628,Single
37.46466347696782,Female,48.22460673818361,66,127092.48594310778,Married
37.01888554246072,Male,38.70655339595725,29,175202.45146431949,Divorced
54.13533784365763,Female,58.688345290508586,70,164927.27132040067,Divorced
4.569028002788272,Male,12.022146780371543,34,62221.67648137985,Single
6.552244960777003,Male,9.197669218947489,33,50116.58357305436,Married
39.00617550685175,Male,42.952732084674075,35,189155.09759653712,Married
88.34849658388961,Female,85.1232480395736,29,104349.14802755447,Divorced
84.32149130929778,Female,89.33106180701087,36,109313.41173340166,Married
32.96756716910188,Male,30.023351396900985,30,156848.4051710699,Divorced
44.27505547791644,Female,51.660094108218274,58,100068.2718246486,Divorced
64.91882947329715,Male,59.2613248291073,63,160712.3615464977,Divorced
11.808884324807764,Female,16.73878859412356,38,41256.77882078054,Divorced
31.879124633425235,Female,26.877670181514457,29,172888.14439834107,Married
86.28717238012726,Male,74.23109492925592,35,114061.2036027926,Single
39.6097455205114,Male,27.436325085163368,56,126926.8659316182,Married
