Gender,Satisfaction,Annual Income,Marital Status,Age,Happiness level
Female,14.230665795891843,26552.034992288533,Married,29,9.910565368206498
Female,53.7473927383579,78856.58154070277,Single,69,45.227692597053895
Female,16.6192664324004,25404.003027528663,Divorced,30,36.57918220933553
Female,76.96999051279232,90411.95009716525,Married,67,67.46036305794401
Male,71.49077957545181,88342.29916008044,Married,72,69.51776154905608
Female,13.045623411386002,26828.035362337854,Single,28,11.211065758824532
Female,25.978285859411955,57298.93889814781,Single,69,21.149415248027978
Female,74.85216020098244,72972.9080901041,Married,26,73.2408465912114
Male,29.16602125262041,58849.53096044933,Married,67,30.33778714925909
Male,53.68274615507445,78638.85964177031,Divorced,73,53.96422794791783
Male,76.53095812657423,71494.75756365171,Single,26,82.51746871205624
Female,49.113636508801704,74741.73432399407,Single,67,41.02351905406742
Male,74.60697346962951,68168.52790772078,Single,33,60.21908648759894
Male,75.52254483148862,71944.97156398128,Married,30,77.69568533628943
Male,20.336089000302646,24170.090868217783,Married,32,11.527890078922619
Female,77.36045484444216,88344.19174712003,Married,72,63.92582993850093
Male,30.642686231377116,54813.70679107256,Married,68,26.82343725355618
Female,35.178942893495,23789.75769415657,Divorced,33,35.11926395689531
Female,65.6402809180546,80011.32607072787,Married,33,60.325462877937696
Female,46.72236922976676,73857.32114257028,Divorced,75,50.02057561416055
Female,69.92067529232295,93794.91768791545,Married,78,72.97611540320689
Male,27.777267800274743,21452.555449345724,Divorced,31,37.43808851225435
Female,67.05789966714184,81196.38338615802,Divorced,77,74.81341746235616
Female,86.46322635925489,76215.97320534522,Single,26,85.68614241011615
Female,58.26183301179248,93827.50553709116,Single,76,61.37704236034383
Female,72.65081105584949,96670.22469988881,Married,74,76.26596815552324
Male,50.70854663292823,71619.58720360936,Married,73,44.65877485435533
Male,26.901848101579507,57051.966218337955,Single,67,28.855085099068386
Female,71.36775747319427,72210.12841964893,Divorced,30,70.4168293534739
Male,83.69762566682894,88831.24855834237,Married,70,87.67814574380813
Female,65.04589485705301,86218.08787474631,Married,76,60.080941011491255
Male,43.569030990888145,84102.5520154976,Single,66,44.67319855258621
Female,15.261979861526171,29542.69634710395,Divorced,32,17.160756161690156
Female,75.92449266954796,83331.50713800316,Married,75,79.79252295011648
Female,72.49738844173893,83209.75733614867,Divorced,67,57.794749780291546
Male,56.155631155089196,74463.52184391508,Divorced,72,56.16413612615906
Female,71.05262192006697,87375.04563749048,Married,75,78.54018568574422
Male,70.22321091333572,82446.3813776605,Single,72,70.63701469627486
Female,34.85238697972696,76288.7701067041,Divorced,63,39.26475513720115
Female,63.11098333747382,87291.53302990213,Divorced,73,54.212450349926
Male,68.54265680478483,87425.00254548747,Single,75,65.87208007132608
Female,23.101049827854208,55530.694769620604,Divorced,70,16.991687099588123
Male,44.072578598683386,77606.73403980503,Single,66,38.35690033981212
Female,45.67496432505706,84924.34899484571,Divorced,64,44.5726700298954
Female,71.63199459534951,73959.84767283403,Divorced,21,72.63679619963297
Female,12.772865151389805,29556.480766952187,Divorced,32,15.615321105883051
Male,18.13006314977806,25284.073981677408,Single,35,33.14666452337846
Male,50.03137505784,81087.19259869866,Married,64,45.22890461012888
Male,83.3335368611704,77333.54690587829,Single,26,92.43972540422
Female,70.01398861293427,79282.58353762244,Divorced,25,74.67575740472851
Male,29.9108739619603,57387.35827466181,Married,71,34.33596811700567
Male,20.51038168964684,25715.72398692613,Married,34,17.73718552614064
Female,45.89468661984209,76394.4207316948,Single,64,46.714027717911506
Female,23.005298269530364,21543.381321778215,Married,31,20.722924585328254
Male,10.763746016730941,65669.62592385369,Divorced,66,10.711895645264615
Female,16.08812872186403,61252.864645973066,Single,71,10.613124368569789
Male,12.793840294270202,56596.94706103265,Married,67,4.800953253698831
Female,92.10394783365055,72718.07882984389,Single,29,87.95661714971882
Male,36.703293704192944,76030.04948558021,Divorced,69,38.02321103243668
Female,71.73425906147466,90058.30533123601,Divorced,68,63.77964733344461
Female,53.99954478625121,79548.8644008658,Married,71,53.42475156741629
Female,85.91419143562737,67989.06573311072,Married,27,78.4665986905625
Female,56.049878023286816,77897.67828182557,Divorced,72,49.62534721323046
Female,31.63672069028971,30184.482160793887,Married,35,27.71106898966982
Male,32.4132136841252,60924.02863422081,Divorced,70,37.747477586562134
Female,59.41963797007701,84200.38021512686,Single,67,72.6070577876511
Female,33.12633193547105,78362.88221052918,Divorced,63,36.46262787698055
Male,76.4986872109678,74284.68037391617,Married,27,70.95425290794611
Male,69.848445693564,84262.26006548981,Single,68,72.23700003603571
Female,84.60167804875394,77219.71051523206,Single,30,76.85922180641569
Male,34.90646591286639,56771.02310597342,Married,71,35.74935471740057
Male,0.0,24940.38935025886,Divorced,36,-5.429590170382086
Female,79.81083037535431,69404.75305826959,Single,24,89.20477387078115
Male,89.5169569426719,73453.01045506606,Single,25,77.2007238061821
Male,22.082841659506578,24585.566317303623,Divorced,31,35.564173006466696
Male,64.90449376264559,88467.13657219612,Divorced,73,59.91895516019772
Male,79.57021917631312,70665.75824551395,Single,21,77.16282301098272
Male,61.34128983348713,94185.65871641741,Single,75,61.982271874951714
Female,87.88376470973026,86809.18380147518,Divorced,75,81.06832848625152
Male,13.56751027761678,23730.244740804235,Divorced,28,10.769239030424954
Male,34.298257740665335,81615.63493332648,Married,71,29.895344725552242
Female,77.11121338081026,74034.30828966996,Divorced,24,85.45367449503232
Male,56.459751482814745,73610.31299048867,Single,69,58.069985446203106
Female,76.46425340166297,82742.8999599042,Married,72,66.1635001317762
Male,59.46683816766121,79772.31625592556,Married,72,51.84648873731181
Female,19.398389636548824,26290.90113104213,Married,35,21.299112661940644
Male,14.507445545820826,58158.037940313916,Single,70,29.66624918770225
Female,65.47319435049441,82157.77910158683,Single,78,61.473492950339036
Male,69.53323060100185,68897.01350861296,Divorced,28,64.12174334094009
Female,16.73954561337972,23056.808733459213,Single,30,18.039169815142056
Male,69.29538332513695,82856.18288452193,Married,70,59.39922843782618
Male,68.53994339440243,78333.8921049035,Single,32,76.86257195012314
Male,61.65956032770733,85186.81646155062,Divorced,73,63.921434056752965
Male,19.764994607576035,34205.51763230389,Married,29,22.7241627122394
Female,53.77066843438582,77806.94106362018,Married,69,55.08424121888984
Male,4.425336712021304,30907.987851979764,Single,33,-0.953339809868468
Male,16.027382138024734,24785.270520140017,Divorced,32,18.976174702604368
Male,43.640768761786674,79692.01336901906,Divorced,69,46.04247572132697
Female,38.86767324026659,73354.33805167268,Single,62,31.07186310346737
Male,14.069789822665834,27454.096213696863,Single,31,-1.75337362535282
Male,42.57750528410796,79360.81164441252,Married,72,48.97557510944101
Male,68.26322345952252,87622.56283680753,Divorced,73,59.954175281993514
Male,72.32182237903947,92260.42425527923,Married,74,73.62696489622684
Male,26.794983106176236,31709.95921241462,Divorced,28,25.939408841632932
Male,84.36288170412345,74031.89618211216,Single,29,92.7748054945737
Female,36.72895671119041,73082.38701577252,Divorced,69,37.264500154054424
Male,19.964721964544655,25608.552563675523,Divorced,31,6.603184859283113
Male,32.32933070895555,19849.620712472424,Married,40,37.138500548593164
Male,62.113861828732176,88133.50255287206,Married,72,62.0232459052486
Female,40.64979791819569,59030.542679377344,Single,71,30.75297168642399
Male,46.245391269486205,79784.43737703587,Single,72,63.1447128141956
Male,74.43627036085853,92970.92012561086,Single,74,64.28183774753361
Male,64.54005360910574,93863.96429365696,Single,74,65.32965032358028
Female,70.68246161889361,87239.55258351972,Single,74,76.58625825725375
Male,62.07970391915921,86804.78434887581,Married,77,64.05589375078567
Male,72.32983969564684,91612.33639136897,Divorced,71,68.7321064987656
Female,90.8588971219886,74059.72344253084,Married,27,84.21384598953296
Male,44.22156892199034,73268.25390080003,Divorced,63,52.173187356557996
Male,29.742778895575835,77103.17564340946,Single,73,26.72128649464261
Male,40.62137395761204,80649.59867766013,Single,74,52.13173976423116
Female,23.246042512881917,57458.53230567274,Divorced,72,4.333210198919524
Male,69.87495647448651,73346.17970316773,Divorced,23,60.7885940839938
Male,76.03126490992537,89893.89798119594,Single,70,63.05352549850246
Male,39.22203989621339,76692.02329736312,Single,71,34.15060032748981
Female,25.201890489480572,58256.653183253686,Divorced,72,17.712861907047483
Female,41.75842810581839,79907.09301781937,Single,70,54.59344325469798
Male,22.324855717258522,52070.35866313651,Single,74,21.587859274588855
Female,92.62213432306561,67748.79672759461,Married,30,96.88450846586585
Male,50.0719590986679,73156.89094739954,Married,70,40.33249568292864
Female,25.116319689620802,58291.067637798915,Divorced,69,27.910606094033007
Male,30.807808085933676,53900.238881271565,Single,67,28.52989954231045
Male,84.59363100164478,73505.39601173243,Single,27,68.1794847329114
Male,78.1020011328805,94977.50770164948,Divorced,69,49.13032042478306
Male,14.573725273726943,58945.43035831865,Married,68,16.78323125505886
Male,63.34596036266894,100000.0,Single,70,59.53059127343658
Male,46.923992530463494,82358.33159365504,Married,72,45.81059208468606
Male,43.86634370256442,77517.48264482323,Single,65,37.17091393063876
Female,25.46585817974693,61906.88599052156,Single,68,24.898620981989406
Male,67.41096896551224,72797.2590167442,Single,26,54.785719537755526
Male,27.155372774807567,66655.83037159313,Divorced,68,26.60833641135369
Male,28.319419788699705,62821.24378023773,Single,77,31.680427256612248
Male,20.822482982541064,23259.083211491008,Single,30,10.819685318443568
Male,6.453976945537077,23108.4901323769,Divorced,37,13.623500459453021
Female,25.88932797862723,54462.360586491086,Divorced,70,16.57767930781084
Male,17.107320376197343,20751.10356967339,Married,32,30.84991820702279
Female,47.849530709018694,73426.95053596224,Single,72,44.487442980535555
Female,45.307434758642344,78624.83257801348,Married,69,35.37511052358446
