Annual Income,Sex,Renew,Years after high school graduation,Education Level,Hours Online,Brand Loyalty,Years subscribed,Marital Status,Location Code,City
46158.35350894204,F,No,28.0,College,3.946553260434166,-0.2798482557235835,3.0,Married,Rural,Manchester
69892.88287211802,M,Yes,28.0,High School,4.814570072561868,0.6122470554833993,,Single,Urban,New Castle
33620.69633565737,F,No,43.0,High School,7.0112652001133,-0.17246038497257288,3.0,Married,Rural,London
90665.6999459526,M,No,47.0,College,6.281511431027327,0.10020662891667162,5.0,Married,Suburban,New Castle
45707.099447691355,M,Yes,36.0,High School,5.994242193740152,0.2740513910725786,7.0,Married,Urban,New Castle
37351.45796663665,F,Yes,40.0,Graduate School,3.483721200613419,0.6819491474923111,5.0,Single,Suburban,London
58044.395418837594,M,No,44.0,Graduate School,6.100613415932753,-0.3385052844762109,4.0,Married,Rural,New Castle
59911.32342180585,M,Yes,49.0,High School,2.9293539261545294,0.21648599176265004,6.0,Married,Urban,London
56816.3302634875,M,No,33.0,Graduate School,5.95585107228372,0.34844042269901077,4.0,Married,Rural,London
56547.67254835467,M,Yes,41.0,College,5.469584495198457,0.0600888437521538,5.0,Single,Urban,London
42103.76465889137,F,Yes,39.0,High School,6.569337925694493,0.15413700060080698,0.0,Single,Urban,Manchester
60654.941047656175,M,Yes,42.0,Graduate School,5.227493698758908,0.6635362057727031,4.0,Divorced,Suburban,New Castle
65025.55985438217,F,Yes,45.0,High School,5.285676763539921,0.28654912199924937,2.0,Divorced,,New Castle
70272.68038439893,F,Yes,30.0,Graduate School,6.979597681882995,0.5184524665833059,7.0,Single,Urban,New Castle
77071.01944043924,F,Yes,28.0,High School,4.118236156977924,0.8296042660119405,6.0,Divorced,Urban,London
58544.053239326175,F,No,37.0,Graduate School,5.518401427900667,-0.26440157352012905,3.0,Married,Rural,Manchester
56992.41360484521,M,Yes,42.0,Graduate School,3.713863070252345,0.6841601361944153,6.0,Single,Suburban,New Castle
45523.30103185049,M,No,44.0,High School,6.751429763420264,-0.8595248227805408,4.0,Married,Rural,Manchester
50141.9771884699,F,Yes,30.0,High School,4.826180910532642,0.41681422741992186,4.0,Divorced,Urban,Manchester
32789.8529559741,F,No,41.0,Graduate School,5.978666453230879,-0.40520248794287494,3.0,Divorced,Rural,New Castle
40474.434133327035,F,No,43.0,College,6.299563049794967,-0.043039676604123375,3.0,Married,Urban,Manchester
62732.47269479761,F,Yes,30.0,High School,8.202499792000516,-0.19415622076560807,2.0,Divorced,Suburban,Manchester
48989.124324620876,M,Yes,,College,4.453220707578369,0.35345473080679907,6.0,Divorced,Suburban,Manchester
61054.537954306565,F,Yes,33.0,College,6.359745296644525,-0.4784648747783433,3.0,Divorced,Suburban,London
45208.56821698812,M,No,45.0,Graduate School,7.672557710434561,-0.10435260349161149,2.0,Divorced,Rural,New Castle
50328.49158558835,M,No,36.0,College,6.587423985430019,-0.31005888823059163,3.0,Married,Suburban,London
50241.46846907707,M,Yes,24.0,High School,4.896557319743212,-0.15360547573814803,4.0,Single,Suburban,New Castle
54254.04837999144,M,Yes,32.0,College,4.815477860756145,0.19055720691559877,5.0,Married,Urban,Manchester
46790.24786522978,M,Yes,41.0,High School,6.7002861135376435,0.3416362295214083,5.0,Married,Suburban,New Castle
41421.250807110555,M,Yes,37.0,College,6.131994737983726,-0.22019091656621093,,Divorced,Suburban,London
59507.049047018394,F,No,43.0,Graduate School,7.508448926303362,0.33258456968706934,5.0,Single,Rural,Manchester
45294.42389208908,F,Yes,30.0,Graduate School,2.706753888837926,0.25620312225939657,6.0,Single,Urban,London
40215.9775166602,M,Yes,44.0,High School,3.7914374940865856,0.15236870598940677,4.0,Divorced,Urban,New Castle
68481.40137943358,F,Yes,35.0,Graduate School,2.007244521680887,-0.07575304703074065,6.0,Divorced,Suburban,London
54136.08384782538,M,Yes,29.0,Graduate School,3.8493269735869298,0.019423219757594812,7.0,Divorced,Urban,New Castle
53307.42904605218,F,No,31.0,High School,5.8620600854845515,0.1263388655609533,4.0,Married,Rural,New Castle
59792.22671629368,M,No,41.0,Graduate School,7.391547937816451,-0.44932605495293954,4.0,Married,Urban,London
45629.981939354504,M,No,28.0,High School,6.338980752620077,-1.0572354569796503,3.0,Single,Rural,Manchester
41998.70921322059,F,Yes,47.0,High School,2.253323468063081,1.4728903695227473,6.0,Married,Suburban,Manchester
37165.972672519616,M,Yes,41.0,College,3.4700047564228953,0.38293072071564416,5.0,Single,Urban,New Castle
65880.34846886319,M,Yes,34.0,High School,3.3233057187365755,0.0957042460353868,6.0,Single,,Manchester
33712.774161500456,M,Yes,39.0,Graduate School,7.3168290057929655,-0.6115895490393972,2.0,Divorced,Rural,New Castle
60382.72477611833,F,No,31.0,College,5.171555349940096,0.007543269656308034,1.0,Married,Rural,Manchester
67510.77823206013,F,Yes,38.0,College,5.058477977139277,0.5506947811777871,4.0,Divorced,Urban,New Castle
49822.52523244548,M,Yes,38.0,Graduate School,3.837940068415384,0.4596558318548612,5.0,Divorced,Urban,New Castle
69410.34144768679,F,Yes,34.0,Graduate School,7.164992876335878,0.18771519705970663,4.0,Single,Urban,Manchester
60623.01766249317,F,Yes,34.0,College,2.12089408250225,1.0407543848963585,9.0,Divorced,Suburban,London
57862.02471892029,F,Yes,44.0,High School,4.148173928682448,0.1429826031352685,5.0,Single,Urban,London
27511.628234034095,F,Yes,33.0,Graduate School,6.497043265830667,-0.0729428088908411,4.0,Divorced,Urban,New Castle
,M,Yes,38.0,Graduate School,5.682442888740678,0.3347505692098895,5.0,Single,Suburban,Manchester
54946.43398467098,F,No,31.0,Graduate School,6.931414172907143,-0.6642782210297631,5.0,Married,Suburban,London
43015.34969129156,M,No,32.0,Graduate School,6.056735381703409,-0.44925302301769265,5.0,Married,Rural,Manchester
67630.69823678478,M,Yes,31.0,,4.7671700536485595,0.1056173518419734,6.0,Single,Suburban,New Castle
53666.30617056905,M,Yes,23.0,Graduate School,5.042954264405607,0.7856999555611387,6.0,Married,Suburban,Manchester
81638.93633891066,F,Yes,43.0,High School,4.644384292052906,0.13262779778617625,6.0,Divorced,Rural,Manchester
42453.55851873038,F,Yes,39.0,High School,4.674538480318409,0.051681281324362505,6.0,Divorced,Urban,London
73142.12109725444,F,No,48.0,Graduate School,4.986886124492266,-0.6818405562060555,3.0,Married,Suburban,New Castle
45209.25776448382,M,Yes,30.0,Graduate School,3.256836766333382,0.19235608953915756,7.0,Married,Rural,New Castle
66917.85168472448,F,Yes,34.0,High School,4.4020801916888495,-0.30292773400150175,6.0,Divorced,Urban,London
23712.721132345934,M,No,43.0,High School,5.90308641945728,0.4137943145155119,4.0,Married,Suburban,New Castle
79228.81426103096,M,No,36.0,High School,5.169419507163797,0.3408014331545859,4.0,Married,Suburban,London
53585.64454071189,M,Yes,50.0,Graduate School,3.954139633401733,0.15298707076005863,5.0,Single,Suburban,New Castle
69160.45082263788,F,No,54.0,Graduate School,5.921726426693647,-0.16758241600695287,3.0,Divorced,Rural,New Castle
35096.18294025168,F,,33.0,High School,5.335110999323005,0.48354046816706603,4.0,Divorced,Urban,London
63037.186806892976,F,Yes,24.0,College,2.9462365798384713,0.3800057289857192,8.0,Married,Rural,Manchester
53759.96770681904,F,No,34.0,High School,8.478342483709577,-0.5197686468538428,4.0,Divorced,Suburban,London
43054.22630980484,F,Yes,37.0,College,6.783411433223205,0.49260373190031015,3.0,Divorced,Suburban,Manchester
54528.9890253247,M,Yes,41.0,Graduate School,4.76537683794641,0.8591868163828754,3.0,Single,Urban,New Castle
65967.20095106681,F,Yes,34.0,Graduate School,5.474230583863113,0.7037684978793227,6.0,Divorced,Urban,London
45272.28027193734,F,No,29.0,High School,3.7159802519161196,0.13805644950995657,6.0,Married,Suburban,New Castle
58963.40705643875,F,No,46.0,High School,4.053956635223487,0.636214121844388,3.0,Divorced,Suburban,New Castle
45672.2366554668,M,No,36.0,High School,5.98211207595812,0.7905196983521263,6.0,Married,Rural,New Castle
,F,No,51.0,College,5.81275369486004,-0.19094558023998176,3.0,Single,Rural,London
58276.427609000086,M,No,30.0,Graduate School,7.672379950764048,-0.5220603817643483,5.0,Married,Suburban,London
54268.262171133865,F,No,37.0,Graduate School,4.012791892772885,0.46426398848750833,3.0,Married,Rural,London
60714.707540327094,F,No,40.0,Graduate School,3.7737635710285655,-0.08810670181895713,1.0,Married,Rural,Manchester
50923.82858315427,M,No,44.0,College,3.9529050479652206,0.21514763537749992,3.0,Divorced,,New Castle
59985.44854405016,M,Yes,37.0,Graduate School,4.806221286108025,-0.24013724197057124,5.0,Married,Urban,Manchester
45837.76064256015,M,Yes,30.0,Graduate School,3.3621126122940157,-0.07646990828768105,7.0,Single,Urban,New Castle
68887.30682170944,M,No,35.0,College,7.740758225047603,-0.7640831876753936,3.0,Single,Rural,London
57306.37472051511,M,No,30.0,High School,7.568906194864515,-0.8691794141061987,3.0,Divorced,Rural,London
50718.0651166622,M,Yes,47.0,High School,3.845690266174513,0.6110964600862752,5.0,Divorced,Urban,Manchester
49677.82068423637,M,Yes,48.0,Graduate School,5.025078112848859,0.16326066489908386,5.0,Single,Urban,Manchester
43166.23828739148,M,No,21.0,Graduate School,6.027176513615309,-0.12277173435772712,4.0,Married,Suburban,New Castle
66048.6492343277,M,Yes,42.0,College,4.53675548903807,-0.2082596546179652,4.0,Divorced,Urban,London
52594.635204687096,M,No,32.0,High School,7.3735057452502835,-0.5486506433618209,4.0,Single,Urban,London
86802.51629318445,,No,38.0,High School,3.694871262513618,0.7768070484517944,4.0,Single,Rural,New Castle
68165.38761738423,M,Yes,29.0,College,4.30915111857229,0.3250481607813588,4.0,Married,Suburban,New Castle
42747.11812938491,F,No,28.0,High School,7.520275396563287,-0.055746330954746334,5.0,Married,Rural,New Castle
48651.455045046154,F,No,34.0,High School,5.510672235961339,-0.6097139710471715,5.0,Married,Rural,London
64856.09317794751,M,Yes,29.0,Graduate School,4.023592863138607,0.1178159522449981,5.0,Single,Suburban,Manchester
58981.85452839202,F,No,36.0,High School,7.089342744737155,-0.42199638855367755,2.0,Married,Suburban,New Castle
75540.67755889684,F,No,37.0,College,6.428327558062578,-0.01864139831609267,4.0,Married,Suburban,Manchester
60714.80589267559,M,Yes,27.0,Graduate School,3.8874147619503012,0.8705407200929326,3.0,Single,Urban,London
68415.03655728341,F,Yes,38.0,High School,5.335226592827104,0.005988662184618701,4.0,Divorced,Urban,Manchester
63905.061276388464,M,Yes,21.0,College,5.525121522816756,0.8662669773348932,4.0,Single,Urban,New Castle
52273.919447098175,F,Yes,33.0,High School,,0.3217260381226669,4.0,Married,Urban,New Castle
41392.57019897635,F,No,31.0,College,8.456000841037712,-0.42686449122378334,6.0,Married,Rural,London
56949.40578787288,F,Yes,34.0,Graduate School,5.490880949756321,0.07520537457319955,4.0,Divorced,Suburban,Manchester
44467.09609637405,F,No,33.0,,6.120629101962561,-0.24769831951183047,2.0,Married,Rural,New Castle
35289.23002934765,F,No,43.0,Graduate School,6.827405519159837,-0.5385075639779918,3.0,Divorced,,London
57471.52114074356,F,Yes,34.0,College,5.4053839245314474,0.20062245522643715,4.0,Married,Suburban,Manchester
60968.816136292626,F,Yes,39.0,College,5.3874695749202575,0.08532825901116525,3.0,Single,Suburban,Manchester
58271.71666671815,F,No,30.0,College,5.906132193077022,-0.903567420522278,2.0,Married,Suburban,New Castle
53056.63626023043,M,Yes,37.0,College,3.5702714679258594,0.28356739397594033,3.0,Divorced,Urban,Manchester
73719.19570457887,M,Yes,36.0,High School,4.728439644164652,-0.19610471300198695,3.0,Married,Urban,New Castle
64285.99188070985,M,Yes,45.0,High School,4.8355574286122645,0.22101673458550938,6.0,Single,Rural,New Castle
51565.88524231953,M,No,32.0,High School,6.4474565952986005,0.20183229487423696,4.0,Single,Suburban,London
39014.83022537823,M,No,46.0,College,5.985317318385453,0.13039880062400871,3.0,Married,Rural,New Castle
52366.516792946655,F,No,31.0,College,5.159387177846208,-0.16538689775013862,2.0,Married,Rural,New Castle
58807.56363942652,M,Yes,50.0,College,6.025314176658153,-0.45857778555022244,4.0,Single,Urban,Manchester
57288.83517296261,,Yes,53.0,College,5.548507472186016,0.24713542731057836,2.0,Married,Urban,London
40823.65437569331,F,No,27.0,High School,7.870465644976472,-0.6042878647088066,5.0,Divorced,Rural,New Castle
51752.32632830726,M,No,39.0,High School,7.197424624818656,0.3795514167366088,2.0,Single,Rural,London
43703.25369501517,M,No,37.0,High School,7.007156667404377,-0.9878294055077128,3.0,Married,Urban,London
36979.4591405805,M,Yes,41.0,College,3.9586547502346843,0.9180662089183368,4.0,Married,Urban,London
60641.84031458984,F,No,35.0,Graduate School,6.866481163829176,0.18690732621267692,6.0,Single,Rural,Manchester
49273.686566788136,F,No,53.0,High School,6.151818578746706,0.2552498680111699,3.0,Married,,London
38391.32272002076,F,Yes,31.0,High School,6.302109738988243,-0.008032753204891746,5.0,Single,Suburban,London
47742.66809904638,M,No,21.0,High School,7.564098445718203,0.15639174007383327,6.0,Divorced,Suburban,London
63586.66654469187,M,Yes,26.0,College,3.2569479164788873,0.3274930633516477,6.0,Single,Rural,New Castle
55846.20562083968,M,Yes,35.0,Graduate School,6.401165209539965,-0.1477250021033217,4.0,Married,Urban,London
51862.220599307926,M,Yes,27.0,High School,5.43051567052548,0.962735537964777,3.0,Single,Suburban,Manchester
60083.107325135235,M,Yes,37.0,Graduate School,4.644224179222082,-0.17564239340958998,5.0,Married,Urban,London
47707.05589434356,F,Yes,27.0,Graduate School,4.865231161172449,0.7199762410507715,4.0,Divorced,Urban,New Castle
40988.17646459808,M,No,27.0,College,6.385930085987018,,3.0,Divorced,Suburban,Manchester
59450.18088854676,M,No,49.0,College,3.2981122839054544,0.583746474154721,3.0,Married,Rural,Manchester
42501.059705879015,F,No,56.0,Graduate School,8.44629999698923,-0.46040624432301336,5.0,Married,Rural,Manchester
53670.841081772756,F,No,28.0,College,5.665392245513852,,2.0,Single,Rural,New Castle
41118.14909274808,M,Yes,27.0,High School,5.78949566870901,0.6909022946015007,5.0,Single,Urban,Manchester
54681.59695804358,M,Yes,28.0,College,4.6876409552037135,0.2198695116376328,4.0,Single,Urban,New Castle
58292.86488946337,M,No,36.0,College,2.6106534753444994,0.8362084642431036,3.0,Single,Rural,New Castle
55569.83849686121,F,Yes,39.0,Graduate School,6.029200342011581,0.0007641043083571331,6.0,Single,Rural,Manchester
51754.76214933162,M,Yes,34.0,High School,6.919937840851524,0.3399282976233059,4.0,Divorced,Urban,Manchester
80102.22812002704,M,No,49.0,Graduate School,5.5669403564977,-0.14990731717083702,6.0,Married,Rural,Manchester
67519.13943688647,F,No,39.0,High School,5.013881807797103,0.663343252543416,3.0,Married,Rural,Manchester
50545.89302652732,F,No,33.0,High School,7.385932610349287,-0.3738769373572468,3.0,Married,Rural,New Castle
58293.00885263523,M,No,45.0,College,4.8969063038117575,0.3338753781940255,3.0,Married,Suburban,Manchester
48484.07283973228,M,Yes,32.0,High School,5.42279502105256,-0.3400319449181322,5.0,Divorced,Urban,New Castle
54864.96212459346,M,No,36.0,High School,5.363169657234052,-0.4599796114100435,,Married,Rural,London
30582.62953738924,M,Yes,31.0,College,5.954202816896287,-0.1612670458008289,4.0,Divorced,Suburban,London
60496.64598034157,F,Yes,22.0,High School,6.311514227325554,0.049579788991359106,0.0,Single,Urban,Manchester
66736.084914699,M,No,29.0,High School,7.543597702283801,-0.2800911744881031,5.0,Married,Rural,London
49592.83507607688,M,No,48.0,College,5.119884549105288,-0.3816142800812731,0.0,Married,Suburban,Manchester
44227.15834247996,M,Yes,31.0,High School,4.313025759038892,0.32391081132131816,4.0,Divorced,Rural,Manchester
56011.93237475025,F,Yes,42.0,College,3.254941316752865,-0.02734099136318284,6.0,Single,Urban,Manchester
43726.9256348483,M,Yes,30.0,High School,6.575474970868612,0.038796296615473194,4.0,Single,Urban,Manchester
43737.26417437537,M,No,45.0,Graduate School,5.0316163825165665,-0.35607475438803504,2.0,Married,Rural,Manchester
55329.16469837552,M,Yes,32.0,College,6.906374499835524,0.8705651651998272,4.0,Single,Suburban,London
58339.66400419855,M,No,31.0,College,2.636097876940374,0.5310065062612677,4.0,Married,Rural,London
49482.60284523884,F,Yes,33.0,College,4.561277304227944,0.4821819107586588,5.0,Married,Urban,London
39810.54754029945,M,No,46.0,High School,4.933368869391976,0.15205790692525922,3.0,Single,Suburban,London
65772.69443728826,F,Yes,48.0,Graduate School,4.34820513721854,0.9596911711115045,4.0,Divorced,Urban,New Castle
54378.45757298888,F,Yes,30.0,Graduate School,6.951745331660386,0.6687502432419425,2.0,Single,Rural,New Castle
54849.56688604047,F,Yes,40.0,Graduate School,3.9796935171858907,0.43518096483097285,4.0,Divorced,Urban,Manchester
52058.06788802435,F,No,29.0,Graduate School,7.2267166101341225,-0.24100470403102797,4.0,Single,Rural,New Castle
75119.3131468124,M,Yes,44.0,College,1.4626790559068832,0.9334480138873709,7.0,Divorced,Suburban,Manchester
48190.6907914238,F,Yes,24.0,College,5.154120279535261,0.3321439297242636,6.0,Divorced,Suburban,Manchester
53210.31240870254,F,No,44.0,High School,3.985329249312572,0.4890029946265236,2.0,Married,Suburban,Manchester
51948.01078482711,F,No,33.0,Graduate School,6.4073575460231655,-0.037939178568089704,4.0,,Urban,New Castle
45770.0665633733,F,Yes,35.0,High School,5.1873112920582685,0.026600460543045074,5.0,Divorced,Urban,New Castle
71898.87950153259,F,Yes,41.0,High School,5.116495363703032,0.2031048434105607,7.0,Single,Urban,Manchester
62896.40270300481,M,Yes,50.0,Graduate School,5.471300836507766,0.46610316316159556,5.0,Single,Suburban,
62081.941757755485,M,No,27.0,High School,8.091520684639848,0.01640817376882764,4.0,Married,Rural,Manchester
70926.63437995357,F,Yes,41.0,Graduate School,4.355507556529982,0.46049810623959947,4.0,Married,Urban,Manchester
83608.1212001715,F,Yes,36.0,High School,6.638902354521598,-0.16608113488896825,3.0,Divorced,Suburban,New Castle
70585.12066136557,F,,41.0,High School,5.0739255150562155,-0.08138476903328912,6.0,Single,Urban,Manchester
37516.259769836295,F,Yes,35.0,Graduate School,4.657248437659713,0.4367374402192952,6.0,Divorced,Urban,London
54729.431744334724,M,,40.0,College,6.923259432046048,-0.519985693848341,3.0,Married,Rural,New Castle
69801.10006171132,F,Yes,39.0,Graduate School,,-0.11001878139368823,7.0,Married,Suburban,New Castle
45830.61678215332,F,No,,High School,6.397918909485226,-0.06094926260462438,4.0,Single,Suburban,New Castle
25275.842388052562,M,No,38.0,College,6.585751110538351,-0.4485622749753704,2.0,Single,Rural,London
71553.01652391664,M,Yes,30.0,Graduate School,4.712817045443781,-0.140076697919788,5.0,Single,Urban,New Castle
71926.62668169585,M,No,36.0,Graduate School,6.080994300750425,-0.89726095915425,3.0,Married,Rural,London
56925.9337933963,F,Yes,41.0,College,5.470663435704723,0.6122618666824253,4.0,Single,Suburban,London
58697.128442727204,M,No,43.0,College,6.679071275660437,0.05907475030277663,3.0,Married,Suburban,Manchester
40073.907157337206,M,No,39.0,College,4.862353836984215,-0.17905313105883247,6.0,Married,Rural,Manchester
50630.73310322389,F,Yes,16.0,College,4.583046479099401,0.6407467993695244,4.0,Single,Suburban,Manchester
63683.64834313006,F,Yes,47.0,Graduate School,3.1464464467596573,0.46568163082549696,6.0,Married,Urban,Manchester
85252.07931930473,M,Yes,29.0,College,3.6148070830372667,-0.2307792104946801,6.0,Single,Rural,London
63626.54612473857,M,No,26.0,College,3.9945968322798375,0.8635635391401619,3.0,Married,Rural,Manchester
57102.99004437193,M,Yes,38.0,Graduate School,4.171781890018377,0.5807548090546388,4.0,Married,Urban,New Castle
48458.00811818321,M,No,36.0,High School,5.308520480145888,-0.24130288473744704,5.0,Married,Rural,Manchester
34027.77404166297,M,No,26.0,College,5.171538059760011,-1.034770187953116,3.0,Married,Rural,London
67317.48570433572,M,Yes,39.0,Graduate School,5.462828270501909,0.742474396209498,2.0,Single,Urban,New Castle
68592.85918044316,M,No,32.0,College,8.04456667633466,-0.3356631512209566,5.0,Divorced,Rural,New Castle
51340.741250326166,F,Yes,41.0,Graduate School,,0.4209279123329965,3.0,Single,Rural,London
69879.82845851444,M,No,34.0,High School,6.311519404745027,-1.2978643999920398,3.0,Married,Suburban,New Castle
64600.67167340252,F,Yes,38.0,Graduate School,4.3249129686451795,0.9151154738772801,7.0,Single,Urban,London
56747.28978819153,M,Yes,38.0,College,4.084392023765441,-0.005109132175709755,8.0,Divorced,Urban,Manchester
46007.82193257096,M,No,25.0,High School,7.507691861022274,-0.33141200812981003,5.0,Married,Rural,London
49488.858037739774,F,Yes,31.0,High School,6.575040727187887,0.17680740591179334,7.0,Divorced,Rural,London
60844.726557951035,M,Yes,38.0,High School,6.444789449496034,0.17564599908367676,4.0,Single,Urban,New Castle
52700.15315807266,M,Yes,39.0,High School,4.900266604928893,0.2579086353996402,4.0,Single,Urban,London
52598.25771764214,M,Yes,36.0,High School,6.920847579689305,-0.7278523754843053,4.0,Single,Urban,London
55140.83534917177,F,Yes,41.0,High School,2.925644059569238,0.5537531618372367,6.0,Single,Urban,London
79765.13345804774,F,Yes,24.0,College,4.0564438039303345,-0.18618600458915247,4.0,Divorced,Suburban,London
75743.5992370679,M,Yes,35.0,High School,3.9121734797915515,-0.018962962121789773,6.0,Single,Urban,New Castle
34469.67752865882,M,Yes,26.0,High School,6.542630692621008,-0.03733770497009495,1.0,Divorced,Urban,New Castle
32376.109707509542,F,No,36.0,High School,8.173134093458314,-1.0698165599936722,4.0,Married,Rural,New Castle
53678.54934919701,F,Yes,28.0,,2.6197842266458022,-0.24586029831457612,6.0,Single,Suburban,New Castle
70282.28693835755,F,No,38.0,High School,6.0721544915562315,-0.326837781212321,5.0,Divorced,Urban,Manchester
45830.81258382688,M,Yes,28.0,,5.4713523727973135,0.062237458706293346,4.0,Single,Rural,Manchester
48927.57632178321,F,Yes,,College,5.075929858068965,0.3530159481305716,3.0,Divorced,Urban,Manchester
56879.34939213305,F,Yes,35.0,Graduate School,4.745771223128989,0.8711164433173894,6.0,Married,Urban,London
73225.61521802415,M,No,11.0,Graduate School,6.336614263605813,-1.1326364714888186,4.0,Married,Urban,Manchester
63935.15548419321,F,No,42.0,College,7.041790114191022,-0.8410463678740182,1.0,Married,Rural,New Castle
43289.7002455228,F,No,29.0,High School,5.520641555035516,-0.04301524174563974,3.0,Married,Rural,New Castle
60776.82649508421,F,Yes,29.0,Graduate School,,-0.3357476643983229,4.0,Divorced,Urban,London
62906.752176293216,F,No,30.0,High School,3.992044885515116,0.16313846358459422,4.0,Married,Suburban,New Castle
53533.44633641557,F,Yes,27.0,High School,5.218011421151215,0.03659561643517778,5.0,Divorced,Suburban,London
56441.129807476675,F,Yes,40.0,College,5.280425767790777,0.4183746891195862,6.0,Divorced,Urban,New Castle
46887.50317711123,M,No,25.0,Graduate School,5.430178719912988,-0.3947741432234241,2.0,Married,Rural,Manchester
44734.03383355561,F,No,37.0,College,3.081963871722885,0.10630191237854755,1.0,Married,Suburban,New Castle
68140.10462703573,M,Yes,35.0,College,5.670798744227904,-0.1975615292864198,4.0,Married,Urban,Manchester
48711.067545723585,F,Yes,26.0,Graduate School,3.974909678135843,0.26741418109950826,6.0,Divorced,Suburban,Manchester
52739.623481238006,F,Yes,41.0,College,3.4375469514189816,0.5888940671060332,5.0,Divorced,Suburban,New Castle
40947.8021267655,M,No,35.0,High School,5.266275291232816,-0.1099358289331645,5.0,Married,,London
68566.74631688731,F,Yes,28.0,College,4.532479277953036,0.5144338226565282,3.0,Married,Suburban,New Castle
66840.25527461531,M,No,30.0,Graduate School,5.700835975092112,0.07938947466903067,3.0,Married,Rural,Manchester
51148.856417777926,F,Yes,32.0,Graduate School,5.489594568713,,3.0,Married,Urban,New Castle
70627.65918971376,M,No,36.0,College,6.157952755283132,0.18592567235195606,4.0,Married,Suburban,London
76734.88719635684,M,Yes,31.0,College,1.5543614320604253,-0.1535441489088973,6.0,Single,Rural,London
73121.78489424547,F,Yes,28.0,College,2.7417686116997837,0.5031411473487506,9.0,Divorced,Urban,New Castle
66445.80172228409,M,Yes,28.0,Graduate School,3.0009476919743103,0.272483888725105,5.0,Divorced,Urban,London
58466.37164039626,F,Yes,38.0,,5.031761461273128,-0.5879662660318882,5.0,Divorced,Urban,Manchester
67987.36541678876,M,Yes,38.0,High School,5.526286015548211,-0.09898675168433713,4.0,Single,,London
52921.791327102925,M,Yes,39.0,High School,3.2066798613110934,0.35515525924730207,5.0,Single,Urban,Manchester
32283.4829769962,M,Yes,29.0,Graduate School,6.5335947220033175,0.0003207942812011588,3.0,Single,Urban,Manchester
46578.216042316635,M,Yes,35.0,,4.344328767911441,-0.04427683927656889,6.0,Single,Urban,New Castle
66004.50468897741,F,No,31.0,High School,7.556652466686746,-1.2285219795331077,4.0,Divorced,Rural,Manchester
74547.9189194125,F,No,41.0,High School,6.731227650005288,-0.4573960909270762,3.0,Single,Rural,Manchester
58636.47328199022,F,No,37.0,Graduate School,5.778948228828876,0.044705390194458516,4.0,Married,Rural,London
43383.45708853412,M,Yes,49.0,High School,3.7223297889920697,-0.06028441681520871,,Single,Urban,New Castle
67656.44305047778,F,No,55.0,College,6.232331205719949,0.4680999883570275,3.0,Married,Urban,Manchester
49477.074535895634,M,No,35.0,High School,5.029947999528805,0.38751812288828674,3.0,Married,Rural,New Castle
39550.45401574492,M,Yes,46.0,High School,5.952332499486873,0.2222837452261727,5.0,,Suburban,London
65389.96466666259,,No,33.0,High School,6.01602428280214,-0.7122943343747413,1.0,Married,Suburban,New Castle
47903.97148024096,F,Yes,36.0,High School,6.264917993391542,0.5103860217980631,0.0,Married,Suburban,London
59967.379655006116,F,Yes,34.0,Graduate School,3.125742525976025,0.7886537763170067,,Divorced,Suburban,New Castle
67904.11241957755,F,Yes,31.0,Graduate School,5.515295757687102,-0.08014255477274992,5.0,Married,Urban,New Castle
40744.31655686855,M,Yes,48.0,College,4.32734966327334,0.19475622389272562,3.0,Single,Suburban,Manchester
55085.7755624673,F,No,27.0,Graduate School,6.191678023599801,,,Married,Suburban,New Castle
53397.08118469066,M,Yes,51.0,Graduate School,,0.6337084514057791,2.0,Single,Urban,Manchester
64393.10626301145,M,Yes,47.0,College,5.006464901026708,0.31458185510383924,5.0,Divorced,Urban,New Castle
33581.45992284129,F,Yes,30.0,Graduate School,,0.1921987897298414,3.0,Divorced,Urban,London
35352.94529540355,F,Yes,43.0,College,3.760010537402346,-0.2514800843151146,5.0,Divorced,Urban,London
39415.85199749634,M,No,38.0,High School,7.827509098366004,-0.29604226487445756,2.0,Married,Rural,New Castle
70732.79436310448,F,Yes,50.0,College,4.786446098182129,0.4700324307766247,6.0,Single,Urban,New Castle
63322.991283543066,M,Yes,19.0,High School,5.507246561141171,1.3369300187459585,4.0,Divorced,Rural,London
45852.58251233025,M,Yes,36.0,College,6.472739421637599,0.5338586837963797,2.0,Divorced,Urban,
59241.75797252787,M,No,43.0,College,,-0.0004120083250364198,5.0,Single,Rural,London
29646.17476818447,M,No,25.0,High School,4.526983860768613,0.566583261320499,2.0,Married,Rural,Manchester
66603.94657422022,M,Yes,43.0,Graduate School,3.5826412640743532,0.45047023770123845,6.0,Divorced,Suburban,New Castle
51387.44183480207,F,No,36.0,Graduate School,7.692398054584566,-0.8532214474448399,3.0,Married,Rural,New Castle
36938.5826103806,M,No,40.0,College,5.043141877229406,0.38521918054244253,4.0,Divorced,Rural,London
31708.216568242948,M,No,43.0,Graduate School,5.88845666342386,0.06790352962694192,,Married,Rural,
50527.24172542738,M,Yes,33.0,College,3.4542688969886517,0.6146100485048572,6.0,Single,Urban,Manchester
45227.73699157326,F,No,37.0,College,5.421990276259237,0.06528094240379398,3.0,Married,Rural,
65295.100145106844,F,No,38.0,College,6.859236508568545,0.3272844744565132,4.0,Married,Rural,Manchester
