City,Online Activity,Marital Status,Renew,Education Level,Months with Company,Location Code,Age,Monthly Income,Brand Loyalty,Gender
Udon,5.252286157553835,Single,No,College,35.0,Suburban,45.0,4757.2277821852595,0.3616685212633862,Female
Khon Kaen,6.135102631213107,Divorced,Yes,Graduate School,69.0,Urban,41.0,5315.112477207622,-0.052788176734114234,Female
Mahasarakam,,Single,Yes,High School,68.0,Suburban,21.0,5273.4002836112395,-0.4619067234898607,Female
,5.959298095309876,Divorced,Yes,Graduate School,27.0,Suburban,43.0,5501.628880446192,-0.2671291957099992,Female
Khon Kaen,5.249337872283715,Divorced,Yes,Graduate School,87.0,Urban,64.0,5688.249583223952,-0.7415127661648659,Male
Mahasarakam,6.769180010534381,Divorced,Yes,Graduate School,62.0,Suburban,60.0,4601.567216001776,0.20549557388236717,Female
Mahasarakam,4.6215673292023745,Married,No,High School,86.0,Rural,44.0,6166.4938761458425,0.20867439912182,Female
Udon,5.697676153745401,Divorced,Yes,College,65.0,Rural,52.0,5153.61841457811,-0.5232277466589674,Male
Mahasarakam,7.627395708638306,Divorced,Yes,Graduate School,71.0,Urban,39.0,4887.859752602841,0.3367692579741467,Male
Khon Kaen,6.499302412764511,Divorced,Yes,Graduate School,90.0,Suburban,48.0,4756.336332215858,0.1512368435666579,Male
Khon Kaen,4.31934721324836,Single,No,Graduate School,80.0,Suburban,26.0,5373.96003121574,-0.012381918345729048,Female
Khon Kaen,5.198721948467492,Married,Yes,High School,62.0,Suburban,54.0,5010.871698134179,-0.2148668339663109,Female
Udon,6.571156249552235,Divorced,Yes,Graduate School,65.0,Suburban,47.0,5006.974013247185,0.36145451422621144,Male
Mahasarakam,5.0721478513199,Divorced,Yes,High School,36.0,Urban,37.0,6719.516223530631,-0.6302847674568263,
Mahasarakam,4.735799496854301,Divorced,Yes,Graduate School,78.0,Suburban,57.0,4805.483356233086,-0.20855432757641873,Female
Udon,4.8797718151490805,Married,Yes,,44.0,Urban,42.0,4707.551089220395,-0.08256417408543543,Female
Udon,6.59647742663127,Married,Yes,Graduate School,53.0,Urban,59.0,3891.7555567573654,0.08129614409398264,Female
Mahasarakam,7.037746509781011,Single,Yes,College,61.0,Rural,44.0,5162.14754051945,0.2253108008202458,Female
Mahasarakam,4.859326234519525,Married,No,College,83.0,Rural,49.0,4646.823436148663,0.09010242260337956,Male
Udon,6.010978881000267,Divorced,Yes,High School,73.0,Urban,47.0,2234.2068265563885,-0.2859484299570613,Female
Khon Kaen,3.7028332579659295,Married,No,Graduate School,75.0,Rural,42.0,6309.347304715891,-0.24619337684545634,Male
Khon Kaen,1.0000000000000004,Single,No,Graduate School,39.0,Suburban,51.0,5942.191513251545,-1.1801194541780806,Male
Mahasarakam,5.054707532551249,Single,No,High School,87.0,Suburban,45.0,4567.124552158016,0.9212410505931857,Female
Mahasarakam,4.943236850610995,Married,No,High School,51.0,Rural,51.0,4472.392190295317,0.09183545181740435,
Mahasarakam,6.355359108264937,Divorced,Yes,High School,,Urban,52.0,4309.255280348082,0.17434932587529095,Male
Mahasarakam,4.876253950061736,Divorced,No,College,99.0,Rural,49.0,5603.239400426034,-0.60918864785888,Male
Khon Kaen,6.65880151399932,Divorced,Yes,High School,35.0,Urban,53.0,5590.428333212498,-0.7509265223903905,Male
Mahasarakam,5.429232620032259,Divorced,Yes,Graduate School,65.0,Urban,53.0,5331.487491369696,0.6391432422167179,Male
Udon,5.865665627818096,Married,,College,41.0,Rural,49.0,6703.725937177114,0.7571056773186026,Female
Udon,4.348703372254377,Divorced,No,College,73.0,Rural,56.0,3948.5392175087127,-0.15264217501008998,Male
Udon,4.119533474129959,Divorced,No,Graduate School,42.0,Suburban,43.0,5854.309818224014,0.0331404098448532,Male
Khon Kaen,3.960946033591731,Single,No,Graduate School,56.0,Rural,39.0,4642.094512095003,-0.10241406070351602,Female
Mahasarakam,5.233956547619634,Divorced,Yes,College,61.0,Urban,25.0,3898.120617447692,0.4102773139416756,Female
Udon,4.105692223046524,Divorced,Yes,College,67.0,Urban,58.0,4529.627285752841,0.002722510200513714,Male
Mahasarakam,5.6026590556601565,Divorced,Yes,College,71.0,Urban,34.0,4812.299700673709,-0.2885523974975089,Female
Udon,5.116375111001938,Divorced,Yes,College,64.0,Rural,54.0,7019.1489073445,-0.4249803615207781,Female
Udon,6.700610375403325,Divorced,Yes,Graduate School,71.0,Suburban,50.0,5296.368388109873,-0.041185278229090266,Male
Udon,6.827869437578618,Divorced,Yes,College,90.0,Suburban,61.0,4009.757457693397,0.6104328448428022,Female
Khon Kaen,,Divorced,Yes,College,62.0,Urban,42.0,6321.21373365045,-0.12406616396287154,Male
Khon Kaen,5.249091526552078,Married,Yes,Graduate School,55.0,Suburban,43.0,6270.772069005812,-0.533043652606728,Male
Mahasarakam,4.3519093069765695,Divorced,No,,49.0,Rural,65.0,3656.429898328247,-0.47851745058441564,Male
Mahasarakam,3.6640984880848704,Married,Yes,High School,46.0,Urban,61.0,4636.965702720935,-0.05018994727898188,Male
Udon,2.973862699679648,Married,No,High School,64.0,Suburban,39.0,5728.978950288112,-0.22018358758766232,Male
Udon,4.591183166721149,Married,No,Graduate School,53.0,Suburban,40.0,3670.3989499315967,-0.46387437225837547,Female
Mahasarakam,7.672265199017631,Married,,College,56.0,Urban,54.0,3897.239505655655,-0.7398726117548317,Male
Udon,2.696719871762433,Divorced,Yes,College,85.0,Urban,51.0,6486.268157328205,-0.12897247371475098,Male
Mahasarakam,3.432694754282302,Married,No,College,67.0,Suburban,55.0,3184.5126677765775,-1.2958526344864714,Male
Mahasarakam,5.328339249008111,Married,No,College,77.0,Rural,53.0,5111.482474353628,0.06462324380218318,Female
Udon,4.739135483253679,Single,Yes,High School,63.0,Rural,52.0,5386.8509196166615,0.025627386687438358,Male
Khon Kaen,4.626227067007134,Divorced,No,Graduate School,26.0,Rural,58.0,7238.174703716415,-0.7514586515870662,Male
Udon,4.259220787451603,Married,No,Graduate School,86.0,Urban,48.0,5727.283324937487,0.13689171494801197,Male
Mahasarakam,3.894566408653105,Divorced,No,Graduate School,45.0,Suburban,41.0,4814.961359154044,0.12540116206975457,Male
Mahasarakam,4.344016001785582,Married,Yes,High School,57.0,Urban,46.0,5817.932906197266,-0.19171620613769896,Male
Mahasarakam,5.177341276981127,Married,No,College,,Urban,49.0,4375.406426697289,-0.19734013246578797,Male
Mahasarakam,6.721134261683433,Divorced,No,High School,44.0,Urban,37.0,5733.659990718496,-0.00296637858820957,Male
Khon Kaen,4.649434566558701,Divorced,Yes,High School,56.0,Urban,58.0,6206.582751294209,-0.41440934022666875,Female
Khon Kaen,3.3813675154208642,Divorced,,High School,59.0,,46.0,5854.462881216805,0.05257863660455234,Male
Udon,4.198372812093596,Single,No,College,62.0,Rural,66.0,6338.1517732598695,-0.6792393920035031,Female
Mahasarakam,5.033450731429523,Divorced,Yes,College,63.0,Urban,39.0,,-0.1668505674102933,Male
Udon,4.553962973014882,Single,Yes,Graduate School,76.0,Suburban,61.0,7048.999692967958,0.23516148210899196,Female
Udon,4.3607172581351215,Married,Yes,College,44.0,Urban,39.0,4684.796468990041,0.08578215572943383,Male
Khon Kaen,3.471569303539248,Married,Yes,Graduate School,91.0,Suburban,45.0,4773.148997281973,-0.32585264822630305,Female
,4.8140393820673495,Married,No,High School,53.0,Rural,37.0,5410.575032331259,0.06249561696427384,Male
Khon Kaen,2.747241779327585,Married,No,College,29.0,Suburban,51.0,6306.441613150237,-0.18396248495484618,Female
Khon Kaen,6.464744801153196,Married,Yes,Graduate School,74.0,Urban,58.0,5374.013151892028,-0.4762722986115354,Male
Khon Kaen,4.102690981263754,Single,Yes,Graduate School,76.0,Urban,51.0,5719.820781414475,-0.3787149151035766,Female
Khon Kaen,,Married,No,Graduate School,41.0,Rural,67.0,5558.761327224429,-0.4110177380914992,Male
Khon Kaen,3.9381266893698244,Divorced,Yes,Graduate School,70.0,Urban,35.0,3576.110458421326,-1.0658844842807602,Male
Udon,4.564338617497503,Divorced,Yes,Graduate School,46.0,Suburban,58.0,3588.859056179326,-0.23646128483387135,Male
Khon Kaen,4.663338854070437,Divorced,Yes,Graduate School,63.0,Urban,58.0,,0.9362431868365092,Female
Khon Kaen,5.446878681133479,Divorced,Yes,High School,71.0,Rural,33.0,4705.552093634943,0.34931875876954965,Male
Mahasarakam,6.428098428288667,Single,Yes,High School,83.0,Urban,39.0,3639.908773641222,0.15173300383998467,Female
Udon,6.48365364828067,Divorced,Yes,Graduate School,56.0,Urban,51.0,6048.953508224593,-0.3638018853261103,Female
Udon,5.41337308920077,Single,Yes,College,66.0,Urban,50.0,2909.5573624399735,0.28754920331229383,Male
Udon,3.8030250735521394,Married,No,College,92.0,Rural,52.0,4190.020304100713,-0.3449303743700184,Male
Khon Kaen,4.69439579444328,Married,Yes,High School,71.0,Urban,52.0,3917.7854467367415,,Male
Khon Kaen,4.784909389780239,Married,No,Graduate School,65.0,Suburban,52.0,3386.1391601717687,0.29795348170211566,Male
Mahasarakam,5.4974420688158485,Divorced,Yes,Graduate School,61.0,Urban,41.0,4446.963871646631,0.007121469716143566,Male
Mahasarakam,5.908618830934035,Divorced,Yes,High School,,Suburban,50.0,5143.134142293968,-0.5227477955357716,Female
Mahasarakam,3.721054719877981,Single,Yes,College,83.0,Urban,58.0,5342.21434673477,-0.07247117573256126,Female
Udon,6.118226552377034,Married,Yes,Graduate School,98.0,Urban,48.0,4246.197414977109,-0.03702231644677306,Female
Mahasarakam,5.023876757706734,Married,Yes,High School,38.0,Urban,65.0,6102.118199945266,-0.5119443822473968,Female
Mahasarakam,5.798680179454768,Single,Yes,High School,39.0,Suburban,48.0,4652.150161703161,-0.27892530505621205,Male
Udon,5.402779148311925,Divorced,Yes,College,64.0,Suburban,46.0,4366.807980680962,0.1657151256648554,Male
Khon Kaen,2.2726920465448934,Divorced,Yes,High School,68.0,Urban,45.0,5676.386826054681,-0.2585746788307183,Male
Mahasarakam,4.3989840023232825,Divorced,No,High School,84.0,Suburban,39.0,5188.632213976745,,Female
Udon,5.445450663867603,Single,No,Graduate School,47.0,Rural,57.0,4046.617282609086,0.2148712808182926,Female
Khon Kaen,4.857100258001185,Married,Yes,Graduate School,61.0,Urban,47.0,5289.13631960068,-0.4811203171867493,Female
Mahasarakam,6.3101089007444635,Divorced,Yes,Graduate School,85.0,Urban,43.0,4497.621532625475,-0.3468222727791856,Female
Khon Kaen,4.600194614370394,Married,No,Graduate School,51.0,Rural,48.0,5338.238337353692,0.7947145667751169,Female
Udon,4.235280312835218,Single,No,Graduate School,61.0,Urban,40.0,3845.083055531984,-0.14464483044148302,Female
Mahasarakam,4.4270164895328055,Married,No,High School,8.0,Rural,67.0,5820.108385642449,-0.3918952430049456,
Khon Kaen,4.749003843437695,Single,No,Graduate School,32.0,Rural,43.0,5254.49148582915,-0.14690245638027521,Female
Udon,5.864367916454018,Divorced,Yes,Graduate School,50.0,Urban,42.0,3189.8877957813315,-0.040449349040592775,Male
Mahasarakam,5.638894039088052,Single,Yes,Graduate School,62.0,Rural,52.0,3567.670946172969,0.22573752149336138,Male
Mahasarakam,5.525475110408598,Single,Yes,Graduate School,75.0,Suburban,52.0,4292.64345752994,0.2154937198932379,Male
Khon Kaen,3.779895218134942,Married,No,Graduate School,16.0,Rural,34.0,4446.143471095462,-0.1557804646241237,Female
Khon Kaen,3.6040870425348435,Divorced,Yes,Graduate School,87.0,Urban,52.0,5554.2675797589,-0.4677155561885099,Male
Khon Kaen,2.841931142831974,Married,No,High School,51.0,Suburban,50.0,4284.763997748609,0.11449919205159201,Female
Mahasarakam,7.376711786397848,Single,Yes,College,70.0,Urban,41.0,3294.719567705518,,Male
Khon Kaen,4.100684648524745,Divorced,No,College,49.0,Suburban,44.0,4837.549990783165,-0.6285683302506034,Female
Udon,4.808836883165279,Divorced,Yes,High School,64.0,Suburban,45.0,4864.176960421407,-0.5328099797139354,Female
Khon Kaen,4.506977769739243,Single,No,High School,37.0,Rural,31.0,5855.694180341805,-0.8608691531553327,Male
Khon Kaen,5.850111924237631,Divorced,Yes,High School,80.0,Urban,57.0,3617.468255397991,0.1351456610995546,Male
Udon,4.328269574863553,,No,Graduate School,61.0,Rural,42.0,6472.597809990903,-0.10943382878145494,Female
Khon Kaen,5.0048214630157455,Divorced,Yes,Graduate School,69.0,Urban,44.0,6801.072688943487,-0.22565739064562856,Male
Udon,4.080445892647746,Single,No,Graduate School,64.0,Urban,39.0,4817.558337365054,0.048575362930345686,Male
Mahasarakam,3.707414117204955,Married,No,College,40.0,Urban,59.0,5602.295809040577,0.5096527455640174,Female
Udon,4.953143554954277,Divorced,Yes,College,84.0,Urban,55.0,6151.039617084972,-0.13670804462994318,Female
Khon Kaen,5.745628912882855,Married,No,High School,45.0,Suburban,30.0,6564.573659720958,0.4554749561522508,Female
Mahasarakam,5.07927376598752,Divorced,Yes,High School,53.0,Suburban,38.0,4624.733682316162,0.35660416096535574,Male
Udon,6.846355285703421,Divorced,Yes,College,47.0,Suburban,59.0,4703.411583418812,0.18856764504261336,Female
Udon,5.445675958698784,Divorced,Yes,,52.0,Urban,47.0,6449.214539217661,-0.46188549729904727,Female
Mahasarakam,6.212675538252348,Single,No,Graduate School,70.0,Rural,42.0,5449.622305025247,0.8670058264205125,Male
Mahasarakam,7.03387360020055,Married,No,College,66.0,Rural,59.0,4872.395542026102,0.44605134274666774,Female
Udon,5.612655373008069,,No,Graduate School,84.0,,56.0,4375.1892436183525,0.8429613590044455,Male
Mahasarakam,3.5596969794066817,Divorced,No,High School,53.0,Rural,39.0,4580.347564106958,0.8762459580307889,Male
Mahasarakam,5.174385283342249,Divorced,Yes,High School,74.0,Urban,56.0,7645.637160421796,-0.3585244930879795,Female
Udon,5.441653012475306,Married,Yes,High School,67.0,Suburban,42.0,5019.799236450781,,Female
Mahasarakam,,Divorced,Yes,College,78.0,Urban,47.0,4856.952758633856,-0.5047062990068565,Female
Udon,5.459517690234371,Divorced,Yes,High School,76.0,Rural,40.0,5423.0631534566255,0.2109008489559645,Female
Mahasarakam,4.860917475652282,Single,Yes,College,97.0,Urban,33.0,6989.0135392724715,-0.4090472334699268,Male
Mahasarakam,6.9170373432330905,Married,No,College,57.0,Suburban,59.0,4368.699046396965,0.012079849851442823,Male
Mahasarakam,6.2982078015988145,Married,Yes,High School,74.0,Suburban,50.0,4498.394196391057,-0.04087595876966396,Female
Udon,5.709695034242218,Married,Yes,Graduate School,65.0,Urban,47.0,2747.2260215341644,-0.47895054406481385,Male
Khon Kaen,1.518475458146948,Divorced,No,Graduate School,69.0,Rural,48.0,6423.917221612635,-0.4155194956859596,Male
Udon,5.642261121300127,,No,College,54.0,Suburban,50.0,3858.7746090844735,-0.2554349902467957,Female
Mahasarakam,6.48516098015651,Married,No,College,58.0,Suburban,54.0,6016.048245467833,0.46620752689288514,Male
Mahasarakam,6.271023653974107,Divorced,Yes,High School,73.0,Urban,40.0,5184.21081463982,0.24608158198497776,Female
Mahasarakam,8.004653434034735,Single,Yes,Graduate School,51.0,Urban,43.0,4247.979506990262,0.43762961666830985,Male
Udon,3.942943380543438,Married,No,High School,86.0,Rural,53.0,5837.001122310883,-0.8194204701206864,Female
Mahasarakam,4.544570401483248,Divorced,No,High School,72.0,Rural,64.0,6749.343857112538,-0.1547049417102444,Female
Khon Kaen,3.056371424594384,Single,No,College,46.0,Urban,46.0,5674.140204192812,-0.1900746030878524,Female
Mahasarakam,5.1572389561005165,Single,Yes,College,13.0,Urban,32.0,3496.997829990137,-0.2250214393979657,Male
Udon,4.811692698332657,Single,Yes,Graduate School,75.0,Suburban,58.0,4002.974161146761,-0.24441640989159502,Male
Udon,5.473199576490751,Divorced,Yes,College,98.0,Rural,42.0,3767.588292958677,-0.6587585928319722,Female
Udon,4.54385508897884,Single,No,College,50.0,Suburban,40.0,6328.308807516267,0.3290956523627393,Male
Khon Kaen,6.113958859395571,Divorced,Yes,High School,53.0,Urban,49.0,3060.9479252398723,0.18316961504849089,Female
Khon Kaen,4.294358119962758,Divorced,No,High School,71.0,Rural,46.0,4627.8650638818435,0.2394709452733812,Male
Khon Kaen,1.431646099590706,Married,No,High School,53.0,Urban,43.0,8117.248025444889,-1.1315036985670148,Female
Khon Kaen,3.771657793844831,Married,No,High School,52.0,Rural,51.0,5713.42762399078,-0.27265159579194476,Female
Khon Kaen,3.7507643145603136,Married,No,Graduate School,60.0,Suburban,43.0,5455.629529794873,-0.4574617298906868,Male
Udon,4.64642197672904,Divorced,No,High School,82.0,Urban,57.0,5345.012924957043,0.37737120441597416,Male
Udon,6.427858448251117,,Yes,College,54.0,Urban,56.0,6097.693636288785,0.24981312388194302,Male
Mahasarakam,6.578002556331577,Single,Yes,College,76.0,Suburban,74.0,5272.035537274742,-0.3655445100018565,Male
Mahasarakam,5.212522981823415,Married,No,College,97.0,Rural,57.0,3761.878635539013,-0.5358107622184849,Female
Khon Kaen,3.6069576335083777,Divorced,Yes,High School,75.0,Suburban,49.0,5207.651539836732,-0.3032757783997746,Male
Khon Kaen,3.704383043314504,Married,No,High School,80.0,Suburban,20.0,4307.794682950391,-0.5240448935605251,Female
Udon,6.797434083033294,Single,Yes,College,78.0,Urban,56.0,4200.886372342083,0.5675234157760052,Female
Mahasarakam,3.2093429373940836,Married,No,College,57.0,Suburban,21.0,5121.486880024444,0.893115121273629,Female
Mahasarakam,3.9078839906495855,Married,No,High School,38.0,Rural,58.0,5626.753174800294,-0.7520694443324342,Female
Mahasarakam,6.213928106194815,Divorced,Yes,College,83.0,Urban,56.0,3835.396332211379,0.6589240958801051,Male
Udon,2.8307266628362764,Divorced,No,High School,75.0,Urban,49.0,5356.95692881438,,Male
Khon Kaen,3.380250258025762,Divorced,Yes,Graduate School,91.0,Suburban,48.0,4771.900998483884,-0.4885707431836499,Female
Khon Kaen,8.075963109496229,Divorced,Yes,High School,75.0,Rural,41.0,6338.869571946982,-0.14231218069139934,Female
Mahasarakam,4.073008649142005,Married,No,College,94.0,Rural,48.0,5438.992810899544,-0.5920043857436863,Female
Khon Kaen,6.7028297550610425,Single,No,High School,,Rural,57.0,4689.098305689478,0.029817710959100602,Male
Mahasarakam,5.012427470349611,Married,No,College,63.0,Urban,50.0,3253.842067358194,-0.31283528812218525,Male
Udon,3.5669422137397326,Married,No,Graduate School,68.0,Rural,41.0,7116.670627163921,0.40909222366339015,Female
Khon Kaen,6.281539491362048,Single,Yes,Graduate School,54.0,Urban,51.0,6157.618852761522,0.15599753963464424,Female
,7.759482005101143,Single,Yes,Graduate School,49.0,Urban,77.0,5386.136967958914,-0.3747389756594708,Female
Mahasarakam,3.4821639529683375,Divorced,Yes,High School,53.0,Urban,47.0,2294.0530396265553,-0.31451279323519143,Female
Mahasarakam,6.993553926546152,Married,Yes,Graduate School,72.0,Rural,47.0,4276.08453616639,-0.01945402197075144,Male
Mahasarakam,3.06818762948226,Married,No,Graduate School,57.0,Suburban,59.0,3546.430973682248,-0.45740930017236825,Female
Mahasarakam,4.278333207731573,Divorced,Yes,Graduate School,52.0,Urban,44.0,5794.229728102283,0.3119320648197303,Male
Udon,3.017971111061135,Married,No,College,80.0,Rural,45.0,6738.744535926641,-0.8258648197777664,Male
Mahasarakam,4.1324760579660405,Married,No,Graduate School,43.0,Rural,41.0,4988.798172148361,-0.23078496410414762,Male
,6.239632908833098,Divorced,Yes,High School,72.0,Urban,51.0,4315.6153452763365,0.49591024592352256,Male
Udon,2.99060049193902,Single,Yes,High School,74.0,Urban,50.0,5804.477491793842,-0.8243462148666548,Female
Udon,5.667071922169575,Single,Yes,High School,87.0,Urban,48.0,5450.627587704388,-0.008919734559572762,Male
Mahasarakam,5.984458957517267,Divorced,Yes,High School,58.0,Suburban,45.0,5446.056615756474,0.0932690684197083,Male
Udon,4.622794781989945,Single,No,High School,95.0,Rural,45.0,5594.054492857057,0.13669014406296745,Female
Udon,5.404224748042741,Single,Yes,College,51.0,Urban,50.0,4438.71257396971,-0.09315015156167031,Female
Udon,2.8095191102473316,Divorced,No,Graduate School,81.0,Rural,36.0,4475.298063955081,-0.45467999771540224,Male
Mahasarakam,,Married,,High School,58.0,Suburban,40.0,5531.92614645554,-0.3471643063695954,Male
Udon,5.371243932280947,Married,No,College,58.0,Suburban,49.0,5738.002560671474,0.006511570359857943,Male
Mahasarakam,4.103390005026801,,,High School,59.0,Urban,63.0,,-0.39710217673598003,
Udon,4.384029673912661,Divorced,Yes,College,67.0,Rural,58.0,4293.518999216263,,Male
Udon,5.142140373765948,Divorced,Yes,Graduate School,76.0,Urban,46.0,5590.857339218004,0.11490629079645108,Male
Mahasarakam,6.646884404246835,Single,Yes,Graduate School,103.0,Urban,41.0,4525.794262650743,0.15196396198514558,Female
Udon,4.344150142092503,Single,Yes,Graduate School,78.0,Rural,55.0,5038.796773946598,-0.24506713902743377,Female
Udon,4.2726963457886455,Single,Yes,Graduate School,77.0,Urban,38.0,6168.234441756607,-0.42525038410345395,Male
Udon,3.997427186496382,Single,No,Graduate School,59.0,Suburban,47.0,6844.354130226142,-0.1755356201101791,Male
Mahasarakam,4.896541544016702,Married,No,High School,65.0,Rural,59.0,6034.06482113767,-0.01160142267534181,Male
Udon,6.368877785796011,Divorced,Yes,College,66.0,Urban,49.0,3389.649131070265,0.4610823477429079,Female
Mahasarakam,5.028028168131248,Divorced,Yes,Graduate School,58.0,Suburban,47.0,6584.136682085862,-0.3087077329903928,Female
Udon,3.2798658677498307,Married,No,Graduate School,97.0,Rural,42.0,4621.929126964904,0.32705627644571017,Female
Mahasarakam,3.7149247083996113,Single,No,College,69.0,Suburban,52.0,4897.347795066033,0.5313477259091142,Female
Mahasarakam,3.634630958660602,Single,No,High School,61.0,Rural,34.0,5634.648871453908,-0.13662887313491362,Male
Mahasarakam,4.103431491273004,Married,Yes,High School,,Suburban,57.0,5986.444884178292,-0.1418895815523722,Female
Udon,4.05989603936897,Divorced,Yes,Graduate School,63.0,Rural,46.0,6368.9590180779805,-0.4993676592039845,Male
Mahasarakam,6.38191061795667,Divorced,Yes,College,58.0,Urban,60.0,3637.0781915586094,-0.24300016091479232,
Udon,1.9156492813567727,Married,No,College,55.0,Suburban,51.0,4752.801705808716,-0.5390142137997738,Female
Mahasarakam,3.3588561651412157,Married,No,College,71.0,Rural,47.0,5079.905294393879,-0.6724117013907531,Male
Khon Kaen,4.712182519724955,Married,Yes,High School,57.0,Suburban,50.0,4496.629268307181,-0.3204253681465484,Female
Udon,3.975644025999223,Married,No,High School,49.0,Rural,55.0,3523.470753733048,0.4767882926706106,Female
Khon Kaen,3.9812398982031096,Divorced,No,High School,31.0,Rural,44.0,3025.7109480021018,0.012321705000749639,Female
Khon Kaen,4.231802189463505,Single,Yes,Graduate School,65.0,Urban,46.0,3881.009871727948,-0.3609054988147257,Male
Mahasarakam,6.527632379713976,,Yes,Graduate School,48.0,Rural,62.0,4720.311207846448,0.08921084780449595,Male
Udon,7.352889497546993,Divorced,Yes,Graduate School,50.0,Urban,44.0,4541.714334162865,-0.2607939342926178,Male
Khon Kaen,4.604221389226551,Divorced,Yes,High School,55.0,Urban,60.0,6907.082260215348,-0.4647798694457619,Female
Khon Kaen,6.826112048130613,Single,Yes,College,63.0,Urban,48.0,5962.058210834993,0.24585190236119853,Male
Mahasarakam,5.549134013901604,Married,No,Graduate School,73.0,Rural,,4053.917795254006,0.2223105076735532,Female
Mahasarakam,5.096128138309275,Married,Yes,College,56.0,Suburban,52.0,5921.501369035568,-0.2654465281831591,Female
Udon,3.7991273246617467,Married,No,College,77.0,Rural,47.0,5067.2671432584175,0.01592981113163308,Female
Khon Kaen,1.0764910070019322,Married,No,High School,53.0,Suburban,61.0,6586.456410507482,-0.164410731395692,Female
Khon Kaen,5.267498230798782,Single,Yes,High School,60.0,Urban,67.0,4781.0657567619655,-0.4122347118485258,
Khon Kaen,2.3979255381408335,Married,No,Graduate School,71.0,Rural,32.0,3624.7472201881164,0.4901263397628329,Male
Khon Kaen,3.6877094650960442,Single,No,College,35.0,Rural,58.0,4593.115260783639,-0.12015321984658742,Female
Khon Kaen,6.530804569344571,Divorced,Yes,College,40.0,Urban,54.0,6377.564027802432,-0.06760369215887571,Male
Khon Kaen,5.665521572148952,Divorced,Yes,High School,47.0,Rural,51.0,6281.283371426726,-0.5343123050192897,Male
Udon,3.5480040474187593,Married,No,Graduate School,70.0,Rural,53.0,5927.166390604584,-0.298663424894504,Female
Khon Kaen,5.856690805884764,Single,Yes,High School,60.0,Suburban,58.0,5382.414929504053,-0.6925643154499984,Male
Mahasarakam,3.8296337925533686,Married,No,High School,59.0,Suburban,39.0,3614.1271958212374,-0.1997978721355051,Male
Udon,6.358684939166155,Single,Yes,College,75.0,Urban,29.0,3964.711778132134,-0.05930108616784019,Male
Udon,,Married,Yes,Graduate School,44.0,Urban,47.0,5928.790896599264,-0.14651081942887145,Female
Udon,2.235800411380531,Married,No,Graduate School,0.0,Rural,49.0,5771.1395914510185,-0.1640235346437523,Male
Khon Kaen,,Married,No,College,63.0,Rural,46.0,4798.199193119477,-0.22689563253408063,Female
Khon Kaen,6.9620285222316625,,Yes,High School,52.0,Urban,48.0,5777.69043418208,0.3152315275506091,Male
Mahasarakam,6.746645345012246,Single,Yes,High School,39.0,Urban,46.0,3371.985386913784,-0.5329610047668653,Male
Udon,5.3778848556079195,Married,No,College,103.0,Rural,58.0,4639.4459621002825,0.08730020883084792,
Udon,4.501067095954344,Single,No,College,76.0,Rural,55.0,6091.207090308841,0.5171725636041443,Male
Khon Kaen,6.024570408900715,Divorced,Yes,Graduate School,54.0,Urban,41.0,5400.797067082274,-0.3021248919611449,Female
Udon,4.508669760338462,Divorced,No,High School,71.0,Rural,44.0,4057.70682336379,0.7255464270140547,Male
Khon Kaen,5.130786192776636,Single,Yes,Graduate School,96.0,Urban,57.0,4618.8337100979425,-0.3220078908687,Male
Mahasarakam,6.222173724435394,Divorced,Yes,College,65.0,Urban,53.0,4587.481765781752,-0.0011620902122941035,Female
Udon,,Divorced,,High School,85.0,Urban,38.0,4269.3536838227055,-0.20647327409813987,Male
Udon,6.377845206531504,Divorced,Yes,High School,,Suburban,43.0,4860.776465676506,-0.36098275010179137,Female
,5.606742251772652,Single,No,Graduate School,65.0,Rural,38.0,4958.102784985733,-0.22494905614128385,Female
Mahasarakam,5.619303177820193,Divorced,No,College,104.0,Rural,50.0,4906.42774718598,0.023987709288119843,Female
Mahasarakam,4.280874151392016,Married,No,College,64.0,Rural,32.0,4067.3318063743923,-0.5672783010973711,Female
Khon Kaen,4.91830725593013,Divorced,Yes,Graduate School,63.0,Suburban,47.0,5320.448852296686,0.15206541897158093,Male
Khon Kaen,4.005435331110406,Single,Yes,College,75.0,Urban,55.0,4995.978407956789,0.10426363891389602,Female
Mahasarakam,3.870805717829702,Single,Yes,Graduate School,95.0,Urban,54.0,6819.703920043558,-0.7106144854231021,Female
Mahasarakam,7.389915330489684,Divorced,Yes,High School,59.0,Urban,48.0,5801.19494670227,0.27263213613135695,Female
Mahasarakam,2.67349810270693,Married,No,Graduate School,64.0,Rural,45.0,6218.978898853708,-0.31548178073720384,
Mahasarakam,5.2938947033841,Divorced,Yes,Graduate School,76.0,Urban,50.0,5870.702404462975,0.16244437441017934,Male
Khon Kaen,3.7264381108339997,Divorced,No,Graduate School,81.0,Rural,36.0,6090.650249729746,-0.2548805013823085,Female
Udon,4.466660906245747,Married,Yes,High School,63.0,Urban,44.0,5059.8092046126185,0.46319246361891736,Female
Khon Kaen,4.364884324967461,Divorced,Yes,College,40.0,Suburban,57.0,5430.04326899619,0.15738155647589552,Female
Udon,5.466995011673043,Divorced,Yes,Graduate School,61.0,Rural,51.0,3480.248718017856,-0.04015488350812135,Male
