Marital Status,Monthly Income,Brand Royalty,Children age,Subscription score,Gender
Single,5217.2296631381705,60.85942099088396,6,63.193958395346264,Male
Divorced,2520.496895722784,90.84602353748008,13,102.38607030907089,Male
Married,5001.938034242352,55.32399989182912,7,52.732654536967566,Female
Married,4194.45331291861,43.656200527068464,14,25.40700197233566,Female
Married,3052.2774417521173,58.52501505058211,10,66.87485986443264,Female
Married,4135.302781926705,58.48603173911372,5,56.619611161744906,Male
Divorced,3183.3540526774577,58.21070884269615,10,50.77911104496529,Male
Divorced,3829.433813848532,40.17497578840463,13,44.93041054538162,Female
Married,5117.942941220481,66.10157565743994,8,67.25461548070413,Male
Married,5160.207335333456,61.59370159934427,7,57.97216452643083,Female
Divorced,3861.421017888509,46.9132241748305,13,32.51826740996441,Female
Married,7491.608605479635,16.157581855623633,6,7.426052937084467,Male
Single,2418.359959505792,88.21931490096316,13,78.5543575973414,Female
Divorced,2256.1245685550075,88.77133180553965,13,78.51975480089473,Male
Single,2260.625574225619,55.83437085307789,10,59.409802433761975,Female
Married,6010.682916032496,67.87793925194936,8,64.664352603549,Male
Divorced,5000.80409278351,53.29120418445145,6,69.67702594203725,Male
Divorced,3452.7314052990405,42.08131930826345,12,35.913177674432774,Male
Married,6969.107760110568,10.051085096937996,5,5.543178191391948,Male
Divorced,3123.837516437447,87.88686681508565,13,83.28261398555541,Male
Divorced,4201.629899661934,50.963370813532066,6,49.16747138189121,Male
Divorced,2309.3683252951005,91.46359722537574,13,100.31580182226647,Male
Single,7125.23494911366,14.001833280431448,5,22.001650872242003,Male
Single,4153.188988587164,45.42927213922484,10,49.05766550818914,Male
Single,7622.388250569693,14.507944059500275,5,11.80499188725049,Male
Divorced,7567.193602715949,14.119704053249393,6,23.28093387920633,Male
Divorced,4475.657551606727,52.59910760539543,6,51.069117021902365,Female
Divorced,3970.4333890612957,46.5086932435385,13,47.39973998708492,Male
Divorced,2392.791511795378,91.3774146519325,13,81.82399372723413,Female
Married,5794.40845764604,65.29327553790696,8,68.72835791223265,Female
Single,1846.0661388697426,91.56507099192198,13,96.19702536682713,Female
Divorced,4358.04553175881,51.89038148491263,6,59.694139887855265,Male
Married,2326.0693466759612,86.29856415857105,13,99.90727002754824,Male
Married,5035.260743179801,61.689910680795926,6,59.75327729580118,Female
Single,2990.8764099834652,79.551390785252,13,73.54335363014845,Female
Divorced,3780.9911996213136,45.905644763655715,11,68.56657321408296,Male
Divorced,4772.205158110429,56.38545612758524,6,60.06741159520469,Female
Married,3691.9121499904136,53.55605432619044,10,42.16700797385192,Female
Divorced,7630.255646324943,20.170124340666128,6,20.230733451887286,Male
Married,5121.262170547212,66.4131332251018,8,67.75208234701117,Female
Single,1877.1132778140463,90.5159530506514,14,80.73166605831543,Male
Single,5009.373114407115,51.02644639582046,6,49.97904714469381,Male
Married,4858.555828698428,54.561722475459746,6,39.17162046446702,Female
Single,4536.185856179585,52.98156970863122,6,62.14924484103863,Female
Married,4845.927379370659,45.61632579061242,13,52.19778330746648,Male
Divorced,5471.036185642357,70.62145627721131,7,60.95937841049446,Male
Divorced,5473.732761671099,59.96080170176595,6,68.17935342543353,Female
Divorced,4761.024642788682,54.12304718151115,6,60.35117601091551,Female
Married,4279.456538315709,47.698111440007295,12,40.73817877722608,Male
Divorced,3048.587040282004,58.527819018650575,10,60.46343718549708,Female
Divorced,4225.442890510121,43.88733277859515,13,28.100485647305547,Male
Single,5163.866412654762,57.08200310689236,6,61.510998418364075,Male
Married,5073.976205488445,68.496138116222,7,75.06950195498544,Female
Single,2040.7434111399916,92.79738855123256,13,92.89608302897086,Male
Divorced,5304.893737217015,61.73134571958432,7,46.93048823031501,Female
Divorced,2856.181592948631,59.14075411371828,11,51.53311774530284,Male
Single,4659.0767769714,51.32925264635672,7,50.78723104499843,Male
Single,4450.346546202716,52.979765143754406,7,50.851936597708715,Female
Single,3968.18951884388,43.51034399489002,14,36.27868956095918,Male
Married,3728.9553357373456,39.30014414995432,13,37.908381647441395,Female
Married,7394.701356968668,14.758013286318956,5,15.444567633141329,Male
Single,3392.1630824791696,50.23461144393444,13,26.804345190711842,Male
Divorced,2025.736009253843,88.95547265116664,13,81.70989461669362,Male
Married,5668.980327761969,57.95933186479964,5,66.31776298154472,Female
Divorced,3620.211808702741,60.857221402031804,10,57.27456256879209,Female
Married,2850.1420227170524,84.19896892129854,13,81.90209143893028,Male
Married,2362.615462805529,83.7834648524715,13,81.67904641585596,Male
Single,5673.666893204304,62.04378448958481,7,54.27888425577154,Female
Divorced,4944.83716767487,56.250278030122665,6,55.14001247886436,Male
Single,2629.171350674196,91.6530686216726,13,89.78549957801727,Female
Single,3062.464686660181,88.47778780372104,13,101.9537293928599,Female
Divorced,4878.471248441583,52.7207838915437,5,58.77550018442062,Male
Single,7199.481872602073,15.869464009141304,6,19.243463225258292,Male
Single,2268.317097274985,96.42872651178368,13,94.31691861199064,Female
Married,2829.4303938386192,54.239125482949056,10,41.51864750073885,Male
Married,3850.770763125636,43.53863486815862,13,46.009322540116905,Male
Single,3514.5421810960693,51.5362720727831,10,36.05331905510165,Female
Divorced,2764.956963382711,50.939714627651504,10,43.867926012873404,Male
Divorced,3122.968770239979,43.97489653819158,11,53.23316336151056,Male
Divorced,4412.167259832217,42.998872392403975,13,44.23970800105028,Male
Married,2964.6189799562767,53.40320832937991,10,56.63720077335559,Male
Single,7438.449164581705,15.517517664086093,6,7.067507810426962,Male
Single,4132.877600060485,42.9459694753423,12,39.200539052091415,Male
Divorced,5282.636822167387,61.257797718633135,8,59.800748419870324,Male
Married,3707.557894825954,40.92109199354794,14,34.78461374278949,Male
Married,2674.936476257163,47.70438817321493,10,55.528756707403545,Male
Divorced,7939.332480974253,10.496241792031476,5,4.184759356146468,Female
Single,7416.071611869067,15.464807182257353,6,6.278149090974489,Male
Divorced,1862.6337950510715,90.60255772296262,14,96.69971778955448,Female
Married,3989.2155699777027,38.49403868723803,13,42.78260432627085,Female
Married,6443.64837576997,8.373250152665882,6,6.618877010382273,Female
Married,5051.929632314421,50.70329943972151,7,57.830585972034356,Male
Married,1799.9539268454282,88.74805166964835,13,93.76445363516589,Male
Single,5534.511239647636,62.49480641336603,8,77.09895887737987,Male
Married,4948.55236261539,61.70390266884017,6,61.0280800920783,Male
Single,3031.752904871692,49.27418295310722,13,45.4421441531156,Male
Married,7729.982224594837,15.017135771419625,5,6.974792603562898,Female
Single,3533.9268242698718,88.34267927366157,13,94.7180417995155,Female
Married,3191.4517607359344,46.67658715037066,14,38.75385220217694,Female
Single,2648.6020649154098,55.6760478669708,11,61.09052078307224,Male
Single,4297.882867787444,42.36699086715788,13,41.49331495642555,Male
Married,2948.275218453087,81.61950195175709,13,69.617389978426,Male
Single,3877.355254641757,56.55271100447924,11,59.41869171272488,Male
Divorced,4317.146382850371,62.112632856444414,8,48.599265248801615,Female
Single,3856.020776336996,45.852875061116066,13,31.773564664245846,Female
Single,6906.895553186239,10.826485104643076,5,3.1885668925564437,Male
Single,4158.836871641314,51.88525259140947,6,40.176599310152625,Male
Married,5332.342736908575,49.89100379036987,5,61.51375375089336,Male
Single,5423.271745503605,56.44925018617055,6,62.050672719835475,Male
Married,4068.533377210072,46.03946420515915,13,55.19531080666123,Female
Single,2671.4641602228057,52.95032503966021,10,45.96693173711854,Female
Married,7250.702210978762,14.825143849306684,5,9.752896421565975,Male
Divorced,6365.554263365495,10.781015763874521,5,7.561651183775597,Female
Single,4327.862414371075,52.09683734399143,6,54.57856788565874,Female
Divorced,6775.574222716741,6.59211861506035,6,6.704265725701326,Male
Married,5526.944822135648,69.19317671088866,8,67.23073347173482,Female
Single,6486.916388622648,59.7794409865748,8,55.41000386047786,Female
Divorced,3773.3549541453153,42.14913742872079,13,27.046526447274964,Female
Divorced,7711.680661518753,16.938184885979645,6,5.501204699900079,Male
Single,2314.222936531989,87.42221423515906,13,82.64373653050767,Female
Married,3180.0636095331315,59.57128332203412,9,57.507070074713226,Male
Divorced,5461.030066192599,69.00687383631717,7,61.95629098638849,Male
Married,4305.681039752162,47.60333943523848,13,37.1592955407893,Female
Divorced,7216.129289449595,8.304107426278826,5,25.276286451744323,Male
Divorced,3983.0727771124534,57.91755146549374,6,53.01139366256566,Male
Married,4937.850743644744,42.661882346115895,6,30.923845477414183,Male
Married,3487.0070245195434,62.945024255221874,10,52.29201329016785,Male
Married,3107.2997577396795,90.25801669965321,13,102.57549251154356,Male
Divorced,4849.865187043191,45.67034361522883,13,47.7567343429699,Female
Divorced,3395.3978984654786,39.22146145418694,14,43.80199668627337,Male
Divorced,5660.35879695847,67.46595342342438,8,71.38488510520247,Male
Married,2699.074299173466,88.42174848003873,13,84.48818288044177,Male
Married,3449.1667058289545,52.65631113772461,10,61.143828720638524,Female
Married,4459.305715347216,69.68815953253306,8,73.53807512406232,Female
Married,3976.1261403831786,90.73020438060661,13,90.57774852601584,Female
Married,2773.2993513962447,48.955097454085724,9,59.65375506548219,Female
Divorced,7389.778063926116,0.0,6,-1.434135306318763,Male
Married,3846.099003905489,56.2434976229312,10,51.93947296479235,Male
Married,2341.8188836709287,85.83478442714946,13,94.06368880666562,Female
Divorced,5881.6732164593395,52.73934428225088,6,39.92876309850253,Female
Married,2540.2641915447584,53.479999890071,10,50.79698035179568,Female
Married,3134.1364927318145,85.39659056700128,14,76.07342005242366,Female
Married,2873.0405047061004,54.41879210238068,9,65.3846110321319,Male
Married,3051.3925565068816,56.91146353813235,10,61.15480760273077,Male
Married,4630.709446545081,53.19072499802976,6,62.5140799792815,Male
Single,4601.737393807252,48.342999317110056,7,56.73356497067866,Female
Married,2384.7961205143174,54.49797016683657,9,53.837852409963,Female
Single,4429.777029709621,51.87215297619514,6,65.15876815809902,Female
Single,7286.666976611906,9.143506558599789,6,3.667632728565155,Male
Single,5066.139824111606,57.071555552261266,6,67.50534589188396,Male
Single,3299.79213005139,41.57652326667398,12,36.30133148917769,Female
Married,4662.551972275895,43.234344589909846,13,46.25012377202685,Female
Married,2766.109678176528,60.858696642724354,10,55.30853949312532,Female
Single,2268.859122184407,93.29650476146774,13,91.6593583534764,Female
Divorced,4679.966231852094,53.99063840127178,6,54.58743120316548,Male
