Season,distribution_channel,Sales,consumer_confidence,demographic_factors,advertising_spend,brand_image,promotion_effectiveness,pricing_strategy,product_quality,economic_conditions
Summer,Retailer,6140.3166605514125,1.48879496051584,2,5657.510638418806,-1.178124084846891,-1.0006655505591722,69720.10141018765,4.990180711175452,0.6347919286255566
Summer,Internet,5931.895499509675,0.17610788533941887,2,6659.19451071189,2.1722642980537388,-0.0818986900105132,56834.28340704336,4.751659072620062,-0.03073645095343185
Summer,Retailer,4088.259282817964,-0.47670819808163184,0,3878.59108773058,0.7746277321433408,0.9979937548096359,53157.87759753945,5.706456000402729,-0.17359622075252137
Summer,Distributor,6147.730411740569,1.5188016265293034,2,6310.109370344149,0.8349656501140694,-1.3676263455049693,63771.663757252616,6.364058102257249,0.08940349144367499
Rainy,Retailer,5393.4524347990755,-1.3028824089120412,0,4848.864933581644,-1.8122035052474188,0.1640124797715954,57752.01643911638,5.193598816759087,1.5434488140433766
Rainy,Retailer,3878.0926073907303,0.21780430130509298,1,4916.198498193536,-0.28098770073705254,0.8991779536587411,54018.312677797476,3.299557988086651,0.13229588309528656
Summer,Retailer,5412.071800200881,0.3674606757399823,1,8550.551753288075,0.10115526084539224,0.3168261933141975,47604.23076403654,2.2551222672190163,-0.5753526232282473
Rainy,Distributor,6459.402498412584,2.172196246122384,0,8210.7735751678,-1.600639905128036,0.7057267010250996,65552.64138738539,4.163993646879078,-0.9911346949667704
Summer,Distributor,4063.3043852722662,-0.29898700795212996,0,5371.353556231707,-1.2225823731948284,0.7040381307562107,45735.38982044364,5.786643162808648,-0.5259479463661446
Rainy,Internet,2820.669918158495,1.2087278728922588,1,4413.222518354802,0.6260938982159737,0.6059579405884816,39169.17196541562,4.172463542497942,-1.0712617272080318
Rainy,Internet,4311.592796780432,0.8043772386974489,1,5461.7999288130595,-0.9673298077033742,0.0995305917367473,73213.45472061013,1.455327225821521,-0.37501910430810753
Summer,Distributor,7325.384030765329,0.5299072112525491,2,7484.026223466815,0.350498466792865,0.6716512033456384,67161.96903378027,4.943805721585883,1.4499983294661947
Rainy,Retailer,6122.589688020082,-0.23928098588523067,2,6399.553974728171,-0.6752100529278628,0.2898706294248044,65475.73538992509,7.022269410698662,-1.6052166905948748
Rainy,Distributor,4138.821091767538,-1.5983381843103925,0,2362.290542780441,1.5991246862847783,-1.8488435568909416,79039.93357839911,5.743137778395474,-0.33429193063182855
Rainy,Retailer,3887.063670535308,-0.1757044638229852,2,5366.972445684828,0.5465581740831212,0.9752977385967665,35305.196040462804,6.288647894982734,-0.04084820548046422
Rainy,Internet,5048.210066077094,-0.18097396434875318,2,5453.112197039158,0.878422663208147,-0.28617979430177887,42790.13622271402,5.197012438833394,1.774134730554465
Rainy,Retailer,4651.5589476510595,-0.8427031572742097,2,4082.885676172529,-0.2705303215808088,-0.4715043609191923,68295.85489365287,6.423207572009531,-0.52754626586899
Rainy,Retailer,4408.507545732451,-0.5869512639010033,0,3963.1283928209737,-1.2695408321647033,-0.872571158155674,60681.50905268073,5.810825004555761,-0.18454678669783178
Rainy,Retailer,6431.2507996734485,-1.2606457675487979,2,6345.305054731642,0.35109197729817837,1.5706419175204849,46426.21395917108,7.359857381437336,0.9289128381857864
Rainy,Retailer,6281.497048102788,-1.8786079131363789,1,6888.864171575967,0.38892028600601597,1.4608813328475787,51211.506524517914,6.7926465779896725,-0.1542332068136282
Summer,Distributor,3985.9352931361045,0.25453825195469193,0,3556.8431148334894,1.2679676752346283,1.3528615083790114,62995.618251331354,5.049014076136873,-0.46538016966790385
Rainy,Retailer,4408.920957087501,0.43985649833837787,1,4803.885614063858,-1.1270921795160886,1.1310412150274785,48414.168755384846,7.357255128862928,-0.5506068123981954
Rainy,Internet,2677.0825606852404,-0.7755159508976497,1,3624.6517928099706,0.3999784597647393,0.8772186996725166,44750.72223531468,3.3451204683596396,0.06338991056839988
Summer,Retailer,3682.300315233524,0.7789084903128083,2,4139.475669744052,0.4165255364020635,-0.3652696632560876,55209.9072789765,3.930659283102373,-0.21180215350315948
Rainy,Internet,4976.871312619377,2.0774198789593115,2,5391.134971709766,0.8078427702311328,0.465978018731755,59221.576870451165,4.800555414169629,0.37319080582015596
Rainy,Distributor,5890.006276398367,-0.7021266556519505,1,4714.955958676167,-0.19274985367299585,0.787952215243221,69300.29668900093,7.026559355461576,0.5138172688239454
Rainy,Retailer,5720.607164363931,-0.6845757248556765,2,7441.124725473499,,-1.592667404523369,67425.82063061534,5.13752389194128,
Rainy,Retailer,6469.47319697246,1.1818423770775643,0,6792.588397923051,-0.6845649780664708,0.1303541143365383,57067.797166210694,6.992074714403133,-0.1693599465428516
Summer,Retailer,5178.894155551631,-0.3002739342283619,0,5305.252203161378,-0.803640303749854,-0.257594533186749,63097.66223711615,5.462252041009366,-0.6667890381058927
Summer,Internet,3072.9984070934775,0.4622767500484545,1,4106.537700296846,-2.81994227701889,-0.19875098172009992,71773.85889517027,3.707672905970088,-2.338845953044469
Rainy,Internet,3000.783773693163,0.04855735507360853,1,3470.5783737754127,,1.7188443586114561,60475.865129475984,5.535510318159212,
Summer,Distributor,5169.7854090496685,1.1681426261059662,1,5701.203407933183,0.5042423690128922,-1.394622059826595,69903.39461564342,4.90563157514903,-0.5995332750606238
Summer,Retailer,6156.64966223664,-1.4032347006919907,1,6054.970324327254,1.179487453528882,0.5203218131472711,59845.88297333311,4.80890286680939,1.7879800773567576
Summer,Retailer,3887.6405033583487,1.0493083676509471,0,5064.949582873685,,0.6087584666381075,43197.328297376946,6.525583898344966,
Rainy,Retailer,4190.173660315858,0.2899662256889769,1,3127.081028970465,0.6780742195904434,-1.0661999435100826,71971.21740879255,2.9830134597846425,1.4640406929941552
Summer,Retailer,3844.449083556249,-2.0580560593018844,1,5711.8232426769055,,-0.45195155601445103,43286.200810498434,4.36625556155239,
Summer,Distributor,7645.995028786481,-1.2703665971171807,0,7317.061972684325,0.08461761470757156,0.7111674810284245,65119.355519678924,8.587016004687994,-0.19699531918673374
Summer,Distributor,5375.835669530385,-0.7078265656007003,1,4633.554652096492,0.0592165707090417,1.7263083709363676,47712.84970313323,9.355679400569496,-0.47703108520137694
Rainy,Retailer,5073.029585851335,-2.588458465693602,1,5795.130484481452,0.8088787435287773,0.3740669334181611,68021.26156224495,3.2065755680451824,0.21258908143733565
Rainy,Distributor,4801.085619279563,-0.03770292260667135,0,5761.529795326454,0.8247601492490856,0.08146071602033168,80214.87043391322,1.4282927685893272,-0.9470739213412384
Rainy,Retailer,6750.896737440599,-1.7549556707651646,2,5561.419730958518,0.919072390034079,2.0062446468993844,65656.69868430929,8.885529522962795,-0.5193202066348334
Rainy,Internet,6810.8010680409625,-0.7021966346196755,2,8834.851943071937,0.0008241811040415585,0.3967055726602772,57393.784709393425,4.3742218234418955,-0.45403303475540974
Rainy,Retailer,5282.5898680388145,-1.037127278400732,1,4680.461138956875,,0.40619499103579265,60687.70456109327,6.201739150216964,
Summer,Retailer,6671.349597901513,-0.1954220422215811,0,6013.266176801315,0.7138020792401348,2.595864762015504,73641.63237943253,5.024532102965814,1.1281153966463149
Rainy,Retailer,6578.617092852038,0.9259076772943224,0,6229.616347055007,-0.6320029010096928,-1.4471667099150571,59111.13795170226,6.468184717909975,1.0042256007286534
Summer,Distributor,4235.343880946744,1.051300824654897,0,5958.8898626005275,-1.2201253799088045,0.7597873937743529,45885.56620799741,5.5110159316820875,-1.2032257944654667
Rainy,Retailer,8238.754225637298,1.1025830164011745,2,7368.976303458089,0.5775280005075758,-0.5918532740953957,75624.4029329088,6.081501586093215,1.0484232296756024
Rainy,Internet,6031.154159809945,-0.7723891601436732,0,6232.2430885877275,1.4501775665132723,0.12608234605694288,76772.44459431364,4.611341590393765,-0.821411879190375
Summer,Retailer,5175.610322612258,-0.23007173440292195,0,5012.912071348857,0.8656084960627037,-0.11907375030302617,62957.64657253744,7.253630848989536,-0.7355460887305258
Summer,Distributor,4517.058409684494,-0.3580756438803471,2,5290.812782334248,0.42093017226124957,-1.2141991928004938,72832.98964476152,3.6373057942099525,-1.7097240517508414
Rainy,Retailer,5056.675201891113,0.4086836923457629,0,7270.85336797771,0.20392622698994026,-0.6731347084576733,65680.1520654669,4.257769778095557,-2.603539115836295
Summer,Retailer,6256.514950804623,-0.11863813636589306,1,7222.446446250287,0.48087512504058855,0.9221833157260618,47647.46228975747,5.686409332166149,0.4674708174164055
Summer,Distributor,8159.077452795279,-0.004218976530077162,2,8176.616542303593,0.604926620380197,-1.3149705718443954,70193.12629728566,6.090477046300975,0.4875314077253213
Rainy,Retailer,2460.784284359857,0.5047344853055815,2,3206.033550346376,0.48255740219064647,-2.348749204235076,52785.44394429532,3.3461889297335774,-0.1989441012402536
Rainy,Retailer,4104.055366591518,-1.299479558974275,0,5636.414861918754,0.5155048893716839,-1.4858291775981816,46171.31281447888,6.212551439095556,-2.09976957531461
Rainy,Retailer,5898.90837892017,0.09579746432544443,2,6829.322357330737,0.7638607961286417,-0.5692909826399952,62990.843757956805,5.223628053615097,-0.23468626601375028
Rainy,Retailer,4370.336291741337,0.4946802487629386,2,4032.895688505079,-0.5135462174600401,0.946016460386441,68041.13268084377,5.241578030585463,-0.5548832613686367
Summer,Distributor,4418.193115522067,-1.004937082221089,1,6485.266380939934,0.11709615283857905,-1.0202191754296739,37435.10996635188,3.724878586995437,-0.28124968071945655
Rainy,Retailer,7098.671456006806,-1.047488107537887,0,6384.97091507314,-1.6627438990794403,-0.2037978930598722,56611.69961231928,5.939660602785127,2.13744136580928
Summer,Retailer,5380.819341167184,-0.8186883222251344,1,7474.454763986473,0.6902554465185061,0.053259325844114955,41879.3681558329,6.082048906489977,-0.9330913944120309
Summer,Retailer,5730.122891013001,1.379621457022359,0,6591.169846437622,0.41666556883877715,-0.49257444232212494,61453.43658145645,4.273550536777521,-0.0032139018056641187
Rainy,Retailer,6857.132900854547,2.0799062534168984,2,5102.160486394956,1.0967081661495752,0.20844392022727612,76025.65024861287,7.189894111386858,0.9720581237928962
Rainy,Retailer,5139.540549908402,-1.399579103803625,2,4861.2767428599045,0.9533652763969619,-0.7078052190116786,65917.5484409657,6.591005587952687,-0.9212877149440145
Summer,Distributor,3164.191705620203,-0.7137526998034097,0,3898.692318433913,-0.3402803063597659,-0.2677134172332984,65578.5579885715,3.7484869462952313,-1.7967294100342364
Summer,Retailer,5777.623155522141,2.052083774192542,1,5585.317944665798,0.6300476260180363,0.7399252778284063,55878.20610226632,6.278445732682183,0.23387083263063058
Summer,Distributor,4606.127481942122,-0.424071977906128,1,5114.489404176699,-0.450693177851972,-0.16402111501487768,63645.129537365625,5.161606028488322,-1.0931946515402542
Summer,Retailer,7339.828754435433,0.6231805834350322,2,7915.819814087987,0.3936421727890104,0.19277064276841377,89305.20075327542,2.614498212573606,0.6944732120510654
Rainy,Distributor,6440.237189046707,-0.5488045584139517,2,7381.56801125271,0.4686527522791918,0.3042757695038304,81091.38475658977,5.092965253069887,-2.5023326770316294
Summer,Retailer,4262.889651197768,-1.039158116861536,0,3542.1054930668706,-0.6247337580206658,-1.9047088894509654,63412.90658515993,4.62376285608366,-0.2889931085405581
Rainy,Internet,5084.321845155128,0.44906550260171757,1,6318.481187697393,-1.2573468850587284,-2.846592927254637,55936.737972126124,4.092440401664116,-0.33204936080411324
Summer,Retailer,6797.624011481162,-0.39555089808124344,2,8896.27483088673,-2.374765646508664,-1.296097162082054,46663.9614102129,5.379469188756484,-0.7391707010481695
Summer,Retailer,6620.715836325108,2.5422178772550774,1,8174.386070722576,0.10659797186987947,1.0236458353583995,65969.53523176524,5.011768798062906,-1.00030561826098
Rainy,Retailer,3495.2656268025485,1.098306692345894,1,4615.634342662438,-2.0773292111795283,-0.01968108662972681,63872.76468303502,4.309749774356589,-1.4984287414683903
Summer,Distributor,4041.5174729103255,1.768178050425921,0,5414.341764935281,-1.269059770805038,-0.02073157552595781,64071.489964180844,2.5314382483674414,-1.086534197268378
Summer,Internet,6418.576661479184,-0.7595518585998449,1,6287.673046530993,1.0370127757080196,0.39311014570613784,64271.49851028354,6.170324096354764,-0.0393257583963377
Rainy,Retailer,4568.556642324865,-0.9591029588794927,1,5705.307268919632,-0.9324653793380691,0.13314830028114039,58237.48279686866,5.436257059268713,-1.0540311084878784
Rainy,Retailer,5190.141684344982,-0.4712582092599496,1,4614.108000938052,-0.00029669358100650696,1.2943169030985593,50223.67438588674,6.322912505960434,1.1322047845146133
Rainy,Retailer,4613.287965875038,-1.177376430899318,2,6242.282176086506,0.14526537411331408,-0.6694187457254106,47130.40182134114,4.886209863753848,-1.0108242015704003
Rainy,Internet,4768.164940324869,1.3615493750153043,2,7031.0300453357895,0.7200604822455009,-0.45062671331029225,35512.71507502794,4.124939205278446,-0.03929140779634539
Rainy,Retailer,6552.285718433781,-0.3020178333178228,0,6675.591052880106,-0.9845849620996084,-0.3975832807438953,59963.02437487757,4.969662693143215,0.72379559361965
Rainy,Retailer,5141.180858119839,1.0304991527241578,0,6559.262630715877,-0.8586291872551868,0.8087969557961465,54792.59705435496,5.2292603072088175,-0.7267053523632669
Summer,Distributor,3724.7272514335123,-0.2406872550163977,0,4188.802462171666,0.22083731310150662,-0.4871861097540082,54048.807499405666,3.7024334776015753,-0.0914891786805317
Summer,Retailer,4969.412883238977,0.7620528624237505,0,4894.942799781602,-1.406426611131836,0.7757941228297626,57459.776250247254,5.728187480936457,0.7376823372499969
Rainy,Distributor,4561.288311693977,0.5235843471947782,1,5342.143156072904,-1.1199648138058869,-1.1045652536401716,49019.83880534865,4.893740898671184,0.013744682804394667
Rainy,Retailer,5398.269085646124,-0.7995223055847349,2,6075.007449379673,-1.2977188545996305,-1.4387469051443842,66644.5512138321,6.7651649228228035,-2.0440725086360634
Rainy,Retailer,4523.8862416676875,1.1257782829060308,1,5311.134481089926,0.7350811580650808,1.1245632623840396,62289.92302419074,3.5265306675327004,-0.06627749803537629
Summer,Retailer,4667.849117957141,1.2294094752786486,2,5750.235099444736,0.11740671298455195,0.40848628201374637,56112.28456713983,4.514564609828499,-0.41775461069011594
Summer,Retailer,3945.1021718158154,-3.725004697910715,1,5345.3614803157525,-0.1196586096397234,0.741754099690038,64131.06533614171,3.0949347516745376,-0.700606507357557
Rainy,Retailer,7026.423990976118,1.2714302566312614,1,7860.068312332141,1.8143354363995936,-0.4842122058378941,49273.815957107625,7.677719408543337,0.6384311585505441
Summer,Retailer,5728.667950328341,0.9478352784818964,1,5432.495935416356,0.10627078466551593,-1.2713514764001006,65891.4444775358,5.20334527293033,0.75029869096156
Rainy,Retailer,3744.3543276572295,0.7594267767706917,2,4208.371816657129,0.7217001258505916,0.11624307522715695,45979.22756862758,5.783933229708329,-0.20546331170851323
Rainy,Retailer,4131.7365984119115,0.4706039145332713,1,5344.538398599408,0.15301737361299686,0.07385605335509189,35241.19107100478,6.747117977200467,-0.09166291121094215
Rainy,Internet,3883.639752011469,-0.14201269276541761,1,4689.640588651762,-0.9639847577649328,-1.2595588806613351,60502.133833187894,3.6892791142787447,-0.38527877742263666
Rainy,Retailer,4708.12667058107,0.9204783128530855,0,5268.217066964059,0.032562190493155785,-1.3544994435300044,65360.392723449244,3.5557826425498913,-0.6675307234350605
Summer,Distributor,7176.669737972174,-0.7021252735852204,2,6835.321675125906,-1.0210829307533404,-1.3493296228920513,80797.33642487258,5.481805704348416,0.021234330036114017
Summer,Retailer,6775.320398651389,0.6926719565589663,2,5354.43337172995,-0.5274850401704367,2.059313047775805,80762.97043044123,7.136992185736213,-0.28614201094336533
Summer,Retailer,3654.1269885283505,-0.034617377409758725,2,5164.87324732402,0.38698027936831825,-0.5438085962850864,70784.12986521392,2.658413943436485,-1.949795392509019
Rainy,Retailer,4180.39439817345,0.9447955175921051,1,4239.1086503267115,-0.04039544340640256,-0.1857157921248479,72738.99170134234,3.261246609678669,-0.42211493474957285
Rainy,Retailer,3298.7453537020356,0.11567445058540168,2,4705.031811458494,-0.35098868620993223,0.20539985267874208,43550.061108521426,3.7746571605299257,-0.08748576848986703
Rainy,Retailer,5370.322780433436,0.9885403212960054,2,5297.003402109351,,0.941190607793043,67883.24258239409,4.87828221276919,
Summer,Retailer,3632.2403442995296,-2.492611373142439,0,4030.5279777696896,-1.7023442317650344,-0.20225149718385976,75464.85317718997,2.9268971706453777,-1.208748953971378
Summer,Retailer,4132.096845715519,-0.29195960361418055,2,4859.959702237849,-1.1778008914702012,0.2004526631947433,73390.46584656043,2.777176793637541,-1.2857860220808541
Summer,Internet,5613.617178670171,0.48771858574964455,2,5530.973780515319,,0.7054725434304682,65921.8239328122,5.050066738555595,
Summer,Retailer,4370.766517054522,-2.049813426379473,1,2880.154378697768,1.4773187991072465,0.4388462618151265,59679.35665932499,6.391902922497291,1.6116293134460768
Rainy,Retailer,5502.3664367678475,-0.6144594152221711,0,6428.834294075141,-0.455028362815312,0.3927010999095696,49856.1872288375,5.2770677326105275,-0.2092767025285232
Rainy,Retailer,3713.4630616634417,0.9138070848600044,2,4726.212741356596,0.23024090460507862,-0.7582219846465853,47629.36273782972,3.9014481069771243,-0.07193371946953417
Rainy,Retailer,5417.283234559161,-0.3759983473781904,1,4218.856420441531,0.6240380982241401,-0.6872266652632902,65403.961466602654,6.766023281189362,0.1202604999321253
Summer,Retailer,6183.791275250672,-1.2299697075694558,0,6507.276468592634,0.10009996229927107,-0.06623336662855614,80003.95852460983,5.363041542118362,-0.48827750158383265
Summer,Retailer,6761.4408705682235,0.3817746619635088,0,6707.455191240868,-1.7960836855372468,-0.45963908698606276,62103.72114419482,4.928347413276109,1.8070774060293047
Rainy,Internet,3859.1726066596275,-0.753128110553219,0,4273.300982179693,0.7742052336234092,0.5392977687753432,39659.17663453873,4.719672818339136,1.2895911942328522
Summer,Distributor,5670.566340546635,-0.8082782993987465,0,5030.549849870859,,-0.7952361623734392,73567.50188019354,5.407537366842078,
Summer,Retailer,6338.609556361418,0.8813813953877511,2,6778.211516890618,-0.28808386459762564,0.013420290844399586,81297.95413127163,3.0885571205997726,0.22922914604424297
Rainy,Retailer,3470.1285005472646,1.1869507295746573,0,4802.375998980631,1.9026043305809224,-0.6087649982914283,60428.87854713696,1.7339968991647012,0.13668271427142104
Summer,Retailer,5074.43893290489,-0.6121192624690746,2,4596.06517065045,-1.0737888016242108,0.7336400309056818,61218.03562329907,5.0984265925955645,0.24489234772249915
Rainy,Retailer,3318.6870256752445,-0.37153834401323554,1,5311.476942334299,2.8644476595357533,-0.3441215834429985,52147.41290886061,2.260887186670258,-0.8594163833115842
Rainy,Retailer,5092.524493872462,-0.8319644350357053,1,4375.584215331631,,-0.5627702252544221,71772.73544985887,5.670490802147333,
Summer,Retailer,5766.885062373671,-0.5161570067867023,1,7753.322937900732,0.3032574909887714,-0.4218135412940873,48395.87785622354,4.221819675040662,-0.7558008878584392
Summer,Retailer,4450.404053666672,-0.28865282964357347,0,4315.825008418571,-0.25723932126979077,-0.8976422468742742,57324.30314997148,5.257351944495581,0.02424998468036221
Rainy,Retailer,4979.19789519834,1.5916187574670315,2,5477.42031868306,0.23225118295935165,-0.38076475156487527,60054.46225884779,4.768120180823239,-0.09881536362593916
Rainy,Distributor,3827.2187179062985,0.16064226809205628,0,5055.1476139027345,-1.3738005619899945,0.16539537333280369,74060.50122377905,2.321727387648564,-2.059431296122004
Summer,Distributor,5765.68852038361,0.6805330422067606,1,5956.223356500488,-1.3199052754430094,0.8953671136127141,44807.19643303355,6.326249514838301,1.287708654366303
Summer,Retailer,4025.8036581127362,0.22760158965122615,0,4922.006534003074,0.19785706435359562,-1.8913701399863003,54167.88750555325,3.110415421201001,0.24437598899017007
Summer,Retailer,5140.067054923326,0.1298869054302263,2,6239.939632119382,-0.912919484650281,1.0624495102616995,39205.74999478342,4.306791420762425,1.1286445697297252
Summer,Retailer,1090.9931824012356,0.4209423559170241,2,3083.173020409197,-1.3269111622134406,-0.5643739714870536,56815.01688283755,3.1298880669212403,-2.8835800463188748
Summer,Retailer,6494.970116429376,-1.3158472256923492,0,7113.959394404637,0.9209590691249838,0.3038373436670398,49393.37061847189,4.944128332341444,1.341323226069886
Summer,Retailer,5316.760928334756,-0.8377959920363336,1,5017.326252066484,0.3070462546016947,-1.6496153944755825,67244.5927770256,5.968222226981705,-0.40943171061885064
Rainy,Retailer,4824.034736606851,-1.644319114578188,2,2638.8419480087828,1.180906103217296,-1.3557900345928837,72810.55448966638,7.122318475114886,0.9602743207867983
Rainy,Distributor,2544.6951109665565,-1.100167943052825,0,5562.333620661449,1.9724187948067884,0.5550208450962981,34197.70909372582,4.571789102547723,-2.0398182986899887
Rainy,Retailer,3887.0015266275877,0.6921605694998078,1,5237.230898001276,0.10548319010149239,-1.8592444208708139,53511.6297053237,4.309479219100734,-0.44429608696748696
Summer,Retailer,5098.004826534996,0.40566226096731706,0,6237.352394180263,0.9896696966778825,-0.18561089344161358,64059.33189995588,3.826973465043962,-0.9046119180869217
Summer,Retailer,5497.454237348836,-0.12842401409005044,0,5097.079706388496,-0.2551046674651173,-0.3382872436985755,64924.64764059679,4.564475097747755,0.3505054783303765
Summer,Distributor,3256.8151192991227,0.37704884290278495,0,4734.4421059561555,-1.4811840234624711,-2.922080364918418,55649.43435829514,2.940702939304503,-1.394954973020556
Summer,Retailer,6308.893791689039,0.7809582934179836,0,6921.7812943393155,2.2238074732276827,1.3967206679408204,44448.61830596575,7.2120700130665485,0.9366582025833834
Summer,Retailer,3271.2282482821165,-0.13798101826485817,0,3929.498875546139,-0.6885057740352538,0.7865558187558542,51902.40925195395,4.852256207171487,-0.7237337807002234
Summer,Retailer,4173.720839506587,-0.8665812372370891,1,3394.006179001943,1.1970324237539856,0.9488376245388639,69746.35189004768,3.5390246251068733,0.8639622767449164
Rainy,Retailer,5251.565218463239,0.09569518593756585,1,4477.519584859433,0.4281382169910299,0.9587531016908243,76159.86296844593,3.266379367255993,1.020152100039264
Rainy,Retailer,5604.929469528691,1.51872574519464,0,5721.891754211995,-0.8481027119737318,0.7686172990314589,74910.91302232406,3.266433955146624,0.5946570113759038
Rainy,Retailer,3419.422450677461,1.3964276583497852,1,4258.171918732298,2.2111048973365257,-0.8346552213057239,46873.66397731037,5.801913307086351,-1.6930780115634385
Summer,Internet,7033.99381946693,1.0183769339076576,0,6582.903921846861,,-1.3482096397486616,60947.72608896019,7.695219055722196,
Summer,Retailer,4615.434013319745,0.8923985223786265,1,5108.257135907642,-0.8886087713752866,-0.7523260029316496,61189.08609108949,2.763630362259976,0.6282402503729363
Summer,Internet,5318.756247512906,0.9074107757014972,2,5057.2619463193605,-1.656989810512401,-0.907201538220505,50291.30281850367,8.090526658103155,-0.012550488617945478
Summer,Retailer,5656.865296463121,0.003414816636761931,2,4928.922668274061,1.3067066230161635,-0.1791986050451626,60337.627944320426,6.0501307857138205,1.027059994660181
Summer,Retailer,2940.1580835280315,0.6346204646002601,0,3563.74727377726,-0.6886750481520104,1.107027527523195,41954.382531710406,4.669236585346705,-0.4444861645696943
Rainy,Retailer,1937.4166055501046,1.105218899536779,1,2655.953782268316,-0.06716580129649695,0.934385676533311,45939.60691472063,5.3987826385532,-1.4166161778655015
Summer,Internet,5347.581599279407,-0.9527483306441309,0,6908.020176185199,-0.2947086883353104,0.42648510971460263,52443.69561499983,5.68024540747856,-1.4537889877774577
Summer,Retailer,6006.508308500202,-1.7173523415788836,2,5487.705777017697,1.1736782716077887,-0.7002736698932469,67327.42152062297,7.062426471243951,-0.9527373464652207
Summer,Retailer,6703.568958706612,1.2791546768545887,1,6343.424611887183,-0.14593577767215632,-1.0637283069066716,56950.015202084745,7.69775067496221,-0.13278240831145852
Summer,Retailer,2877.4296952289405,-0.3238935678758954,0,4178.704121109302,1.8973683279191598,0.11882980429905768,48163.985425060695,4.942671512292342,-1.6887377944448616
Rainy,Retailer,7344.228277958906,0.666092752518651,2,7946.673449038506,,-0.08759121546992703,43020.24213989277,7.024443314766167,
Summer,Retailer,4029.466646593747,1.5446953606325655,0,2056.8190899781894,0.9717015835916477,1.3651353131025339,71678.53926035426,6.023511309907811,-0.38251703170464346
Summer,Retailer,5082.959417156638,1.6361287686644643,0,5003.9731347639945,-0.5812247557167748,-0.009180726773471641,63442.69415381851,6.038846301264553,0.13393169837791938
Summer,Distributor,4583.64660466516,0.5025744285288926,0,4393.775568515678,1.7804375483700943,1.2842301002423826,58219.71452964815,4.863273480583643,0.26388335132197177
Rainy,Distributor,1904.785624421052,-0.14538980487300368,0,4048.3153128920794,-0.6083769692057637,-1.0282551753785814,32846.93873159173,3.1163081119421796,-0.33455717531429147
Summer,Retailer,5998.468487212612,0.4686564354453139,0,5937.998149129109,-0.04738644269380491,0.5764366729753919,64286.5418317252,5.348226559666955,-0.17138404120529063
Summer,Retailer,2985.1976714432567,0.9363923716735573,2,4868.603511168518,-0.1868954228331522,0.48315178958235333,50278.54164452451,2.5433998742227266,-1.4065795482446262
Rainy,Retailer,7129.653856434441,-0.3062725410810917,1,6954.8972492933635,0.1433104283142104,-0.5634731492921075,59705.105255687165,5.7117132855269,0.9354033929320041
Rainy,Internet,6536.267430882701,-0.09093678564842575,0,6076.317637582428,0.8526364458969781,-1.423556304787292,70718.17068000117,6.070658649770348,0.6475167685127831
Rainy,Retailer,5167.8066041005495,1.6519808204276167,1,5408.654487461124,0.2552654793984018,-1.844448919098628,53979.84243348001,5.0370109783310415,1.04952736169114
Rainy,Retailer,3744.278932797364,1.1115596780935297,0,3188.423314551548,-0.3426988322277502,-0.1441572416348699,59820.354409993495,3.4173966695398885,1.1218801107689933
Summer,Retailer,2985.08996315132,-2.2146251523848473,0,3481.1434529733497,-0.7279761122854409,0.35473264946410366,48759.062030833,4.278974809189931,-0.24236354715537053
Rainy,Retailer,4384.294209191063,1.866776961160348,1,3116.0346663221007,-0.385053879320377,0.7268703801146169,71170.02270856117,5.133934376767728,0.7344129924634707
Rainy,Retailer,5167.127293681087,2.405163349279708,1,6455.277884288519,1.690511117691493,-1.1984714527208453,52594.86436701767,4.006296692676599,0.327655399622006
Rainy,Retailer,5451.513124740038,-1.453322707741667,2,4861.349425790264,-1.0640903130828578,0.7662953761996499,54583.87276563055,6.47042860803268,0.19097271375320765
Rainy,Retailer,4291.29500855679,-0.4381661080852011,2,4753.4462658709,0.6132287378702737,-0.09011439269849224,66623.13462183219,4.290493838150853,-1.209480299529901
Rainy,Retailer,4038.929344073752,1.2905369090097885,1,4411.253000737761,-1.0471731680553138,-0.7877393577555457,67872.03991269231,4.639223371433667,-0.8862460788184235
Rainy,Retailer,6287.7581866409,0.9066541386103677,2,7596.716020759458,0.8839975211241013,-0.457585767921899,44064.00324306709,6.371156782227513,0.16020646880001574
Summer,Internet,6514.70283313009,0.031030179177765023,0,6258.847925026122,-0.21280073221584586,0.2786362407204326,67423.8860952781,5.374803938147186,0.713123723930011
Summer,Internet,5868.814100197501,-0.9890450782330685,1,4780.582950476199,2.0460614859170287,0.6285941265413026,83354.43127527586,5.264169858529602,-0.0306055441649827
Rainy,Retailer,2689.0095639235483,-0.30865352237041555,1,2827.5642620302788,1.0438154787251044,0.1699070558793919,60234.28517038757,4.0822877458111915,-0.2220950215676862
Summer,Retailer,7529.776972120073,-1.8822073483852764,2,6698.3865762036485,2.1356524313030456,0.5092798862246494,78024.28852289681,5.330345777975127,0.6291843309582822
Summer,Internet,6497.034016837484,-1.2966876248765669,0,5816.837170311058,-1.0512727158983766,0.2325088643928517,65361.881608321455,6.029774465054634,1.765060562751068
Summer,Retailer,3801.754979852782,0.46828104701120044,1,3946.898154042347,0.9658843121439399,-0.4589475553966578,59977.9820571478,5.699360721323693,-1.1499772279718454
Rainy,Retailer,5994.243287659012,-1.9410383655235603,0,6192.014012085344,1.4659332772303408,0.1501867933722836,56765.75128006852,6.562505405376804,0.04946345335942626
