Location Code,Months with Company,Education Level,Marital Status,City,Sex,Brand Loyalty,Annual Income,Active online hours,Age,Renew
Urban,68.0,High School,Divorced,Kyoto,Female,-0.811353531061341,66752.41999217938,4.023864451967791,44.0,Yes
Rural,44.0,College,Married,Kyoto,Male,-0.14331787123236406,56845.7395752841,7.618783850454928,46.0,No
Urban,,High School,Married,Kyoto,Male,-0.5885614299876352,57452.121139464856,5.819761401799452,49.0,Yes
Suburban,63.0,High School,Married,Tokyo,Female,-0.4535226373668918,57702.82769908654,4.531891344004281,67.0,Yes
Rural,11.0,Graduate School,Married,Osaka,Male,0.5465007463037967,55174.04875886153,5.0582958638503115,51.0,No
Rural,51.0,High School,Married,Osaka,Female,0.2704497942907519,50366.374076066255,5.223347364672139,48.0,No
Urban,78.0,Graduate School,Married,Kyoto,Male,0.8370052620209683,52696.24126377684,5.286077567229686,43.0,No
Suburban,46.0,High School,Married,Osaka,Male,0.1659994090926557,69226.34727957593,6.734961506246993,45.0,No
Rural,72.0,College,Married,Kyoto,Male,0.17987540601943786,76442.06586530608,5.510377858982525,45.0,No
Urban,77.0,College,Divorced,Kyoto,Male,-0.2781386918518548,64932.929390604375,3.88767755562635,42.0,Yes
Rural,74.0,College,Single,Kyoto,Male,0.07063903193559619,36614.827411157225,6.119705268648612,45.0,No
Rural,69.0,High School,Single,Tokyo,Male,0.22267280240627313,64833.12975345696,7.010405806507666,41.0,No
Suburban,23.0,Graduate School,Divorced,Osaka,Female,-0.0923858709722073,59068.23225888411,5.759179515556624,42.0,Yes
Rural,59.0,High School,Single,Kyoto,Female,0.16648014794159716,72164.58845728412,4.16618359815571,46.0,Yes
Suburban,50.0,Graduate School,Divorced,Osaka,Male,0.6871277738793359,66743.3265704602,4.840895498308682,56.0,Yes
Suburban,58.0,College,Divorced,Osaka,Male,-0.25739499291421214,38245.149360065,5.139550802207012,46.0,Yes
Rural,44.0,High School,Married,Tokyo,Female,-0.18837335637992286,55014.30950045746,6.522616891185643,48.0,No
Rural,45.0,High School,Married,Tokyo,Female,0.24860340070969705,79861.58676789737,4.626369015589802,51.0,No
Suburban,49.0,College,Divorced,Tokyo,Female,-0.0034285308657209385,63442.734184420646,6.483705485808334,40.0,Yes
Urban,52.0,Graduate School,Divorced,Osaka,Male,-0.08017878547592736,68169.24195143787,6.595050347506893,55.0,Yes
Urban,64.0,College,Divorced,Osaka,Female,0.4587408193062282,57572.69383564068,5.5042532939968005,48.0,No
Urban,43.0,Graduate School,Single,Osaka,Female,-0.0890295445638585,50141.32115367871,5.398278623211515,62.0,Yes
Urban,51.0,College,Divorced,Tokyo,Male,-0.15819758137274204,57185.446588048835,7.092958848261246,57.0,Yes
Rural,,College,Married,Kyoto,Male,0.42004578580166113,67127.22913360504,3.8214870650222403,42.0,No
Urban,102.0,College,Single,Kyoto,Female,0.36284076682084493,55850.64963378228,,41.0,Yes
Urban,66.0,High School,Divorced,Osaka,Female,0.36205347539096483,44613.81705834865,2.0180166726198006,38.0,Yes
Rural,56.0,Graduate School,Single,Osaka,Male,0.4763386000493105,44587.71352487377,3.9616443402670343,48.0,No
Suburban,44.0,Graduate School,Divorced,Osaka,Female,-0.1896130700009795,30325.503767231505,6.176207249811281,36.0,Yes
Suburban,74.0,College,Divorced,Tokyo,Female,-0.4739800399584345,49249.569841688804,3.791922845192786,47.0,Yes
Suburban,53.0,High School,Married,Tokyo,Male,,72001.87644693689,4.702194284782184,44.0,No
Rural,91.0,College,Married,Tokyo,Male,0.2545827244105888,42245.018746077345,7.432811027408713,35.0,No
Urban,62.0,High School,Single,Kyoto,Female,-0.767398544972176,55706.911148283325,7.593566901102166,56.0,Yes
Urban,34.0,Graduate School,Divorced,Tokyo,Male,0.14579155981754507,46174.0496092864,5.325220208495801,45.0,Yes
Suburban,38.0,High School,Single,Tokyo,Female,-1.1947979465986927,50634.249262931546,4.853195695703604,39.0,Yes
Rural,55.0,College,Single,Tokyo,Male,0.027325470015204856,56229.66125140015,5.161490694121183,46.0,No
Rural,57.0,College,Single,Kyoto,Female,0.2218041621321082,67761.80831714481,5.712119992220819,48.0,No
Suburban,37.0,Graduate School,Single,Tokyo,Male,0.012966040618743138,56160.20474439309,5.484445338658058,,No
Urban,38.0,High School,Single,Tokyo,Female,-0.17000733308040167,58292.317550502405,6.574074304372621,37.0,Yes
Rural,44.0,High School,Single,Tokyo,Male,0.21438063614017638,61131.67716664305,5.6696673431351385,51.0,No
Suburban,57.0,High School,Divorced,Kyoto,Male,-0.7254399504803274,69711.6368247019,7.454240200885765,48.0,Yes
Urban,50.0,Graduate School,Divorced,Kyoto,Male,-0.7575488139214598,77393.48492910125,5.378746834546598,45.0,Yes
Suburban,31.0,High School,Divorced,Kyoto,Female,0.0033519346863701976,67142.53935907793,5.038403777595917,52.0,No
Rural,47.0,Graduate School,Single,Kyoto,Female,0.5993316534265256,62954.774634681315,5.332497568595572,49.0,No
Rural,60.0,College,Married,Kyoto,Female,0.0046613663275257705,37818.97803142875,5.773985853706076,50.0,No
Suburban,64.0,High School,Single,Kyoto,Male,-0.23815470562876118,59946.69233154342,3.7544921298602256,55.0,Yes
Urban,48.0,,Divorced,,Female,-0.2565752972932485,81300.79036292827,2.9423691656093607,55.0,Yes
Suburban,26.0,College,Single,Osaka,Female,-0.3099062419098116,73553.18031437584,5.437652114658635,34.0,Yes
Urban,40.0,College,Divorced,Tokyo,Female,,52079.07494405755,5.682267937314598,45.0,Yes
Rural,50.0,College,Married,Kyoto,Male,0.26838998040727335,62576.11510128579,5.757333690389162,46.0,No
Urban,91.0,Graduate School,Married,Tokyo,Female,0.37662213091979974,70986.49284801756,,47.0,Yes
Suburban,31.0,College,Single,Osaka,Male,-0.6705670325384371,92241.88545756153,7.788616934064593,68.0,Yes
Urban,38.0,High School,Single,Kyoto,Female,-0.14349654645082038,69768.61854942699,6.513481941111516,72.0,Yes
Suburban,45.0,Graduate School,Single,Tokyo,,0.5926690301109474,64566.88931886708,5.4493695395800055,48.0,Yes
Urban,38.0,High School,Divorced,Tokyo,Female,0.6571882845669212,62729.38134575653,4.898502311986582,47.0,Yes
Urban,70.0,College,Married,Kyoto,Male,-0.19124522989374787,41764.02989792277,4.346729961931467,32.0,Yes
Urban,,Graduate School,Divorced,Kyoto,Female,-0.22757064184633108,51683.95517591044,6.591882281912089,56.0,Yes
Urban,55.0,Graduate School,Married,Osaka,Female,-0.4658561869859643,39878.20729358999,4.47204193722489,43.0,
Urban,40.0,College,Married,Tokyo,Female,-0.5836266157663951,58914.98128381658,5.849532515891515,51.0,Yes
Urban,36.0,College,Single,Tokyo,Female,-0.7088746508431101,60326.13084563004,5.742125778088526,53.0,Yes
Urban,47.0,High School,Divorced,Tokyo,Male,-0.6589543312422469,63327.221007064836,5.532256602099036,68.0,Yes
Suburban,37.0,Graduate School,Married,Osaka,Male,0.44682472677959656,51084.620369985845,6.863627395543043,41.0,No
Urban,56.0,College,Single,Kyoto,Female,0.22580766925255583,64215.264103905574,5.657018881575893,52.0,Yes
Rural,47.0,College,Divorced,Tokyo,Female,0.5838316072816649,68646.71131510804,3.629579487228642,51.0,No
Suburban,47.0,High School,Single,Tokyo,Male,0.23041724710257422,57395.489637970946,5.191522841545225,48.0,No
Urban,55.0,College,Divorced,Kyoto,Female,0.19092933201866394,70084.35109311261,5.823342798979003,53.0,Yes
Rural,36.0,High School,Divorced,Tokyo,Female,-0.6449718580890955,53356.08609342593,6.855120860681261,63.0,No
Rural,41.0,College,Married,Kyoto,Male,0.16797608737758174,75416.37685303237,5.243988949782075,51.0,No
Urban,62.0,Graduate School,Single,Tokyo,Male,0.47720552471254285,36824.921999068785,5.140926153140947,32.0,
Rural,60.0,College,Single,Kyoto,Female,0.8564607130666656,61502.38279011548,4.398919149084425,,No
Suburban,66.0,College,Single,Osaka,Male,0.7613877649986052,69360.26838729435,6.918209074052822,34.0,Yes
Urban,45.0,High School,Single,Osaka,Female,0.07849057628887163,57808.50980997068,2.735311176541302,57.0,No
Rural,50.0,College,Single,Tokyo,Female,-0.02248116717904544,73294.62223520415,6.280109672860557,48.0,No
Urban,36.0,High School,Divorced,Osaka,Male,0.23586626475899553,46700.301367482694,6.923561138863523,44.0,Yes
Urban,53.0,College,Married,Tokyo,Male,-0.009916993924322992,56308.49561611666,5.259436692101228,36.0,
Urban,50.0,Graduate School,Single,Osaka,Female,-0.20718622191244385,72843.07033664295,4.32292654175136,51.0,Yes
Suburban,83.0,High School,Divorced,Osaka,Male,-0.16699653469177705,49275.11154974337,2.514298471550995,41.0,Yes
Suburban,59.0,College,Divorced,Tokyo,Female,0.7009250895782222,59815.06521600477,6.29761281862329,35.0,Yes
Rural,63.0,High School,Married,Kyoto,Male,-0.4270976301429018,48145.03684322189,10.0,40.0,No
Rural,84.0,College,Married,Osaka,Female,0.2903436269273307,58719.587493349674,4.858978201784881,45.0,No
Rural,95.0,High School,Single,Kyoto,Female,0.49764267059384987,66927.57774278751,6.662921924086959,37.0,Yes
Rural,65.0,College,Married,Tokyo,Male,1.0053484397671526,48497.07909521147,2.7518189906367203,48.0,No
Suburban,72.0,Graduate School,Married,Kyoto,Female,0.2391315702787098,59120.31459768656,7.073085880648614,39.0,No
Suburban,53.0,Graduate School,Divorced,Kyoto,Male,-0.6401106780322815,67007.7984713178,5.629137434556552,44.0,Yes
Rural,,,Divorced,Kyoto,Male,0.4142859424381212,62213.79392553549,5.023174615350222,52.0,No
Urban,79.0,Graduate School,Divorced,Osaka,Male,-0.32108900109975225,62439.44881009988,4.413648429566666,57.0,Yes
Urban,55.0,High School,Single,Osaka,Female,,44721.48369816011,6.912579762035568,51.0,Yes
Suburban,47.0,High School,Divorced,Tokyo,Female,0.19006776864984337,34108.403488125135,4.7796824763235914,49.0,Yes
Urban,60.0,Graduate School,Divorced,Osaka,Male,-0.12175889909802409,48808.004151686466,,39.0,Yes
Urban,48.0,High School,Married,Tokyo,Female,0.47114129072053407,51934.938770878005,5.461692199804437,46.0,Yes
Urban,55.0,Graduate School,Single,Tokyo,Female,-0.21556237530451716,61930.784912076255,5.55758588349762,55.0,Yes
Suburban,24.0,Graduate School,Divorced,Tokyo,Male,-0.42699675882540045,54602.59796422343,6.369198029455035,54.0,Yes
Rural,53.0,High School,Divorced,Tokyo,Female,0.7101010686253902,63544.87732791423,3.601532879862737,53.0,No
Suburban,40.0,High School,Divorced,,Male,-1.1790355964901833,62314.5551478808,7.520378069400295,54.0,Yes
Urban,47.0,Graduate School,Divorced,Tokyo,Male,0.3228847114383079,73489.61739453036,5.1640228638665,50.0,No
Rural,58.0,College,Divorced,Osaka,Male,-0.8483924612208129,,4.8487982141231365,60.0,Yes
Urban,61.0,High School,Married,Kyoto,Male,0.3125155341488407,58512.22950638312,4.424782609111328,51.0,No
Rural,42.0,High School,Divorced,Kyoto,Female,-0.13184781547321123,55274.37933658463,5.161998161666511,49.0,No
Suburban,65.0,High School,Single,Osaka,Female,0.722480927733987,54429.65702935313,4.31716412760853,44.0,No
Suburban,,,Divorced,Tokyo,Male,-0.012191887280517108,63762.919369422474,5.447597422040812,47.0,No
Urban,62.0,College,Divorced,Kyoto,Female,-0.06885085953673101,65205.14167286536,4.3970597446146025,51.0,Yes
Urban,57.0,College,Divorced,Kyoto,Male,-0.7222132834493491,63137.37304660368,3.4914260258237064,38.0,Yes
Rural,45.0,College,Divorced,Kyoto,Male,0.6448769183624032,36909.59666205064,1.9737065926121633,55.0,No
Urban,85.0,Graduate School,Single,Osaka,Male,0.13183220678032154,32511.23977166589,5.363702462943261,39.0,Yes
Urban,71.0,College,Married,Tokyo,Male,-0.34863222934612054,72305.8992279296,5.807866756178825,38.0,Yes
Rural,77.0,College,Married,Tokyo,Male,0.7171838377460507,88326.37191857767,4.709972555555787,37.0,No
Urban,58.0,College,Married,Tokyo,Female,-1.4918540742658044,56327.155725744495,5.593168905766658,58.0,Yes
Rural,43.0,High School,Married,Osaka,Female,0.12950113909490185,60425.45108314297,6.794949509503059,47.0,No
Suburban,51.0,College,Single,Kyoto,Female,-0.2770009224661101,51982.87741558459,5.105488822066218,41.0,Yes
Urban,35.0,High School,Divorced,Kyoto,Female,-0.17201696431196778,72672.3489684057,5.904372770274639,53.0,Yes
Urban,56.0,Graduate School,Divorced,Osaka,Male,0.23588223016234974,59011.06036290489,6.180713089516542,34.0,Yes
Rural,62.0,College,Married,Kyoto,Female,-0.5003458204586839,63398.69369361731,3.453137358405208,35.0,Yes
Suburban,80.0,Graduate School,Divorced,Kyoto,Male,-0.10435098587685876,69600.93773226066,2.463810291247295,28.0,Yes
Suburban,56.0,High School,Single,Kyoto,Male,0.021652754149764003,,3.5994331643609856,45.0,Yes
Rural,58.0,,,Kyoto,Male,0.5674899353214293,43913.34857697936,6.101151334471819,40.0,No
Suburban,53.0,High School,Married,Kyoto,Male,-0.2890455268843253,87565.9629865219,4.336276341191152,36.0,Yes
Rural,42.0,College,Married,Kyoto,Female,0.4010635542043008,70230.69097118742,5.96270594841343,42.0,No
Suburban,52.0,College,Divorced,Tokyo,,0.7421764501410202,70968.83232264132,6.331447213899985,52.0,Yes
Urban,35.0,High School,Single,Kyoto,Male,-0.11808398571869014,65118.26573993006,6.07550022371688,50.0,Yes
Suburban,55.0,High School,Single,Kyoto,Male,0.4699375049207275,42950.26333179576,4.79738572824088,48.0,No
Urban,51.0,Graduate School,Divorced,Tokyo,Female,0.4386903159283539,71775.43863865371,7.019528651257948,45.0,Yes
Rural,47.0,High School,Divorced,Osaka,Male,-0.7075493753701697,66429.7609595187,4.408555918982601,44.0,Yes
Suburban,63.0,College,Single,Osaka,Male,-0.16693763345411966,51694.00056518381,6.036196083859484,34.0,Yes
Urban,70.0,High School,Divorced,Osaka,Female,0.455845507219248,59781.88014425041,6.860233550611946,43.0,Yes
Suburban,41.0,College,Divorced,Osaka,Female,-0.5530052484840244,61040.98541423716,,54.0,Yes
Urban,47.0,High School,Divorced,Kyoto,Male,-1.143484613590598,42426.64102146992,3.711438319400539,37.0,Yes
Urban,81.0,Graduate School,Married,Tokyo,Female,0.8806364674468679,65548.75507440728,3.66948860482575,45.0,No
Suburban,56.0,High School,Married,Tokyo,,0.16446482049373462,56137.345828814876,5.035973036334551,50.0,No
Urban,47.0,College,Divorced,Tokyo,Male,0.38411562834972723,46778.667334437276,7.284733545554825,53.0,Yes
Urban,35.0,High School,Married,Tokyo,Female,0.3472404822191058,45058.60975327889,7.208966368544129,51.0,Yes
Urban,91.0,Graduate School,Single,Kyoto,Male,0.5213942515302887,54825.92080590603,4.81585245948033,38.0,Yes
Suburban,58.0,Graduate School,Single,Tokyo,Female,-0.007886223084078672,54022.66158462045,6.983415432041449,51.0,Yes
Rural,75.0,College,Married,Tokyo,Female,0.07824392924883511,71659.44929841021,3.2166424596696293,55.0,No
Urban,75.0,College,Divorced,Osaka,Female,,61370.42662869185,6.549315116670369,40.0,Yes
Rural,68.0,High School,Married,Osaka,Male,0.5287656133954473,60195.25163196369,2.0460309369131737,53.0,No
Urban,28.0,College,Single,Osaka,Male,-0.04949707412368795,76311.03578741077,8.83745280621412,26.0,Yes
Suburban,74.0,College,Single,Tokyo,Male,,62968.29610440942,6.126669677265054,43.0,No
Rural,36.0,Graduate School,Married,Kyoto,Female,0.35727312949372986,79494.6768956869,3.83925773018648,54.0,No
Urban,22.0,High School,Single,Tokyo,Female,0.7505079974485632,41059.801408828775,8.471236301935491,62.0,Yes
Suburban,62.0,Graduate School,Married,Kyoto,Female,0.1289194470500614,64878.24308357427,5.374084099861211,46.0,No
Rural,60.0,Graduate School,Single,Kyoto,Female,-0.20319485492092237,45080.31978881195,7.0678365912371115,38.0,Yes
Urban,66.0,College,Single,Osaka,Female,-0.40780792486626394,47520.63129068662,5.520494917070639,41.0,Yes
Rural,63.0,Graduate School,Married,Kyoto,Female,0.25058650927190707,42717.42357874205,3.4829741546530704,53.0,No
Rural,37.0,College,Married,Kyoto,Female,0.5308708474552597,58158.35146858592,6.385939631204591,46.0,No
Suburban,84.0,High School,Divorced,Tokyo,Female,0.27351186093519797,42052.84465829738,4.435358315798688,41.0,Yes
Rural,81.0,College,Single,Kyoto,Female,0.06711545089402292,77025.53554066685,3.723647807962691,48.0,No
Rural,62.0,High School,Single,,Female,,57721.822839260676,7.4431929338926155,44.0,Yes
Rural,99.0,High School,Married,Kyoto,Male,0.31802143563356344,63557.58738537934,6.34730605440058,39.0,No
Suburban,23.0,Graduate School,Married,Osaka,Male,0.3001464312863528,42339.0643962795,5.735963273456657,45.0,No
,84.0,Graduate School,Single,Kyoto,Male,0.9587462331397337,58448.81403101678,5.539815378048555,38.0,No
Suburban,57.0,Graduate School,Divorced,Tokyo,Male,-0.3584771848892195,69590.8858830241,4.683655775061365,54.0,Yes
Urban,83.0,College,Single,Osaka,Male,-0.3880921784443406,70853.85582327162,2.5683081652214024,46.0,Yes
Urban,38.0,,Divorced,Kyoto,Female,1.3295655674785882,81338.40139005515,5.864839390275537,46.0,Yes
Suburban,65.0,Graduate School,Divorced,Osaka,Female,0.29366737602072107,48531.377918781116,5.54548163001675,43.0,
Rural,89.0,Graduate School,Married,Kyoto,Female,1.4372364443498389,58125.43572667731,2.597378382355136,43.0,No
Rural,57.0,High School,Married,Tokyo,Male,-0.14705696409383023,68324.40213067745,7.057104849068175,46.0,No
Suburban,52.0,High School,Married,Tokyo,Female,-0.12533837030804895,65555.79216912779,4.139208770360198,51.0,No
Suburban,75.0,College,Divorced,Osaka,Male,-0.25762260046368635,55020.88489757702,6.946571117819195,55.0,Yes
Urban,80.0,College,Married,Tokyo,Male,0.7861399327274804,70750.63164150783,5.610509070941854,42.0,No
Rural,53.0,Graduate School,Divorced,Osaka,,-1.027403962039951,50507.3388577916,4.783065127552014,50.0,Yes
Suburban,62.0,High School,Divorced,Tokyo,Male,-0.3029046683021311,69666.89442617263,4.493954328933081,47.0,Yes
Urban,63.0,Graduate School,Single,Osaka,Male,,55514.61277015372,5.086743840459087,56.0,Yes
Rural,64.0,College,Divorced,Kyoto,Male,0.5355893026900973,45924.101169322385,4.9508970826395995,46.0,No
Urban,52.0,College,Married,Osaka,Female,,54120.3680415618,4.931838667976533,54.0,Yes
Suburban,61.0,High School,Married,Osaka,Female,0.4507327865047657,47843.116945403184,6.457174715144306,49.0,No
Suburban,83.0,High School,Married,Kyoto,Female,0.5043909508240354,51978.53941203937,4.376653280351243,47.0,No
Rural,58.0,College,Single,Kyoto,Male,-0.681633151266973,60752.83047201375,5.322224764937357,41.0,Yes
Suburban,62.0,High School,Married,Kyoto,Male,0.6889475602375895,51539.846059524454,4.842961696014924,47.0,No
Urban,37.0,High School,Divorced,Tokyo,Female,0.37686163595505906,52496.28352595085,5.281438004655717,37.0,Yes
Urban,69.0,High School,Married,Osaka,Female,-0.4069434987304882,59422.52875504263,4.136457264841983,56.0,Yes
Urban,91.0,High School,Divorced,Osaka,Male,0.0473632336561373,53134.01732714234,3.2489505430186902,43.0,Yes
Urban,64.0,High School,Divorced,Osaka,Male,-0.666631618177548,57610.360262283975,2.7361125215943183,45.0,Yes
Urban,53.0,High School,Married,Tokyo,Male,-0.4203909429730115,67110.90878350657,,45.0,Yes
Urban,71.0,College,Divorced,Osaka,Female,0.3570507475712002,77480.17778747159,6.744847108396544,36.0,Yes
Rural,71.0,High School,Married,Osaka,Male,0.5772769973873156,86702.81122153728,6.327667405499199,37.0,No
Urban,66.0,College,Single,Kyoto,Male,0.5264448502661347,53925.88421453016,5.176221088985779,47.0,No
Suburban,28.0,High School,Married,Osaka,Male,-0.065292492792585,67616.64425277409,9.285655331056201,66.0,Yes
Rural,80.0,College,Divorced,Kyoto,Male,,84789.10942986702,5.252677672090239,47.0,Yes
Rural,56.0,Graduate School,Married,Kyoto,Male,-0.20625390283606537,53213.68091326914,7.59209889026507,44.0,No
Rural,61.0,Graduate School,Married,Kyoto,Female,-0.21539009731702674,27747.79047653838,3.803749216253536,45.0,Yes
Suburban,46.0,Graduate School,Single,Osaka,Male,0.9699793075994935,30298.332074495516,2.8204591243470265,51.0,No
Urban,47.0,College,Married,Osaka,Male,0.023564847501912123,38633.75140393093,5.29098455928378,45.0,Yes
Urban,52.0,College,Divorced,Kyoto,Female,-0.4788048907903938,36352.968073020165,3.768304923742614,,
Rural,37.0,Graduate School,Married,Tokyo,Female,0.7750063738261402,56173.47609688279,4.213779190878015,53.0,No
Urban,50.0,High School,Married,Osaka,Male,0.47904348148454173,,4.036006078723187,48.0,Yes
Urban,57.0,High School,Single,Kyoto,Male,0.63095165311755,50977.74030249072,7.270152880790242,50.0,Yes
Urban,49.0,College,Single,Tokyo,Male,-0.8226627930575844,43043.525987386325,7.140113417379428,46.0,Yes
Suburban,63.0,College,Divorced,Tokyo,Male,0.23123724287699443,60909.18210491866,5.28170494946415,42.0,Yes
Suburban,48.0,College,Divorced,Osaka,Female,-0.6353187940202702,42871.619049478366,5.5689316783053116,49.0,Yes
Suburban,56.0,Graduate School,Divorced,Tokyo,Female,0.6810051571423403,58757.54890398808,3.9593777429015216,50.0,No
Urban,71.0,College,Single,Osaka,Female,0.058647055755849185,38147.83959319917,6.449166321305029,41.0,No
Rural,44.0,Graduate School,Married,Tokyo,Male,0.3687801291453422,77479.97482860344,5.355996934184967,47.0,No
Rural,73.0,Graduate School,Married,Tokyo,Female,0.6335927360558551,90779.86306567768,5.261974700577567,43.0,No
Rural,45.0,Graduate School,Divorced,Tokyo,Female,0.7463396428102872,64896.101918464075,5.883232863401437,45.0,No
Rural,92.0,High School,Divorced,Tokyo,Male,0.8549257340844741,61445.60938856134,8.846485404945092,39.0,Yes
Suburban,54.0,College,Married,Osaka,Male,0.011920973191557938,54930.46041039801,4.824752830534182,46.0,No
Suburban,46.0,High School,Single,Osaka,Female,-0.2943530426865737,42931.6303432642,3.932100360100566,48.0,Yes
Urban,64.0,High School,Divorced,Tokyo,Male,0.1828093808365781,78287.62758805366,7.401216207921179,44.0,Yes
Rural,59.0,Graduate School,Divorced,Kyoto,Female,0.4244784388105162,58371.440255426714,5.761914300292302,44.0,No
Urban,79.0,High School,Divorced,Osaka,Female,0.46219160675140214,45647.274759785956,4.238527492116968,31.0,Yes
Suburban,47.0,Graduate School,Married,,Male,0.519042231002629,46082.18554998014,3.6259652852821374,53.0,No
Rural,66.0,High School,Single,Osaka,Male,0.140533166594352,72283.43227464467,5.692115105233476,49.0,No
Rural,42.0,Graduate School,Married,Tokyo,Female,0.08720453439887528,50510.9700470902,6.01752528049186,46.0,No
Urban,82.0,Graduate School,Single,Osaka,,-0.374186330824342,61615.049072517955,2.9526685053569213,42.0,Yes
Urban,42.0,College,Divorced,Tokyo,Female,0.016983885997549658,57999.95099450435,6.85979788340435,51.0,Yes
Rural,39.0,High School,Single,Tokyo,Female,-0.45048838954503223,53947.21680986564,4.32903718349458,38.0,Yes
Suburban,42.0,College,Married,Tokyo,Male,0.09624972078351311,51219.583074737486,4.968276368464935,52.0,No
Urban,68.0,College,Single,Tokyo,Male,-0.4573354505433245,40334.62618149482,3.2299148428405884,37.0,Yes
Urban,45.0,High School,Divorced,Kyoto,Female,-0.7747334279032949,53520.73897166962,4.729365625030955,53.0,Yes
Rural,53.0,High School,Divorced,Tokyo,Male,0.06736232078127932,56148.1630635356,6.083881161278895,45.0,No
Rural,71.0,College,Married,Kyoto,Female,0.18129456000899685,52351.166269385576,4.602305939915786,,No
Urban,48.0,High School,Married,Kyoto,Male,-0.0027268015497722703,49259.57433878607,5.6279797717702165,49.0,Yes
Urban,58.0,Graduate School,Married,Osaka,Male,0.1930953095109284,63156.79390680128,6.575976037047402,44.0,No
Urban,34.0,Graduate School,Divorced,Tokyo,,-0.5357655129264893,40010.938618129905,4.919541561131722,35.0,Yes
Rural,39.0,Graduate School,Married,Kyoto,Female,0.5963631941268781,50684.26928029529,4.508968160875283,49.0,No
Urban,65.0,College,Divorced,Osaka,Female,0.6691323024709779,72915.22549876901,7.724761688493965,44.0,Yes
Urban,26.0,High School,Divorced,Kyoto,Female,0.40082475559523484,60847.644071255156,4.274000373524337,50.0,Yes
Rural,51.0,High School,Married,Tokyo,Male,0.9026827417199494,81004.17847491053,3.2478416449935454,52.0,No
Urban,49.0,Graduate School,Married,Tokyo,Female,0.5552724342658417,73831.61261608242,5.447719539586846,41.0,Yes
,60.0,Graduate School,Single,Kyoto,Female,0.2872804595093935,70906.69163337989,7.321908925691016,51.0,Yes
Suburban,61.0,High School,Divorced,Osaka,Male,0.5539698979095395,66485.61276703459,2.875710224315431,48.0,Yes
Suburban,59.0,College,Single,Tokyo,Female,-0.30421526726225584,71482.87193180194,2.1408189178660684,51.0,Yes
Urban,97.0,High School,Single,Kyoto,Female,-0.8063589087786232,82743.28541932779,2.421252524497129,45.0,Yes
,54.0,College,Married,Tokyo,Female,-0.1459324453151537,68408.33903926167,6.1468300115613985,54.0,Yes
Urban,76.0,Graduate School,Divorced,Osaka,Female,0.20605018192539043,58021.26345180448,5.123006686804496,44.0,No
Rural,62.0,High School,Married,Osaka,Male,0.3022855782108782,58987.94832478912,5.570236381395161,45.0,No
Rural,75.0,High School,Single,Osaka,Female,1.2393281670639897,54703.53865696951,5.048042714450513,44.0,No
Suburban,74.0,High School,Divorced,Osaka,Female,0.736816398191231,66488.81138148854,5.320510808513193,45.0,No
Rural,66.0,Graduate School,Divorced,Kyoto,Male,0.23551455288255807,80257.59873579322,7.3962125312361096,38.0,No
Urban,48.0,Graduate School,Divorced,Tokyo,Male,-0.5485831517898624,54727.265480704125,6.210736920454099,61.0,Yes
Rural,42.0,Graduate School,Married,Tokyo,Male,0.3726471018234989,87847.31781068478,4.064761594630972,50.0,No
Suburban,27.0,College,Divorced,Kyoto,Male,0.030212333910302105,83301.0543839938,6.58269597974118,49.0,Yes
Suburban,71.0,College,Single,Kyoto,Female,-0.08653357728808334,62356.6656617673,5.648191051707027,,Yes
Suburban,38.0,High School,Single,Kyoto,Male,-1.0337362298687442,53688.92319344643,6.432866591415076,53.0,Yes
Suburban,72.0,High School,Divorced,Kyoto,Female,0.45708471481583857,61821.04299966718,4.462501200174394,52.0,Yes
Urban,39.0,High School,Married,Kyoto,Male,0.12111858636149173,65434.331641868,5.368433447395505,40.0,Yes
Suburban,56.0,College,Married,Osaka,Female,-0.24388631665783905,73372.60645088361,3.0852224738919585,35.0,Yes
Suburban,59.0,Graduate School,Divorced,Osaka,Female,-0.2423860478171903,41698.30785999485,5.780988099841061,47.0,Yes
Suburban,74.0,College,Single,Tokyo,Female,-0.8795417067750875,65883.62149918795,3.803501418060695,51.0,Yes
Urban,80.0,High School,Divorced,Osaka,Female,0.32902846309641,65367.8241522865,5.591993039395145,44.0,No
Urban,76.0,Graduate School,Divorced,Tokyo,Male,0.8224720125759918,63207.01668898878,5.335957516040169,24.0,Yes
Urban,5.0,College,Single,Kyoto,Male,-0.9196585584232455,83469.90694387157,7.090472865102184,58.0,
Suburban,90.0,Graduate School,Divorced,Osaka,Female,-0.45431261955291335,79872.81707599011,2.6555752138846977,46.0,Yes
Suburban,94.0,High School,Divorced,Tokyo,Male,0.008348149401165336,71689.70108252708,7.860898557775773,46.0,Yes
Rural,53.0,College,Married,Kyoto,Female,-0.3093694671891085,57383.06859802422,5.541098355191802,49.0,No
Suburban,60.0,College,Single,Osaka,Female,-0.07804481343113134,41070.95361707294,3.881363228587245,40.0,Yes
Suburban,51.0,Graduate School,Divorced,Osaka,Male,0.21394064497973486,48712.104884041946,6.184462910697086,33.0,Yes
Suburban,97.0,Graduate School,Divorced,Kyoto,Female,0.38901070203913574,43013.39857816938,4.0748075142643625,37.0,Yes
Suburban,46.0,Graduate School,Married,Kyoto,Female,-0.19472057286660777,58844.160589826555,7.230975310303229,46.0,No
