Time spending score,Gender,Children age,Money spending score,Household Income,Marital Status
9.842469023839856,Male,7,13.929589487964044,185121.47748436086,Married
11.754600202276922,Male,8,11.9903532426653,183031.7743222375,Married
85.97181542520737,Male,8,80.44955871735135,52265.18774886282,Married
-5.343657996168837,Female,8,19.712881756577566,175109.3094125021,Single
85.54177581107099,Female,9,85.37806460155736,51825.43784356925,Single
73.42728962151944,Female,11,81.44993194129451,159339.241695054,Single
80.97130087777694,Female,11,84.13872496239489,156362.45733029835,Single
9.689268027060916,Female,8,15.865112745514992,192170.05373011983,Divorced
96.4426085160266,Male,13,72.61244389380668,140275.1491727214,Married
57.65317076414236,Male,11,76.20457613761192,157956.02371687873,Divorced
75.49011610935361,Male,12,69.68274408020898,151628.06307422172,Married
75.19701348606716,Male,13,77.40034836385954,147611.7487761434,Single
87.27803457369251,Female,9,83.24459420917202,47249.751688150354,Single
99.28417149655793,Male,8,89.94159569124355,68847.09498938097,Divorced
91.03454328675124,Female,7,92.08711735580741,63581.47117195365,Divorced
22.034683906480495,Female,8,23.151631001888155,182143.04993955768,Married
68.30231338508354,Female,12,77.20644375444414,147323.18519396888,Single
98.08459031312526,Male,11,81.3172188109084,155246.8439724718,Married
11.32378803085722,Female,7,16.608743370765197,180562.13011233328,Divorced
20.873855468565505,Male,6,18.532360317787493,190073.63606955158,Divorced
88.4633321332964,Male,9,79.27088351800421,170307.77473831087,Single
89.74492082215423,Male,9,94.99990461189037,68595.35139632455,Married
20.474376499255317,Male,7,19.134163363272172,182946.3370438944,Single
0.963545527332383,Female,7,8.81912245141065,172228.9591567425,Divorced
16.556710137393395,Male,7,19.801340859270155,189158.79730927857,Divorced
66.45020321817697,Female,8,83.95002875259856,65091.75668964156,Married
69.65391276296373,Female,9,84.63003730659511,54357.12078022225,Single
98.69639004449114,Male,8,88.06965427939767,61836.09095946625,Married
80.42080719230243,Male,8,78.52517738494386,54486.69289721115,Single
84.90384923737071,Male,13,77.20893859130483,146984.09775248918,Divorced
12.96708860555174,Female,8,17.4249887634275,179683.40756512695,Single
74.81224466371211,Male,7,82.48219925061402,67247.60641964388,Divorced
-7.091991132280892,Female,7,12.911497535855418,176912.43072245154,Single
5.540353351436215,Female,7,18.724007957001007,185491.7757258459,Divorced
78.53660650723374,Male,11,80.92767095207107,160627.78256763797,Single
92.66570208305538,Female,8,85.37989276215124,61704.82572418,Married
25.119851800468467,Female,7,11.75642446476057,181377.69491772284,Married
71.13251934430095,Female,12,67.10594868427485,141050.94041404998,Divorced
83.46566422785516,Male,13,78.2794620535241,161747.07688701726,Single
103.73350350690436,Male,9,89.77489431730602,49719.454784024696,Single
20.522277690111725,Male,6,16.729585917011924,165381.46354609527,Single
87.44783155455453,Male,14,76.62480653236089,148216.21634882136,Divorced
90.18622418885838,Male,13,71.16622826016233,157067.49580078796,Divorced
65.47314989846736,Male,11,76.23573416833669,158177.83744368693,Single
59.848960781813396,Male,12,65.09627570084609,142222.63096822338,Single
92.76664271582715,Male,10,86.87813246261186,166400.03669223023,Married
10.760280766762861,Female,7,11.50789966793436,167337.32384407995,Married
71.79095898881587,Female,13,67.88141695671251,140976.05785455267,Divorced
67.43837007356602,Female,13,71.27094339252764,137071.01546818382,Married
15.078209499125844,Female,8,14.529902023599732,184110.4437678231,Married
86.1536170900839,Male,12,78.59153939167537,163881.7658939598,Single
75.28318361215072,Female,8,82.91611060211224,67943.5393537833,Married
98.53975881532561,Male,9,91.38599369038263,148143.20174746567,Divorced
56.447223877406046,Male,12,71.94054821682556,154018.96644980277,Married
95.86874192472243,Male,8,90.19493661500556,44947.5748856102,Divorced
84.7707010415474,Male,10,85.17470299428655,157956.65327187444,Married
9.59940060397625,Female,7,17.567690970663477,168898.93842047386,Divorced
10.532611332724665,Male,7,9.30503334531788,170983.20831526734,Married
49.319857242132386,Male,7,21.832622864914065,170432.72878598628,Married
84.4843490370967,Female,12,81.62804720601781,141711.3199452477,Divorced
90.05292421536605,Male,10,80.8206248433512,161561.44012713555,Married
74.51277476331754,Male,9,80.73381313880584,63014.94186419413,Single
-9.164452311610479,Male,8,8.871695468309959,192994.34283135872,Single
69.882472484882,Female,13,73.68845146289772,148022.0081666503,Divorced
86.32884077567212,Male,8,78.80872156561612,55566.21327999783,Divorced
94.50270079452982,Male,13,68.93521542567676,160374.443801214,Married
17.71747379975463,Female,6,18.383068859041373,181068.75779668294,Single
63.870962046392975,Female,11,74.72287030259442,161608.97374449868,Married
84.04068137145804,Female,8,87.27182628839455,67952.29609590689,Divorced
74.11675689331976,Male,13,76.831956191655,144517.1967260208,Divorced
94.82201089735686,Female,8,89.9333554908487,52851.42674685313,Divorced
95.68338139300931,Male,10,82.18308517335333,167082.4999874049,Married
88.72462837447007,Female,11,84.83961889243263,147460.4603223251,Married
93.21395062741597,Female,7,91.32668611551088,56155.6131451617,Single
72.30068425914016,Male,13,69.83155652552668,147624.88023895444,Divorced
89.08470225381761,Female,9,83.30925263854894,152552.897031311,Married
89.18565269553157,Female,9,80.16118790989285,63145.67058857393,Married
80.91987396749758,Female,13,74.0610390071797,146893.0701709935,Divorced
70.72708172493873,Male,7,81.1526025079711,48155.96208320261,Single
90.96849838143893,Female,12,72.5590893486892,159172.26069647443,Married
97.43338101257045,Male,7,84.15975080607214,61511.6217145418,Divorced
100.38082139770692,Male,10,82.59029477557215,156732.07842327646,Married
10.033849184012228,Male,8,13.3183990172857,184465.22668488615,Married
80.56818783034274,Female,14,70.76564939085128,167796.50769599236,Married
65.78730384892589,Female,10,86.01558848909794,140831.63638415947,Married
84.58058817902028,Male,10,83.13284964372838,143198.80242257068,Divorced
106.12142403124507,Female,10,95.66028180838848,152762.14609620025,Divorced
72.04548040249546,Female,9,84.17105819519642,63506.74864484826,Married
85.38934824959067,Male,9,86.41846458424654,57209.51852881172,Married
95.366934461151,Male,10,88.55172098907505,167800.09614207415,Married
82.70672227699148,Male,9,86.05869074376461,40248.94207453636,Married
68.6579272632927,Male,10,83.61139168413513,160194.07813050877,Married
82.90568622118347,Female,10,82.50342617437055,153331.77036523863,Married
85.05943789304791,Female,13,76.67995628491786,135132.08392625526,Divorced
52.47954745598733,Female,14,71.29100368961274,158815.28165525934,Married
16.815511698740554,Female,7,17.523260136079948,179678.19995282733,Married
94.34786483503032,Female,9,89.72082579906683,72014.08464405828,Single
98.22016398650408,Female,11,77.10190340624911,137083.46558387787,Married
87.88473108016586,Male,8,83.70475520543636,47206.60337612883,Single
90.55734854919584,Male,9,88.6943060158628,45931.17602781618,Divorced
98.38541900507923,Female,9,83.29777601550225,55880.796700054154,Single
98.7873746136622,Female,11,81.91287957756032,152851.34993648969,Married
67.2075603984598,Female,12,70.77242530805488,170483.29190778945,Divorced
61.53476533863954,Male,12,77.23392753602974,152688.990616514,Divorced
79.33358379195406,Male,8,81.41640761326936,70994.07853378728,Divorced
82.03868634869623,Female,8,83.9472560137061,55832.4970234443,Married
85.10193396778712,Male,10,80.87324336684546,159181.64266667567,Married
89.02651485985686,Male,8,84.86469874758396,68325.4792054617,Divorced
77.61417111513269,Female,11,87.28026613296544,162897.67997684478,Single
72.56956577553943,Male,10,81.98886412757525,153616.53623068542,Married
91.67865384009556,Male,7,86.96568617689896,48662.37730922327,Single
21.38405215392251,Male,6,13.742309228028361,172271.1260787358,Single
92.06895647296008,Male,10,92.25637091462724,172688.85104327835,Divorced
91.20147179800054,Male,9,85.04652840388493,43766.18731481006,Married
81.70331798436948,Male,9,81.05602165164596,45699.65085472552,Single
51.365602598748964,Female,13,67.29939119358676,143821.88232212805,Married
5.4419393206735185,Female,9,10.702831351526427,171081.41412454058,Single
14.67017024746756,Male,7,10.267199961296306,181713.51956677524,Divorced
14.539449959009048,Male,7,12.934910252490099,182092.30772348322,Single
92.5820618477836,Male,10,86.98788349691827,176549.13612372478,Married
62.74613488337863,Female,12,75.70830864968065,151311.35908531965,Divorced
86.4724024006384,Female,10,82.59543928836433,158535.21235206147,Married
83.51855710938767,Female,9,82.97533166115026,62440.30147454455,Single
13.217909396388006,Female,6,16.77766815616731,178858.56123903315,Divorced
78.68217072868575,Female,11,81.14028744678603,155481.78659914588,Divorced
77.30336005535645,Female,11,86.40705451072004,154453.55623100788,Single
16.305740108756616,Male,7,16.83069623196709,176613.71605872214,Divorced
47.43915617385733,Male,12,75.878207106285,154607.40345516495,Divorced
88.33666090639962,Female,7,85.92539654960231,60089.96574077841,Single
87.55875646265234,Female,11,89.82056483203473,153222.061365811,Married
10.488125914924847,Female,7,14.511187131387395,183436.69745890563,Divorced
103.51918689365614,Male,8,84.1993597665172,46599.60083344285,Married
71.60187438446475,Male,11,69.87185252095385,152504.90783555273,Married
86.28009152027445,Female,11,89.14535052814071,168922.8654777964,Single
105.9098453499901,Male,9,93.18278204020905,31497.675636035783,Married
16.083772772455863,Male,7,16.91295419279693,178052.92884978582,Married
70.17327247627289,Female,10,80.54057022898563,159419.4988090312,Single
69.95991161999761,Male,13,76.35786616569769,162491.23326409154,Married
7.185950821156448,Male,8,16.346183172193086,185369.3162741027,Single
63.240337920850834,Female,12,69.34774983614426,138742.59506590277,Divorced
86.91244567466877,Female,8,85.84514450435967,47673.331741219066,Single
19.891031545505342,Male,7,14.518325575591042,194188.15597072168,Married
99.93044481356267,Male,9,86.51170706923959,47964.44383024186,Single
71.42035315504056,Male,13,68.30721340957139,152672.37904139995,Married
86.69822333081953,Female,13,72.69756714843653,157792.47101086366,Married
7.962720489567616,Female,7,6.677661223318033,171972.31786220876,Single
38.31102652083518,Male,6,31.44618991792479,186363.92274986778,Married
75.17405330973202,Male,8,79.45794871297278,62645.77151110764,Single
