Marital Status,Location Code,Monthly Income,City,Brand Loyalty,Months with Company,Online Activity,Renew,Gender,Education Level,Years after high school graduation
Divorced,Suburban,5029.496847526242,Kyoto,0.1332942248514511,70.0,6.603384997942106,Yes,Female,College,16.0
Single,Urban,5811.20488938346,Osaka,0.16600671868406947,93.0,5.348380977449636,Yes,Female,High School,34.0
Married,Suburban,5660.398161347486,Kyoto,-0.33096027321606536,69.0,4.54970047841138,No,Female,Graduate School,27.0
Divorced,Urban,6376.555661867753,,-0.05866109695943422,51.0,5.10415608412272,Yes,Male,Graduate School,45.0
Single,Urban,3653.209636605395,Tokyo,-0.019726634508433094,58.0,3.570418698470227,Yes,Female,College,19.0
Divorced,Urban,4615.068121845829,Kyoto,0.7501094326173314,56.0,4.572219427963224,Yes,Female,High School,19.0
Single,Rural,6460.116504973529,Kyoto,0.5628113142469248,76.0,4.005657140398941,No,Male,Graduate School,31.0
Single,Urban,6246.355277284044,Osaka,-0.3286808842886245,68.0,5.8083608534224025,Yes,Male,College,41.0
Divorced,Urban,2959.0794751359517,Osaka,-0.3994622392335923,56.0,3.562154155376841,Yes,Female,College,18.0
Single,Urban,4729.630334702076,Osaka,-0.17716344752615584,72.0,5.636494212777267,No,Male,College,22.0
Single,Suburban,6379.24183372755,Kyoto,0.6548348725281891,57.0,3.865173100615319,Yes,,High School,38.0
Divorced,Rural,5094.349482103648,Kyoto,-0.1708078563439418,81.0,5.071496143169068,No,Female,College,28.0
Married,Urban,3372.7739047139407,Osaka,0.27028135870494685,77.0,4.506519371293005,No,Male,College,36.0
Divorced,Suburban,6966.660173268117,Osaka,0.3092543433683659,65.0,4.7251108151587875,Yes,Male,High School,43.0
Married,Rural,,Kyoto,0.05304936442590347,87.0,4.24890996930344,No,Male,College,37.0
Married,Rural,4344.0167025612855,Osaka,-0.5118918978563195,,5.520177773264413,No,Male,College,26.0
Single,Urban,4247.151329119668,Kyoto,0.49204606157873854,97.0,3.9027687544292577,No,Male,High School,46.0
Divorced,Rural,3045.964182403368,Tokyo,-0.32419009485220185,50.0,4.810662752245085,Yes,Male,High School,18.0
Single,Urban,4930.237489337903,Tokyo,0.3396603923912601,32.0,5.071607513227116,Yes,Male,High School,25.0
Divorced,Suburban,4898.600748235881,Tokyo,-0.8631830698441932,47.0,3.2882926824490557,Yes,Female,Graduate School,26.0
Married,Suburban,3941.932440532787,Tokyo,0.25665482266402573,59.0,5.644367420425068,Yes,Female,College,24.0
Married,Rural,5018.745040317013,Osaka,0.3050615452500074,59.0,5.076252434778439,No,Female,Graduate School,32.0
Divorced,Suburban,6900.9307123604485,Osaka,-0.803807547918262,71.0,6.619344938020812,Yes,Female,High School,45.0
Single,Urban,5984.72981388308,Tokyo,0.6549635768624732,32.0,6.719701229227812,Yes,Female,High School,25.0
Single,Rural,4885.093800862467,Osaka,-0.4316091167415862,91.0,5.393688180799117,No,Male,High School,27.0
Divorced,Suburban,4945.855972849402,Tokyo,0.5951561282713281,50.0,3.711880550496152,No,Male,High School,44.0
Married,Suburban,4925.477479738674,Tokyo,-0.18999853335887398,76.0,5.118519667338159,No,Male,Graduate School,25.0
Single,Urban,4949.096366337195,Tokyo,0.45302948315764435,90.0,4.762387256923325,Yes,Male,Graduate School,38.0
Divorced,Suburban,4166.540264173503,Osaka,-0.42176253033628586,34.0,4.571421371367328,Yes,Male,High School,27.0
Single,Suburban,3901.3651334417896,Kyoto,-0.3329468375832772,62.0,5.327026970366887,Yes,Male,College,25.0
Divorced,Urban,4230.75089625303,Kyoto,0.2702694966722521,51.0,6.3052301831871835,Yes,Female,Graduate School,19.0
Single,Rural,5617.922687067889,,0.8461235348265985,89.0,3.748974666102068,Yes,Female,High School,34.0
Married,Suburban,5445.984394262996,Kyoto,-0.02827894791543123,80.0,4.053442934926278,No,Female,Graduate School,28.0
,Suburban,4889.443867324204,Kyoto,-0.6105055598405265,94.0,5.743664103081302,No,Female,College,15.0
Single,Urban,5036.399992764747,Tokyo,0.2554462627458508,74.0,2.971056560347643,Yes,Male,Graduate School,25.0
Single,Urban,4259.960373243288,Tokyo,-0.13934878237992346,74.0,4.3413389267120905,Yes,Male,High School,37.0
Married,Suburban,6962.095935756758,Osaka,-0.24065249202766034,75.0,4.630020962226724,No,Male,College,26.0
Married,Rural,5105.744725035139,Kyoto,-0.2511282622640374,105.0,4.2887327210349415,No,Female,College,30.0
Married,Rural,6022.261099900399,Osaka,-0.10603554841459001,60.0,4.76959612713479,No,Male,High School,23.0
Divorced,Urban,5176.004085102385,Osaka,-0.5266277176771903,40.0,1.3502448378502363,Yes,Female,College,20.0
Married,Urban,6221.464301463084,Kyoto,0.6903239758222319,82.0,3.061165712876142,No,Male,High School,38.0
Single,Urban,4793.081818293882,Osaka,-0.02292173340047665,67.0,5.0062113213842085,Yes,Female,College,25.0
Divorced,Urban,5090.913802634461,Osaka,-1.3043787772624218,47.0,2.668120529295858,Yes,Male,College,26.0
Single,Urban,5191.5950820700045,Tokyo,-0.11516897195744527,90.0,6.506122020737823,Yes,Female,Graduate School,44.0
Married,Suburban,4956.196415585907,Tokyo,0.23161183521617568,75.0,4.030902225594591,No,Male,High School,34.0
Divorced,Rural,1901.345446921815,Kyoto,-1.043988111983868,41.0,5.087170407367144,Yes,Female,High School,17.0
Married,Suburban,4953.52816429425,Tokyo,0.6298970238247451,62.0,3.692272521545168,No,Male,Graduate School,44.0
Divorced,Suburban,5117.201996648591,Tokyo,0.25426845584518387,47.0,5.941624301965284,Yes,Male,Graduate School,25.0
Divorced,Suburban,3864.8501120470055,Kyoto,-0.5989173092537152,63.0,5.117152702311885,Yes,Female,College,21.0
Divorced,Rural,2712.742314634047,Osaka,0.15585199905427627,35.0,6.188256538536214,No,,College,26.0
Married,Rural,3756.911863530514,Tokyo,-0.32866658013044076,47.0,4.770983303048384,No,Male,College,28.0
Married,Suburban,5423.025256459019,Kyoto,-0.6422024410696195,64.0,5.072669298375918,No,Male,College,20.0
Married,Rural,4688.5496607290925,Tokyo,0.26453568242892755,43.0,4.1396542277555275,No,Female,High School,36.0
Married,Rural,5506.249930224719,Tokyo,0.26273251990797775,57.0,4.708373383704766,No,Female,College,34.0
Married,Suburban,4727.519282237699,Kyoto,0.28635587261404727,49.0,5.2956373367973715,No,Male,High School,32.0
Single,Rural,3633.4081076440707,Osaka,-0.17412932975360812,43.0,5.203941050107706,Yes,Male,College,22.0
Divorced,Suburban,4758.4272023195335,Kyoto,0.2910176423490989,62.0,2.840930962923445,No,Male,Graduate School,48.0
Divorced,Urban,6221.934312407244,Kyoto,0.4799050791734253,44.0,5.528798022361425,Yes,Female,College,37.0
Married,Suburban,5132.696751987604,Kyoto,0.36055747442303165,44.0,4.8759209643065216,No,,Graduate School,30.0
Single,Suburban,3999.7434009348326,Osaka,-0.2663273496839304,41.0,4.7058797211567605,No,Male,Graduate School,33.0
Divorced,Rural,5774.266479103429,Tokyo,-0.44885040572220064,76.0,3.4873470444407992,No,Male,College,26.0
Single,Rural,3555.3309051419856,Tokyo,0.1724700155871025,63.0,5.748114587211936,No,Female,Graduate School,31.0
Single,Rural,3538.145247053176,,0.09643476308136517,52.0,6.9876251104977225,Yes,Male,Graduate School,24.0
Married,Rural,5588.792837315873,Osaka,-0.4463194198406761,86.0,4.440478252983277,No,Female,Graduate School,20.0
Married,Rural,4916.952343897288,Osaka,0.36064634907858906,39.0,,No,Male,High School,29.0
Married,Rural,5061.474427556563,Kyoto,-0.02891912420728182,59.0,6.028041394506904,No,Female,Graduate School,23.0
Married,Suburban,4503.573814074549,Kyoto,-0.39852711666796464,57.0,6.210325042579228,No,Female,College,23.0
Married,Rural,4181.6753804553555,Kyoto,-0.4332770628970624,64.0,5.157306361791132,No,Male,High School,27.0
Single,Suburban,5951.331891033485,Osaka,0.29279138829052476,75.0,5.238300902145514,Yes,Male,Graduate School,
Divorced,Suburban,6525.722753418033,Tokyo,,76.0,4.389738953522541,Yes,Male,High School,45.0
Married,Rural,7364.324801180256,Osaka,-0.6601572981767745,46.0,3.1652714034044602,No,Female,College,29.0
Divorced,Suburban,5030.179654839672,Tokyo,0.2630756359107581,81.0,3.919898990120576,No,Female,College,40.0
Single,Rural,6527.740180459392,Tokyo,0.4955070894116428,103.0,4.388033045400398,Yes,Female,College,32.0
Married,Rural,5438.90566642078,Kyoto,-0.44290658250130094,77.0,4.892611738176,No,Male,College,24.0
Married,Rural,6080.124468696169,Tokyo,-0.24406384384011032,73.0,5.05798590082627,No,Male,College,24.0
Single,Urban,5204.925576399903,Tokyo,-0.7324013612583831,56.0,6.1214708783479574,Yes,Male,High School,43.0
Married,Suburban,5900.285048294017,Kyoto,-0.18557529166327896,56.0,3.9287193898075587,Yes,Male,High School,37.0
Divorced,Urban,4668.357632183983,Kyoto,0.10749316717728657,66.0,4.167943618295324,Yes,Male,High School,18.0
Married,Urban,5137.162889454148,Kyoto,0.12164783085304409,45.0,4.576524089022455,Yes,Female,Graduate School,30.0
Married,Urban,4372.952232447778,Kyoto,-0.3407661957494957,72.0,2.6794338034369862,Yes,Female,College,29.0
Single,Rural,5628.908133144069,Tokyo,0.5638286638021346,61.0,2.9527644433450617,No,Male,High School,41.0
Married,Rural,5623.01812859461,Kyoto,0.22071647602277544,55.0,4.279606337533783,Yes,Female,College,31.0
Divorced,Urban,5591.707483792188,Tokyo,-0.15334147078308302,38.0,6.11734224524949,Yes,Female,College,26.0
Single,Urban,3960.241974382918,Kyoto,-0.37431679828951603,104.0,4.676864686186752,No,Male,College,25.0
Single,Urban,5178.533419267342,Kyoto,0.08008319163688737,40.0,5.790658475564205,Yes,Male,,26.0
Single,Suburban,,Tokyo,-0.6039889439893078,90.0,3.8242805948603755,Yes,Male,Graduate School,17.0
Divorced,Urban,5462.761657467505,Osaka,0.34630782340379207,81.0,3.382536462142556,Yes,Female,Graduate School,30.0
Married,Rural,4996.3924883693735,Tokyo,-0.2987863667808922,61.0,5.596391495155439,No,Male,College,26.0
Divorced,Suburban,5380.681281903446,Kyoto,0.3000189042863899,75.0,3.489574011698579,No,Male,Graduate School,43.0
Single,Rural,6197.914276457642,Kyoto,0.4137996053086146,84.0,3.715546735548068,No,Female,Graduate School,37.0
Divorced,Urban,4097.870860801697,Osaka,0.30647654277178504,75.0,6.311448040853726,Yes,Male,College,23.0
Single,Urban,3626.19733903193,Tokyo,0.14154532770168526,46.0,4.52202464742163,Yes,Female,High School,2.0
Married,Rural,3950.938040358868,Osaka,-0.03690664666631627,75.0,5.1447675158768895,No,Female,High School,28.0
Married,Rural,,Kyoto,0.34121463262168794,47.0,3.690959309680595,No,Female,College,37.0
Married,Suburban,5584.160450983915,Kyoto,-0.20059750901737972,55.0,5.299864476102464,No,Female,Graduate School,22.0
Single,Urban,6033.522741037054,Tokyo,-0.31442826334126495,80.0,4.043000110509534,Yes,Male,Graduate School,32.0
Divorced,Urban,7251.492467587414,Tokyo,0.28946024341660415,54.0,4.005855301308809,Yes,Male,High School,42.0
Divorced,Suburban,5900.831848420573,Tokyo,0.7970130952995553,36.0,6.11488101101158,Yes,Female,,29.0
Divorced,Rural,4832.211980906214,,0.26385218514086284,40.0,5.055251034589389,Yes,Female,College,31.0
Single,Urban,4666.469777823286,Kyoto,-0.48389754904910115,48.0,5.474048751822039,Yes,Male,High School,17.0
Married,,7341.338049876541,Kyoto,-0.017599675873688714,82.0,3.0208926359204007,No,Female,College,28.0
Divorced,,6272.5541355322,Tokyo,0.07086376098258934,73.0,4.64773334667897,Yes,Male,High School,31.0
Divorced,Rural,4983.206077854381,Kyoto,-0.2172259627266643,67.0,6.142880470436913,No,Female,College,20.0
Single,Urban,4743.7896422469985,Kyoto,-0.917670887983862,68.0,2.8805991644151625,Yes,Male,College,24.0
Divorced,Urban,4967.971608940539,Osaka,0.2088678810389345,43.0,3.832225183165396,,Female,Graduate School,25.0
Married,Urban,4033.156241749368,Tokyo,-0.61107003130188,63.0,4.774786880693659,Yes,Male,High School,22.0
Single,Urban,3655.9225238076115,,-0.09421621040437692,87.0,6.558268563259055,No,Female,High School,26.0
Married,Suburban,4044.6926959962802,Kyoto,-0.2793668922483423,68.0,2.467743852513031,Yes,Female,Graduate School,9.0
Single,Suburban,7273.13355705411,Tokyo,0.12090705827414133,55.0,2.8842959266415895,No,Male,High School,35.0
Married,Urban,5112.401298315871,Kyoto,-0.12022656377608831,60.0,3.8968161452402295,Yes,Male,College,31.0
Divorced,Suburban,5391.202739657289,Osaka,-0.577200357881294,81.0,2.601472645787233,Yes,Male,Graduate School,38.0
Married,Suburban,4294.192675446428,Osaka,-0.5108032340530999,64.0,5.746086856035143,No,Female,High School,22.0
Single,Suburban,6019.325113121787,Tokyo,0.08758765892669701,66.0,4.111239540343027,Yes,Female,Graduate School,26.0
Divorced,Urban,5698.165340818082,Tokyo,0.26021915827579944,59.0,4.19797532340725,Yes,Male,Graduate School,25.0
Married,Rural,3912.16437736441,Tokyo,0.06740661512083268,93.0,4.731817480981205,No,Female,High School,30.0
Single,Suburban,4564.982133383439,Tokyo,-0.2743688395022861,68.0,,No,Female,Graduate School,27.0
Divorced,Urban,4713.3459789588305,Kyoto,0.4640212452957537,54.0,9.569462951321956,Yes,Male,College,33.0
Single,Urban,5110.777973333598,Tokyo,0.34192882334490027,85.0,3.813271038285018,Yes,Male,High School,25.0
Single,Suburban,4945.297564667721,Osaka,0.3767199551921965,57.0,3.967282224399284,Yes,Female,Graduate School,29.0
Married,Urban,5717.841337946185,Tokyo,-0.4429879864738261,46.0,4.495703719842546,Yes,Male,Graduate School,30.0
Divorced,Suburban,,Kyoto,0.18867320289382805,75.0,6.529855685556063,Yes,Male,College,46.0
Divorced,Urban,4660.620126097489,Osaka,-0.10681290560966744,66.0,5.968625119775052,Yes,Female,High School,28.0
Married,Rural,4958.976107569941,Kyoto,0.04181174320572323,103.0,4.785384307368571,No,Female,College,36.0
Divorced,Urban,4580.648433918917,Kyoto,-0.05833630099151149,37.0,6.722558027973687,Yes,Male,Graduate School,25.0
Married,Urban,6152.46180539719,Kyoto,-0.374558367668356,47.0,4.863654732205307,No,Female,College,18.0
Single,Rural,4592.043119498121,Tokyo,0.36837786495194236,64.0,5.13636364473113,No,Female,Graduate School,34.0
Single,Rural,4903.549751951229,Osaka,-0.2738859779621711,,4.826789558778471,No,Male,College,26.0
Married,Urban,4618.569635026392,Tokyo,-0.017540302366961857,83.0,4.198825161193754,No,Male,Graduate School,37.0
Single,Suburban,4403.401747384267,Osaka,-0.013987184460129698,53.0,4.275006552230146,Yes,Male,College,
Married,Suburban,3178.3632596463967,Tokyo,0.1217723176498327,48.0,5.283156937199331,No,Female,High School,30.0
Single,Urban,4935.831487891679,Tokyo,0.20309064568917656,39.0,6.636517200798435,Yes,Male,High School,34.0
Single,Urban,5397.575747828882,Tokyo,-0.048014384618382755,49.0,8.110606057445718,Yes,Male,High School,35.0
Single,Urban,4269.517067711966,Kyoto,0.6987891316677126,40.0,5.210442236601785,Yes,Female,Graduate School,20.0
Single,Urban,4627.829009460458,Osaka,-0.07001275006840502,75.0,4.351010467028479,Yes,Male,Graduate School,24.0
Divorced,Urban,5228.78255792883,Tokyo,-0.11779595555779016,63.0,5.194337550884547,Yes,Male,High School,28.0
Divorced,Rural,5424.951130155184,Kyoto,0.08478821642079687,51.0,5.016588133567728,Yes,Female,College,28.0
Single,Urban,6212.677792298135,Tokyo,-0.42224354594954794,66.0,5.2255311329940355,Yes,Male,Graduate School,41.0
Divorced,Urban,3881.2297547250937,Osaka,-0.2626132416746562,93.0,5.7399926203595335,Yes,Male,Graduate School,24.0
Married,Suburban,3698.1549973629153,Tokyo,-0.2538172374593105,63.0,4.842682322611767,No,Male,High School,25.0
Single,Rural,3526.108631985491,Tokyo,-0.7856639532403082,60.0,4.1237208041611115,Yes,Female,,15.0
Married,Suburban,1924.1072033033402,Kyoto,-0.26581353285799686,79.0,7.171953715442717,No,Female,Graduate School,25.0
Divorced,Urban,4942.756439623719,Kyoto,-0.19577388237047083,72.0,3.514143423477952,Yes,Male,High School,22.0
Married,Rural,4745.831453643993,Tokyo,-1.091555990469669,74.0,3.811230865264618,No,Female,College,41.0
Divorced,Urban,5407.888527294237,Kyoto,-0.36417600272526557,100.0,5.892951270900774,Yes,Male,Graduate School,36.0
Single,Urban,4523.098828363784,Kyoto,-0.8109462152778648,29.0,6.3812186613012,Yes,Female,High School,28.0
Single,Urban,4648.730033106117,Osaka,-0.22241292929378584,82.0,2.129002019581651,Yes,Male,College,26.0
Single,Suburban,5324.162680598894,Tokyo,0.020007125452962016,42.0,4.182006293279652,Yes,Male,College,18.0
Single,Urban,3098.212462765175,Tokyo,-1.1313024570023165,56.0,3.726048538988824,Yes,Female,High School,19.0
Divorced,Suburban,5262.1478556569255,Kyoto,-0.3641880975475299,65.0,4.219077143487727,Yes,Male,College,40.0
Divorced,Urban,3692.2572238505663,Tokyo,-0.419840750472833,77.0,3.353287896337952,Yes,Female,Graduate School,10.0
Married,Rural,4928.645069497437,Kyoto,-0.4045512195819287,71.0,5.722316081626369,No,Male,College,19.0
Married,Rural,4150.163013297091,Osaka,-0.23991804225066576,,6.812835768059109,No,Female,College,20.0
Married,Rural,7771.158109515314,Tokyo,0.2633002437544405,85.0,3.00711504956331,No,Male,Graduate School,37.0
Divorced,Urban,3378.8236680970654,Kyoto,-0.6272176831161946,60.0,4.270012514290592,Yes,Female,High School,24.0
Divorced,Suburban,3797.6445094610463,Osaka,-0.19178926101407212,84.0,5.271883088240111,Yes,Male,High School,17.0
Divorced,Rural,3846.140891186198,Kyoto,-0.19739400214686476,46.0,3.1306334864252348,Yes,Female,,15.0
Single,Suburban,5800.432004864277,Tokyo,-0.38382311763744026,49.0,3.2317406941406324,No,Female,Graduate School,35.0
Divorced,Suburban,4524.008438710961,Osaka,0.619996471698913,59.0,5.117068488333841,No,Male,Graduate School,35.0
Divorced,Rural,4004.8938508353967,Kyoto,-0.30925297585768247,87.0,4.938927121669248,No,Male,High School,29.0
Married,Urban,6147.281082565083,Osaka,0.06797032325355495,66.0,6.410973872524017,Yes,Female,College,41.0
Divorced,Suburban,5692.691055639174,Kyoto,0.009376696048475464,78.0,4.261997356257803,No,Female,Graduate School,32.0
Divorced,Urban,4364.011642010698,Kyoto,-1.1102178715928879,65.0,2.9114131607149423,Yes,Female,High School,23.0
Married,Rural,4070.3269409891136,Kyoto,0.33045258678462874,39.0,4.298538559692199,No,Male,College,38.0
Divorced,Urban,4951.286929096908,Tokyo,-0.19983159645896892,42.0,6.017031799681515,Yes,Female,College,33.0
Married,Rural,6411.814309530271,Tokyo,0.13271776196690338,55.0,3.533213042421647,No,Female,Graduate School,40.0
Divorced,Urban,4146.390291951812,Kyoto,0.4315758446876806,81.0,4.473637779846271,No,Female,High School,39.0
Divorced,Urban,4213.49930395067,Osaka,-0.08565823223598873,65.0,5.73093611169536,Yes,Female,Graduate School,28.0
Married,Rural,3503.8685629857555,Tokyo,-0.16176625140468295,80.0,5.42205596829995,No,Male,College,30.0
Single,Urban,5363.419067581274,Osaka,-0.5820063376321538,35.0,2.509199648357633,Yes,Male,Graduate School,28.0
Single,Urban,,Tokyo,0.051382910878506716,56.0,5.215983734491191,Yes,Female,,29.0
Married,Suburban,5448.783883508606,Kyoto,-0.18204731175806946,54.0,5.065304318212996,No,Male,Graduate School,25.0
Single,Urban,3652.521990876764,Osaka,-0.1405832203391398,71.0,4.6811776567977255,Yes,Female,Graduate School,
Married,Rural,4493.780736888536,Kyoto,0.10145670823879777,72.0,4.665718695028099,No,Female,College,31.0
Married,Suburban,4424.811544591802,Tokyo,-0.6073870479581819,98.0,6.074433383030144,No,Male,Graduate School,21.0
Single,Urban,4697.534529725002,Osaka,-0.3987253310438509,78.0,6.3915492379738765,Yes,Male,Graduate School,38.0
Divorced,Urban,4506.035147938609,Kyoto,0.6197298512986975,78.0,4.301343866664834,,Male,High School,15.0
Married,Rural,5163.278166683891,Kyoto,0.15912735885693463,68.0,3.694216420926778,No,Female,College,36.0
Married,Rural,5089.907638122691,Tokyo,0.3672277115542282,51.0,4.034464318098786,No,Male,High School,31.0
Divorced,Urban,2181.8980734449706,Kyoto,-0.12561360397878144,70.0,4.654446941472158,Yes,Male,Graduate School,7.0
Single,Suburban,4948.926461037933,Kyoto,-0.19049542884580137,86.0,4.550843968083854,Yes,Female,High School,29.0
Divorced,Rural,4769.604399387159,Tokyo,0.33452119833309113,83.0,4.705137484033531,No,Female,Graduate School,33.0
Married,Urban,5800.901903357141,Tokyo,-0.4634919014596867,78.0,7.130176759750653,Yes,Male,High School,35.0
Divorced,Urban,4681.380993430306,Tokyo,-0.007662195436077157,76.0,5.505388323673481,No,Female,High School,27.0
Divorced,Suburban,,Osaka,-0.1406221041693246,84.0,,No,Female,High School,44.0
Divorced,Suburban,4607.490128400194,Kyoto,0.2644750723516782,62.0,6.0662881902551105,No,Male,High School,27.0
Single,Rural,4054.2879996174183,Tokyo,-0.19429471479620425,42.0,4.7522312335181764,No,Male,High School,30.0
Single,Rural,4042.02130009373,Osaka,-0.052382532692817674,70.0,5.008935672945576,No,Female,Graduate School,31.0
Single,,5541.968198501663,Osaka,-0.26665335823206593,56.0,6.366169833671087,No,Female,College,20.0
Divorced,Urban,2992.0184134797305,Kyoto,0.15461763052761401,31.0,6.61934054384,Yes,Male,High School,19.0
,Rural,5448.361151350497,Kyoto,0.11274460624661214,48.0,4.370081460458807,No,Male,Graduate School,36.0
Divorced,Urban,2167.720852836401,Kyoto,-0.39623556344862854,47.0,5.446009883884923,Yes,Female,College,26.0
Single,Suburban,4178.887995492419,,0.0239567418338118,79.0,6.263413063053974,Yes,Female,High School,34.0
Divorced,Suburban,3584.484073157808,Kyoto,-0.6180552658868004,56.0,5.475491681015943,Yes,Male,Graduate School,24.0
Married,Rural,7290.416840534113,Tokyo,-0.07733812457600897,53.0,3.007807215511117,No,Female,High School,35.0
Married,Urban,4354.450413912132,Osaka,-0.7212673299962058,74.0,5.296072503183378,Yes,Male,Graduate School,29.0
Divorced,Rural,5237.75274982875,Tokyo,0.09795694618341205,49.0,5.145007514570151,Yes,Male,,23.0
Married,Rural,6281.638864147556,Kyoto,-0.011693895196890292,53.0,4.6947152629535225,No,Male,College,30.0
Married,Rural,7394.801880994209,Osaka,0.14984123082487116,55.0,2.8602747671351,No,Female,College,36.0
Divorced,Urban,,Osaka,-0.2928355141133117,65.0,5.115603405064918,Yes,Male,College,17.0
Single,Urban,5308.361727300875,Tokyo,-0.07780113743275474,47.0,7.1269619013314855,Yes,Female,High School,43.0
Divorced,Rural,4091.652288285077,Kyoto,0.08633662515051377,108.0,,No,Male,College,30.0
Married,Rural,7125.439744217021,Kyoto,0.40096135026611235,76.0,3.4566519645217553,No,Female,College,37.0
Single,Urban,4543.5136980112275,Osaka,-0.640173223319269,72.0,4.742384662341525,Yes,Male,College,25.0
Married,Rural,4868.507735736971,Osaka,0.12001802188735855,71.0,4.418955488794518,No,Female,College,35.0
Single,Urban,4740.733135102417,Kyoto,0.08218466972917077,70.0,4.518132202289063,Yes,Female,College,34.0
Married,Rural,,Kyoto,-0.1476698353439482,81.0,5.55492181031268,No,Male,College,32.0
Divorced,Urban,5068.724063970556,Kyoto,-1.173765529034355,105.0,3.737478834090378,Yes,Female,Graduate School,32.0
Married,Rural,4445.804213524518,Kyoto,-0.017892357099913103,38.0,5.0096419248731205,No,Male,Graduate School,30.0
Married,Rural,4172.121553521947,Osaka,0.179009057791655,75.0,5.005831260508123,No,Female,Graduate School,33.0
Single,Urban,4449.1070262514,Osaka,-0.6061599298451479,66.0,2.653167863247709,Yes,Female,College,26.0
Divorced,Suburban,4782.464117323006,,0.3581807710546554,67.0,5.78315856024957,Yes,Female,High School,28.0
Married,Rural,5960.756347080779,Kyoto,-0.06938300302140815,70.0,4.146822518249899,No,Female,College,27.0
Divorced,Suburban,4795.168331121487,Tokyo,-0.5359499429172134,87.0,5.606823353477244,No,Female,College,21.0
Single,Suburban,3748.719044023571,Tokyo,-0.19792326374097538,65.0,2.820777898735689,Yes,Female,Graduate School,20.0
Married,Suburban,4879.022471446265,Kyoto,-0.6790491336870738,74.0,5.383500641848163,No,Male,High School,23.0
Divorced,Urban,4435.694605106662,Osaka,0.17403978949958931,65.0,5.707469261191333,Yes,Female,High School,31.0
Married,Rural,4834.356373115497,Kyoto,-0.2997350097229803,85.0,4.333265062365226,Yes,Female,High School,23.0
Divorced,Rural,3650.146050318906,Osaka,0.271810669853807,72.0,6.231076641430127,,Male,College,23.0
Married,Urban,3847.4453335805442,Osaka,0.5170162061998398,63.0,7.517588024059547,Yes,Male,High School,24.0
Divorced,Suburban,4541.627480118913,Tokyo,-0.2229349955483506,47.0,5.809058661338075,No,Female,High School,23.0
,Urban,,Osaka,0.3582565653237557,61.0,3.176037022647424,Yes,Male,College,25.0
Single,Rural,2918.7054256333795,Kyoto,-0.007380302564341634,65.0,5.048637018816756,Yes,Female,College,22.0
Single,Suburban,4454.349725966819,Tokyo,0.25280748511807305,78.0,5.002401711465726,No,Male,High School,37.0
Divorced,Suburban,5741.232167338246,Osaka,-0.08627920591921337,62.0,3.8477472857071375,No,Female,High School,34.0
Divorced,Suburban,5593.610781792408,Kyoto,-0.05262026809324305,54.0,5.757044233093737,Yes,Female,High School,41.0
Divorced,Urban,4573.403017365121,Tokyo,0.9906310939269598,41.0,3.6931757226904156,Yes,Female,College,13.0
Divorced,Suburban,5992.575925005737,Kyoto,-0.3206162885272671,62.0,5.004403497110623,No,Female,High School,18.0
Single,Urban,5599.599754567381,Kyoto,0.6291478305047778,47.0,3.6749620945227974,Yes,Male,High School,29.0
Divorced,Urban,5529.97501381395,Kyoto,-0.10648549888841877,74.0,4.07835967777651,Yes,Female,Graduate School,32.0
Divorced,Suburban,4188.062195438282,Kyoto,-0.5581456670035767,49.0,4.770426251200279,Yes,Male,High School,18.0
Divorced,Urban,3509.2018044581096,Kyoto,-0.25123549021971714,78.0,5.55242450354213,Yes,Male,High School,21.0
Divorced,Urban,4022.178073990991,Kyoto,-0.4771095608252851,68.0,3.9115965382925215,Yes,Female,College,17.0
Single,Suburban,5028.875926632203,Kyoto,0.17091861005635667,60.0,4.876060966816552,No,Male,College,32.0
Married,Suburban,4910.063986454144,Osaka,0.13465107783150243,69.0,4.437457468063737,No,Male,College,31.0
Divorced,Urban,4246.801450154609,Osaka,-0.2816243881941158,94.0,4.726790077703497,Yes,Female,Graduate School,22.0
Married,Suburban,5208.714327440415,Kyoto,-0.15373677503151226,79.0,3.934281887292551,No,Male,College,31.0
Married,Urban,3792.6935733294654,Tokyo,-0.5221193135227987,29.0,5.884092477721283,Yes,Female,High School,43.0
Single,Urban,5475.8107680249,Tokyo,-0.09652090601656307,78.0,6.488170059616808,Yes,Male,High School,25.0
Married,Rural,5986.90026922736,Kyoto,0.38068577495902234,46.0,4.312689288526489,No,Male,Graduate School,28.0
Divorced,Suburban,6916.678242128906,Tokyo,0.8714567418829686,64.0,7.983123619109245,Yes,Male,High School,37.0
Divorced,Suburban,4479.924105943128,Osaka,0.04265108050178407,49.0,3.2750748766644606,Yes,Male,College,33.0
Single,Rural,5698.998598622242,Tokyo,0.48178590559349777,31.0,4.529455007998193,No,Female,College,33.0
Single,Suburban,4614.767074487047,Osaka,-0.5741556907376892,,4.250352662746788,Yes,Male,Graduate School,33.0
Married,Rural,4053.2307646151985,Tokyo,-0.6834839495310951,63.0,5.768877108687801,No,Male,High School,17.0
Single,Urban,5139.008256990996,Tokyo,-0.2843951236722227,82.0,3.0966774549200116,Yes,Female,College,21.0
Single,Rural,5657.39567231989,Kyoto,-0.42583190954980926,33.0,5.201532716329846,Yes,Male,Graduate School,38.0
