Active online hours,Months after becoming member,Gender,Marital Status,Years after high school graduation,Education Level,Brand Loyalty,Monthly Income,Location Code,Renew,City
8.433842764066238,85.0,F,Divorced,21.0,College,-0.16076761994148017,5481.132473826824,Suburban,Yes,Tokyo
6.863499617429341,36.0,M,Married,18.0,Graduate School,0.6574546676243267,5087.026264725165,Suburban,Yes,Tokyo
6.611136715501601,61.0,M,Married,22.0,,0.12122866308637277,5316.085424047231,Suburban,Yes,Kyoto
7.891925270105986,61.0,M,Married,47.0,Graduate School,-0.4615505340455447,4876.748534447084,Rural,No,Tokyo
3.96700666978115,51.0,F,Divorced,38.0,College,0.3606730733231894,6596.2391306961135,Suburban,Yes,Tokyo
7.654481783676151,73.0,M,Single,25.0,Graduate School,-0.28715524140431276,6328.049001361806,Urban,Yes,Kyoto
3.505205683395145,51.0,F,Single,17.0,Graduate School,-0.4234680496262279,6284.309598826707,Urban,Yes,Kyoto
4.6973724526569915,53.0,M,Divorced,18.0,High School,-0.3821062910455749,5203.60072711088,Urban,Yes,Kyoto
5.371533995209795,63.0,M,Single,19.0,High School,-0.36965916782291197,5189.779251826729,Suburban,Yes,Kyoto
5.665217370261291,32.0,F,Married,21.0,Graduate School,0.04129423852696582,7116.082341403853,Urban,Yes,Kyoto
5.022974245477504,40.0,M,Divorced,20.0,High School,0.08911478041804743,5514.869762614513,Rural,Yes,Tokyo
7.570399941149039,75.0,F,Married,32.0,College,-0.005760823742352872,5359.823149555122,Rural,No,Tokyo
6.766245892662293,90.0,F,Divorced,47.0,Graduate School,0.09552632611339905,4669.1711256251365,Urban,No,Kyoto
7.1611418544641126,86.0,M,Married,28.0,Graduate School,0.7272893788508612,3686.4598401683133,Rural,No,Kyoto
4.2978729689013875,72.0,F,Divorced,19.0,,-0.7383039191344627,5752.125434837373,Urban,Yes,Osaka
4.683906803436178,79.0,M,Married,31.0,College,0.9553687547700962,4860.4825005559715,Suburban,No,Kyoto
6.130406830079477,57.0,F,Single,27.0,Graduate School,0.0703784024857492,5404.862427863642,,No,Kyoto
5.708637593481944,46.0,F,Married,32.0,Graduate School,-0.11072664688420192,5782.145562337576,Rural,No,Osaka
5.623297599062687,47.0,M,Divorced,16.0,Graduate School,-0.3454098016156063,6518.589420095514,Suburban,Yes,Tokyo
5.914362678493348,82.0,F,Divorced,23.0,High School,-0.07922475598258841,4827.148641826752,Rural,Yes,Kyoto
5.963010260810873,60.0,M,Single,31.0,,0.126073528677018,7120.585887711261,Urban,,Osaka
4.049211340684448,46.0,M,Divorced,28.0,High School,0.2652297514035975,5617.199583081523,Urban,Yes,Kyoto
8.490579697896443,70.0,M,Married,24.0,High School,-0.17038487270436417,4919.197272940527,Rural,No,Kyoto
6.05676049272777,64.0,F,,35.0,High School,0.00393314424009307,4895.945672358065,Rural,No,Kyoto
4.208990354462127,65.0,M,Married,21.0,,-0.46149144443109524,5557.98546581636,Urban,Yes,Osaka
6.053487657182817,81.0,M,Divorced,24.0,Graduate School,-0.8210036965480403,6637.156015798471,Urban,Yes,Kyoto
4.071506095511186,51.0,F,Single,25.0,College,-0.6318201344923702,7356.034525756881,Urban,Yes,Tokyo
2.9021483884558057,54.0,M,Married,26.0,College,-0.049630842292232705,4585.980143919866,Suburban,Yes,Tokyo
5.390766921993104,70.0,F,Divorced,28.0,College,-0.26024631662359227,6118.161308779393,Urban,Yes,Kyoto
5.391883306300774,49.0,M,Married,23.0,High School,-0.2689153170660265,6383.361011628755,Rural,Yes,Tokyo
7.489464274866025,91.0,M,Married,42.0,College,0.21656999233853036,4299.29238000851,Rural,No,Kyoto
2.7247878550651015,61.0,F,Single,18.0,Graduate School,-1.3326091422595396,6833.381028359954,Urban,Yes,Tokyo
4.987237752245376,72.0,F,Married,21.0,High School,-0.5667378523920613,5792.2413028379,Urban,Yes,Osaka
4.159125163918007,85.0,F,Single,34.0,High School,0.20874947059786622,3341.4263620472175,Rural,No,Kyoto
6.446454461194865,79.0,F,Single,27.0,High School,0.01481794876730793,3006.844144174277,Rural,No,Tokyo
5.206116424955198,38.0,F,Single,21.0,High School,0.23983705866648838,5636.897262340811,Urban,Yes,Osaka
4.503381308360268,55.0,F,Single,24.0,High School,-0.2966565740631112,5463.146193692829,Urban,Yes,Osaka
6.256737951215046,50.0,M,Single,22.0,High School,-0.2236771190135723,6598.000855476276,Urban,Yes,Kyoto
7.065434765708745,64.0,M,Single,27.0,High School,-0.26089075567200815,5674.0768521295495,Suburban,No,Tokyo
7.402339793525061,67.0,M,Single,22.0,Graduate School,0.11896768013026673,4781.733321900963,Rural,No,Tokyo
3.4128217150993785,35.0,F,Married,23.0,High School,,6099.632702742828,Suburban,Yes,Osaka
6.045535972180379,67.0,F,Single,22.0,College,0.7487780393531885,5158.284371584677,Rural,No,Tokyo
4.932666636760918,45.0,F,Divorced,13.0,Graduate School,-0.552528680185541,5248.871311852871,Suburban,Yes,Kyoto
9.287125809279864,75.0,F,Divorced,30.0,College,0.844182961253587,4846.844371409427,Urban,Yes,Osaka
3.7872114840695943,32.0,,Divorced,19.0,High School,-0.35229381276516203,6518.303582340354,Urban,Yes,Osaka
6.205689621882991,92.0,M,Single,36.0,Graduate School,0.8973239345180304,5288.308841610265,,No,Osaka
3.7011182818623065,63.0,M,Married,,College,-0.6708999305769099,7032.248911175487,Urban,Yes,Kyoto
3.5883257328177067,26.0,F,Single,20.0,College,-0.5820970353491678,7436.945500745982,Urban,Yes,Osaka
5.449290015148567,96.0,M,Married,40.0,,0.6660839825023817,5858.978694879741,Rural,No,Osaka
6.886966596043863,65.0,M,Married,31.0,High School,-0.048413499643764735,5521.393954147434,Suburban,No,Tokyo
4.285655963471238,76.0,M,Divorced,37.0,High School,0.06872225614433522,5563.325349990147,Urban,Yes,Tokyo
6.376435829134103,96.0,M,Single,30.0,High School,0.9171180796004524,3449.368328019009,Suburban,No,Kyoto
6.824167150112128,55.0,F,Married,12.0,,-0.06932654645719728,2827.80744747833,Rural,No,Osaka
7.418820061736642,68.0,F,Single,,Graduate School,0.04620278370767654,4692.611541643371,Urban,No,Tokyo
3.608570614672363,88.0,F,Divorced,23.0,High School,-0.6106200407896518,5213.064054073799,Rural,Yes,Tokyo
4.200614673670092,63.0,M,Single,23.0,High School,-0.7089836161524155,5529.597274520851,Urban,Yes,Kyoto
5.687204725199937,41.0,F,Married,16.0,College,,5296.823018832765,Rural,Yes,Kyoto
6.95054381192614,92.0,M,Married,41.0,College,0.58526715891422,4827.638302790739,Rural,No,Kyoto
6.51517995141545,29.0,F,,19.0,Graduate School,0.4139054975246197,6050.986754187466,Suburban,Yes,Kyoto
3.755029585750305,45.0,M,Married,24.0,Graduate School,-0.18529859252499542,5492.97625257186,Suburban,Yes,Osaka
4.564824328195833,63.0,F,Divorced,19.0,College,-0.703252842482769,6093.152539984658,Urban,Yes,Kyoto
7.119189131444817,44.0,F,Divorced,24.0,Graduate School,0.6344777975615108,5771.9803875106445,Urban,Yes,Kyoto
1.2779457113299246,44.0,F,Divorced,33.0,Graduate School,-0.5894528253014437,7093.064823458006,Urban,Yes,Osaka
4.503241588652116,56.0,F,Divorced,18.0,College,-0.2337046922529532,5020.058286990142,Rural,Yes,Osaka
7.0244263401575004,57.0,M,Married,24.0,Graduate School,-0.03952270748257776,4437.610039301349,,No,Kyoto
4.97975124380736,50.0,F,Married,35.0,High School,0.0634301318678772,5868.9041845369475,Rural,No,Kyoto
5.15206842879244,50.0,M,Single,18.0,High School,-0.025368461374058113,5511.330229413137,Urban,Yes,Kyoto
5.745758038402914,83.0,F,Married,27.0,Graduate School,0.44549146480782864,3069.1691546186826,Suburban,No,Kyoto
4.0508081498894,61.0,F,Married,29.0,High School,0.07835642973292231,5422.541828608312,Urban,Yes,Tokyo
6.419085035458626,62.0,F,Married,22.0,College,0.4302696597130524,4067.565197756441,Rural,No,Kyoto
5.875550535456852,87.0,F,Divorced,22.0,College,-0.45246362575318255,5863.050493024585,Urban,Yes,Kyoto
4.806431702926648,48.0,M,Divorced,25.0,College,-0.09463076618701863,6663.918857462084,Suburban,Yes,Tokyo
5.186197722990173,32.0,M,Single,31.0,College,0.5844954485442401,5801.555351408649,Urban,Yes,Osaka
6.469407032644165,73.0,M,Married,38.0,Graduate School,0.26400414360191676,4116.080388633305,Rural,No,Tokyo
6.825287833323588,71.0,M,Married,28.0,Graduate School,-0.1043913400100279,4001.531259023243,Rural,No,Kyoto
5.28954433028363,78.0,F,Single,27.0,Graduate School,-0.5523914807265438,5017.45020979074,Urban,Yes,Tokyo
5.728810003273175,54.0,M,Married,11.0,High School,0.11992505044287192,4745.056834603415,Urban,Yes,Osaka
3.8502261583815676,42.0,F,Divorced,20.0,Graduate School,0.19608840770426167,5764.592352124746,Urban,Yes,Tokyo
4.304218848560836,28.0,M,Divorced,25.0,High School,0.05986023540746639,5546.698986804597,Urban,Yes,Osaka
4.259141068103867,69.0,M,Divorced,26.0,Graduate School,-0.8033173884353938,5843.261200320784,Urban,Yes,Osaka
4.648315442883947,39.0,F,Divorced,24.0,College,-0.32632540102057706,7331.003845843748,Urban,Yes,Osaka
4.513986806961284,41.0,F,Divorced,28.0,High School,0.5192570012202563,5634.1456105534735,Urban,Yes,Tokyo
5.663777631526081,73.0,M,Married,32.0,Graduate School,0.5410283318553657,5780.247891179983,Rural,No,Osaka
7.115252788404349,79.0,F,Married,33.0,College,0.09288342591319657,2669.0723093696956,,No,Osaka
5.457486995554889,73.0,M,Single,47.0,College,0.13474746767657314,4961.342234472342,Rural,No,Tokyo
6.615732443476644,60.0,M,Married,19.0,High School,-0.05614777885678958,3886.7407872124686,Rural,No,Tokyo
5.957530905429137,60.0,M,Divorced,25.0,College,-0.01847147267166488,6224.988982923767,Urban,Yes,Osaka
6.526723780735248,78.0,M,Divorced,29.0,High School,0.5491353737355296,5219.418840741154,Rural,,Kyoto
7.153019128138909,78.0,F,Single,35.0,College,-0.3302223736791584,4934.975832025811,Suburban,No,Tokyo
6.017723241887604,68.0,M,Married,16.0,Graduate School,-0.5673404327511915,6260.173052026558,Suburban,Yes,Tokyo
6.562427878502242,52.0,M,Divorced,31.0,High School,0.8583243348062304,6624.041932944556,,Yes,Kyoto
4.740452610581087,48.0,F,Divorced,25.0,Graduate School,-0.11675893856373876,5508.815294916202,Suburban,Yes,Tokyo
5.783888402012101,50.0,M,Single,21.0,College,0.09204264013433619,,Suburban,Yes,Tokyo
,60.0,F,Single,21.0,High School,0.023339838056596066,6554.592443145631,Urban,Yes,Osaka
5.147978149214968,85.0,F,Married,28.0,High School,0.6454103768196755,3032.708934150202,Rural,No,Kyoto
6.015727946492437,54.0,M,Divorced,21.0,High School,-0.05348929976487707,5245.089359908975,Suburban,Yes,Kyoto
7.5705856720244995,81.0,F,Divorced,25.0,Graduate School,-0.13568302069151245,5468.538668971101,Urban,Yes,Osaka
5.3636707742538166,110.0,F,Divorced,45.0,High School,0.7868761610052121,4792.881079576742,Rural,No,Kyoto
5.929535267155786,58.0,F,Divorced,31.0,Graduate School,0.4546937036224365,6137.839446804291,,Yes,Osaka
3.3898708528011863,35.0,F,Divorced,19.0,High School,-0.3105987969921709,5958.975933047628,Rural,Yes,Kyoto
5.769768201405407,26.0,M,Divorced,6.0,High School,-0.2779280847449349,6361.353410819057,Urban,Yes,Kyoto
7.575985551272909,52.0,F,Married,24.0,Graduate School,-0.29285905509630067,4033.637663694991,Rural,No,Tokyo
5.554568767545322,31.0,F,Single,30.0,High School,0.847387507189818,6130.304206543002,Rural,Yes,Kyoto
6.151216418424279,73.0,M,Married,30.0,Graduate School,0.17213493361341325,2953.0827291616083,Urban,No,Kyoto
6.949180317166215,28.0,M,Divorced,19.0,Graduate School,-0.07991368949499869,6962.473903416199,Suburban,Yes,Kyoto
4.272453588265053,49.0,M,Divorced,21.0,High School,-0.4437682388706228,5323.277784076844,Urban,Yes,Kyoto
5.99904682593209,35.0,F,Single,22.0,Graduate School,-0.0138917996393228,5852.98704735689,Urban,Yes,Osaka
6.112023527773127,87.0,F,Married,41.0,Graduate School,0.6157865885080488,5708.316534116585,Suburban,No,Tokyo
6.117625632790686,87.0,F,Divorced,46.0,College,0.3349461961866119,4751.432541876705,Rural,No,Osaka
7.4480813980998555,66.0,M,Single,33.0,Graduate School,0.01343695343148811,5733.543964726358,Rural,No,Osaka
4.8193940356529925,67.0,M,Divorced,24.0,Graduate School,-0.07449928797057015,4545.754491733727,Suburban,Yes,Tokyo
4.639365665476173,66.0,M,Divorced,16.0,Graduate School,-0.7183444305126137,5789.337094533593,Urban,Yes,Tokyo
5.782124381034361,89.0,F,,31.0,High School,0.6548087035659274,4400.719942285788,Rural,No,Osaka
5.374274322321891,89.0,M,Married,37.0,High School,0.7441406221821104,5304.119302514512,,No,Kyoto
6.68650502152359,39.0,M,Married,29.0,College,-0.38225654302962087,4587.539350023469,Suburban,No,Kyoto
4.925027991613476,60.0,M,Single,15.0,College,-0.5907795696848516,4967.752073016688,Urban,Yes,Tokyo
1.5778321869383714,47.0,F,Divorced,29.0,High School,-0.7570000234101768,7263.186655261876,Urban,Yes,Tokyo
7.771392701275799,78.0,F,Divorced,14.0,,-0.19860138048597892,4281.918276540859,Urban,Yes,Kyoto
4.546531947581409,65.0,M,Married,44.0,College,0.2895324294045326,5433.429858627316,Suburban,No,Tokyo
5.686802834531971,74.0,F,Single,26.0,College,0.14796467493037324,5254.3138581677995,Urban,Yes,Tokyo
3.8369525036341248,49.0,F,Divorced,34.0,Graduate School,-0.11989790910132364,6304.953389243072,Urban,Yes,Osaka
5.123072086691664,67.0,M,Single,24.0,High School,0.23360110408798063,2301.0573673031936,Urban,No,Osaka
4.791974708982371,24.0,F,Divorced,18.0,Graduate School,-0.04019121143743337,5742.654259286348,Urban,Yes,Kyoto
6.194344655584237,67.0,F,Single,32.0,College,0.21125220184968416,5360.564678368367,Suburban,No,Kyoto
5.715317870545163,58.0,M,Divorced,39.0,High School,-0.0067632120511351285,6703.656610431165,Urban,No,Kyoto
6.200450021153643,47.0,M,Divorced,23.0,High School,-0.00907918228619816,6722.786172439578,Urban,Yes,Tokyo
5.388964772208196,93.0,F,Single,,High School,0.640585430668183,4527.469676456935,Suburban,No,Tokyo
3.26093408523227,39.0,F,Divorced,25.0,Graduate School,-0.29987709496690895,6698.630131107526,Urban,Yes,Osaka
6.335361129179364,64.0,F,Divorced,19.0,High School,-0.6584773146963729,6340.322390571031,Urban,Yes,Osaka
6.843117687397624,62.0,M,Single,34.0,College,0.4904347987366372,4321.105468985459,Rural,No,Kyoto
7.551985298995965,56.0,F,Divorced,24.0,High School,-0.06684684590994171,6244.3183274201265,Urban,,Osaka
4.001357699604231,55.0,M,Divorced,25.0,College,-0.3680879845751941,6218.865492052653,Suburban,Yes,Osaka
2.796247045017462,62.0,F,Divorced,24.0,College,-0.33215242734173034,4861.116336231197,Suburban,Yes,Kyoto
,61.0,F,Divorced,28.0,High School,-0.05940432175398597,5031.861537804657,Suburban,Yes,Tokyo
5.851069441673248,80.0,M,Single,20.0,College,-0.5720267093428513,5741.103416645343,Urban,Yes,Kyoto
4.338059893810461,100.0,F,Divorced,35.0,High School,1.1023014497427575,4463.125186003539,Suburban,No,Tokyo
8.373965017395378,82.0,F,Married,19.0,Graduate School,-0.12915607299458226,2667.3716563594735,Urban,No,Tokyo
4.040224445590429,38.0,F,Divorced,24.0,College,-0.2851903720199006,7413.1298558693015,Urban,Yes,Tokyo
3.911215050676712,54.0,M,Divorced,25.0,High School,-0.0418451275384884,5649.057621406022,Suburban,Yes,Osaka
7.057727754125479,65.0,M,Single,9.0,Graduate School,0.09566942737250365,3390.7648181621275,Suburban,No,Osaka
5.194860962790107,88.0,F,Married,44.0,High School,0.6943796889222711,5709.2913450923525,Suburban,No,Kyoto
7.0099493156786865,88.0,F,Divorced,21.0,High School,0.14874776040174903,3151.2685000977644,,No,Kyoto
5.077646331947774,54.0,F,Single,28.0,College,0.32820387267326384,5904.401566803669,Urban,Yes,Kyoto
5.901008448661887,38.0,F,Married,37.0,College,0.18660994935901293,4470.089934639202,Rural,No,Osaka
7.7055514415907735,50.0,M,Divorced,31.0,Graduate School,0.077003391873051,5481.012783600242,Rural,No,Osaka
6.619056554990152,53.0,M,Married,46.0,Graduate School,,6287.299305413509,Suburban,No,Tokyo
7.650304208480746,69.0,F,Divorced,24.0,College,-0.09853759021691746,5647.550988960721,Suburban,Yes,Kyoto
2.974895321904254,78.0,F,Divorced,29.0,Graduate School,-0.6708606326985141,5632.322598340521,Urban,Yes,Kyoto
6.907673063561929,88.0,F,Married,34.0,High School,-0.16697408674997982,2364.0896060385567,Rural,No,Osaka
4.2660326500755925,24.0,F,Divorced,17.0,Graduate School,-0.14841792719436123,6665.490049275393,Suburban,Yes,Kyoto
4.509068344558792,46.0,F,Divorced,25.0,Graduate School,0.2054867769119515,6105.935099382664,Urban,Yes,Osaka
4.614657739626152,76.0,M,Single,25.0,High School,-0.46026034768789703,5992.796333388036,Urban,Yes,Tokyo
3.1436214841694907,80.0,M,Divorced,29.0,College,0.6820887187424967,3072.5102611258703,Rural,No,Osaka
6.184507723463914,73.0,M,Divorced,13.0,High School,-0.5507961043679758,4567.178760444521,Urban,Yes,Tokyo
6.051284285433654,56.0,F,Married,22.0,Graduate School,-0.29286824314522486,6723.043767335934,Rural,Yes,Tokyo
6.095140154797198,75.0,F,Married,35.0,High School,0.46928106712628104,3622.732312648578,Rural,No,Tokyo
5.413548477633103,54.0,,Single,23.0,College,-0.2678269871511952,6473.638632447449,Suburban,Yes,Tokyo
4.965674382950647,70.0,M,Divorced,24.0,High School,-0.4950075684182077,5875.881128832896,Urban,Yes,Kyoto
7.6126339080728505,68.0,F,,31.0,Graduate School,0.08146344020889451,4598.605109338119,Suburban,No,Osaka
7.581018107890438,56.0,M,Married,30.0,College,0.3939833698392117,5017.845848611478,Rural,No,Tokyo
4.972967082677209,50.0,F,Married,32.0,Graduate School,0.46390752953784814,5361.166303054476,Suburban,Yes,Osaka
5.089357690063416,41.0,F,Single,20.0,High School,-0.285990037105085,7043.005848216559,Rural,Yes,Tokyo
3.7774226705645297,18.0,M,Single,29.0,College,0.5450910967622715,6737.364094344893,Suburban,Yes,Kyoto
4.055257748203433,48.0,M,Married,12.0,College,-0.334534559161368,5160.795067672754,Suburban,Yes,Osaka
8.038306951344204,55.0,M,Divorced,13.0,,-0.5341239522015752,2464.888829511582,Suburban,No,Tokyo
5.83451229541541,56.0,F,,28.0,Graduate School,0.11578793483146875,6248.948583627627,Urban,Yes,Tokyo
4.8121790697141655,36.0,M,Divorced,22.0,Graduate School,0.2621528156806199,4277.750270952224,Urban,Yes,Tokyo
5.280694300557174,45.0,M,Divorced,27.0,High School,0.3109623116583875,6080.429791355114,Urban,Yes,Kyoto
3.8723265881981748,64.0,M,Divorced,20.0,High School,-0.45142648407139885,5790.1319893377995,Suburban,Yes,Kyoto
3.4924452607798417,89.0,M,Divorced,26.0,High School,-0.8020835007145491,5100.596937226118,Suburban,Yes,Tokyo
5.7450485277151015,39.0,F,Married,,Graduate School,0.7393428287533759,6451.323101984017,Rural,Yes,Kyoto
6.355930355735256,76.0,F,Married,36.0,College,0.34099731686373297,5601.137863698931,Rural,No,Tokyo
4.9579460757974525,67.0,M,Single,27.0,High School,-0.4817745037505452,6741.775769682528,Urban,Yes,Tokyo
4.118172255736498,48.0,M,Divorced,28.0,Graduate School,0.1446703345171626,5915.277547059892,Urban,,Kyoto
7.756724317345233,93.0,F,Divorced,27.0,Graduate School,0.025709413198850437,2175.885077024715,Suburban,No,Kyoto
6.429275740525137,102.0,F,Married,39.0,College,,5000.187228315024,,No,Tokyo
2.3618349067167426,62.0,M,Married,11.0,College,-1.4986311033209718,5472.489923761701,Suburban,Yes,Tokyo
6.539905928482085,83.0,M,Married,32.0,Graduate School,0.036097433432945886,3235.695351783731,Rural,No,Tokyo
7.805013632920094,49.0,F,Single,17.0,High School,,5055.446290293049,Suburban,Yes,Osaka
5.45688562068955,63.0,M,Divorced,34.0,High School,0.494810406432834,4346.655446697376,Urban,No,Tokyo
5.976205604878928,77.0,M,Single,34.0,High School,0.4420340811539889,3898.4474673026025,Rural,No,Osaka
6.748769460877629,26.0,M,Married,20.0,College,0.09113612361242562,6435.906969592334,Urban,Yes,Kyoto
3.7289040286398514,79.0,M,Married,16.0,College,-1.0465106883063597,5424.860480585841,Suburban,Yes,Kyoto
5.702763508811811,47.0,M,Single,21.0,College,0.5096813572186087,4615.077534128289,Urban,Yes,Tokyo
4.842598704864355,51.0,F,Single,23.0,Graduate School,-0.4789499636068236,6725.484924534714,Urban,Yes,Tokyo
4.837136966279268,58.0,M,Single,31.0,High School,0.2058651794242951,6100.703845276806,Urban,Yes,Kyoto
4.0010583732247325,42.0,F,Single,20.0,College,-0.34580558623390706,7387.096995131825,Suburban,Yes,Tokyo
5.694648517248504,58.0,M,Married,19.0,College,-0.007999584940291092,4677.493279500668,Urban,Yes,Tokyo
4.120025178961562,91.0,M,Married,46.0,Graduate School,0.5760157210151925,4369.368963623064,Rural,No,Kyoto
7.077208360007363,81.0,F,Married,42.0,High School,0.14873584337147866,6364.875299905318,Rural,No,Tokyo
5.506631522076772,53.0,F,Married,39.0,Graduate School,-0.1307741680707786,7143.235434633431,Suburban,No,Tokyo
6.3319115428029615,65.0,M,Married,34.0,Graduate School,0.20667767042798071,5459.374484247653,Rural,No,Kyoto
8.51716348260767,66.0,M,Divorced,22.0,Graduate School,-0.475800827941639,2377.2945694770087,Rural,No,Tokyo
4.789216928756818,58.0,M,Divorced,12.0,High School,-1.024179682425547,7165.915496276456,Urban,Yes,Osaka
6.485646537231444,76.0,F,Married,38.0,High School,0.38309814523242075,4589.927686041456,Suburban,No,Osaka
2.792970110398272,41.0,F,Single,18.0,Graduate School,-0.3912964016270285,7320.955456651508,,Yes,Kyoto
3.810899913300192,86.0,M,Married,47.0,College,0.692771739977321,5459.783156704521,Rural,No,Osaka
4.292803057807982,77.0,M,Married,21.0,High School,-0.5704670899883002,5141.111318293861,Suburban,Yes,Kyoto
5.014629077373296,83.0,,Divorced,13.0,Graduate School,-1.2727187809936895,6213.4399933821815,Suburban,Yes,Tokyo
7.89310740849734,58.0,,Married,32.0,College,1.0155046865505015,5421.909700120928,Urban,Yes,Osaka
6.5814790003206145,87.0,F,Divorced,43.0,Graduate School,0.5117779409473628,5776.893711015513,Rural,No,Tokyo
3.976505472157126,30.0,F,Single,13.0,High School,-0.26375507350224203,5731.121533091556,Urban,Yes,Osaka
6.212712274752749,98.0,M,Married,34.0,Graduate School,0.8073596676362275,3055.4339386392785,Suburban,No,Tokyo
5.138056387261968,99.0,F,Divorced,20.0,Graduate School,-0.7607672000068683,5030.468739420988,Suburban,,Osaka
5.647214372807214,54.0,M,Divorced,18.0,College,0.016270972718107297,5631.9900958716535,Urban,Yes,Tokyo
3.614993593689841,24.0,F,Single,21.0,High School,-0.3694740232233947,6704.353592704692,Rural,Yes,Tokyo
4.9182786301723835,43.0,M,Single,20.0,College,0.11694181152480045,5799.641335549456,Urban,Yes,
5.726711709252279,31.0,M,Single,22.0,Graduate School,0.22356719152848795,6485.201003690371,Suburban,Yes,Tokyo
6.7136328281179205,66.0,F,Married,14.0,Graduate School,0.295573413322317,3410.858079046004,Urban,No,Kyoto
6.092455489787397,62.0,F,Divorced,11.0,Graduate School,-0.6641509350716763,5122.733183988318,Urban,Yes,Osaka
3.435709031653108,35.0,,Single,21.0,,-0.7745272514174188,7594.911958772718,Urban,Yes,Tokyo
5.805438927274199,21.0,M,Single,25.0,College,0.4727609929404689,6410.192487777835,Urban,Yes,Tokyo
5.732273301996695,71.0,F,Married,32.0,Graduate School,,4972.4544063748845,Urban,,Kyoto
5.332035213738057,50.0,F,Divorced,22.0,College,-0.08073403702598453,5850.376586753863,Urban,Yes,Osaka
6.838367522878849,42.0,F,Married,16.0,Graduate School,0.6211361584409991,4406.9111934919065,Urban,Yes,Tokyo
5.7778656507126485,37.0,F,Single,35.0,Graduate School,-0.34435120061623326,4447.867650788417,Rural,No,Tokyo
6.343523112305955,52.0,M,Single,31.0,Graduate School,0.659736209245254,5053.445617202281,Suburban,Yes,Osaka
5.622078137485769,40.0,F,Married,15.0,Graduate School,-0.018542798564904567,5652.454282870782,Suburban,Yes,Osaka
5.49676540564069,41.0,M,Divorced,17.0,College,-0.17890077947932784,4052.356741097332,Rural,No,Tokyo
,79.0,F,Married,32.0,High School,0.8690633374225532,,Urban,No,Osaka
5.772711905306973,40.0,M,Married,25.0,Graduate School,0.09335875848271104,6924.710222944607,Rural,No,Tokyo
4.197303429391718,40.0,M,Single,17.0,High School,-0.611550562452959,6178.416891597653,Urban,Yes,Osaka
4.660371097541972,85.0,F,Married,35.0,Graduate School,1.1564384593623007,4527.209532042532,Suburban,No,Tokyo
3.7269190791686784,102.0,M,Single,28.0,College,-1.2129219900990835,6511.959594976061,Urban,Yes,Kyoto
7.63665615162739,75.0,F,Single,35.0,College,0.40606708506776107,5226.7305662012795,Suburban,No,Osaka
6.9011350774341,61.0,F,Single,47.0,High School,-0.08611022980732808,4715.3259371061895,Rural,No,Tokyo
5.729891504483402,34.0,F,Divorced,26.0,College,0.6689023997399262,5547.5654945225615,Rural,Yes,Tokyo
4.400772999860283,69.0,M,Divorced,18.0,College,-0.5389087926969726,5171.195867519539,Suburban,Yes,Osaka
4.702017636835889,45.0,M,Married,15.0,High School,-0.4829415046796597,6155.032720736273,Suburban,Yes,Tokyo
3.5923593838398244,45.0,M,Divorced,27.0,High School,-0.045597212785166555,5266.621784426841,Rural,No,Kyoto
6.27058539892397,73.0,F,Single,24.0,Graduate School,0.26652836648996275,4625.1565148522495,Suburban,Yes,Tokyo
6.685094507044501,49.0,M,Divorced,31.0,Graduate School,0.3999633440344924,5818.815128253906,Urban,Yes,Osaka
4.483700938002394,74.0,M,Married,35.0,High School,0.48310065896301735,4528.192391697523,Suburban,No,Osaka
7.238081602553764,71.0,M,Married,14.0,College,-0.11938342465070881,2581.044113623233,Rural,No,Kyoto
8.161300079300846,58.0,M,Divorced,2.0,Graduate School,0.12531463751990024,3140.4673862560408,Rural,No,Osaka
5.007551189221243,39.0,F,Married,19.0,College,-0.09217505683401445,6112.906412162989,Suburban,Yes,Osaka
4.546563498644208,83.0,M,Single,18.0,College,-0.972646252032898,6869.877969222082,Urban,Yes,Tokyo
1.0,14.0,,Divorced,20.0,High School,-0.39534277812103796,7102.907912504335,Suburban,Yes,Osaka
4.791985371588051,57.0,F,Single,26.0,College,-0.22246915251336558,5604.573414212498,Urban,Yes,Kyoto
3.929259867394368,49.0,,Single,26.0,College,-0.22385740008302996,5358.477565383977,Urban,Yes,Osaka
5.811919503015797,50.0,F,Married,30.0,High School,-0.012935882346288716,4948.132983913709,Suburban,No,Kyoto
7.195495165717423,77.0,M,Single,31.0,High School,0.36230782375628295,5045.870145227307,Suburban,Yes,Tokyo
5.9138679621833825,63.0,F,Divorced,34.0,High School,0.2781847241072013,6019.511039615729,Rural,No,Kyoto
5.6137477628073915,42.0,F,Married,44.0,Graduate School,-0.1543818701627268,5868.393785842589,Rural,No,Osaka
6.516597395374097,85.0,F,Divorced,27.0,High School,0.22376007377684287,3167.4487376098095,Urban,,Osaka
6.2140782847626586,64.0,M,Married,25.0,Graduate School,0.19894390773995593,3710.0446759424517,Suburban,No,Tokyo
4.534713774016188,75.0,M,Single,20.0,High School,-0.8444772902287545,5980.449913797228,Urban,Yes,Tokyo
3.436537843154304,67.0,M,Divorced,24.0,College,-0.45164283824009543,5475.042102286141,Urban,Yes,Osaka
4.409175834154253,77.0,F,Divorced,19.0,College,-0.4729091055947151,4370.473918488446,Urban,Yes,Tokyo
6.576898193128184,64.0,M,Married,27.0,Graduate School,0.040554972183953236,4441.672745417875,Suburban,No,Tokyo
