Season,Sales,consumer_confidence,advertising_spend,promotion_effectiveness,distribution_channel,product_quality,pricing_strategy,economic_conditions,brand_image,demographic_factors
Summer,4242.761450051213,-0.31479460128750075,2867.6000666007594,0.003806090594638364,Internet,4.0339670723078545,65108.1522262388,1.9487615693996427,-1.255227436396993,2
,4114.077212008847,-0.03927544109978559,,1.0820204244543514,Internet,5.533622916214786,45164.53586624499,-0.05069887649389347,-0.92299138179072,2
Rainy,2712.9984181385416,0.8039208658725485,4613.579470356507,-0.4305853001999814,Distributor,4.43255873991133,45881.5193953379,-1.277743581750968,-2.60933800314279,1
Summer,4025.3859025573283,-0.6200960970698584,4966.220131122459,-1.9237408808118108,Retailer,4.702181882262861,63146.84078788383,0.616870079217917,-0.822277659890383,2
Rainy,5602.558784967951,1.1804344511568827,4132.518753382311,0.1926253719056492,Retailer,5.866435734570504,61340.77540087704,-0.5864391071021264,-0.8213352447308515,0
,5347.510970759699,0.36162401578203834,,1.964855691732344,Internet,4.019287617062803,56809.63899773964,2.0023157425011444,-8.371187810703997e-05,1
Rainy,5073.972693226792,1.0739411940276766,4117.409287642268,0.549170632424819,Internet,4.225528974657595,67002.0986011495,0.6666152222095265,-1.3068524779528017,2
Summer,5925.197553977934,-0.9068365911973815,5354.292213350522,-0.029339195472175596,Retailer,3.4505127197600776,62628.63241910056,1.5204693666003182,2.0146142171770363,0
Summer,7743.945254508739,0.014547623395731157,7337.6713610400075,-0.9788003154191419,Retailer,4.658762518822445,92212.46540739849,-0.19056792246155232,1.3612501084468298,1
Rainy,5169.1991116620775,-0.677067617570507,6723.256658069217,0.4350769610382085,Retailer,2.870545762721018,55343.89744251374,0.9255549456273312,1.5096547091095551,0
Rainy,4838.016213120487,-0.17002253237145606,4405.459441917375,0.24186702040785282,Distributor,4.957157607843835,58597.55815795977,0.8576508684467773,-0.6353136857419723,1
Rainy,5098.19557757077,0.5697006371173265,5232.969548438896,-0.10692516353703034,Distributor,7.503516541924958,61229.33226710809,0.15315831715588832,-1.960498776111018,2
Rainy,7322.579844788119,-0.7904060592349296,3588.375890276314,0.7675699808714677,Retailer,5.705508970752366,65516.23739090039,-1.1928249147825416,2.4011853304436244,1
Rainy,4052.4088490012264,0.39241266464427743,5324.738952001997,1.1441955611311294,Retailer,6.0265550474321765,41060.741378175895,0.9992510989704901,-1.3131577910483283,1
Rainy,4160.0608372270435,-0.7436989500162121,4341.788752633494,-0.4252374633698578,Retailer,5.19027523101084,62633.64839074289,0.3815189343963493,-1.3483848755469068,0
Summer,5494.323068317548,0.2801456887625421,6722.107695182982,0.6885335682314151,Retailer,5.186549768574276,57629.47889129969,0.06099126414147291,-0.036325731435430525,0
Rainy,6726.527311217495,1.6866260434132023,7345.16148300221,0.14191169079308935,Retailer,6.118290938713905,64514.14671627609,0.01686066784574439,0.13515464537162858,1
Rainy,3342.560580747596,-1.2065737754007317,3230.2382644095806,-0.23602718679412377,Retailer,3.9358708202385593,56814.82974154578,1.5245423619309915,-1.2406078733524049,2
Rainy,7207.368020114897,0.9996273770021343,4089.2644761945485,-1.2634480568515274,Retailer,4.431403011767891,82768.84730909686,-2.128288625751447,0.9701225873551973,2
Rainy,3441.1444025328624,-1.51907217881219,5360.388870365839,-2.7515131759698535,Retailer,3.71578307270389,63385.573871897715,0.5835281229485114,-0.4485039880748869,0
Rainy,3936.2496722051937,-0.9331373440631466,5613.500529072922,1.0659336179752403,Internet,4.569514170470113,45550.12739674558,0.8871890591490816,-0.33924985513592615,2
Summer,6230.661482938672,-0.1845097048924284,4930.763422514305,0.43426676140152376,Retailer,5.5874953645431455,66295.21765690645,-1.1134322841073463,0.4181604228879936,0
Rainy,4915.384319288093,-1.243434199117284,4925.147542295565,0.18462230803295632,Retailer,6.891301897107033,45483.56246642277,-0.7878816782410406,0.5074866095402725,1
Rainy,6566.269709735784,0.6464303155981213,4273.806527182777,0.26565837685660615,Internet,4.8619640799371195,79375.71659519631,-0.4093515354026045,-0.14532158189664446,0
Rainy,4582.062192732872,-1.496002571765946,5523.481562391909,-0.8721971621410748,Retailer,3.640787527558395,58861.12327589135,0.777045972826476,0.9306461343454211,1
Rainy,3695.316399376309,-1.2180922148303128,4266.0504356266665,1.0007823725423517,Retailer,3.954285278678568,36463.402275314154,0.7741258839646556,0.5059858340148824,1
Summer,4703.111534138436,-1.4548472154472307,4947.5831566362,-1.549616160710645,Distributor,6.025402342676897,53801.24450785844,1.3025499619030707,0.5416273223696123,1
Rainy,6402.908076270776,0.8918801184203871,5486.177096948774,0.993950258763025,Retailer,6.733473314636148,62312.32038852,-0.037836132620363616,-0.22821210113457688,2
Summer,4390.400518251389,0.558913155877428,4928.515302304285,-0.9534017736573318,Internet,5.870472449263178,37826.549701043055,0.10942092242867196,0.22635534491921525,1
,5110.516340339009,-0.40447330195482945,,-0.13099179281444087,Retailer,5.7020444480554575,65045.92750517826,2.326548317583746,-0.732587403194309,1
Rainy,5152.240423574754,1.3630891375111625,5164.700907941928,-2.1998596790973286,Retailer,4.341370974025061,71043.18199482693,-0.11858157701216686,-0.7812835906129747,1
Summer,5183.499165663155,1.4625383861472208,2966.4954561830764,1.37941552047587,Retailer,3.2894143944082996,64077.854242934394,0.403018350551502,-1.2110511107310324,0
Summer,4324.392235673504,-0.9426719666650061,3060.534436015058,1.3526189318789037,Retailer,5.041168573408609,57909.69648824011,0.14159732404574765,-1.0752591819852597,0
Rainy,7685.91880440957,0.5133478648267288,2149.5965667881264,2.0174946501014728,Retailer,7.162170804816761,76279.07697168968,1.156061922312849,0.11030750150638176,2
Summer,3191.326517312196,-1.187044980977989,3130.9656994812703,1.0089032641426616,Retailer,2.794240892578615,31044.605837219056,-0.6064193536214527,0.6631708082722179,2
Summer,6313.398320503592,1.219964130890309,4708.759577158977,0.6342421796256867,Distributor,6.059375643966202,70068.60918522452,0.6054141622684955,-1.0109849801924096,1
Summer,3632.442825819873,-0.5893934876585614,5472.686799891034,0.15292684849728713,Internet,2.561689453191241,53357.046256165246,-0.29142898660065236,-0.2915016612588175,2
Rainy,4080.799031991699,0.5869621896082853,3459.580425818872,-0.005747046331838921,Internet,3.75506452869318,51581.340859984266,-0.7365622675566913,-0.6489978210776004,1
Rainy,4879.653165814041,-2.1832490156518753,3653.281965163387,0.16012168111924657,Retailer,6.505372092173973,76692.34696321437,1.1518404028258196,-1.4242263108551532,2
Summer,5877.416884506473,0.4295794839150242,5828.074046828076,0.5499145591992336,Retailer,6.839339968184214,54916.719443326176,-1.1165921695193366,0.06826513356030481,0
Summer,5523.726640405708,0.13116027558793714,4256.352334337576,-0.6285246359408375,Distributor,7.034196007624536,48602.0373898207,1.3343941485608029,0.39970611407037215,0
Summer,4013.93282508649,-0.5437870698434607,4446.788309618782,0.6165438456051233,Retailer,3.4385256632648673,61305.46620732526,-2.160429033261162,-1.051792465731841,0
Rainy,7509.203012162136,0.8816886093444412,4780.6141008526865,0.8109043764995753,Retailer,3.8168329536466423,89125.63433877651,0.7313770893813537,0.5373585508068776,1
Rainy,7735.59838107887,1.5954992963723074,5447.382247967779,-0.9813362493672524,Retailer,7.734267147998045,83192.42633110035,-0.785994172535675,-0.3173445512530052,2
Rainy,6069.704011912461,-1.060977156617336,3065.893084542222,0.28519910782537516,Retailer,6.2486148223887605,59623.95768579872,-0.7285594186366455,1.1842872926921373,2
Summer,5185.937813518756,0.42616134802311884,4327.2146185710535,0.4559488656726098,Retailer,5.709480950491941,68540.82044050178,-0.14758141109199321,-1.6302472319269086,2
Rainy,5425.482958679293,0.2903508284021017,6238.379217667341,0.5435246380258867,Internet,6.0771367215458865,51997.9333977149,0.03342901058681835,-0.019982794821054264,1
Summer,6936.641641057685,-1.4102774818469364,5861.059466514418,0.2052205143413403,Distributor,7.050069723148805,77742.69776266819,0.0339999594162066,0.6352485711130541,1
Summer,5282.4575762908735,0.19021789777559509,5446.270361553705,-1.268106835949269,Retailer,3.613726599391897,58742.79916496672,0.1554026176844009,1.0898692655249755,2
Summer,4066.700388284925,-1.0254384059338462,4764.860779395593,-0.11692905263931802,Retailer,3.7141543854684236,62424.7510274077,0.8382311080845954,-0.7300420187460608,2
Summer,5246.506319426336,0.09170784252341294,6745.610294833348,-1.4598105755870354,Retailer,5.954313146717313,57358.47811230911,-0.8142504938644942,0.11777004232341975,2
,6243.6863664916955,1.2942941534510402,,0.5989182321012583,Internet,5.331488720562194,70286.0524222108,-0.2834731867826721,-0.3550544185980516,1
Rainy,7728.636489142173,-0.2203038223320584,5445.691500006129,1.5100092052224767,Retailer,6.561790656705528,60262.40220499871,-0.5003301437784721,2.366785446825533,0
Summer,6482.780884411555,-1.1967215628836976,3656.9802005869615,0.566251489585322,Distributor,7.060619364662544,77600.8549321609,-0.5359503381443473,-0.42118561193720494,0
Rainy,4568.881979534087,0.27016674329038914,3906.885164767151,0.6890630170158095,Retailer,5.32159346880913,38517.12012972309,0.008269439673580679,0.23281368139468142,0
Rainy,6163.667738023131,-0.16024148681718461,3458.335676846181,0.837626542887645,Distributor,5.684508070975755,55190.76775860519,1.315404271344213,1.0510178027723893,0
Rainy,6674.750084840561,-0.6033775438446558,3183.3291999565654,1.0994015506553672,Retailer,8.309927755635428,71833.11818741055,0.47846443371581554,-0.4955949264619609,2
Rainy,5305.61813249733,1.359731343454259,5431.467006931716,1.4609889136847192,Retailer,2.715850826057512,71173.02978275917,0.6799427607942676,-1.1278622798954696,0
Summer,7175.103640057294,2.1441733856111576,5663.421139694232,0.49796352236502717,Internet,4.527685117930754,61394.73879337737,0.04095561322976956,1.485675184288652,1
Rainy,3866.4484866211687,-0.5013448007434586,3317.1751330994557,-0.0937799431762845,Retailer,5.011537903115969,50187.60190786703,-0.5451627579543057,-0.8812219024416228,0
Summer,2197.6171650855945,-3.149116410347578,5252.051678179917,-1.5504072102534219,Retailer,3.901538413394945,54009.28819710271,0.9398612244988245,-0.9412243346655295,0
Summer,6967.821838476484,-0.44513590946820847,2866.155970516507,-0.293773408946307,Distributor,6.914314591925173,71948.88280451206,-1.0287465203799566,0.7323206348558978,0
Summer,6827.995246485409,3.2830585929895366,7821.7579373054905,1.0203143057656723,Retailer,3.845476869249783,74031.51083342617,0.8836250063937942,-0.7216123546349965,1
Summer,5201.771652125734,1.556190427659044,7711.272167994268,0.8380714356256254,Retailer,4.808584950103452,46860.292235092034,-0.7766156071145518,-0.3469735072137903,2
Rainy,6174.788971268345,0.07856860809628124,5816.559455923185,-0.21967105478887644,Retailer,4.217817743653049,76514.2764078544,2.3913774424334733,0.3237179018320076,0
Summer,5150.750331035087,-0.7060504631221903,4918.333976338671,0.479680610414795,Distributor,4.637816039079229,72396.05741268046,-1.3529669975942287,-0.9267721313180993,0
Summer,7090.807046045964,-0.9876734479542912,6651.555768260353,0.7203380987817216,Retailer,5.3416340938656335,86403.33374436297,-0.3276164859870074,0.5300199584714517,1
Summer,6886.980656813582,-0.1361580039157262,5806.222587661104,-0.4691527476268405,Retailer,3.799576292393405,80835.25378432292,-0.7126068044089919,1.4508939545191528,0
Rainy,6565.244070334517,0.27849926507670997,4680.663949608666,-1.509369473802954,Retailer,5.242949347508511,79546.02249135324,-1.955793156154353,0.4974822339477414,2
Summer,8238.22958068111,-0.03574218487053548,5471.967637690654,1.4487811749449404,Internet,5.299089315762235,71199.70483627057,1.595937271115037,2.69638389683995,2
Rainy,7941.464018952915,2.501414042813951,2194.445391120309,0.5818214014891644,Distributor,5.48150189764999,81936.125231257,-1.5073356002295548,-0.11553047426227152,0
Summer,7907.040416188975,-0.5334053804308933,5701.745590763206,0.12345281469382768,Retailer,6.270297586497614,69155.4928472744,0.7119951332264115,2.6965751985143713,0
Summer,5035.636959180412,-0.2833525557530267,3688.3725956864455,1.3810152030002387,Retailer,2.253231934806768,63574.592347340695,-0.9581833562063145,0.15673092768775077,2
Rainy,5493.336866310059,-1.0964074082509632,3265.3904985730333,-0.44124193151257257,Retailer,6.987468952879324,57640.3997092165,0.4705335722129374,0.4140933477977025,1
Rainy,6396.148247621011,0.06304132859221652,4383.545676824198,2.2878998219465214,Distributor,5.584212810306176,71074.27103622505,-0.8731257488852298,-0.5873639405853549,2
Rainy,3263.1638231313195,1.3723415201470766,4958.349885350572,-1.619416429605276,Retailer,4.2779696628122075,31822.65454768625,-1.6262254247906311,-0.5524100994277878,2
Rainy,7995.372988691849,-0.7513301208660721,5401.570630734155,0.49906693850297423,Retailer,10.0,62393.303593407356,0.7415605554693666,1.6281743813871838,1
Rainy,4143.1735938493575,0.5766761726572304,7256.182678238393,-0.5881925893047656,Internet,2.609818239575795,68702.84271323582,-1.3366721799050076,-1.1955192785113344,0
Summer,5539.299195356014,-0.3960165394759415,7102.945639720123,-1.283757947742589,Retailer,7.247518737900721,73197.97659030848,-1.4367340808644258,-0.9033727689391868,1
Summer,4327.080261597293,0.6388964130832401,2002.0086767064113,-0.5730598257677507,Retailer,3.4696961263215256,59485.1943595863,0.6794953262105734,-0.7061171660066337,0
Summer,6749.461798598726,1.3522243776472824,3516.7410079916863,0.5489214808293224,Retailer,4.5569668563682235,71828.71052468714,-0.5036797019810736,0.3390193916557259,2
Summer,4235.4574095995495,-0.4493397905004044,5247.842252315941,1.3237428481574696,Retailer,2.027423496312402,45849.47145703493,-0.9752490759836541,0.7935555668163274,0
Rainy,6162.071183392791,2.286788549872859,4804.22871289194,-0.42974429228013605,Internet,5.184069393570055,63606.91079809389,-0.5916355179051036,-0.148081716300245,1
Rainy,5025.084644215312,-0.8951547424989114,3399.3156294019727,0.07330093165954217,Retailer,4.169694861981109,58470.06385602562,0.34958218188993523,0.5839442058562976,2
,5171.299102810414,-0.5697114758512726,,-0.32787194667794795,Retailer,2.6039662809410125,71360.66971413024,0.8649452634825417,0.3812218336175412,0
Rainy,5736.511550879375,0.4816113070953984,6679.460041299598,0.05117942184321517,Internet,5.825736596445081,76993.62497466197,-0.8227638333592637,-1.297257168376112,0
Rainy,5534.156476993669,-0.10522646337112708,1843.6379921077723,0.6928744182521412,Retailer,6.236405727791764,45946.48883463013,1.5521005285898322,0.6584918271860772,1
Summer,4431.56021192844,0.3261012633348234,6659.252820462399,-0.5098606267210035,Retailer,2.736894080374008,60564.56521233187,1.3605272768750982,-0.18832858774143982,1
,5156.319209732132,-1.5989256602437254,,-0.6867232366396452,Retailer,5.423088807572276,48983.33075236332,0.6930941125868791,1.6707187613971488,1
Rainy,7032.846887536432,1.0706094062825524,3973.683909400055,-1.7388297465602678,Retailer,3.543279438333164,79822.0236131282,-0.5254991964587392,1.5284014503273338,2
Rainy,5200.186461670007,1.3401847224961874,3262.674980443121,-0.8883618992407124,Internet,2.375599825821738,52753.15940145402,0.015235754684973483,1.3106507383226125,0
Summer,3855.519264150127,-0.4900166368691353,5917.309803832271,-0.9431906590904704,Internet,5.531179640613029,66300.1137904954,0.5607197218343316,-2.0584451361928524,2
Rainy,5286.694954785756,-0.3067495127338502,3305.974863250869,-1.717245922667269,Retailer,5.101498873857892,60734.94927203482,-1.1643472594409203,0.658752763000062,0
,6480.25167220289,0.1455061377375602,,-0.49150585868093777,Retailer,6.300492306082116,69958.22221128321,-0.9296764364518522,0.251282929216186,1
Summer,6822.043472208743,1.2330959106437132,944.3538333319748,0.062143406295505264,Retailer,4.513300858228547,62439.26221913495,-0.15939047486399088,1.3837111870267882,2
Rainy,3796.6512259707706,-0.5672176934855382,3204.8026795417054,-1.188454016140251,Retailer,5.73731195048121,36011.62160935608,-0.755024945864236,0.26306772013028057,2
,3953.754990452861,-0.2703764861775193,,-1.2113780341529037,Distributor,4.9388618121178185,54853.55432476676,0.7536379315053366,-0.8685887948563541,2
Rainy,5043.614323711009,-0.4587434320354679,5425.448083547991,-0.7239401867104274,Retailer,3.9666386529898787,66651.20155135318,-0.5795914183437385,0.08011487489439685,0
,4063.256287025567,-0.07686768954952755,,0.1582878134746531,Internet,3.1808872957595717,39670.47822127945,0.4973405301048047,0.955797046430641,2
Rainy,4541.539787563633,1.3528306756609854,7523.3101975638,0.8002537308292109,Retailer,3.952652298478025,54505.42772322699,-0.6819074655121203,-1.1799142243218452,1
,4300.7972398981,-0.5772280551104652,,-0.5431378969373375,Retailer,4.231871336587248,58693.84039661144,0.5673746465606072,-0.36439260330675055,0
Summer,6276.129610178953,-0.5141824773796927,5367.78199873177,1.2732068917941792,Internet,6.718729099598665,56014.630788350485,-0.22378961527053862,0.9022321767259808,0
Summer,4945.395824038139,-0.3028066509731803,6214.080500327002,-2.7743061148839283,Retailer,7.2511994376239866,50137.378268359374,-0.1379695561163511,0.44970236157387267,0
Rainy,5660.6946371781305,1.0699221418582192,3857.159712772885,-0.4760117958932184,Retailer,4.411650706263307,73501.39071935511,0.918524486488604,-0.7908770775734957,0
Rainy,5120.194298350928,-0.6572539873576094,6195.389523750968,0.2441410120892592,Distributor,2.9684660006007277,52423.361148293174,-0.29658127842001386,1.548785147138139,0
Summer,6947.832714332896,1.9899519510439834,5306.213641027671,0.22280254188304688,Retailer,4.107705996294076,72187.949446478,-1.5228369411410332,0.5648147880415608,1
Rainy,4853.780002557582,0.36515418246694786,4370.320474561203,0.27747040104985254,Retailer,2.9988456516113215,64315.89781981318,0.21416999636617137,-0.32929546632394874,2
Rainy,5460.322500463204,-1.1366535562850768,3187.7495124655416,0.48118678393825715,Retailer,4.666131012982051,57411.43027912129,1.2665215773434093,1.0421940643217618,0
,5748.0693989123965,-0.5447074025448021,,0.9985880191713338,Internet,6.37401276152897,66275.25787813554,1.273965781258049,-0.35142468743028715,1
Summer,6143.713739611536,1.8711968385808535,4730.225204393522,0.8227930580142306,Retailer,3.672757590196678,70304.29133049687,1.1347595501784988,-0.4583180980857802,1
Summer,5039.297349237189,-0.31977561467119425,6136.783015465472,0.792898758343352,Retailer,4.377599430767335,73141.70558245241,-0.34249834755339037,-1.253694262755985,0
,8364.104519304608,3.01204697679727,,-0.1624432343477088,Retailer,8.201319437114021,65149.84806109866,-0.021901972970014467,0.8662361147410865,2
Summer,6831.425793260189,0.17646724709048306,4706.354084726078,-1.9461722749768369,Distributor,5.990668762382229,82224.4036269571,0.5649777795409031,0.3363892317270459,2
Rainy,6234.844594620964,1.8349800265243856,4142.039318232054,1.0919103038938458,Retailer,6.143353294075608,51070.57816859708,-0.42254778953270716,0.2487570112111195,1
Summer,5846.661728310101,0.9466472886285582,5049.000817953081,-0.11877084887681062,Retailer,4.745696433134291,61400.4727626312,-0.6426344917703545,0.370299542023333,1
Summer,3578.65286878413,-1.210304863905936,5309.398129720713,-0.31587178670154314,Retailer,7.604825278161932,47242.57411992285,-0.7994267380607689,-1.7326284193608106,1
Rainy,7423.284807947484,0.5563667549185312,5607.526153574838,-1.6866692209510015,Retailer,5.610709761582344,86784.8606803262,0.34594796265175326,0.7686150183020812,2
Summer,7345.309983568095,0.22574052511514012,3382.346889887768,-0.19638839616656958,Retailer,6.36591861257072,80731.44079792891,-0.41677565619259543,0.5096041474027609,0
Rainy,3767.389621905644,-1.7998120955745118,6458.240414641703,-1.616971936188466,Retailer,6.282414057137238,46008.15181806536,-0.5174118891086776,-0.020292833653253094,2
Summer,4351.337506152099,-1.054855048438677,5621.284451477912,0.809784554783122,Internet,4.780336316894313,57490.45227413442,-0.3853387206300653,-0.626834126656653,1
,7029.6946921803465,1.907964682003804,,-1.9041809973959578,Retailer,5.498023424347364,66368.74917816248,-1.4107857056015687,1.2825023664271349,0
Rainy,6046.732502347171,0.9462003858041633,4286.78227259386,-0.2381435037112069,Internet,4.975347068878804,67312.68446682325,-0.6195760433742643,0.04570642105717177,1
Rainy,4378.603445291955,-0.21951912595472267,3816.6118703804377,2.698706380086013,Retailer,5.691504576778613,52457.29540255628,0.8440722460817457,-1.895572782872927,1
Rainy,4716.037575207022,0.5128645624684951,4044.922739758229,-0.3657001713868501,Retailer,7.182094470272043,46486.335435355584,-0.3086975771926092,-0.9361673020376164,0
Rainy,3296.2480229914026,-1.5534331259936915,2002.7633995933334,-1.037278867313617,Internet,4.131798928826916,51967.605734645396,-0.763947487155955,-0.4054806383974151,1
Rainy,6412.328185314371,0.7572639162502441,6917.675008490658,-0.30345548186005633,Distributor,6.4473370637422756,68587.71935350988,1.4786590392352785,-0.08958345285735692,1
,3224.174597354385,-0.23541482828982677,,-1.468614095977601,Internet,2.392543732280393,65759.62680365198,-1.0902198860465289,-1.4387298802873976,1
Summer,4476.342514308566,-0.15050005385700724,4538.027200651277,0.0836721979009675,Retailer,3.5288570463808573,58924.222166028776,-2.4840606993126384,-0.29678573594095686,2
Rainy,5348.70218574436,0.17273461587734412,1363.4378745688882,-0.4038326757425635,Retailer,5.36977283616621,65970.2513962441,-1.94240599770417,-0.46083330565815595,0
Rainy,6011.036928211575,0.9607640978544695,3856.3923782471693,-0.15425920340983135,Retailer,6.018785277529425,42501.36807064798,0.12888064937228683,1.4903424615967955,2
Rainy,5407.432369613492,-0.49825484681685983,3974.1516341394627,0.09851584058247694,Retailer,5.5487970463135445,72564.70843236451,-1.0766008235686961,-0.8622075113803993,1
Summer,5437.289338344494,-0.6429434156760848,4795.5044683376445,1.8970577014875174,Distributor,4.542302639323495,63206.65885994683,-0.6817564833699584,-0.21290660515900095,0
Rainy,2033.6867304209436,0.2091557908567006,7841.2597758058055,-1.58556653646102,Internet,1.8256101230143313,57474.21001885575,1.5969902426492442,-2.3277534569691776,0
Rainy,5680.56732766626,-0.35749388848967045,4133.922515233924,-0.6164668393479106,Distributor,4.237160587779245,64041.31009172493,-1.000195387530764,0.910559831096808,1
Rainy,5057.401205209485,-0.8310124471193994,2932.3583135926337,0.08054610909293689,Internet,3.0965609588537713,66636.24300386193,-1.4067532875028697,0.5672709259352171,0
Summer,5314.935100275534,-2.3372384789917953,5949.181315519988,-0.9428477614532448,Retailer,4.8509354008537695,81545.90555670849,0.44198598635509856,0.18375784168975587,0
Rainy,3878.932444243699,0.6944623693744525,6068.329982008593,-1.1660855382666706,Retailer,3.594579175733042,51088.41997773021,-1.0971546116606865,-0.4831811056046415,1
Summer,5237.490450177888,-1.0832390882516183,5187.416699044862,1.3211239392509273,Retailer,3.7196089982212195,63800.93897464188,-1.7870023171472817,0.2899832867291106,0
Rainy,4677.04631357626,-0.25575727800665293,4342.678699461036,0.48435837127949644,Internet,6.463005187300401,46818.50632069133,0.9452865999346607,-0.3946283340953816,2
Summer,6612.38640062815,0.5340564916448423,7017.252729459216,-0.40454093642866873,Retailer,5.706408069414528,65214.275285858326,0.599388538727053,0.8626184520488107,0
Rainy,4103.7925704592135,1.6090599539685273,5721.031077818267,0.1476220410776438,Retailer,2.9021721741783932,47027.27466206555,0.243769467687168,-0.6925772654057447,0
Rainy,6690.638050612806,-0.14487846629847817,5880.188913696522,-0.5611577442381676,Retailer,7.075357700200312,64624.7461223143,-1.7306803031185243,0.9115698121177287,1
Summer,5572.335996407075,-0.2559256058296909,3513.8414360114884,0.6473899075392455,Retailer,6.823708991690472,49372.02258207973,0.5611554525866883,0.30589896585079523,0
Summer,4155.074723359254,0.7378413002668245,5934.188989493934,0.0986354075407193,Internet,1.1072098788004534,69432.1869352527,0.631194518479281,-0.8835082623182493,0
Rainy,1868.4801151903466,-1.7791826818446872,2998.0173681066162,-0.4455161776155506,Retailer,3.5995105142373145,44765.108604192515,-1.1778572016111821,-1.8236195328113867,0
Rainy,7163.249558018803,0.8545910022716403,6927.853341010155,0.012652029261619534,Retailer,6.472713861932569,77307.00879655487,0.8061375880780844,0.10960562039003287,2
Summer,3557.8503258024807,0.08408969894244343,4113.492955099322,0.41066516649532875,Internet,3.849095986363684,49077.686889262244,-0.4307692344284323,-1.0130116013708654,0
Summer,3998.751495402034,-0.447976952822657,5386.825251873774,-0.9381459388415686,Retailer,2.627183980490045,66256.1459584507,-0.9148850872815071,-0.6829255823357864,0
Rainy,4702.475775061495,1.341282870675093,2511.523199389461,-0.6604011402924478,Retailer,7.9593080561093075,54455.608852640624,2.3786096188712773,-2.1773378748967787,1
Rainy,6462.811726243563,-0.5756404809349205,3203.451376961423,0.8992963437948889,Retailer,6.468517713032195,66218.43026925554,0.9845800752477537,0.4853295854721462,0
,4323.271573973207,-0.2789848345615944,,0.22489228520454796,Distributor,6.741929098902379,36397.2894186613,-1.8302630085541807,-0.24962303732288454,2
Rainy,6546.9004467828245,1.1936130205722193,6643.858998254036,0.5893620580342531,Retailer,5.169830634026431,73606.47975422753,-1.5125334421912018,-0.2710802259815977,2
Rainy,4674.2110135774565,-0.42160597635827735,4016.192253419424,-0.7919900697161647,Distributor,4.113465854704903,46165.014221360114,-0.9461066601746932,1.1274317582419104,0
,4848.246240967263,-0.906928886032709,,0.4674925448418881,Distributor,3.986254155631586,58919.285622490104,-1.6985209961583276,0.2904786820135949,0
Rainy,5172.752367221612,-1.7454436410584897,6109.412647449204,-1.2907294912969718,Retailer,3.896655910616441,68075.09656513068,0.7023058936648596,1.1453367435952169,0
Summer,5810.496589140338,-1.7973704085972773,2757.2094761193594,0.6211054024525537,Retailer,6.949927981384928,78164.10832521523,0.9593575632392851,-0.782802349570747,0
,6440.982529429355,-0.014925260032224703,,-0.8169200985360501,Retailer,7.50158652252895,50573.191060308156,1.5391124700091687,1.5893319571381885,1
,4194.685490590158,0.605622421231259,,-1.0883838089451783,Internet,3.878794177631732,51497.412004164486,0.34749355053569014,-0.24214170386456405,0
Rainy,4852.3407919020665,-0.8221224715763601,3810.5211266977003,0.15062247162553452,Retailer,6.052681996854437,38204.74358727368,1.4920162716917704,0.9926238481469888,0
Summer,3894.742146526719,-0.20196589973746182,6599.699967557242,-2.0237027796473193,Retailer,5.030122505153565,56147.533073008395,-0.8699938097137574,-0.8059644944783035,0
Rainy,5439.261681518313,0.8078429610735416,4271.059993646417,-1.5933426788383365,Retailer,4.166824076769209,78867.14622831324,0.32075145517174514,-0.8699115534193916,1
Summer,6533.301269535947,0.09789476160013454,4064.458867665753,-0.29113192365538276,Retailer,4.850407574849737,72852.99487454045,0.8708351324761484,0.9404246906203261,1
Rainy,4664.409627117337,-0.15016762710631576,3888.758218400786,0.1668039253575882,Retailer,6.442689758746586,50691.7631994542,0.20312770266782357,-0.7878318671876883,2
Rainy,4816.625215158125,-0.3980178506047772,7682.937637569788,-0.11534622482231414,Retailer,5.327098684264673,53169.0427868765,-0.0605062747526595,0.09550584742432022,0
Rainy,5670.3723212842415,0.7983163524206934,5855.778639115352,-0.5672065342446032,Retailer,5.81692818584829,63297.030130377345,1.7640646546550398,-0.3530495051370904,1
Rainy,4346.50668740605,-1.629133576871026,6234.989358943145,-0.18675620450577096,Distributor,5.16697459073306,60688.22798209853,1.2403113683444384,-0.5709912335660218,2
Summer,6527.52209432762,0.2521831399321474,5327.307547372079,1.8708547590907514,Retailer,3.9497268160427725,91963.3435687473,-1.809778627746959,-1.2757948975067586,0
Summer,5774.326006779423,0.27702012027966877,3154.438801218701,-0.43436420426202527,Retailer,5.472625764764269,58439.37437316991,1.1860265875194342,0.5590113491571425,1
Rainy,5860.7272650825935,1.095057596133263,3562.7155197979114,0.6640615384621439,Retailer,3.742170570492936,74499.73109792793,-0.08866249518135583,-0.7601067781370415,0
Rainy,3551.828432232924,-0.6090388317230042,3937.275735264786,-1.0918020875581622,Retailer,5.257471062942932,33494.27248627483,1.2790589663980811,0.2839065608723623,2
Summer,5766.865112097727,1.0050880635490684,5605.2419438322795,-0.07419590374575745,Internet,5.832374740833911,67578.87670617335,-1.3172187244450706,-0.7169725591234734,0
Rainy,4417.320166479469,-0.8398314597859085,5416.690976787019,0.9944238553918271,Internet,4.4451361571152574,55753.98540421354,-0.2267608040313901,-0.4478254636519851,0
Summer,5820.962400458859,2.245877073733521,7207.648565695096,-0.91497058872799,Retailer,4.710566647138607,58523.89726747759,-1.092279306301855,0.0426070470984503,1
